FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
1773.0,10859.0,0.0,411.0,1003,2170,1145,2600,2993.0,7630.0,0.0,66.0,16.6,0,0.5674303,13.354726
8403.0,26916.0,6239.0,14416.0,266,150,225,96,18310.0,25069.0,16022.0,20217.0,16.6,1,14.337884,9.278069
24741.0,60398.0,4028.0,9767.0,40,50,466,247,33639.0,43347.0,18545.0,34691.0,16.6,1,14.648333,5.331335
36813.0,62089.0,5968.0,11497.0,314,160,0,5,33108.0,42336.0,17492.0,31385.0,16.7,1,14.325398,5.4896803
13098.0,22172.0,4955.0,10362.0,186,153,190,137,20816.0,26345.0,12312.0,22543.0,16.8,1,14.412456,9.24843
278341.0,184912.0,254022.0,252543.0,1374,608,266,207,91368.0,38812.0,69263.0,35416.0,16.9,1,10.099955,-0.45348293
6974.0,34230.0,1045.0,3470.0,3566,5449,4676,7303,14312.0,22952.0,787.0,4544.0,17.1,0,-3.1785767,-0.3860939
11512.0,27275.0,3843.0,6932.0,2871,3950,4385,6082,12889.0,17403.0,3029.0,3319.0,17.3,0,-4.7247806,3.026695
8760.0,16523.0,1512.0,4267.0,5197,10271,8996,17326,2703.0,4723.0,2617.0,1967.0,17.7,0,0.54195863,-4.2236094
9914.0,12997.0,2130.0,4959.0,6724,10547,11630,17876,3751.0,5405.0,9.0,178.0,17.7,0,0.6672606,-4.2702565
6813.0,13579.0,2894.0,4907.0,3400,4268,4717,6217,13127.0,17091.0,1614.0,2480.0,17.7,0,-4.6206093,2.7684937
12170.0,22796.0,3189.0,4099.0,3372,4280,4586,5902,13611.0,17770.0,1465.0,4304.0,17.8,0,-4.7585907,2.9927182
3460.0,12445.0,880.0,2259.0,2162,3049,2849,3865,8490.0,11520.0,1801.0,2608.0,17.8,0,-2.9452817,10.0334635
931423.0,1062220.0,2023200.0,2879140.0,2334,1984,532,396,33473.0,32570.0,14854.0,12882.0,17.9,1,8.027243,-3.8787653
7157.0,13165.0,1666.0,2830.0,2785,3636,3680,4982,10983.0,14472.0,2661.0,2074.0,18.4,0,-2.772395,7.697234
1534260.0,1834730.0,2078990.0,2881190.0,3279,2243,714,436,460897.0,450308.0,285029.0,247435.0,18.4,1,7.943263,-4.0907903
21362.0,46128.0,2732.0,4419.0,174,151,0,3,31610.0,40274.0,18560.0,32900.0,18.4,1,15.078864,6.353259
4841.0,14831.0,0.0,1144.0,2054,2551,2913,3743,8579.0,11544.0,1307.0,2186.0,18.7,0,-2.975775,10.724331
6169.0,9373.0,995.0,2976.0,2968,3880,4297,5467,17657.0,20960.0,3461.0,5485.0,18.7,0,-4.889776,4.3604107
2662670.0,1132560.0,5990330.0,4667700.0,343381,129388,110867,40666,90703.0,32124.0,7488.0,6556.0,18.7,0,2.2238069,-4.729136
4417.0,10592.0,0.0,1319.0,52,32,118,89,5290.0,4187.0,1453.0,1605.0,18.8,1,11.387459,11.370153
1448.0,5571.0,180.0,2105.0,125,19,55,0,1210.0,5139.0,6223.0,19339.0,18.8,1,13.690909,11.609283
140012.0,273846.0,11648.0,19914.0,421,516,139,169,261062.0,282404.0,90812.0,96943.0,18.8,1,10.325112,-1.8472933
4349.0,13994.0,0.0,225.0,74,37,130,38,1353.0,3917.0,848.0,1605.0,18.8,1,11.47166,11.247201
2219.0,12641.0,1150.0,3915.0,4049,7557,4450,8262,10683.0,19458.0,231.0,663.0,19.0,0,-2.645247,-0.7260687
