FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
11389.0,28593.0,1357.0,4034.0,2090,2301,5429.0,6829.0,14049.0,17314.0,2392.0,4249.0,17.7,0,1.6289915,13.75543
11479.0,27814.0,1562.0,3653.0,3087,3597,5006.0,5919.0,12766.0,14337.0,2924.0,3581.0,17.7,0,-3.0242884,8.080095
9747.0,15876.0,2682.0,3483.0,3378,4015,4505.0,5320.0,11235.0,13187.0,3069.0,3717.0,17.8,0,-3.0634112,5.697782
8277.0,14492.0,1601.0,3526.0,6162,7604,7087.0,8618.0,18111.0,21074.0,2177.0,4097.0,17.8,0,-1.4664285,-5.486506
72495.0,143817.0,6627.0,10228.0,5039,6439,12947.0,15449.0,23059.0,26159.0,12186.0,11592.0,17.9,0,-0.8504643,-4.6308994
28924.0,42630.0,10177.0,15215.0,0,85,354.0,124.0,40376.0,44574.0,32757.0,32050.0,18.0,1,15.825192,6.0371304
6686.0,21306.0,1702.0,4958.0,1541,1790,2183.0,2359.0,7798.0,9188.0,723.0,2699.0,18.0,0,1.7845936,15.914414
4067.0,13847.0,971.0,3363.0,1519,2460,1855.0,3653.0,4459.0,8944.0,276.0,659.0,18.2,0,-0.9996683,14.221766
2075.0,8900.0,973.0,2853.0,756,942,1609.0,2488.0,5034.0,7991.0,884.0,1874.0,18.2,0,4.095333,16.873936
439187.0,719142.0,53003.0,69689.0,725,310,0.0,170.0,28407.0,30344.0,27515.0,32389.0,18.3,1,7.179535,-3.892523
16103.0,33227.0,4385.0,7891.0,225,189,147.0,80.0,26152.0,29340.0,17510.0,26044.0,18.3,1,15.022651,8.539451
4119.0,13899.0,2545.0,7422.0,1001,1155,2225.0,3021.0,6515.0,8726.0,440.0,1771.0,18.3,0,3.2009673,16.440357
6210.0,14389.0,1931.0,4920.0,4305,5028,5695.0,6848.0,15778.0,17888.0,1678.0,4935.0,18.4,0,-2.835679,1.3455074
25020.0,44345.0,9820.0,17206.0,275,144,147.0,47.0,41989.0,44140.0,30139.0,36493.0,18.4,1,15.661935,5.481816
1655.0,6216.0,2305.0,5612.0,1160,1471,2183.0,2768.0,5222.0,6962.0,317.0,1600.0,18.4,0,2.7993703,16.461155
25418.0,35702.0,2334.0,4581.0,8969,10372,11688.0,13854.0,34241.0,38979.0,5105.0,9975.0,18.5,0,1.4229451,-7.113232
28772.0,50161.0,5039.0,9601.0,317,204,136.0,103.0,36112.0,37403.0,27515.0,32792.0,18.5,1,15.365047,6.0757785
3993.0,12395.0,1100.0,3088.0,1964,3393,2795.0,4656.0,6531.0,10227.0,605.0,1011.0,18.5,0,-2.1611238,10.568803
4926.0,8636.0,1424.0,2566.0,3219,3928,4805.0,5528.0,13285.0,15191.0,4285.0,3882.0,18.6,0,-3.4940143,6.9139667
4748.0,12214.0,1896.0,3968.0,4521,6304,5575.0,7428.0,13942.0,18050.0,2237.0,3266.0,18.6,0,-4.95845,1.2759161
5275.0,14723.0,880.0,2177.0,2065,2371,2503.0,2960.0,6616.0,8275.0,766.0,1553.0,18.6,0,-1.5455694,14.867012
42187.0,71506.0,16125.0,29155.0,113,264,256.0,156.0,51913.0,51784.0,37152.0,46490.0,18.6,1,14.8486395,3.185413
26067.0,51764.0,2986.0,5565.0,339,205,393.0,188.0,35100.0,37317.0,20522.0,26584.0,18.6,1,14.846721,6.7075205
32980.0,74175.0,9475.0,16835.0,0,116,52.0,79.0,46528.0,45579.0,28713.0,36540.0,18.6,1,14.683643,4.5085053
12173.0,26068.0,1665.0,3417.0,1543,1716,4068.0,4466.0,12381.0,14012.0,3714.0,4252.0,18.7,0,1.7366565,14.640224
1094.0,3774.0,995.0,2792.0,74,21,232.0,138.0,1692.0,4246.0,16876.0,36530.0,18.7,1,15.894748,14.38554
30418.0,53486.0,7151.0,13234.0,0,0,181.0,123.0,39589.0,43939.0,15383.0,37067.0,18.7,1,15.547519,5.7498627
14217.0,27942.0,1165.0,2729.0,2847,3567,4747.0,5775.0,15286.0,16779.0,4434.0,4365.0,18.8,0,-3.4094653,8.179865
4498.0,12135.0,2765.0,6213.0,4106,4673,4078.0,4675.0,10504.0,11704.0,1520.0,1624.0,18.9,0,-3.1927779,3.3347974
2864.0,8559.0,1067.0,2768.0,998,2521,1213.0,3248.0,3646.0,7753.0,1495.0,1561.0,19.0,0,-0.10038404,14.638265
47364.0,75172.0,7571.0,16601.0,394,302,367.0,211.0,51868.0,52533.0,53003.0,44088.0,19.0,1,14.775209,2.9544208
16520.0,44968.0,19359.0,38654.0,6889,7618,7938.0,8832.0,20582.0,22413.0,1488.0,1923.0,19.0,0,-1.1693435,-5.528827
6780.0,10974.0,1354.0,4222.0,3502,4150,4858.0,5497.0,12667.0,14067.0,1021.0,3679.0,19.0,0,-3.104647,5.354333
2053.0,9083.0,72.0,937.0,139,38,203.0,118.0,4818.0,7958.0,310.0,991.0,19.2,1,12.641653,14.310711
520357.0,695195.0,351501.0,557407.0,822,889,734.0,274.0,487250.0,456375.0,187159.0,198767.0,19.2,1,7.300149,-4.3880734
2527.0,11776.0,703.0,3260.0,1649,3704,2091.0,4326.0,6036.0,11550.0,785.0,1505.0,19.2,0,-1.2955859,10.612189
12890.0,28735.0,2564.0,5134.0,330,207,98.0,61.0,26673.0,27213.0,14573.0,19531.0,19.3,1,14.433419,9.155462
37455.0,52827.0,7135.0,12319.0,0,98,415.0,204.0,36509.0,37550.0,22714.0,29801.0,19.4,1,15.414117,6.241575
2458.0,7019.0,228.0,1444.0,1353,2218,2287.0,3748.0,4685.0,8105.0,367.0,433.0,19.5,0,-0.37922668,15.673015
11874.0,23055.0,2887.0,5076.0,1920,2219,2865.0,3374.0,10375.0,12159.0,1865.0,3272.0,19.5,0,-1.1320628,15.015824
10111.0,14444.0,2876.0,4632.0,1730,1767,2928.0,3104.0,7717.0,7342.0,2859.0,2530.0,19.5,0,1.6687543,15.5225525
27531.0,46689.0,2921.0,6862.0,215,116,248.0,147.0,33084.0,35588.0,13338.0,25420.0,19.5,1,15.391681,7.43822
6895.0,10040.0,2035.0,4538.0,3985,4941,6137.0,7914.0,15235.0,19230.0,3294.0,4074.0,19.5,0,-2.682019,1.5039251
6964.0,10679.0,1426.0,3316.0,5327,5913,7132.0,7834.0,20456.0,21276.0,2774.0,6197.0,19.6,0,-2.926094,-1.9716926
5713.0,8744.0,2205.0,3956.0,2723,2975,2942.0,3436.0,7438.0,8019.0,951.0,1656.0,19.7,0,-3.4629893,11.799619
7557.0,12405.0,1783.0,4329.0,4025,4639,5500.0,6239.0,14673.0,16052.0,1933.0,2144.0,19.7,0,-2.816623,2.81634
253151.0,361662.0,106568.0,153149.0,737,575,499.0,238.0,224998.0,200909.0,120406.0,111147.0,19.7,1,8.252215,-2.6538532
25627.0,33010.0,3579.0,7247.0,523,276,0.0,0.0,23407.0,24221.0,21122.0,20274.0,19.8,1,14.247169,8.718953
