FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
3526.0,12473.0,956.0,2602.0,1004,1299,1343,1790,3786.0,4877.0,526.0,1054.0,16.5,1,1.6362822,13.378222
14514.0,22223.0,2051.0,4041.0,3001,3916,3851,4824,10458.0,14811.0,4895.0,5582.0,16.7,1,-3.1675565,4.440112
1934.0,6048.0,25.0,1001.0,5115,7650,7483,10823,10209.0,14025.0,1371.0,1904.0,18.1,1,-0.8606856,-2.1328363
8483.0,11577.0,1671.0,4082.0,4375,5399,6921,8772,21283.0,25818.0,4083.0,4573.0,18.5,1,-2.2188754,-1.3714623
34769.0,57825.0,14302.0,25271.0,1619,1991,2256,2674,8893.0,10121.0,4568.0,4902.0,18.9,1,-0.3757522,11.284045
1370.0,7985.0,382.0,3076.0,503,1444,714,2440,2529.0,8891.0,519.0,995.0,19.1,1,2.3723712,12.576114
1856.0,3859.0,0.0,939.0,1534,2534,1804,3343,6703.0,12102.0,793.0,1191.0,19.2,1,-0.0015755813,9.526666
41570.0,69962.0,4243.0,5643.0,82,306,0,0,30817.0,34687.0,32068.0,27500.0,19.3,0,13.954055,5.802377
47745.0,97583.0,2931.0,6803.0,109,198,117,69,64656.0,69715.0,21949.0,28734.0,19.4,0,12.933434,3.1546597
6328.0,15570.0,1591.0,2833.0,951,912,1878,2444,5089.0,5724.0,1567.0,2802.0,19.8,1,0.6677872,13.022427
22946.0,41496.0,5599.0,9639.0,288,192,200,129,30060.0,35263.0,15461.0,32160.0,20.1,0,15.121885,6.8767986
1974.0,8670.0,820.0,1878.0,4137,5819,5423,7384,15438.0,21135.0,1772.0,4124.0,20.1,1,-2.038223,0.65530396
2297.0,10677.0,442.0,1405.0,906,1252,1006,2031,3430.0,5366.0,605.0,967.0,20.1,1,2.3009307,13.209456
7088.0,17549.0,1270.0,3112.0,3037,3668,4398,5541,12978.0,16238.0,85.0,3910.0,20.2,1,-3.6340325,3.4226394
2362.0,7441.0,0.0,823.0,668,2077,1087,3178,2824.0,7932.0,182.0,376.0,20.2,1,1.0489664,10.369237
2829.0,6452.0,887.0,3859.0,1263,1418,2476,3089,7076.0,8046.0,2070.0,3027.0,20.3,1,-0.30999163,12.00688
3579.0,9763.0,1464.0,5746.0,2263,2745,3327,3959,8425.0,10383.0,235.0,1039.0,20.3,1,-2.7329988,8.389021
64959.0,125433.0,36116.0,59375.0,3086,3414,8134,9213,25351.0,29704.0,10401.0,10414.0,20.4,1,1.0689318,-1.2905105
8730.0,15357.0,1826.0,3859.0,2563,2989,3498,4086,13806.0,15107.0,2523.0,4793.0,20.4,1,-3.0796306,7.731457
4207.0,10104.0,659.0,1905.0,2818,6475,3479,8011,8052.0,17811.0,97.0,360.0,20.8,1,-1.576197,0.8464352
3690.0,8799.0,746.0,2509.0,9099,17395,13038,25044,19768.0,35272.0,1020.0,1705.0,21.0,1,2.2348988,-3.6430984
36663.0,57433.0,5977.0,8520.0,418,311,70,121,37956.0,41446.0,27126.0,33398.0,21.0,0,14.63746,5.605985
6597.0,17802.0,2394.0,5526.0,2302,2590,2544,3085,8325.0,9761.0,2091.0,1919.0,21.1,1,-1.2954196,9.841672
20587.0,35736.0,1515.0,3619.0,6445,7350,9756,11078,27960.0,30506.0,4582.0,5231.0,21.2,1,-0.6582947,-2.9460213
3284.0,9388.0,3484.0,7126.0,2074,2763,2642,3154,7348.0,8707.0,833.0,1193.0,21.2,1,-1.3842052,9.468182
3627.0,8957.0,308.0,1799.0,1469,1607,2452,2846,6889.0,7898.0,387.0,2611.0,21.5,1,-0.27016124,11.785262
55388.0,99585.0,13351.0,21744.0,86,126,219,206,37824.0,39094.0,33658.0,32032.0,21.5,0,13.392922,4.535091
4873.0,16558.0,496.0,1893.0,2637,3349,4327,5823,9968.0,13160.0,570.0,1851.0,21.5,1,-3.8447216,3.4198692
13293.0,14508.0,1764.0,3692.0,2557,2918,3405,3692,8353.0,9839.0,2602.0,2168.0,21.6,1,-2.7898343,8.1304655
10959.0,21918.0,4152.0,8548.0,212,123,24,0,20927.0,23807.0,8855.0,15516.0,21.7,0,14.011153,9.517412
2068.0,13498.0,858.0,3507.0,1709,3350,2481,5345,6308.0,14073.0,588.0,961.0,21.9,1,-1.7339984,5.7319636
6614.0,10640.0,0.0,2314.0,1010,841,2038,2878,6357.0,8406.0,3162.0,3721.0,22.0,1,-0.21184044,12.504949
947.0,5059.0,418.0,1507.0,107,0,187,82,1563.0,5534.0,8892.0,24047.0,22.0,0,14.593902,12.453448
60221.0,118734.0,6390.0,10874.0,170,187,162,108,88920.0,84571.0,27518.0,40009.0,22.0,0,12.5905075,1.9170237
7670.0,15673.0,1841.0,3355.0,2147,2676,3245,3835,13466.0,16051.0,3527.0,5297.0,22.1,1,-2.6032233,8.572021
83557.0,140721.0,332825.0,539102.0,15231,16695,25237,27560,28045.0,30363.0,5365.0,5524.0,22.2,1,2.4550104,-3.7557964
8980.0,23251.0,2375.0,5064.0,4107,4927,5358,6018,14805.0,17014.0,1255.0,4030.0,22.4,1,-3.0961046,1.6283054
15022.0,36169.0,4193.0,9839.0,505,397,201,105,22273.0,23971.0,10286.0,14939.0,22.5,0,14.0129175,8.683461
1086.0,6701.0,214.0,2029.0,1927,3563,2202,4095,5292.0,9875.0,1421.0,2480.0,22.6,1,-1.0613698,6.871348
2479.0,11202.0,224.0,2953.0,632,1668,866,2062,1955.0,5616.0,355.0,708.0,22.6,1,2.4072232,12.417638
7329.0,15895.0,1496.0,3516.0,5816,7024,7884,9513,21892.0,27289.0,3227.0,5001.0,22.7,1,-1.356105,-2.1086903
120111.0,215780.0,44482.0,66303.0,1197,817,247,195,60888.0,58391.0,39341.0,33808.0,23.0,0,11.894015,0.30884928
25801.0,47346.0,10810.0,17513.0,227,76,234,182,31686.0,32164.0,11508.0,22575.0,23.0,0,14.581005,7.4236727
36658.0,37870.0,2161.0,5574.0,5499,4927,7941,8216,24180.0,24265.0,7806.0,6441.0,23.0,1,-2.4896958,-1.2169564
298006.0,457543.0,55094.0,86192.0,1840,1999,73,89,306382.0,271945.0,116684.0,111544.0,23.1,0,11.284943,-2.0678468
90368.0,116886.0,13366.0,21822.0,194,380,162,91,15114.0,15908.0,3067.0,2114.0,23.2,0,13.294641,4.883394
20908.0,34474.0,4629.0,8155.0,103,164,115,26,29532.0,30326.0,12844.0,25342.0,23.4,0,14.778979,7.8691015
16204.0,19629.0,1364.0,3371.0,6504,6619,8971,9374,24131.0,25118.0,6199.0,5904.0,23.4,1,-1.2951655,-2.414336
41170.0,64670.0,23041.0,40782.0,252,120,62,58,45685.0,44345.0,24771.0,38869.0,23.4,0,14.549401,4.7616215
34435.0,53055.0,11536.0,16770.0,115,234,450,218,33909.0,33413.0,26448.0,25762.0,23.7,0,14.470792,6.7649236
55934.0,88834.0,13383.0,18801.0,590,335,222,138,39243.0,39157.0,29067.0,27684.0,23.8,0,13.572835,4.861956
3299.0,12325.0,1498.0,3350.0,1203,1829,1968,2970,5323.0,7862.0,132.0,1484.0,23.9,1,-0.027391806,11.603519
3672.0,15640.0,1012.0,3050.0,666,955,654,1680,1766.0,4655.0,474.0,402.0,23.9,1,2.8806524,14.198392
238185.0,354967.0,165056.0,262576.0,4876,5460,11010,11237,36272.0,36814.0,11356.0,8892.0,24.2,1,1.0843236,-1.5938144
1624.0,9760.0,1376.0,5104.0,1592,4353,2793,7314,3083.0,7927.0,197.0,380.0,24.6,1,-1.7013274,4.303746
116148.0,183924.0,3153.0,6900.0,816,467,264,108,112380.0,100744.0,57365.0,45872.0,24.7,0,12.21129,0.60606456
9159.0,26412.0,1613.0,5183.0,2746,2956,3258,3876,8934.0,11248.0,2722.0,2165.0,24.9,1,-2.8480835,8.099044
9723.0,9843.0,0.0,849.0,0,30,278,181,3611.0,8698.0,28520.0,46976.0,25.2,0,15.212001,12.919913
70491.0,114794.0,8369.0,15148.0,261,260,84,62,119803.0,118214.0,21449.0,48975.0,25.2,0,12.447101,1.4574996
11920.0,12731.0,2068.0,2621.0,3395,3592,4404,4237,14521.0,13429.0,4358.0,3103.0,25.5,1,-3.7209773,5.105135
81312.0,100147.0,46048.0,55654.0,4803,4010,8108,7840,21616.0,20890.0,9214.0,8091.0,25.5,1,1.1172178,-1.2876431
7919.0,23497.0,3002.0,5910.0,2977,3652,4981,6145,13223.0,16602.0,384.0,1569.0,25.7,1,-4.0207505,2.8711421
13777.0,14459.0,5141.0,7349.0,8199,8093,10747,10612,30048.0,29478.0,2911.0,6151.0,25.8,1,-0.3182606,-3.0991106
7388.0,19305.0,470.0,1730.0,2269,3080,3150,4268,8191.0,11185.0,1731.0,2011.0,25.9,1,-2.179149,7.5236444
3403.0,12492.0,348.0,981.0,399,1358,665,2133,1998.0,5416.0,0.0,0.0,25.9,1,2.4983342,12.841218
7433.0,16838.0,2368.0,4548.0,3004,3317,4482,4752,14456.0,15030.0,1958.0,3760.0,25.9,1,-4.361057,5.0649967
7925.0,14633.0,3019.0,5497.0,3129,3475,4499,4604,13587.0,13786.0,1632.0,2590.0,26.0,1,-4.014134,4.929545
2434.0,8708.0,320.0,1057.0,192,103,131,2,3809.0,4205.0,3285.0,3947.0,26.1,0,12.929092,12.002363
234406.0,317729.0,22438.0,37699.0,474,353,0,0,272581.0,242152.0,139707.0,112296.0,26.1,0,11.620619,-1.6716982
30534.0,47160.0,10446.0,16705.0,59,44,0,1,35855.0,36555.0,21461.0,23505.0,26.4,0,14.839586,7.1956525
14145.0,14760.0,3390.0,4107.0,2477,2696,4896,4681,16845.0,15893.0,4314.0,3517.0,26.4,1,-4.6917267,6.0763316
6815.0,17591.0,2394.0,5854.0,4993,6018,6021,6797,15010.0,16867.0,2310.0,1944.0,26.5,1,-2.2493591,0.23829107
2540.0,12941.0,880.0,3842.0,2184,3399,2995,4695,8644.0,13590.0,1307.0,1899.0,26.5,1,-2.1898189,6.0067887
4754.0,10885.0,1891.0,4167.0,2021,2305,2764,3043,7816.0,7774.0,1061.0,1870.0,26.8,1,-1.1945314,10.280836
5907.0,14583.0,868.0,2572.0,1653,2422,2298,3504,6431.0,8871.0,1745.0,2373.0,26.8,1,-0.6774315,9.557599
6503.0,9184.0,1182.0,2068.0,3038,2927,3880,3891,11630.0,10863.0,2248.0,3365.0,26.9,1,-3.3534186,7.7356424
8196.0,23066.0,2837.0,5617.0,6453,8307,6727,8310,15400.0,18506.0,1015.0,1842.0,26.9,1,-0.97482306,-1.9541426
96536.0,129530.0,24596.0,38167.0,252,260,439,217,71190.0,62763.0,47745.0,56062.0,27.0,0,13.239035,2.3931987
12315.0,20707.0,1948.0,2880.0,1505,1468,3159,3107,10738.0,9948.0,5393.0,4458.0,27.1,1,-2.4246771,10.935615
7603.0,15170.0,2241.0,4903.0,4052,4219,5098,5568,15843.0,16891.0,2205.0,3351.0,27.1,1,-3.6212196,2.528512
56602.0,98412.0,5288.0,8190.0,367,316,278,120,48188.0,44189.0,26226.0,33890.0,27.2,0,13.417814,4.3182635
15888.0,22787.0,2222.0,3597.0,4960,5256,9257,9142,26457.0,25999.0,1727.0,7144.0,27.4,1,-2.1628966,-1.6702974
4083.0,12787.0,1290.0,3387.0,1209,1611,2098,2749,4642.0,7002.0,915.0,1638.0,27.5,1,-9.277322e-05,11.947435
577961.0,559253.0,1718550.0,2593670.0,536,352,396,157,135034.0,125589.0,59618.0,69218.0,27.6,0,9.966704,-2.273596
75427.0,104762.0,6613.0,9684.0,617,360,112,102,78062.0,70006.0,47105.0,47505.0,27.6,0,13.6042595,2.874773
20492.0,32376.0,2404.0,3391.0,4949,4995,7858,7848,22541.0,23385.0,4448.0,6935.0,27.7,1,-2.563431,-1.1371212
39780.0,59441.0,3464.0,4452.0,104,181,184,110,42387.0,38162.0,34932.0,32890.0,27.7,0,14.588829,5.6562824
16951.0,24618.0,5008.0,8556.0,197,117,4,114,23473.0,24363.0,25256.0,21564.0,27.9,0,14.297253,8.758298
4207.0,9991.0,36.0,1101.0,1139,2758,1820,4205,5252.0,11588.0,27.0,136.0,27.9,1,-0.30034474,7.9995675
2350.0,7594.0,1414.0,5193.0,2516,3159,3515,4656,9532.0,11940.0,1506.0,2572.0,28.0,1,-3.1699612,6.182342
3446.0,9538.0,2188.0,4745.0,1151,1249,1723,1924,4624.0,5019.0,588.0,1591.0,28.0,1,1.2881563,13.265892
1575.0,9542.0,753.0,3686.0,400,1088,718,2007,1797.0,4780.0,1549.0,2461.0,28.2,1,2.7355218,13.592706
2950.0,14280.0,413.0,1799.0,2449,5479,2730,6502,7017.0,16004.0,1287.0,2732.0,28.3,1,-1.6098921,1.485987
24236.0,51147.0,4318.0,7829.0,2778,3016,7236,7770,20274.0,21892.0,3680.0,6243.0,28.4,1,1.1886867,-0.9931435
1737.0,8437.0,1071.0,6137.0,438,1252,651,1766,1767.0,5446.0,1333.0,1935.0,28.4,1,2.8426504,13.59694
6284.0,17941.0,1817.0,3268.0,4315,4935,5334,5962,14544.0,16059.0,3046.0,3025.0,28.5,1,-3.0492,1.6494993
4169.0,10947.0,1232.0,2725.0,1985,2229,2929,3205,7816.0,8627.0,1170.0,1554.0,28.5,1,-1.7977867,10.213545
1794.0,11445.0,418.0,2122.0,1000,1715,1324,2323,3719.0,6725.0,307.0,860.0,28.6,1,1.7328606,12.17769
430303.0,454578.0,480627.0,640780.0,3751,2572,902,523,109318.0,100000.0,67768.0,56785.0,28.8,0,10.314955,-1.8591987
975.0,3009.0,829.0,2850.0,1336,2442,1797,3059,5496.0,10203.0,358.0,1287.0,29.0,1,0.40199453,9.892749
2634.0,11876.0,614.0,2020.0,925,1189,1401,2008,3399.0,4729.0,570.0,877.0,29.0,1,1.5379126,13.304926
2617.0,8625.0,1356.0,5482.0,2582,3362,3639,4879,8764.0,11592.0,1155.0,1768.0,29.5,1,-3.041201,5.808657
5748.0,9475.0,2327.0,3713.0,2458,2307,2721,2856,8609.0,8585.0,1454.0,1891.0,29.7,1,-1.0720438,10.347876
3460.0,7398.0,2794.0,7068.0,2141,2188,2723,2938,7511.0,8418.0,383.0,1443.0,29.8,1,-1.0578357,10.461601
357259.0,452263.0,38459.0,54179.0,1309,942,193,121,559135.0,429829.0,309854.0,252503.0,29.8,0,10.960923,-3.0072448
693703.0,856755.0,1057560.0,1460760.0,3431,2735,847,558,223699.0,200610.0,159363.0,134655.0,30.0,0,9.955237,-2.3183854
15161.0,26139.0,3062.0,6531.0,7873,8209,10202,10328,29527.0,28449.0,7379.0,7826.0,30.1,1,-0.39914006,-3.0316875
16274.0,26922.0,11464.0,17340.0,4369,4629,6204,6698,20635.0,20345.0,3219.0,5459.0,30.2,1,-3.4221897,0.54088306
23844.0,41461.0,4320.0,6144.0,47,133,0,37,29706.0,28273.0,24038.0,23233.0,30.3,0,14.698204,7.7671547
24215.0,38625.0,12721.0,19994.0,1848,1628,4475,4591,12853.0,11577.0,6336.0,5496.0,30.5,1,-4.3267593,9.80433
379829.0,513006.0,880534.0,1332420.0,1117,958,0,88,167176.0,148898.0,72814.0,68323.0,30.6,0,10.102867,-2.0951555
24204.0,50656.0,10230.0,18101.0,56,40,133,108,29362.0,29334.0,10958.0,17958.0,30.7,0,14.14771,7.7319126
17553.0,26217.0,2720.0,5545.0,107,107,106,97,14428.0,14036.0,8762.0,13687.0,30.9,0,13.929428,9.5602865
5856.0,25557.0,5348.0,13383.0,1118,1411,3111,4253,7706.0,10802.0,709.0,1139.0,30.9,1,-2.870814,10.72357
22496.0,30765.0,4586.0,9121.0,23,58,362,121,25969.0,24247.0,22598.0,19017.0,31.0,0,14.544973,8.441564
7568.0,14386.0,3867.0,6014.0,3961,3985,5225,5304,15450.0,15437.0,2969.0,3741.0,31.5,1,-3.7584167,2.6829412
8559.0,17703.0,157.0,2765.0,2168,2486,3234,3470,10331.0,11081.0,1287.0,1703.0,31.6,1,-2.3550024,9.399304
61105.0,84505.0,4444.0,8037.0,3204,3177,9763,9766,29768.0,28708.0,12099.0,9832.0,31.6,1,0.945832,-1.4091762
6639.0,17999.0,1987.0,4708.0,3028,3318,4545,4982,11645.0,12314.0,837.0,1459.0,31.7,1,-4.486823,5.0053396
5881.0,14742.0,6452.0,14006.0,3727,4621,5200,6164,17631.0,20070.0,2008.0,3423.0,31.7,1,-3.2185543,1.7244402
21657.0,19708.0,3233.0,4419.0,6006,5484,8919,8532,26619.0,24701.0,6125.0,4795.0,31.8,1,-2.167403,-1.653454
17230.0,35314.0,2955.0,5667.0,640,407,0,0,22986.0,22463.0,8764.0,19075.0,31.9,0,14.082267,8.664446
50197.0,86095.0,4838.0,9253.0,15831,16953,10477,10673,37626.0,31519.0,13264.0,12153.0,31.9,1,1.429085,-3.1272302
18356.0,28787.0,5032.0,10240.0,234,272,51,42,25590.0,23733.0,8638.0,16364.0,32.2,0,14.09354,9.051009
46156.0,59337.0,4023.0,4337.0,930,278,0,7,32566.0,31395.0,23886.0,20402.0,32.4,0,14.083996,6.9641695
226446.0,317075.0,28381.0,44865.0,647,507,144,87,168898.0,148457.0,66236.0,64250.0,32.7,0,11.4922285,-0.80788904
3313.0,12684.0,841.0,2417.0,747,1451,670,1853,2655.0,6955.0,2570.0,2237.0,32.7,1,2.8553777,13.265824
2174.0,13177.0,554.0,3525.0,551,1265,504,1598,1526.0,5024.0,0.0,0.0,32.7,1,3.1209743,13.833695
4603.0,15858.0,4267.0,8548.0,200,160,210,168,5440.0,4259.0,0.0,264.0,32.8,0,12.751009,11.787724
