FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
3802.0,13851.0,1277.0,3175.0,1691,2839,2391,3777,6875.0,9985.0,1571.0,1505.0,16.5,0,-152626.1333080058,23264.75954603995
38702.0,62463.0,6086.0,12180.0,2,100,163,138,25873.0,25045.0,25426.0,20798.0,16.6,0,-114937.81934842012,766.2361253555719
9833.0,12665.0,2912.0,4267.0,272,320,84,124,15988.0,14656.0,10486.0,8843.0,16.6,0,-140597.85602898008,14241.077827035782
8422.0,23130.0,2878.0,7277.0,2033,2001,3308,3796,10468.0,12418.0,1222.0,1693.0,16.6,0,-148084.15393822666,22064.87251964561
57626.0,79515.0,11099.0,20939.0,0,140,36,74,54217.0,52491.0,44267.0,44406.0,16.6,0,-80811.83913527506,-23704.13976903236
94054.0,149516.0,12244.0,19105.0,191,128,0,150,54288.0,52132.0,46383.0,41020.0,16.6,0,-64538.36760201417,-26839.438642641337
652.0,2593.0,770.0,4675.0,986,2055,1548,3024,3932.0,8321.0,323.0,433.0,16.7,0,-156231.14530478665,25488.059427137625
4514.0,6042.0,2523.0,2707.0,3415,3433,5175,5145,14984.0,14814.0,3972.0,4642.0,16.8,0,-146458.68188014854,18182.54418813861
41834.0,60535.0,4850.0,7222.0,656,290,131,136,38059.0,37109.0,24555.0,30416.0,16.8,0,-108116.93562151736,-7835.029513702397
2479.0,7939.0,0.0,522.0,1353,1771,2066,2771,5938.0,8191.0,668.0,1220.0,16.8,0,-154847.16546433134,23429.995828997933
1597.0,10164.0,80.0,837.0,128,47,106,0,3433.0,6112.0,1059.0,2049.0,16.8,-1,-156086.39513286485,24724.922566290905
481348.0,649999.0,69116.0,108020.0,1564,1315,513,239,859601.0,745552.0,356355.0,347655.0,16.8,0,659478.3940582689,-636912.2724857555
10339.0,22398.0,2410.0,4427.0,6747,7690,8547,10194,21273.0,24689.0,4360.0,4107.0,16.9,0,-141109.33662801926,13920.194658354958
223807.0,342660.0,80986.0,128652.0,628,458,29,158,129402.0,117184.0,83850.0,70456.0,16.9,0,87789.88455712562,-51710.850354252965
48075.0,81853.0,14645.0,24105.0,0,204,143,151,52629.0,51661.0,28675.0,34140.0,17.0,0,-90187.30826753424,-11872.199483689492
14968.0,24500.0,3841.0,4515.0,3068,2904,4608,4826,15718.0,15662.0,4566.0,3919.0,17.0,0,-140769.53354933637,17552.939016908676
75297.0,131237.0,799149.0,1264760.0,7636,8030,9712,10165,32872.0,31472.0,6959.0,6625.0,17.0,0,430063.6423684032,556544.5973771205
1456.0,8826.0,1153.0,4503.0,723,1166,1309,2278,4030.0,7434.0,0.0,0.0,17.1,0,-155767.3919211826,25805.69592946766
6585.0,14093.0,1342.0,4414.0,4632,12632,7548,19224,19513.0,37047.0,10296.0,11505.0,17.1,0,-141124.34261911124,11272.845144569988
1301.0,7549.0,302.0,3745.0,7216,14447,11329,22395,18906.0,38541.0,0.0,0.0,17.1,0,-149469.82752894232,16853.09497463669
33090.0,52026.0,13974.0,24022.0,518,323,0,0,39247.0,39025.0,22477.0,28079.0,17.1,-1,-106067.12728197272,-246.9906614304164
13530.0,27991.0,4114.0,4929.0,5214,5454,7328,8263,21547.0,22525.0,3105.0,5472.0,17.1,0,-138856.03414458764,15055.031643139608
6294.0,13752.0,654.0,3063.0,3301,3711,4249,4825,11125.0,12114.0,2192.0,2435.0,17.1,0,-149700.64392394415,19855.14244070361
3857.0,15615.0,3160.0,8562.0,5000,6664,7650,9919,13312.0,17062.0,822.0,2755.0,17.3,0,-148481.20985944849,21142.47116299516
1437.0,8483.0,365.0,2242.0,530,2423,741,3598,1482.0,6323.0,56.0,162.0,17.3,0,-157452.1121754177,26651.479088793192
120034.0,170839.0,20984.0,31780.0,125,148,194,89,138501.0,123892.0,53070.0,57278.0,17.3,0,-4511.383054772945,-74950.02411949328
7988.0,8224.0,3615.0,6334.0,620,1000,2158,2762,6505.0,8472.0,3907.0,3972.0,17.3,0,-148333.82444246337,23492.362619005165
57682.0,94180.0,3318.0,4500.0,216,286,377,196,42970.0,40072.0,29616.0,26602.0,17.3,0,-98806.95107093216,-14872.757656220096
299507.0,375619.0,634156.0,606081.0,7147,7060,11016,10852,34441.0,31403.0,10862.0,7409.0,17.3,0,413472.4227327473,418134.6292909852
39191.0,63846.0,15337.0,24709.0,0,85,0,31,12768.0,12006.0,4036.0,6194.0,17.4,0,-124363.45136064752,25015.95894646645
61992.0,104240.0,18368.0,29247.0,481,365,171,88,72353.0,69709.0,55231.0,60852.0,17.4,0,-59700.26821155337,-35488.82517232544
47130.0,71629.0,4995.0,5118.0,1013,367,0,53,48107.0,43573.0,32786.0,30625.0,17.4,0,-97988.72402222584,-17359.24765389857
2541.0,8776.0,1239.0,3050.0,1710,2236,2190,3018,6249.0,8545.0,53.0,404.0,17.5,0,-154164.127890463,24454.916304394257
19544.0,36414.0,17673.0,28124.0,264,128,137,83,37243.0,36511.0,19298.0,24840.0,17.5,0,-111653.76750833768,6393.354870100651
59325.0,81646.0,10146.0,17390.0,320,189,181,159,48073.0,47174.0,42237.0,41971.0,17.5,0,-84647.70372848892,-19970.53155715636
3984.0,11261.0,1107.0,2914.0,4143,4601,4552,5228,10344.0,12118.0,752.0,1605.0,17.6,0,-151349.72182376566,21512.06097344948
8498.0,14742.0,2514.0,3340.0,1428,3193,1445,3997,4488.0,11657.0,2351.0,1561.0,17.6,0,-150659.46880996437,24707.59347511373
1600.0,9692.0,497.0,2555.0,1734,3779,1990,4613,5261.0,13105.0,132.0,477.0,17.6,0,-155473.56640215247,24538.62443137527
1716.0,10139.0,472.0,2439.0,477,1096,616,1522,1441.0,4109.0,425.0,1543.0,17.7,0,-156993.32831887278,26430.6971964524
43262.0,66549.0,12491.0,20539.0,254,193,139,113,49928.0,44991.0,37775.0,38910.0,17.7,0,-90870.99073616289,-15719.971636227176
347499.0,454108.0,35362.0,49757.0,3657,2423,16,112,579378.0,489727.0,274403.0,245401.0,17.7,0,408926.8953508537,-445808.7084095844
8080.0,8722.0,1865.0,3480.0,1661,1583,2575,2361,7401.0,7761.0,2018.0,2346.0,17.8,0,-149958.46918190384,22714.83734839028
17776.0,31389.0,3034.0,6638.0,219,158,0,0,23947.0,25507.0,18560.0,18109.0,17.8,-1,-129447.7342720744,4780.64356471966
2673.0,12611.0,1395.0,4736.0,1417,1892,2092,2903,6484.0,9258.0,785.0,1330.0,17.9,0,-153515.21891672534,24019.010894427574
