FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
26911.0,57428.0,12860.0,19269.0,2422.0,3298,2695,3586,7373.0,10355.0,1124.0,1598.0,16.4,0,-78972.54990807391,10165.852669964126
14267.0,34141.0,5180.0,11958.0,472.0,502,0,0,22146.0,28785.0,13648.0,23268.0,16.5,-1,-64741.468249442536,-9477.394727652209
326139.0,140401.0,203929.0,127883.0,768.0,504,0,104,70919.0,89347.0,81253.0,83662.0,16.7,0,187812.82231067764,198703.13297449343
886.0,5867.0,949.0,5623.0,530.0,960,904,1781,2049.0,4255.0,258.0,658.0,16.7,0,-96476.60877707372,-4129.94101689117
12592.0,15228.0,1489.0,2940.0,2930.0,4278,3232,4589,11073.0,15366.0,579.0,1232.0,16.9,0,-85291.24542922228,-4194.881122856901
1949.0,5712.0,499.0,2200.0,2413.0,4224,3403,5725,8496.0,14949.0,2234.0,3442.0,16.9,0,-89993.09054167753,-7202.532825975161
3183.0,9434.0,187.0,1770.0,786.0,670,1476,1798,4744.0,6490.0,2055.0,1568.0,16.9,0,-92959.46145555674,-5681.529135723278
3594.0,16044.0,1493.0,3858.0,2275.0,3464,2825,4175,8122.0,12707.0,1509.0,3033.0,16.9,0,-89782.80762119647,-5624.68467720655
2203.0,6820.0,338.0,1735.0,4227.0,5705,4707,6569,10440.0,13218.0,2277.0,2848.0,16.9,0,-88608.24084597046,-7901.297960988626
4308.0,15063.0,1462.0,3834.0,1644.0,2303,2316,3228,6512.0,8858.0,1304.0,2369.0,17.0,0,-90976.8989754203,-4826.82693765032
13541.0,33952.0,2858.0,5201.0,4357.0,6365,5332,7923,12077.0,17624.0,1131.0,4076.0,17.1,0,-82833.93841617531,-3541.421524338481
208975.0,422329.0,40862.0,65303.0,1963.0,2076,481,328,123744.0,154067.0,65343.0,85247.0,17.1,0,125769.60838293096,13957.245569487635
22340.0,49305.0,2513.0,5645.0,1121.0,1390,333,235,27292.0,35737.0,13443.0,31612.0,17.1,0,-57167.04531324156,-12558.660283561134
