FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
1133.0,4749.0,195.0,926.0,210,127,191,115,940.0,6115.0,1489.0,3995.0,16.4,1,-180049.65533010708,9451.992178791828
1588.0,10469.0,106.0,1708.0,83,0,137,119,1547.0,8467.0,1178.0,5728.0,16.4,1,-179385.28612935706,9165.783446447038
993.0,5954.0,0.0,1083.0,74,0,128,0,0.0,11118.0,15740.0,44037.0,16.4,-1,-167494.5980626045,2918.8015272822167
325002.0,663446.0,31232.0,59086.0,634,1376,147,112,480666.0,595069.0,242328.0,273418.0,16.4,1,408016.8594507035,-243456.8359320108
1797.0,10566.0,339.0,3067.0,110,0,136,22,300.0,6065.0,1248.0,2972.0,16.4,1,-180384.6203945116,10137.460173777154
21801.0,50523.0,21516.0,49164.0,2678,3467,6528,9027,17715.0,24263.0,5361.0,9498.0,16.4,1,-148377.22154276544,19717.334242439538
5249.0,20486.0,2197.0,5914.0,2127,3197,3042,4619,8832.0,12946.0,890.0,2658.0,16.4,1,-173138.47652703887,8041.163151080641
8662.0,15486.0,1761.0,4116.0,2618,3248,3089,4444,7418.0,9734.0,2719.0,3185.0,16.4,1,-171943.34287607242,8391.068689179798
13484.0,17600.0,2456.0,3577.0,1668,1844,2058,2568,5888.0,8260.0,1920.0,2345.0,16.4,1,-171105.02819372498,10861.153386696244
2801.0,8508.0,1357.0,2700.0,755,863,1697,2807,4191.0,6527.0,965.0,1685.0,16.5,1,-177473.80071138428,9314.089593268618
52436.0,104279.0,32842.0,69072.0,2666,3581,6491,9553,15460.0,22197.0,6613.0,8171.0,16.5,1,-131567.78705141132,34756.715936084554
33045.0,81587.0,5661.0,12135.0,243,136,0,62,32887.0,43713.0,22090.0,31586.0,16.5,1,-131372.93040972148,-4925.135651373113
1382.0,7757.0,269.0,1103.0,1526,2649,1991,3526,4758.0,8544.0,317.0,1215.0,16.6,1,-178606.56943989365,8168.382489712139
4757.0,23863.0,1040.0,3225.0,2778,4124,3699,6113,8570.0,13860.0,875.0,2628.0,16.7,1,-174079.02100209895,7191.685402634023
4439.0,13521.0,0.0,988.0,257,227,191,86,1165.0,4529.0,7279.0,14321.0,16.7,1,-174328.33860358084,7321.620388288081
39902.0,98702.0,4336.0,8578.0,608,406,263,97,46893.0,63934.0,21899.0,41606.0,16.7,1,-119194.3790770112,-12263.294616885196
3303.0,13810.0,487.0,2486.0,1339,1904,1637,2264,4703.0,6647.0,865.0,1718.0,16.8,1,-177435.6940084507,8499.596381723803
996.0,5066.0,0.0,519.0,276,268,139,21,2452.0,4445.0,629.0,1000.0,16.8,1,-180189.4105900983,8959.097937775405
145892.0,333756.0,20409.0,39148.0,617,336,261,189,239149.0,292668.0,113177.0,127278.0,16.8,1,102617.95324496031,-112084.10519950408
10814.0,22405.0,796.0,2116.0,3977,5451,5344,7462,14099.0,19832.0,1841.0,3299.0,16.8,1,-167898.99966158322,4943.280043308537
1919.0,5813.0,197.0,1560.0,58,0,155,77,8473.0,8883.0,2377.0,2678.0,16.9,1,-175018.88680984685,5587.178542973825
2713.0,14760.0,0.0,117.0,58,0,210,142,87.0,4154.0,2087.0,5760.0,16.9,1,-179461.33930921127,9717.575927512326
333717.0,627647.0,35776.0,72409.0,1060,783,231,173,550280.0,674809.0,223428.0,266675.0,16.9,1,446207.88200664846,-266828.55682261364
3478.0,9801.0,2665.0,7774.0,230,135,239,199,15021.0,32806.0,25134.0,27190.0,16.9,1,-154834.2547661576,-4268.582427710533
532.0,2414.0,2210.0,7396.0,179,81,139,27,24556.0,41137.0,12257.0,19937.0,16.9,1,-157467.44970514654,-5337.773709403558
2357.0,8645.0,140.0,1937.0,212,121,147,79,17225.0,35830.0,27525.0,36332.0,16.9,1,-152561.0170896069,-8817.27424692878
1040.0,5142.0,75.0,454.0,160,166,140,23,11093.0,29299.0,21516.0,59243.0,16.9,1,-155534.51974214942,-5296.40120483479
1509980.0,1115310.0,1582080.0,1504540.0,6681,4211,1811,859,4542230.0,2745340.0,3720800.0,1943090.0,16.9,1,5944095.285462625,-2094535.0223300608
17666.0,38099.0,4411.0,9541.0,578,259,158,68,17465.0,22792.0,12701.0,15582.0,17.0,1,-154384.659515734,3065.224827494785
24062.0,50288.0,4042.0,6696.0,162,136,220,138,24158.0,30442.0,18115.0,22292.0,17.0,1,-144407.45268088704,-1586.6021337006914
17421.0,41116.0,2052.0,4157.0,312,168,253,96,17876.0,24777.0,10074.0,16383.0,17.0,1,-156441.74325689615,1792.967796996254
4214.0,13951.0,684.0,2901.0,1836,2522,2297,3176,5690.0,7669.0,840.0,1653.0,17.1,1,-176399.42578846752,8330.009330851715
4179.0,11341.0,1316.0,3236.0,1468,2179,1779,2706,4871.0,7518.0,1906.0,1744.0,17.1,1,-176103.6504303733,8874.309538974838
6262.0,12084.0,116.0,1521.0,0,0,5,111,6176.0,6429.0,2529.0,2134.0,17.1,1,-174743.6041480477,7427.485631060434
1334.0,4523.0,0.0,194.0,95,0,119,0,1624.0,5389.0,1854.0,5281.0,17.1,-1,-179269.17701187043,8800.24587122044
333618.0,646611.0,65179.0,123913.0,837,1336,414,271,479765.0,587889.0,262069.0,317969.0,17.1,1,444321.69652940845,-223907.34406788312
38640.0,71279.0,7441.0,14648.0,720,332,244,120,39677.0,51557.0,30881.0,41415.0,17.2,1,-118539.04870395568,-9365.64720546134
2856.0,14075.0,307.0,2002.0,2238,3750,2805,4685,8122.0,13796.0,0.0,2713.0,17.2,1,-175848.8501566092,6790.692446290101
1540.0,8301.0,12.0,354.0,128,17,86,0,1741.0,5541.0,974.0,3985.0,17.3,-1,-179726.8685100431,9143.87051508679
440.0,1887.0,0.0,139.0,104,8,124,23,2028.0,8071.0,2830.0,14111.0,17.3,1,-177418.44251376195,7644.527605272929
306619.0,602629.0,39611.0,80259.0,1052,1126,100,56,377409.0,441213.0,173386.0,205417.0,17.3,1,300033.8148875408,-162076.49016107814
39562.0,74585.0,2828.0,5949.0,189,211,273,135,34982.0,48147.0,31603.0,45633.0,17.3,1,-122255.66934672683,-10899.111139808723
9745.0,17689.0,324.0,2178.0,2002,2689,2688,3129,5954.0,7466.0,85.0,1129.0,17.3,1,-174643.10953259043,9171.271790473662
20094.0,43986.0,1356.0,2710.0,127,130,143,53,23299.0,31421.0,8501.0,20644.0,17.4,1,-152413.07051628944,-718.7079999016587
3706.0,11794.0,889.0,1952.0,1042,2738,1336,3641,3478.0,9733.0,185.0,766.0,17.4,1,-178283.26710575545,9773.310465621242
3439.0,15950.0,1060.0,3972.0,1378,3926,1694,4763,4673.0,12839.0,957.0,2866.0,17.4,1,-176874.41209510382,8892.709601469967
19617.0,41775.0,1707.0,6117.0,127,29,324,186,16835.0,21689.0,8467.0,19863.0,17.4,1,-156482.06184249153,2772.7523878589027
25248.0,37386.0,3455.0,8697.0,330,241,0,67,34315.0,43833.0,34497.0,37610.0,17.5,1,-128144.94308964629,-13120.616711589852
42895.0,87311.0,6591.0,13486.0,518,563,130,116,45541.0,59573.0,32410.0,47376.0,17.5,1,-112014.759541009,-13044.315149798458
24663.0,45437.0,6498.0,14525.0,284,146,327,111,33991.0,43935.0,19099.0,34132.0,17.5,1,-134518.78542623718,-5473.212638038274
22094.0,56529.0,1505.0,2660.0,77,95,235,110,22334.0,29058.0,21458.0,25560.0,17.5,1,-145502.32874978977,-4262.833258430019
11891.0,13047.0,762.0,3974.0,3029,4245,3902,4966,8949.0,11818.0,3089.0,5810.0,17.5,1,-169610.1034283335,7152.28565427059
3442.0,10224.0,1850.0,2808.0,1903,2298,2255,3084,6129.0,7427.0,647.0,1387.0,17.6,1,-175992.62472871962,8958.105200691138
10480.0,20162.0,2724.0,5493.0,4550,6056,5464,7267,14959.0,20391.0,2433.0,4279.0,17.6,1,-166117.25332071536,5707.086185143045
792.0,5342.0,940.0,3540.0,1837,4523,1836,5084,4268.0,11105.0,801.0,1619.0,17.7,1,-178516.97363832657,8653.053333157557
10756.0,18668.0,472.0,2168.0,2353,5689,2701,6303,6098.0,13016.0,1371.0,1669.0,17.7,1,-173412.62061689547,8944.057901474946
12779.0,31675.0,6490.0,12959.0,233,143,242,178,19070.0,24132.0,16082.0,18120.0,17.7,1,-152380.999981709,1769.670881153108
9317.0,13377.0,214.0,3087.0,533,207,156,172,10039.0,6657.0,2508.0,1675.0,17.7,1,-171232.6247708587,6134.992126081055
4790.0,13821.0,683.0,2927.0,405,334,147,92,2664.0,11968.0,5074.0,9400.0,17.7,1,-174776.3443356218,8149.10719629075
368406.0,713859.0,18435.0,28316.0,1522,1225,248,201,443220.0,532119.0,205223.0,213627.0,17.7,1,369437.9502061651,-211552.65720613903
24454.0,55961.0,20759.0,41767.0,3457,4551,5868,7842,15931.0,19881.0,5956.0,6998.0,17.9,1,-148941.4138687649,20436.34519794192
29740.0,56355.0,6361.0,10157.0,189,237,155,84,32677.0,40249.0,29876.0,31979.0,17.9,1,-128930.45280330902,-7424.715459481245
1841.0,9011.0,702.0,2377.0,1248,2302,1707,3438,4556.0,9348.0,1546.0,3084.0,17.9,1,-177460.0000945159,8185.484953941685
104514.0,227881.0,7036.0,13333.0,231,231,232,111,57740.0,71940.0,22600.0,41790.0,17.9,1,-85224.65678003477,-4413.165786981466
9319.0,23217.0,408.0,2749.0,4079,5361,5012,6527,14177.0,18121.0,646.0,2905.0,18.0,1,-169241.11202738536,4749.229524069387
31848.0,68714.0,5307.0,10940.0,264,258,184,138,37749.0,47567.0,33076.0,46130.0,18.0,1,-121678.99906717127,-12233.50848889898
48588.0,91171.0,7475.0,14983.0,119,189,526,221,42165.0,51999.0,41130.0,41240.0,18.0,1,-108523.48083053138,-12168.01536864632
26058.0,48949.0,3266.0,6810.0,376,169,196,92,30631.0,39974.0,29354.0,34227.0,18.1,1,-133017.682064113,-9409.154010560767
12802.0,33542.0,1335.0,4603.0,1875,1793,3299,3933,7910.0,9578.0,3879.0,3963.0,18.1,1,-169560.0109293994,8123.179120345274
15980.0,31815.0,2509.0,5156.0,242,98,559,222,19063.0,24120.0,10193.0,19811.0,18.1,1,-155424.87814184747,1072.298205314033
2652.0,7396.0,463.0,2035.0,86,70,155,62,1071.0,3981.0,8501.0,15503.0,18.1,1,-174117.56810429384,6949.627588120004
31453.0,64426.0,11370.0,22818.0,260,269,207,104,40367.0,50171.0,17147.0,32176.0,18.1,1,-126744.7542010354,-2938.7869657904685
4599.0,11146.0,985.0,3248.0,1191,1364,2127,2692,5268.0,7219.0,1769.0,2877.0,18.1,1,-175726.97909134312,8474.380749468679
52386.0,115855.0,7796.0,13179.0,231,297,0,9,38770.0,46444.0,35694.0,37478.0,18.1,1,-111974.11812770812,-7559.0826372062
100708.0,206039.0,15807.0,28163.0,155,114,0,11,141041.0,169688.0,60316.0,65840.0,18.2,1,-11099.084231211193,-53754.63549339071
3176.0,13429.0,825.0,3793.0,835,1093,1895,2843,4854.0,7279.0,1038.0,1402.0,18.2,1,-177205.25358174657,8624.43345928108
2153.0,12540.0,859.0,3249.0,1268,2197,1684,2961,4564.0,8283.0,197.0,360.0,18.2,1,-178324.91940375135,8947.217801418843
2657.0,15849.0,0.0,1645.0,445,1594,680,2274,1659.0,6270.0,0.0,0.0,18.2,1,-180459.3190471052,9911.37606078614
25662.0,44613.0,2207.0,4917.0,388,257,0,9,23444.0,29109.0,26361.0,26403.0,18.2,1,-140730.597087908,-5289.539850428022
26542.0,46972.0,8756.0,19139.0,337,235,102,87,30743.0,40501.0,24520.0,35489.0,18.3,1,-131957.1694320697,-3594.01808022094
4973.0,14101.0,1380.0,3071.0,2690,3448,3836,5174,11085.0,14811.0,1936.0,3706.0,18.3,1,-171645.63973884613,5825.31042080544
6018.0,14452.0,1320.0,2667.0,3858,5120,4656,6215,13238.0,17253.0,1248.0,3835.0,18.4,1,-170240.00814605132,5099.844575561398
19566.0,37595.0,1546.0,2558.0,2174,2775,5910,7246,15892.0,19890.0,4682.0,10158.0,18.5,1,-160508.6311112253,4874.069406330856
2880.0,9874.0,568.0,2844.0,1006,1684,1207,2134,3728.0,6461.0,0.0,268.0,18.5,1,-178789.9186228643,9338.879565551912
1855.0,5233.0,338.0,2804.0,88,82,201,91,1501.0,3859.0,12458.0,27103.0,18.6,1,-170467.76573629133,4574.057649424626
37499.0,88008.0,3199.0,7347.0,219,267,471,159,36549.0,47005.0,19048.0,32012.0,18.6,1,-129895.61917636111,-6923.874374454586
212265.0,428672.0,15112.0,28052.0,568,276,207,113,138292.0,160964.0,81212.0,92452.0,18.6,1,45234.04393272489,-41430.41397344263
2039.0,9095.0,1282.0,5173.0,1287,1765,1931,2757,4589.0,6832.0,516.0,933.0,18.7,1,-177902.98216473995,9108.507743626682
2682.0,10554.0,712.0,3848.0,689,1024,1037,1648,2756.0,4463.0,930.0,1601.0,18.7,1,-178739.95865655286,9528.314675231635
172260.0,318847.0,10258.0,20197.0,260,215,226,140,99467.0,119258.0,55282.0,67035.0,18.8,1,-12513.148554123356,-22929.18047736479
2911.0,15406.0,629.0,2792.0,3564,6501,3911,6890,9236.0,16089.0,68.0,1001.0,18.8,1,-175255.74308424472,6562.417190873524
6367.0,16339.0,2157.0,6682.0,1794,2817,2718,4588,5848.0,9354.0,1947.0,2168.0,18.8,1,-174130.1943762179,9388.98617985432
20069.0,36839.0,1934.0,3038.0,3173,3951,4635,5222,11687.0,13204.0,4504.0,5441.0,18.9,1,-163548.45828198362,7694.008202947863
3735.0,11753.0,2061.0,3794.0,1573,2584,2549,4239,6592.0,10917.0,2628.0,3227.0,18.9,1,-174290.87700033956,8194.290449053364
16738.0,42442.0,6715.0,13763.0,278,146,276,204,30785.0,38234.0,12165.0,27510.0,18.9,1,-143737.6411471872,-2471.8382647562885
