FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
5006.0,13874.0,4198.0,8372.0,162,53,79.0,33,5414.0,3967.0,1205.0,1020.0,17.1,0
1178120.0,1302780.0,2376710.0,3188330.0,4746,2988,1344.0,719,362920.0,342223.0,188304.0,163637.0,17.1,3
17752.0,17073.0,4456.0,5348.0,3171,3496,4201.0,4809,12867.0,13682.0,2395.0,3464.0,17.1,1
1265380.0,987279.0,4334400.0,5018130.0,6186,3497,2331.0,1121,369066.0,354957.0,170087.0,184231.0,17.2,3
3041.0,11484.0,363.0,2313.0,1688,3463,2159.0,4372,5429.0,11420.0,536.0,933.0,17.2,2
92657.0,181091.0,8924.0,14247.0,574,358,79.0,79,64261.0,65493.0,57464.0,60235.0,17.3,3
19114.0,39906.0,4493.0,6437.0,0,78,212.0,109,23121.0,23180.0,12365.0,19893.0,17.3,0
2634.0,15857.0,1047.0,4926.0,1148,2834,1508.0,4533,3759.0,11691.0,898.0,2687.0,17.4,2
4697.0,15429.0,950.0,4967.0,1564,3018,2543.0,5036,6162.0,12850.0,0.0,0.0,17.4,2
4366.0,7301.0,1110.0,2645.0,3925,4464,5998.0,6947,13707.0,16087.0,2696.0,4921.0,17.4,1
3855.0,14665.0,950.0,2956.0,2314,3818,2758.0,4795,5703.0,10495.0,0.0,53.0,17.4,2
28470.0,50641.0,4107.0,8442.0,306,192,0.0,0,31048.0,32956.0,16739.0,29798.0,17.4,-1
3970.0,8575.0,1488.0,3741.0,3327,3514,3567.0,3962,10167.0,10142.0,1432.0,1885.0,17.5,1
4089.0,10710.0,1711.0,4625.0,3620,3934,4919.0,5950,13093.0,15747.0,608.0,2248.0,17.5,1
10151.0,10412.0,1203.0,1725.0,5408,7198,6172.0,7554,11432.0,13041.0,2152.0,1953.0,17.6,4
