FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
3794.0,13971.0,1599.0,4168.0,2234,4381,2178,4101,5392.0,8430.0,275.0,1356.0,16.8,2
46645.0,78360.0,2890.0,5076.0,291,139,124,55,53396.0,54023.0,36740.0,38816.0,16.8,0
8256.0,20587.0,1869.0,3712.0,2898,3283,3935,4411,9595.0,10314.0,909.0,2757.0,16.8,2
10242.0,17670.0,1841.0,4616.0,5253,5862,7152,8591,19807.0,24333.0,980.0,2789.0,16.8,1
48897.0,86023.0,5985.0,11477.0,465,211,0,0,62194.0,59549.0,46805.0,42958.0,16.8,-1
275087.0,408611.0,21939.0,33095.0,768,285,169,101,232835.0,216635.0,123013.0,108558.0,16.9,3
3656.0,7407.0,0.0,0.0,328,173,65,10,14009.0,11426.0,1351.0,1442.0,16.9,4
2792.0,6347.0,233.0,2092.0,104,84,67,47,3914.0,5013.0,12507.0,13663.0,16.9,4
460895.0,620659.0,42646.0,72043.0,1746,1319,194,155,860099.0,741359.0,283684.0,252837.0,16.9,3
6181.0,11882.0,3439.0,6686.0,2045,2328,2726,3125,8453.0,9505.0,2766.0,4093.0,16.9,2
6302.0,8141.0,1467.0,4289.0,3025,3182,3876,4665,11158.0,12386.0,2573.0,2807.0,16.9,2
5396.0,14176.0,962.0,2536.0,1967,2177,2397,2658,6172.0,6887.0,1242.0,1855.0,17.0,2
2340.0,6650.0,921.0,2457.0,907,2017,1172,2770,3689.0,8374.0,2701.0,3274.0,17.1,2
967.0,5828.0,363.0,1437.0,767,1980,1085,2823,3151.0,8418.0,716.0,1180.0,17.1,2
79597.0,114564.0,24927.0,31186.0,224,253,225,121,56205.0,54150.0,58119.0,48275.0,17.1,0
2761.0,9873.0,1344.0,4006.0,1949,2174,2761,3119,8805.0,10458.0,778.0,1635.0,17.1,2
90781.0,129674.0,15533.0,24844.0,228,251,178,110,91036.0,88289.0,60159.0,61441.0,17.1,0
20079.0,33388.0,23796.0,41143.0,74,133,231,149,26624.0,26677.0,19494.0,24805.0,17.1,0
3167.0,11976.0,1544.0,3962.0,1463,1903,2505,3414,5725.0,7623.0,793.0,3090.0,17.2,2
1148.0,6803.0,374.0,2597.0,1145,2285,1532,3301,3527.0,7610.0,165.0,1275.0,17.2,2
20187.0,36142.0,2439.0,3699.0,4979,5584,6835,7372,18166.0,19331.0,3724.0,6372.0,17.2,1
6500.0,15869.0,2614.0,5428.0,1797,1975,3836,4518,10423.0,11721.0,2628.0,4181.0,17.3,1
4265.0,21563.0,441.0,3201.0,1443,1999,2711,4155,8440.0,12978.0,1024.0,1775.0,17.3,2
9964.0,12321.0,1350.0,2113.0,3010,2740,3210,3516,9378.0,9206.0,4465.0,3798.0,17.3,2
1432.0,4180.0,228.0,2742.0,429,1098,575,1513,1509.0,5286.0,2061.0,2227.0,17.3,2
1438.0,8390.0,758.0,3615.0,1404,2325,2212,3860,6335.0,11142.0,138.0,1062.0,17.3,2
3867.0,9218.0,2291.0,5217.0,1547,1832,2377,2614,5916.0,6432.0,1533.0,1923.0,17.4,2
29308.0,57263.0,9643.0,15561.0,125,74,0,41,34300.0,34262.0,23533.0,28686.0,17.4,0
10179.0,18919.0,750.0,3296.0,2225,2383,2849,3099,9721.0,10030.0,2102.0,2307.0,17.4,2
56965.0,91016.0,28297.0,47517.0,266,212,0,24,54881.0,53711.0,43151.0,40363.0,17.4,0
4552.0,15044.0,1524.0,4178.0,2998,3692,4254,5499,11538.0,13802.0,2502.0,3077.0,17.4,2
2601.0,10686.0,587.0,1677.0,2106,2672,3065,4170,7693.0,10632.0,377.0,2254.0,17.4,2
20910.0,34479.0,6938.0,13270.0,481,196,125,117,23624.0,23214.0,20812.0,17328.0,17.5,0
365752.0,469264.0,101044.0,151228.0,309,313,559,241,154000.0,142932.0,78401.0,74361.0,17.5,3
38021.0,54687.0,4396.0,6432.0,231,152,599,185,36956.0,35991.0,27360.0,28362.0,17.5,0
23852.0,49495.0,2811.0,6062.0,261,213,244,79,30191.0,31623.0,14620.0,22995.0,17.5,0
19784.0,41143.0,2363.0,4554.0,5256,5048,7463,7813,36570.0,32982.0,9843.0,11695.0,17.5,1
231384.0,353716.0,10443.0,19115.0,403,374,313,153,130177.0,121763.0,122847.0,118757.0,17.5,3
96569.0,160292.0,2955.0,6313.0,197,145,216,193,74480.0,72185.0,31434.0,35479.0,17.6,3
11920.0,20495.0,2653.0,4595.0,6521,7355,7992,8586,22727.0,23191.0,7082.0,6095.0,17.6,1
21569.0,43552.0,2214.0,4208.0,6817,7093,8723,9607,24071.0,26326.0,3975.0,5481.0,17.6,1
4514.0,19005.0,2095.0,5873.0,2776,3636,3813,5052,11498.0,15280.0,1243.0,3687.0,17.6,2
4632.0,17928.0,726.0,1900.0,1099,1252,1628,2307,4222.0,5945.0,869.0,1491.0,17.7,2
9022.0,16303.0,2567.0,5760.0,3772,3972,5045,5510,15931.0,17335.0,2725.0,4237.0,17.7,1
9377.0,18520.0,1229.0,3130.0,6080,7175,8772,9656,20300.0,22628.0,2982.0,3909.0,17.7,1
3608.0,6364.0,353.0,1344.0,734,1942,1011,2585,2452.0,6962.0,1728.0,2240.0,17.7,2
5912.0,11756.0,1289.0,2078.0,1810,2562,2553,3674,6423.0,9165.0,33.0,70.0,17.7,2
7165.0,13695.0,3965.0,20970.0,614,1608,775,1902,2185.0,7080.0,3493.0,3620.0,17.8,2
6323.0,28420.0,8462.0,26040.0,2275,3122,2947,4059,9831.0,13636.0,255.0,572.0,17.8,2
108833.0,86037.0,46173.0,47767.0,222,182,163,145,46093.0,24715.0,78436.0,52913.0,17.8,0
53137.0,42015.0,31126.0,34259.0,499,276,0,88,35287.0,19993.0,62069.0,42625.0,17.8,0
1445.0,6184.0,1052.0,4165.0,749,1917,820,2126,1702.0,4447.0,1388.0,1855.0,17.8,2
1622.0,5136.0,3616.0,8568.0,47,8,343,204,5080.0,4983.0,1185.0,2953.0,17.8,4
125653.0,165451.0,168314.0,236786.0,2437,2549,7073,7159,20218.0,21085.0,6524.0,6666.0,17.9,1
6482.0,12595.0,985.0,2626.0,2784,3193,3992,4878,10615.0,11327.0,3346.0,3652.0,17.9,2
4764.0,8270.0,1100.0,2778.0,1887,2199,2304,2517,7218.0,6876.0,2551.0,1951.0,17.9,2
26234.0,48894.0,3699.0,6547.0,71,172,182,105,26003.0,26039.0,13773.0,22977.0,17.9,0
2177.0,7578.0,2634.0,6348.0,1779,2240,2417,3091,6194.0,7866.0,1422.0,2236.0,18.1,2
25618.0,57099.0,4308.0,7982.0,363,354,122,72,34433.0,36588.0,11207.0,25060.0,18.1,0
1790.0,6542.0,0.0,295.0,2503,4096,2698,4183,5966.0,8998.0,551.0,880.0,18.1,2
54046.0,78933.0,3817.0,6337.0,641,237,155,96,63779.0,60829.0,37763.0,41770.0,18.2,0
6841.0,17563.0,2490.0,6707.0,1902,2158,2642,3069,6586.0,7959.0,1311.0,3489.0,18.2,2
33871.0,61186.0,2691.0,5570.0,4161,4423,5642,5903,13782.0,14275.0,1163.0,3865.0,18.3,1
2405.0,8587.0,1421.0,4262.0,1140,2779,1435,3429,3512.0,8774.0,1357.0,1732.0,18.3,2
594569.0,759850.0,88835.0,128965.0,967,1150,0,49,794812.0,641751.0,317905.0,266115.0,18.4,3
1098.0,4608.0,0.0,154.0,61,0,64,0,1439.0,4133.0,501.0,1249.0,18.4,-1
4570.0,16513.0,1761.0,5510.0,2255,2664,2972,3754,8261.0,10353.0,586.0,2234.0,18.5,2
26449.0,52677.0,1653.0,4600.0,0,18,336,192,43517.0,45890.0,21645.0,30763.0,18.5,0
51442.0,85290.0,20356.0,31406.0,112,205,273,185,65334.0,58919.0,47333.0,48327.0,18.5,0
122306.0,178211.0,44070.0,58840.0,4438,4585,6245,5781,19163.0,20090.0,2088.0,3600.0,18.5,1
11897.0,17409.0,3024.0,4499.0,1254,1324,3662,3726,7964.0,8157.0,4185.0,3820.0,18.5,2
6569.0,13642.0,1579.0,4260.0,3059,3756,4308,4718,11571.0,12904.0,1985.0,2363.0,18.5,2
346019.0,483211.0,22957.0,35035.0,692,589,4578,4729,132105.0,125709.0,131718.0,125978.0,18.5,3
75481.0,123936.0,23389.0,36159.0,358,289,0,98,54269.0,53345.0,37228.0,45901.0,18.5,0
7826.0,17597.0,648.0,1605.0,2256,2623,2862,3256,9348.0,10514.0,475.0,1800.0,18.6,2
73740.0,109020.0,6782.0,10424.0,198,251,605,272,53798.0,50111.0,44621.0,43571.0,18.6,0
11157.0,16813.0,2200.0,3254.0,2247,1883,3460,3422,10064.0,10417.0,2210.0,3563.0,18.6,2
39158.0,49003.0,8272.0,9276.0,333,241,0,0,38243.0,35730.0,23553.0,27198.0,18.6,-1
434800.0,603372.0,157706.0,241605.0,357,785,139,121,218626.0,203702.0,130773.0,118226.0,18.7,3
12423.0,20406.0,2555.0,4515.0,3306,3066,4391,4855,12006.0,12526.0,1888.0,2602.0,18.7,2
19932.0,33076.0,4706.0,9559.0,894,992,2493,2485,7357.0,7696.0,2803.0,2118.0,18.7,2
