FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
2670.0,18830.0,621.0,2892.0,1052.0,1804,1305,2357,3842.0,7167.0,205.0,314.0,16.5,1
27939.0,56301.0,13986.0,28539.0,188.0,176,254,148,28579.0,36399.0,28401.0,29566.0,16.5,0
7796.0,31897.0,1548.0,5140.0,1946.0,2969,2670,4201,8350.0,13447.0,972.0,3047.0,16.5,1
2116.0,14358.0,1229.0,4781.0,1562.0,3540,1905,4173,5116.0,11832.0,1135.0,1770.0,16.6,1
78852.0,158345.0,21031.0,36747.0,1200.0,1012,118,123,76229.0,95708.0,46662.0,52459.0,16.6,0
19012.0,44328.0,6158.0,13741.0,505.0,346,0,0,21979.0,29386.0,14612.0,21620.0,16.7,-1
18735.0,40655.0,12201.0,26634.0,468.0,221,0,29,25391.0,32849.0,22182.0,21981.0,16.8,0
8288.0,19776.0,2265.0,3485.0,2189.0,2898,2863,3839,7836.0,10425.0,1205.0,2730.0,16.8,1
3905.0,19258.0,1280.0,3722.0,1013.0,1902,1640,3175,3753.0,7493.0,1900.0,2508.0,16.8,1
3140.0,8008.0,1313.0,2354.0,1194.0,1747,1561,2507,4071.0,6801.0,1094.0,1172.0,16.9,1
31944.0,72824.0,36560.0,77408.0,1522.0,1739,4169,5539,9206.0,12233.0,4028.0,5494.0,16.9,3
33138.0,69896.0,1744.0,2768.0,346.0,312,299,197,37974.0,50267.0,15734.0,40860.0,16.9,0
5998.0,17201.0,1220.0,2127.0,708.0,2216,717,2569,2463.0,6921.0,1444.0,2102.0,17.0,1
1443.0,7135.0,125.0,1718.0,855.0,2332,1019,3039,2886.0,7910.0,129.0,646.0,17.0,1
29469.0,55366.0,3802.0,8348.0,375.0,225,128,110,29126.0,36220.0,28774.0,30346.0,17.1,0
6547.0,12106.0,0.0,1741.0,119.0,119,261,198,2571.0,8834.0,11947.0,28223.0,17.1,2
309630.0,547408.0,23489.0,45633.0,930.0,1274,121,58,486408.0,548693.0,202985.0,220120.0,17.1,0
3045.0,16231.0,681.0,3810.0,174.0,89,159,124,2717.0,5586.0,439.0,2294.0,17.1,2
5299.0,11182.0,187.0,2325.0,1785.0,2550,2098,3095,6727.0,9742.0,1235.0,1471.0,17.2,1
4485.0,16790.0,839.0,2175.0,2141.0,3252,3114,4760,8837.0,13668.0,1079.0,2212.0,17.2,1
5663.0,14728.0,1325.0,3405.0,3116.0,4159,3888,5642,10868.0,15587.0,1237.0,2128.0,17.2,3
13775.0,27363.0,2186.0,3923.0,3022.0,4215,4207,5889,12893.0,17506.0,3210.0,4433.0,17.3,3
31064.0,65234.0,24031.0,51630.0,212.0,183,49,81,35562.0,45011.0,38728.0,41872.0,17.3,0
8310.0,15791.0,1455.0,3789.0,1930.0,2346,2638,3344,7468.0,9216.0,2426.0,2567.0,17.4,1
26794.0,37840.0,3312.0,8298.0,137.0,121,0,0,27392.0,33934.0,28179.0,28905.0,17.4,-1
14698.0,40461.0,3167.0,7889.0,306.0,253,355,195,23520.0,30774.0,11201.0,26260.0,17.4,0
5452.0,16979.0,1524.0,4025.0,3235.0,4378,3664,5257,11011.0,15514.0,1391.0,3143.0,17.4,3
38944.0,68134.0,4566.0,7521.0,212.0,345,327,134,43365.0,53484.0,44654.0,44997.0,17.4,0
5523.0,12358.0,1800.0,4249.0,3810.0,5289,5304,6710,14003.0,18800.0,1120.0,2610.0,17.5,3
186410.0,346602.0,97725.0,180190.0,523.0,783,0,141,102909.0,125422.0,84100.0,89818.0,17.5,0
20942.0,44385.0,6519.0,14486.0,331.0,147,203,119,34913.0,46218.0,18173.0,35840.0,17.6,0
308759.0,589583.0,12321.0,23915.0,840.0,769,5647,7404,147647.0,185516.0,131394.0,178442.0,17.6,4
14777.0,35016.0,1107.0,3739.0,2844.0,3575,4548,6190,12211.0,17097.0,878.0,2145.0,17.7,3
105858.0,209055.0,15739.0,31227.0,472.0,268,182,69,87875.0,105380.0,65655.0,94310.0,17.7,0
4021.0,10331.0,1263.0,3581.0,2256.0,2882,3102,4226,7975.0,11472.0,1710.0,2672.0,17.7,1
3796.0,12808.0,520.0,2349.0,3469.0,4491,5828,7849,5207.0,7014.0,1371.0,3408.0,17.7,3
24760.0,56048.0,22170.0,45856.0,3379.0,3966,5214,6512,13405.0,17374.0,3289.0,5899.0,17.7,3
24738.0,47083.0,1623.0,5285.0,239.0,122,181,114,23768.0,26923.0,21735.0,24556.0,17.8,0
2989.0,14764.0,362.0,3080.0,1281.0,1958,2132,3471,5244.0,8514.0,346.0,893.0,17.8,1
216263.0,417018.0,117853.0,209185.0,1178.0,871,719,319,141130.0,172395.0,86317.0,101761.0,17.9,0
82010.0,169311.0,13274.0,25759.0,200.0,202,376,190,55211.0,64716.0,57350.0,64311.0,17.9,0
6068.0,20017.0,1259.0,3677.0,1519.0,2026,2007,2716,6702.0,9368.0,526.0,1050.0,17.9,1
8548.0,30732.0,2770.0,8078.0,261.0,141,100,36,19350.0,27118.0,6149.0,18849.0,17.9,0
11570.0,17619.0,1211.0,2239.0,2039.0,2394,2379,3134,5530.0,7138.0,42.0,1074.0,17.9,1
4873.0,18896.0,1201.0,3705.0,1486.0,1914,1884,2411,5259.0,7071.0,646.0,1288.0,18.0,1
13789.0,30836.0,875.0,2484.0,354.0,256,0,13,19373.0,22202.0,11514.0,21153.0,18.0,0
3885.0,13952.0,1325.0,3747.0,1788.0,3156,2625,4592,6558.0,11166.0,0.0,643.0,18.0,1
30451.0,54031.0,16300.0,24417.0,142.0,117,19,65,26499.0,32541.0,26356.0,30621.0,18.1,0
1596.0,8930.0,559.0,2380.0,500.0,1902,491,2242,1130.0,4073.0,1261.0,2175.0,18.1,1
4329.0,19222.0,894.0,3742.0,1812.0,2465,2578,3611,8730.0,12809.0,720.0,2589.0,18.1,1
5648.0,17154.0,1848.0,5509.0,1247.0,1715,1794,2616,5327.0,7792.0,2043.0,2059.0,18.1,1
9089.0,16905.0,2641.0,4039.0,2597.0,3470,3585,4341,9667.0,11746.0,1445.0,2354.0,18.2,1
2932.0,9246.0,216.0,1382.0,103.0,26,267,203,1071.0,8509.0,16142.0,29711.0,18.2,2
128003.0,263642.0,13842.0,23661.0,282.0,186,149,116,164790.0,188575.0,60932.0,79866.0,18.2,0
23261.0,54118.0,39099.0,78783.0,2322.0,3043,3330,4279,9340.0,11834.0,2578.0,3036.0,18.2,1
45162.0,77879.0,2724.0,6013.0,424.0,276,501,198,40336.0,45730.0,39692.0,39610.0,18.2,0
6740.0,12482.0,1716.0,3501.0,2266.0,3028,2932,3594,8338.0,10398.0,1664.0,2800.0,18.3,1
144284.0,279685.0,10922.0,19837.0,786.0,571,702,240,84496.0,97741.0,91345.0,98054.0,18.3,0
143018.0,288371.0,14578.0,26606.0,50.0,224,0,81,157407.0,177348.0,66747.0,83911.0,18.4,0
10645.0,12927.0,1690.0,4259.0,2172.0,2954,3283,4111,8763.0,10397.0,2684.0,2523.0,18.4,1
26148.0,70768.0,2612.0,5550.0,215.0,261,54,0,34957.0,43892.0,16102.0,33105.0,18.4,-1
1407.0,8867.0,360.0,1708.0,1375.0,3191,1836,4269,6052.0,14013.0,0.0,0.0,18.5,1
5662.0,17560.0,2664.0,6247.0,1369.0,2235,1738,2807,5391.0,8639.0,1717.0,2293.0,18.5,1
4556.0,17701.0,1251.0,4888.0,1864.0,2326,2597,3420,7123.0,9292.0,536.0,2869.0,18.5,1
31330.0,71612.0,2370.0,4121.0,659.0,392,178,90,38206.0,43426.0,32618.0,31661.0,18.5,0
9163.0,18701.0,2159.0,4874.0,2787.0,3340,3648,4799,9168.0,12500.0,1727.0,3975.0,18.6,3
6806.0,11983.0,4291.0,8855.0,1314.0,1333,2003,2360,3962.0,3973.0,1321.0,1762.0,18.6,1
7717.0,26958.0,4154.0,13627.0,1734.0,2283,4448,6362,11898.0,17109.0,1129.0,3940.0,18.7,3
32986.0,58875.0,7238.0,11931.0,788.0,361,462,157,31948.0,36871.0,33872.0,34412.0,18.8,0
16461.0,41877.0,4464.0,10621.0,219.0,112,237,118,26380.0,30552.0,14726.0,24505.0,18.8,0
7337.0,19430.0,1325.0,3084.0,3198.0,4390,4340,5767,11761.0,15358.0,2032.0,2807.0,18.8,3
2856.0,9092.0,1201.0,2876.0,1881.0,2351,2701,3505,8397.0,10714.0,1581.0,2603.0,18.9,1
8738.0,28876.0,12994.0,28892.0,3585.0,4674,4997,6584,16716.0,21442.0,2623.0,4155.0,18.9,3
4298.0,14188.0,835.0,2872.0,1659.0,2199,2471,3233,7227.0,9942.0,1596.0,1674.0,18.9,1
5691.0,15149.0,1733.0,5109.0,2008.0,3042,2465,3776,6975.0,9763.0,1231.0,1440.0,19.0,1
75126.0,128049.0,3424.0,5918.0,204.0,174,0,36,60166.0,67844.0,36743.0,37828.0,19.0,0
8956.0,24801.0,420.0,2602.0,2056.0,2445,3298,4209,9544.0,12151.0,2962.0,4867.0,19.1,1
94610.0,158691.0,30690.0,55808.0,468.0,257,0,4,63331.0,72864.0,62732.0,74686.0,19.1,0
15938.0,41062.0,4301.0,9050.0,1447.0,1735,1965,2522,5870.0,7386.0,1777.0,1939.0,19.1,1
13919.0,19163.0,4193.0,5919.0,4638.0,5613,6384,7705,15744.0,17354.0,2374.0,3453.0,19.2,4
1955.0,8864.0,0.0,1901.0,25.0,0,264,200,2398.0,4718.0,822.0,1130.0,19.2,2
2691.0,11681.0,0.0,1491.0,182.0,123,185,170,1236.0,4431.0,2730.0,6472.0,19.2,2
1439.0,8050.0,0.0,0.0,209.0,152,150,82,0.0,4473.0,4197.0,10524.0,19.2,2
401292.0,676355.0,54648.0,88566.0,1021.0,1016,531,157,511839.0,540569.0,180017.0,212723.0,19.2,0
3932.0,14694.0,351.0,1936.0,143.0,72,162,96,1433.0,4089.0,2855.0,6469.0,19.3,2
1317.0,5397.0,355.0,2032.0,116.0,9,117,0,2139.0,9198.0,10439.0,33988.0,19.3,-1
439776.0,693380.0,65665.0,111126.0,756.0,1034,0,52,549433.0,560460.0,217555.0,235805.0,19.3,0
15852.0,38761.0,3046.0,5065.0,0.0,0,213,133,24435.0,27038.0,20458.0,20520.0,19.3,0
16398.0,36215.0,7695.0,14516.0,145.0,128,79,135,21748.0,25501.0,19582.0,20588.0,19.3,0
9797.0,11193.0,1036.0,3843.0,2136.0,2850,2776,3999,5607.0,8034.0,1871.0,1298.0,19.3,1
9502.0,27482.0,3172.0,6314.0,327.0,175,83,115,18199.0,22579.0,7584.0,15491.0,19.3,0
8683.0,11190.0,1067.0,2500.0,1208.0,1238,1687,1945,5502.0,5909.0,1637.0,2010.0,19.3,1
1254.0,3004.0,602.0,2071.0,237.0,147,158,104,8400.0,8537.0,1889.0,1656.0,19.3,2
1841.0,10722.0,305.0,1296.0,155.0,77,158,78,1617.0,7103.0,623.0,4809.0,19.3,2
373393.0,627549.0,55782.0,100540.0,1330.0,1282,756,267,525636.0,552705.0,203453.0,223673.0,19.3,0
2329.0,12061.0,458.0,1484.0,192.0,138,191,83,1096.0,6697.0,1272.0,3069.0,19.3,2
24998.0,32810.0,2018.0,3784.0,475.0,256,500,203,23219.0,26410.0,15751.0,17105.0,19.5,0
4502.0,15623.0,1155.0,3636.0,1667.0,2226,2317,3260,8032.0,11632.0,472.0,2795.0,19.5,1
14439.0,20496.0,1426.0,3847.0,3771.0,4190,5006,6134,13352.0,15545.0,3516.0,4329.0,19.6,3
53356.0,97809.0,16894.0,27874.0,94.0,167,257,220,59280.0,66313.0,54612.0,51970.0,19.6,0
29934.0,61201.0,8900.0,17655.0,273.0,219,42,35,43627.0,48946.0,27554.0,40837.0,19.6,0
41142.0,63407.0,9583.0,16496.0,0.0,87,80,32,30526.0,30984.0,15266.0,20856.0,19.9,0
3583.0,13819.0,2701.0,7776.0,964.0,1233,2162,2846,5181.0,6924.0,921.0,1684.0,19.9,1
9596.0,22646.0,2293.0,5280.0,4623.0,6017,5162,6413,11103.0,13349.0,0.0,3415.0,19.9,3
12492.0,27643.0,2935.0,7266.0,3747.0,4732,4975,6176,10948.0,13884.0,2482.0,3694.0,19.9,3
1419.0,3715.0,1172.0,3381.0,11.0,69,278,173,201.0,4070.0,19758.0,29354.0,20.0,2
284418.0,443643.0,153748.0,251623.0,1126.0,1214,762,383,209534.0,218420.0,103422.0,116770.0,20.0,0
5412.0,15281.0,1189.0,4410.0,1009.0,1230,1232,1522,3407.0,4151.0,98.0,476.0,20.0,1
32253.0,53098.0,7568.0,15296.0,28.0,144,282,205,33183.0,37111.0,30792.0,34643.0,20.0,0
11403.0,13741.0,0.0,2089.0,7693.0,8896,10353,12090,11023.0,12440.0,5518.0,7448.0,20.0,4
11023.0,26301.0,1908.0,5176.0,3304.0,3679,4830,5953,12952.0,15599.0,2435.0,3790.0,20.1,3
6896.0,15478.0,3448.0,5048.0,2533.0,2877,3937,4247,10042.0,11879.0,3014.0,2952.0,20.2,3
52949.0,106536.0,17912.0,33446.0,276.0,249,374,164,65477.0,72006.0,49908.0,66858.0,20.3,0
12308.0,28406.0,1555.0,4185.0,4918.0,5942,6876,7779,18450.0,22167.0,5162.0,6277.0,20.3,4
5495.0,24620.0,1462.0,5544.0,1191.0,1279,2560,3426,5934.0,7994.0,472.0,1751.0,20.3,1
12419.0,23533.0,4184.0,7215.0,1807.0,2219,4419,5226,11522.0,12680.0,3774.0,4083.0,20.3,3
