FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
5832.0,14253.0,1297.0,1908.0,2109,2793,3037,4149,8397.0,11968.0,2011.0,2628.0,15.6,0,102.3845,51.689922
7290.0,13984.0,1311.0,2749.0,2325,3429,2584,3823,6459.0,8947.0,1558.0,2412.0,15.6,0,74.408615,20.39191
5725.0,23488.0,1881.0,4832.0,1978,2831,2181,3235,6779.0,10486.0,1175.0,2770.0,15.6,0,57.272034,-1.8751504
93602.0,199221.0,8318.0,18471.0,399,230,482,159,103994.0,144263.0,36001.0,58500.0,15.6,0,78.47644,20.892849
2452.0,15665.0,638.0,3091.0,488,2077,523,2784,1720.0,8709.0,2067.0,3655.0,15.7,0,64.932045,13.082291
6578.0,15681.0,1079.0,3182.0,1801,3275,2689,4787,7737.0,13979.0,535.0,2849.0,15.7,0,100.15168,46.23334
4053.0,22371.0,248.0,1215.0,168,156,163,60,1858.0,5877.0,12175.0,33377.0,15.8,0,66.56424,24.082218
60644.0,141126.0,4835.0,9729.0,161,187,215,121,64365.0,93457.0,47503.0,88156.0,15.8,0,104.58487,39.99145
26410.0,67798.0,2849.0,6634.0,272,115,185,73,31354.0,45759.0,13361.0,34918.0,15.8,0,63.585545,5.8004904
13103.0,39115.0,1316.0,3892.0,2314,3220,3310,4448,10137.0,14721.0,3347.0,4854.0,15.9,0,100.126915,46.138153
2124.0,8474.0,1665.0,5795.0,1692,3028,2429,4475,7018.0,13232.0,1672.0,2759.0,15.9,0,67.69583,20.859213
1887.0,12376.0,0.0,1166.0,331,1792,499,2506,1014.0,4851.0,176.0,104.0,16.0,0,100.127884,46.145515
10135.0,15944.0,2010.0,4061.0,1158,1130,1331,1543,3432.0,4633.0,608.0,486.0,16.0,0,102.11361,50.65086
2103.0,5811.0,473.0,1592.0,1185,1506,1510,2012,4701.0,6267.0,1217.0,1535.0,16.0,0,58.222755,0.3548674
44629.0,115784.0,14384.0,29355.0,3778,5378,5821,8189,14420.0,21633.0,4217.0,6388.0,16.2,0,105.56994,38.92057
9051.0,17369.0,640.0,2488.0,3040,4062,3810,5405,9443.0,13040.0,2405.0,4261.0,16.2,0,59.163086,-2.5391939
29158.0,75426.0,5661.0,11985.0,182,101,158,66,32190.0,44586.0,19278.0,39258.0,16.2,0,67.93824,22.420155
4395.0,7527.0,271.0,1430.0,2009,2765,2313,3146,5231.0,7495.0,1245.0,1576.0,16.2,0,101.80671,50.62114
19101.0,35114.0,139.0,2047.0,4409,6271,6272,9398,16166.0,25127.0,59.0,3464.0,16.3,0,58.10761,0.60495806
8282.0,22562.0,1302.0,3892.0,1531,2531,2019,3536,5027.0,8258.0,1549.0,2342.0,16.3,0,57.103737,-2.3027706
22569.0,50508.0,2785.0,5744.0,3721,5163,5969,7909,15490.0,21861.0,3951.0,6669.0,16.3,0,67.34058,20.135176
18516.0,52474.0,5817.0,14367.0,325,258,73,0,21609.0,30843.0,12520.0,23882.0,16.3,-1,57.29724,-1.9527613
19062.0,36501.0,1937.0,3064.0,276,303,207,111,19653.0,26695.0,15524.0,16367.0,16.4,0,58.03902,1.4389017
2285.0,11131.0,569.0,1652.0,2033,2939,2556,3619,7805.0,11145.0,614.0,1862.0,16.4,0,104.38319,40.20783
13081.0,18646.0,1067.0,2455.0,1819,2547,2035,2886,5632.0,7515.0,1190.0,1986.0,16.5,0,100.150795,46.2229
15530.0,38234.0,8411.0,18473.0,293,192,24,12,22510.0,29923.0,15339.0,24188.0,16.5,0,101.6576,50.39941
30552.0,70136.0,22967.0,51053.0,300,190,155,110,44766.0,58413.0,35552.0,50061.0,16.6,0,74.607315,19.87331
16246.0,15333.0,1780.0,3891.0,2627,3184,2628,3781,8492.0,10926.0,1985.0,2898.0,16.6,0,59.02141,-1.6909359
8121.0,23176.0,1574.0,2733.0,2820,3972,3474,5263,8737.0,13124.0,2433.0,2395.0,16.7,0,102.68484,52.107212
3000.0,8567.0,1967.0,4356.0,1592,2433,1968,2873,6036.0,8857.0,1690.0,3165.0,16.7,0,58.049736,-0.5166607
3112.0,6994.0,702.0,2094.0,2899,3741,4161,5769,11334.0,16479.0,2806.0,4669.0,16.7,0,105.58297,38.87967
33127.0,79732.0,11887.0,24835.0,127,100,0,28,43963.0,58046.0,31864.0,47159.0,16.8,0,61.80486,22.842678
598.0,2885.0,0.0,1793.0,86,0,81,0,2256.0,4033.0,0.0,0.0,16.9,-1,64.03793,4.561524
967.0,6173.0,113.0,971.0,92,0,155,54,2627.0,10369.0,570.0,5725.0,16.9,0,105.74426,38.642235
245895.0,536704.0,13083.0,22993.0,423,755,225,154,325648.0,421797.0,110062.0,166047.0,16.9,0,59.035995,-2.401964
2890.0,10315.0,0.0,131.0,113,41,187,73,306.0,7647.0,1365.0,4791.0,16.9,0,101.948135,50.85926
5924.0,24553.0,1592.0,5841.0,1286,1824,1857,2839,4658.0,6936.0,776.0,1940.0,16.9,0,58.021584,1.6216638
12558.0,14428.0,3259.0,9101.0,2160,2976,3026,4443,8221.0,11184.0,977.0,2549.0,17.0,0,59.07218,-1.6452923
844965.0,1222360.0,2106330.0,3393980.0,4101,3824,781,623,88810.0,109700.0,67020.0,70891.0,17.2,0,60.256767,-3.6216936
