FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
1492.0,5580.0,1012.0,3819.0,952,2048,1044,2319,3206.0,7682.0,370.0,446.0,17.1,0,103.40787,50.332397
1316.0,3991.0,724.0,7409.0,77,41,134,91,1895.0,6868.0,25060.0,55176.0,17.1,0,103.17695,43.213318
543794.0,786755.0,521565.0,752765.0,1214,1106,458,268,416559.0,425802.0,182344.0,204506.0,17.1,0,102.109795,37.129894
20173.0,43727.0,4818.0,11914.0,0,9,65,39,26863.0,31942.0,12624.0,28441.0,17.1,0,66.66281,13.715583
5045.0,13224.0,786.0,2123.0,255,275,79,0,16178.0,12042.0,2468.0,3156.0,17.2,-1,70.94936,-11.800843
481214.0,732328.0,69489.0,98472.0,1948,1796,178,195,919683.0,883719.0,430036.0,374382.0,17.2,0,102.023056,37.722603
24838.0,28386.0,7542.0,14615.0,450,235,7,67,23356.0,26907.0,9155.0,18427.0,17.2,0,61.498753,47.732403
6560.0,14965.0,2173.0,4597.0,2763,2801,3964,4668,11266.0,12878.0,1322.0,2216.0,17.3,0,104.43386,54.385128
24214.0,33241.0,3139.0,5169.0,285,113,108,58,26948.0,32552.0,8513.0,25951.0,17.3,0,103.06264,39.23733
30160.0,65504.0,17591.0,38524.0,454,314,179,79,35898.0,42603.0,16297.0,37732.0,17.4,0,101.903946,43.52574
29068.0,52338.0,12417.0,23911.0,188,59,130,93,33506.0,36205.0,16174.0,29157.0,17.4,0,104.27909,53.926613
12269.0,25846.0,1529.0,4437.0,154,139,86,79,16556.0,19667.0,18875.0,17166.0,17.5,0,65.27107,25.888063
203787.0,349619.0,19815.0,32026.0,569,330,311,152,219873.0,223676.0,88654.0,89843.0,17.5,0,70.70024,-11.554319
47676.0,69356.0,18832.0,34024.0,512,268,0,87,42539.0,46217.0,43446.0,38819.0,17.5,0,101.75058,39.13049
3069.0,9951.0,777.0,2270.0,2100,2730,2416,3232,7549.0,10075.0,545.0,1040.0,17.5,0,103.048546,40.31227
3978.0,17156.0,2655.0,6925.0,1428,2464,1899,3165,5321.0,8019.0,729.0,1630.0,17.5,0,104.410225,43.46444
3016.0,8687.0,1924.0,4229.0,3025,5222,3883,6983,10460.0,17413.0,1395.0,4113.0,17.6,0,71.01148,-11.857453
3600.0,10503.0,1120.0,2772.0,683,2537,891,3239,2177.0,8399.0,661.0,1043.0,17.6,0,62.86445,18.946743
5035.0,11845.0,3106.0,8281.0,3267,4055,5082,6253,15172.0,18663.0,784.0,1417.0,17.7,0,103.11233,39.121426
17226.0,23106.0,2082.0,4151.0,5459,6185,7938,9324,22923.0,25861.0,7047.0,7363.0,17.7,0,102.598465,44.230938
35566.0,66446.0,3596.0,5473.0,251,165,210,142,38221.0,38204.0,29426.0,32780.0,17.7,0,81.224236,35.27723
37840.0,73198.0,2698.0,4318.0,49,109,169,222,36072.0,37515.0,40349.0,32380.0,17.7,0,101.9234,34.820114
256863.0,415350.0,16688.0,30079.0,134,317,0,89,188889.0,182292.0,121301.0,105606.0,17.7,0,101.84645,33.85335
6792.0,14330.0,988.0,2430.0,3268,4551,4568,6554,12238.0,17742.0,459.0,1747.0,17.8,0,71.85339,12.811577
2850.0,10925.0,1077.0,3253.0,2678,3718,3594,5226,9421.0,13259.0,1640.0,3154.0,17.9,0,63.72192,23.11467
16755.0,30615.0,3098.0,5735.0,100,133,231,71,22074.0,24534.0,16371.0,21496.0,18.0,0,70.54632,-11.403248
13028.0,22193.0,2355.0,3795.0,2709,3075,4201,4649,10976.0,12639.0,1804.0,2220.0,18.0,0,104.22766,43.21773
10377.0,17808.0,4694.0,6601.0,3680,4184,4979,5851,13513.0,14936.0,3270.0,3099.0,18.0,0,71.25347,4.6182203
26589.0,50835.0,5841.0,10527.0,415,211,190,248,34691.0,39131.0,16970.0,38932.0,18.2,0,103.54474,50.679996
42574.0,59683.0,8042.0,15262.0,654,270,389,141,37047.0,37774.0,28393.0,32004.0,18.2,0,104.8169,54.37711
8807.0,15199.0,1071.0,2454.0,5420,6097,6536,7282,15655.0,17180.0,1529.0,3819.0,18.2,0,69.3286,-10.158629
3579.0,8858.0,502.0,1437.0,1417,1664,1513,1731,5602.0,6823.0,1033.0,1285.0,18.2,0,65.31061,25.829262
27401.0,59014.0,4615.0,11358.0,213,160,79,20,32591.0,35775.0,16786.0,30094.0,18.2,0,59.111305,35.459515
9205.0,24280.0,1579.0,3591.0,3636,3971,5398,6318,17033.0,18949.0,4662.0,5975.0,18.3,0,103.88842,43.061302
24003.0,47057.0,4514.0,7506.0,462,279,36,92,39580.0,40345.0,25903.0,33795.0,18.3,0,64.84534,25.661411
3863.0,13032.0,2319.0,5795.0,4354,5704,5982,8163,14611.0,19683.0,1809.0,3662.0,18.3,0,103.45666,50.58126
16598.0,24244.0,3573.0,5641.0,6465,6719,8863,9085,22841.0,22520.0,4087.0,3582.0,18.4,0,71.44836,-12.299156
4237.0,8984.0,1409.0,4343.0,3759,4227,5009,5613,13161.0,13842.0,3727.0,4611.0,18.4,0,69.28652,-10.117681
45814.0,73013.0,2504.0,5287.0,165,97,64,25,30191.0,32039.0,13984.0,26920.0,18.5,0,70.18827,33.24802
5250.0,20684.0,1860.0,4239.0,3081,3754,4043,4886,10285.0,11387.0,1751.0,2647.0,18.5,0,102.03066,37.354916
17744.0,49371.0,4978.0,11375.0,100,130,26,13,26308.0,29137.0,7251.0,20943.0,18.5,0,101.83387,43.43338
28075.0,40850.0,9413.0,18411.0,180,126,412,178,36404.0,39583.0,17618.0,30303.0,18.6,0,62.35439,19.701452
2110.0,11272.0,1752.0,5555.0,843,1107,2117,3224,5781.0,9610.0,1152.0,3740.0,18.7,0,100.43402,15.459208
2814.0,16161.0,626.0,2890.0,121,23,197,138,2151.0,3972.0,4607.0,7217.0,18.7,0,104.472694,54.994484
5937.0,10411.0,0.0,934.0,14,0,531,294,6671.0,5129.0,6867.0,5719.0,18.7,0,101.855385,33.985096
742265.0,890024.0,58673.0,82158.0,6220,5259,64227,57538,526398.0,437960.0,322139.0,274635.0,18.7,0,69.48958,-10.33156
47704.0,76041.0,2332.0,6584.0,417,271,424,150,36037.0,34590.0,18459.0,22940.0,18.8,0,63.75024,23.194988
45060.0,52034.0,4885.0,7574.0,798,363,575,201,47817.0,49549.0,42304.0,41101.0,18.8,0,66.67854,13.707209
9195.0,14759.0,1467.0,4072.0,3659,4283,4813,5080,13842.0,15387.0,4229.0,3617.0,18.8,0,104.446976,54.162422
20014.0,47292.0,3695.0,6601.0,6682,7779,9649,11034,27721.0,31395.0,4566.0,7999.0,18.9,0,102.42402,51.80728
7458.0,25423.0,1536.0,3994.0,3512,3908,4233,5232,10502.0,12929.0,1360.0,2771.0,18.9,0,103.102646,40.35323
42485.0,70654.0,70322.0,126941.0,10842,11420,18893,21394,28316.0,28043.0,6248.0,7728.0,18.9,0,102.40396,51.72182
