FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
15363.0,44923.0,22934.0,50062.0,1682,2128,2437.0,3184.0,7221.0,9497.0,1258.0,2827.0,16.6,0,85.010155,66.34386
15868.0,39385.0,3426.0,7744.0,532,391,48.0,0.0,21198.0,27718.0,12637.0,23057.0,16.6,-1,59.81002,27.82695
1643.0,5892.0,73.0,933.0,1351,2380,1576.0,3147.0,3874.0,7204.0,472.0,1318.0,16.7,0,92.016106,40.01309
18531.0,45866.0,5374.0,10797.0,4170,5849,4615.0,6203.0,13173.0,18012.0,2277.0,3323.0,16.9,0,72.11114,49.94678
3989.0,9988.0,739.0,2197.0,200,214,0.0,35.0,6012.0,3971.0,1353.0,1060.0,16.9,0,86.65407,39.08166
4133.0,17652.0,188.0,1212.0,92,0,68.0,0.0,2231.0,9061.0,14913.0,32945.0,16.9,-1,94.27252,45.161674
10323.0,15788.0,2653.0,4460.0,1481,1791,2581.0,3400.0,8261.0,10346.0,2104.0,3148.0,17.1,0,87.67516,66.08925
2508.0,15216.0,674.0,3586.0,666,3405,1014.0,5979.0,1989.0,10492.0,865.0,1544.0,17.1,0,88.213264,67.31121
2670.0,11687.0,593.0,2620.0,448,1744,494.0,1741.0,1472.0,4682.0,799.0,1050.0,17.1,0,94.640015,44.528217
2994.0,13511.0,422.0,1636.0,669,2114,753.0,2156.0,2220.0,6117.0,434.0,600.0,17.1,0,64.27008,30.019361
4409.0,16300.0,933.0,4567.0,1958,2643,2803.0,3816.0,8011.0,11652.0,1851.0,3480.0,17.2,0,34.67334,-2.6219988
10111.0,23891.0,2576.0,5306.0,3747,5169,4981.0,6903.0,15616.0,20819.0,3683.0,3965.0,17.2,0,91.204956,20.942968
4344.0,12108.0,1539.0,4343.0,2171,3019,3408.0,4510.0,8875.0,12086.0,1803.0,3479.0,17.3,0,87.89124,66.44859
22580.0,34530.0,1259.0,2582.0,290,201,127.0,107.0,31412.0,39901.0,27855.0,35516.0,17.3,0,87.09011,5.737072
9244.0,20617.0,3597.0,6771.0,3255,4581,4802.0,6536.0,13494.0,17065.0,1325.0,3056.0,17.3,0,69.03685,46.15297
3192.0,11161.0,1273.0,3599.0,133,52,98.0,41.0,4922.0,6296.0,790.0,1142.0,17.6,0,88.10697,68.00456
3056.0,8843.0,2284.0,5155.0,2479,3129,3037.0,4056.0,9090.0,12086.0,2316.0,4229.0,17.7,0,51.951385,25.23881
4586.0,14162.0,1845.0,4252.0,680,987,1236.0,1787.0,3163.0,3905.0,916.0,1553.0,17.7,0,68.05709,23.54064
4708.0,13893.0,961.0,2655.0,7264,10805,11017.0,16532.0,9988.0,14787.0,588.0,2284.0,17.8,0,76.870445,20.575455
3422.0,15994.0,0.0,482.0,270,230,193.0,100.0,5191.0,7267.0,617.0,2249.0,17.8,0,53.41616,25.694271
1790.0,11810.0,99.0,574.0,228,622,238.0,1115.0,603.0,3871.0,138.0,107.0,17.9,0,75.290634,39.241398
3092.0,9184.0,717.0,1978.0,2047,2882,2458.0,3492.0,7166.0,10280.0,951.0,2607.0,17.9,0,69.872246,40.824764
31899.0,63079.0,6917.0,14365.0,0,49,364.0,155.0,30163.0,35536.0,17061.0,24976.0,18.0,0,67.06048,24.422146
