FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
1035450.0,1361420.0,167027.0,234074.0,82946,75225,104581,97384,149289.0,140899.0,60386.0,52198.0,21.2,1,Crypto
536703.0,778286.0,25312.0,37489.0,2166,1872,22383,22028,172810.0,148519.0,145834.0,121947.0,23.2,1,Crypto
597601.0,699557.0,377418.0,573382.0,5492,4577,9405,9064,641166.0,515453.0,335230.0,278077.0,31.5,1,Crypto
956828.0,1097020.0,148214.0,216694.0,5117,4629,71462,61649,561567.0,440077.0,414630.0,289109.0,34.6,1,Crypto
846948.0,665416.0,236827.0,295823.0,10902,5958,139670,76879,1404240.0,707130.0,1064230.0,513515.0,37.4,1,Crypto
921162.0,1148360.0,496008.0,622798.0,10017,7783,13114,9181,283182.0,216950.0,123162.0,100298.0,40.5,1,Crypto
302503.0,431891.0,81919.0,120563.0,5782,5460,7346,7450,140949.0,127719.0,71856.0,76457.0,42.1,1,Crypto
390869.0,525063.0,49553.0,73833.0,868,909,8344,8011,184807.0,174704.0,157146.0,150999.0,52.4,1,Crypto
520506.0,655074.0,56495.0,77492.0,1087,1089,10589,9051,265404.0,219651.0,243368.0,198392.0,52.6,1,Crypto
1120990.0,1158600.0,191400.0,254924.0,7384,5162,100187,79352,580753.0,412988.0,408400.0,282008.0,63.3,1,Crypto
1012260.0,1010010.0,466771.0,626238.0,4958,4000,7764,7353,224359.0,98592.0,145679.0,59812.0,63.6,1,Crypto
378404.0,495678.0,49986.0,73208.0,1490,990,7191,6619,187689.0,157403.0,181756.0,141522.0,64.6,1,Crypto
1065680.0,918420.0,202742.0,237648.0,10463,5682,151414,89045,1065370.0,582638.0,762538.0,408470.0,66.4,1,Crypto
592232.0,675709.0,708958.0,898197.0,15409,14547,37117,35148,89395.0,81600.0,34873.0,27682.0,84.3,1,Crypto
239813.0,356851.0,61924.0,94843.0,15524,15054,22789,22856,66480.0,64395.0,18749.0,21543.0,87.0,1,Crypto
602533.0,795150.0,329379.0,482307.0,4215,3647,7477,7447,354342.0,297627.0,187922.0,151628.0,88.5,1,Crypto
64320.0,81149.0,10999.0,14662.0,27163,20675,37545,28255,107769.0,78184.0,33182.0,22704.0,99.7,1,Crypto
563381.0,751767.0,231777.0,338405.0,17533,16955,25278,24837,82841.0,76980.0,26853.0,24991.0,103.6,1,Crypto
1104620.0,1075680.0,142547.0,158190.0,11734,7663,98287,69601,1093100.0,713135.0,819168.0,533786.0,118.1,1,Crypto
2282340.0,2216680.0,396147.0,443338.0,17281,10671,244679,155020,2394530.0,1421150.0,1779890.0,1079510.0,123.3,1,Crypto
1201890.0,996008.0,188245.0,208926.0,146512,121515,15724,13440,1870710.0,915399.0,727053.0,339815.0,128.9,1,Crypto
1762730.0,1220180.0,242660.0,221465.0,11367,5589,164362,82845,1488740.0,707625.0,1081580.0,456530.0,133.9,1,Crypto
323290.0,436854.0,20020.0,26152.0,960,790,5303,4561,145959.0,125413.0,121315.0,104956.0,137.2,1,Crypto
418599.0,575918.0,282317.0,423497.0,12753,10881,31904,26920,81599.0,67574.0,31016.0,28073.0,139.5,1,Crypto
858366.0,1111990.0,104591.0,152451.0,7141,6242,51780,46321,653404.0,535951.0,480812.0,416825.0,141.0,1,Crypto
435631.0,625240.0,131070.0,172869.0,10741,10390,23374,22194,63959.0,60494.0,23516.0,20463.0,141.6,1,Crypto
704825.0,495855.0,196711.0,200872.0,8771,4633,117662,62718,1244250.0,621883.0,864394.0,391013.0,147.5,1,Crypto
639737.0,723533.0,46492.0,59822.0,4523,3793,66718,54117,501608.0,371463.0,375670.0,301618.0,149.8,1,Crypto
503478.0,684858.0,28439.0,38355.0,1441,999,7553,6563,196770.0,168906.0,188027.0,170737.0,150.8,1,Crypto
370722.0,508578.0,46606.0,70017.0,1100,898,5174,4890,140566.0,124764.0,119325.0,101979.0,153.1,1,Crypto
304469.0,417502.0,263030.0,408282.0,14443,12426,33821,31070,88102.0,76726.0,37045.0,35256.0,168.7,1,Crypto
137681.0,196003.0,126882.0,177066.0,19593,19086,26113,24364,75775.0,69814.0,22808.0,19048.0,177.8,1,Crypto
399492.0,535821.0,203030.0,319942.0,2658,2836,4895,4863,225749.0,197938.0,121421.0,102994.0,183.2,1,Crypto
680116.0,877587.0,339753.0,463044.0,8607,8351,11306,10554,527410.0,402531.0,172761.0,148186.0,184.3,1,Crypto
338870.0,462848.0,29535.0,44889.0,613,733,5155,4880,151597.0,129031.0,138982.0,104520.0,191.5,1,Crypto
278097.0,405522.0,56670.0,80474.0,4136,3645,5778,5611,184292.0,144926.0,58720.0,49805.0,196.6,1,Crypto
398021.0,560507.0,33831.0,49775.0,1212,755,5252,5001,133873.0,118597.0,108537.0,102107.0,201.1,1,Crypto
391085.0,517639.0,17575.0,25277.0,955,728,7426,7177,182402.0,159372.0,169650.0,150875.0,207.7,1,Crypto
867444.0,1066580.0,625369.0,783777.0,19791,14916,9675,8312,91830.0,72659.0,76739.0,53494.0,218.3,1,Crypto
393047.0,547358.0,106486.0,154986.0,7213,6135,9683,7575,177803.0,149597.0,156524.0,121069.0,223.3,1,Crypto
292807.0,432600.0,236709.0,345289.0,17464,15895,22063,20519,67250.0,61980.0,20663.0,16575.0,232.8,1,Crypto
607133.0,813295.0,64942.0,98184.0,2905,2477,40131,37830,275869.0,231404.0,195165.0,166215.0,235.8,1,Crypto
374725.0,530038.0,36255.0,58389.0,2012,1715,23604,23598,130189.0,120888.0,91174.0,85841.0,235.9,1,Crypto
754062.0,774379.0,110017.0,140166.0,3988,3041,47956,35854,464307.0,316957.0,363432.0,208817.0,240.6,1,Crypto
728935.0,842916.0,412506.0,596841.0,5444,4914,5920,5342,230066.0,201166.0,209778.0,170588.0,245.8,1,Crypto
167478.0,261754.0,9394.0,14424.0,11929,11144,30111,30848,102170.0,102784.0,42682.0,43194.0,251.4,1,Crypto
944574.0,1185460.0,85837.0,128430.0,3738,2766,47318,41112,355764.0,281964.0,229483.0,185550.0,254.2,1,Crypto
565756.0,620862.0,66808.0,88535.0,3790,3035,30651,24143,297925.0,220605.0,217491.0,169672.0,255.4,1,Crypto
2821200.0,1786040.0,6657730.0,6828210.0,22974,10707,19116,12094,1947660.0,806772.0,1189000.0,405647.0,266.4,1,Crypto
982827.0,1118850.0,287050.0,342749.0,10599,7330,128813,92871,1114460.0,753279.0,823034.0,548112.0,267.8,1,Crypto
740234.0,725278.0,483817.0,707985.0,5480,3831,70537,47805,691212.0,440755.0,492237.0,351767.0,274.1,1,Crypto
750071.0,793976.0,133029.0,173941.0,570242,471762,55952,44293,711092.0,379901.0,314332.0,180570.0,275.8,1,Crypto
1093130.0,1347330.0,65687.0,80388.0,6606,5655,71513,61999,702588.0,554722.0,506694.0,410585.0,278.1,1,Crypto
586881.0,740316.0,57047.0,81729.0,6546,6162,43428,39778,558089.0,482631.0,384436.0,370515.0,297.5,1,Crypto
703552.0,921371.0,80719.0,120140.0,1804,1366,269,361,1228980.0,1035000.0,554995.0,484220.0,18.5,2,Nano1
523454.0,774298.0,49541.0,79241.0,1112,912,463,242,739645.0,701348.0,242390.0,249770.0,18.7,2,Nano1
263166.0,378758.0,25940.0,33177.0,521,441,398,230,358895.0,320265.0,136849.0,132626.0,21.0,2,Nano1
633605.0,846890.0,156271.0,213377.0,1007,830,0,162,356789.0,315145.0,171067.0,169641.0,21.8,2,Nano1
516509.0,633695.0,76551.0,116727.0,1294,1128,73,104,876162.0,723537.0,282281.0,245123.0,22.8,2,Nano1
778473.0,924486.0,75706.0,98018.0,4444,3799,759,424,1181780.0,875704.0,601107.0,444283.0,24.3,2,Nano1
496832.0,613299.0,52886.0,72891.0,1637,1250,122,134,743887.0,594007.0,273358.0,217798.0,27.4,2,Nano1
346087.0,452566.0,36521.0,51917.0,1336,926,201,171,568586.0,455100.0,160185.0,147252.0,28.5,2,Nano1
574193.0,469072.0,150263.0,105805.0,3704,3337,0,239,1712300.0,1092030.0,733252.0,414497.0,28.5,2,Nano1
746568.0,903800.0,86770.0,121853.0,1718,1539,696,410,1029810.0,802291.0,368057.0,304497.0,29.0,2,Nano1
571463.0,709778.0,86653.0,118783.0,1300,1290,412,151,904601.0,730987.0,366681.0,320656.0,29.0,2,Nano1
479656.0,625412.0,56577.0,80750.0,1544,888,77,94,623113.0,517157.0,198573.0,193094.0,29.9,2,Nano1
604252.0,791966.0,743490.0,1115430.0,998,847,393,240,446475.0,370741.0,218664.0,205426.0,31.7,2,Nano1
988280.0,1200680.0,112932.0,128069.0,5129,4321,1088,672,2096110.0,1615720.0,1063050.0,864662.0,37.8,2,Nano1
689208.0,767197.0,31076.0,43346.0,1378,1495,109,217,1490610.0,1112230.0,503306.0,376552.0,38.5,2,Nano1
1534520.0,1450080.0,238681.0,267671.0,11467,7501,2486,1452,385577.0,297961.0,259887.0,172940.0,39.7,2,Nano1
488420.0,653538.0,729952.0,1130580.0,1359,937,645,343,393533.0,328972.0,176771.0,158074.0,45.0,2,Nano1
819310.0,698380.0,128034.0,143650.0,2084,1293,260,246,972672.0,511053.0,340187.0,198696.0,46.0,2,Nano1
564791.0,744026.0,42936.0,55588.0,988,919,409,161,626215.0,489191.0,220427.0,183488.0,51.4,2,Nano1
914523.0,1067280.0,27674.0,35977.0,1930,1484,706,376,1312060.0,1002460.0,601033.0,481212.0,56.5,2,Nano1
545527.0,533496.0,702991.0,869884.0,2489,1642,554,358,437465.0,322146.0,185472.0,131424.0,56.7,2,Nano1
641069.0,760061.0,68844.0,97083.0,2156,1909,444,200,1033120.0,810399.0,421629.0,321702.0,59.9,2,Nano1
1077320.0,1330070.0,97132.0,120330.0,4641,3578,98,297,1143930.0,761656.0,440201.0,305226.0,60.4,2,Nano1
564303.0,719956.0,86373.0,129184.0,1354,1087,0,183,803784.0,653983.0,297494.0,243599.0,62.4,2,Nano1
423697.0,590123.0,122870.0,177956.0,2377,2390,332,247,465211.0,361886.0,157310.0,137330.0,63.4,2,Nano1
734015.0,898286.0,73367.0,101794.0,2234,1667,33,90,998672.0,776742.0,328515.0,295103.0,64.8,2,Nano1
461004.0,582047.0,90658.0,130676.0,1318,930,0,147,686817.0,559240.0,238990.0,210737.0,66.5,2,Nano1
1188910.0,1313490.0,144348.0,194180.0,4800,3832,730,350,1620780.0,1144030.0,767701.0,544978.0,68.5,2,Nano1
825435.0,989043.0,87448.0,114888.0,1788,1435,422,291,1098680.0,854243.0,534068.0,446890.0,68.5,2,Nano1
492004.0,626079.0,109416.0,163344.0,580,664,253,208,688829.0,565804.0,256523.0,227880.0,68.6,2,Nano1
640983.0,798150.0,102697.0,160044.0,1957,1873,449,228,1021150.0,823955.0,416312.0,349038.0,70.4,2,Nano1
403214.0,504406.0,87554.0,132546.0,750,643,412,237,652543.0,550223.0,229248.0,204098.0,71.7,2,Nano1
765926.0,948415.0,395085.0,555109.0,1193,1203,535,387,531491.0,432181.0,172846.0,163012.0,75.4,2,Nano1
546298.0,685939.0,54014.0,81818.0,1404,1083,194,204,826885.0,668463.0,245347.0,227215.0,80.3,2,Nano1
665973.0,846463.0,51706.0,63166.0,1949,1247,229,84,752261.0,577534.0,294934.0,234259.0,85.0,2,Nano1
399492.0,519741.0,14134.0,17832.0,925,834,681,231,495255.0,407368.0,205921.0,180765.0,86.9,2,Nano1
541869.0,737208.0,18701.0,27633.0,1689,1466,447,250,736125.0,605111.0,223191.0,197389.0,96.8,2,Nano1
785090.0,844429.0,108990.0,135848.0,4480,3378,981,441,1847020.0,1339670.0,1598950.0,1103540.0,100.0,2,Nano1
474486.0,624081.0,133094.0,202718.0,1208,676,197,165,415823.0,350475.0,202161.0,155844.0,100.8,2,Nano1
678096.0,874152.0,66143.0,99279.0,1007,1012,141,192,549857.0,430153.0,278953.0,219942.0,101.4,2,Nano1
563700.0,737261.0,40910.0,57169.0,1754,1313,23,134,623888.0,473926.0,255849.0,196397.0,102.0,2,Nano1
516269.0,648208.0,43009.0,60833.0,1426,1369,561,186,798015.0,638284.0,284527.0,248419.0,103.0,2,Nano1
446648.0,595179.0,31553.0,51431.0,1278,913,131,129,506413.0,399688.0,194184.0,146616.0,104.8,2,Nano1
642292.0,771678.0,60194.0,74527.0,4212,3714,234,314,1332240.0,1111950.0,740192.0,609554.0,107.5,2,Nano1
535536.0,679683.0,79364.0,115401.0,1927,1585,187,86,716393.0,553364.0,277315.0,232845.0,107.9,2,Nano1
879968.0,767306.0,743557.0,651789.0,2658,1231,1144,399,479575.0,383413.0,264910.0,191572.0,108.1,2,Nano1
597638.0,741678.0,121271.0,174211.0,2086,1651,0,78,979049.0,755740.0,355139.0,297271.0,109.5,2,Nano1
637908.0,794808.0,32957.0,46312.0,865,762,0,84,670025.0,547367.0,321558.0,275985.0,112.4,2,Nano1
506632.0,679361.0,53175.0,79676.0,1134,1263,320,145,659165.0,517372.0,231659.0,195441.0,113.1,2,Nano1
434110.0,572778.0,49383.0,72169.0,1187,962,165,126,500851.0,405658.0,163052.0,150204.0,113.2,2,Nano1
520092.0,671599.0,40012.0,56889.0,1760,1370,601,270,645453.0,510718.0,197521.0,171871.0,114.1,2,Nano1
751219.0,933293.0,87051.0,109977.0,2420,1723,289,227,969284.0,719658.0,398363.0,299704.0,114.2,2,Nano1
375160.0,472595.0,34655.0,46986.0,1203,1019,321,159,503812.0,400548.0,203313.0,173187.0,119.2,2,Nano1
574943.0,678674.0,124254.0,184187.0,2307,1418,740,219,737646.0,574213.0,287402.0,248834.0,120.3,2,Nano1
602915.0,684911.0,122740.0,176006.0,1930,1893,659,312,1131920.0,894358.0,1108660.0,901664.0,125.6,2,Nano1
545896.0,737168.0,31160.0,39444.0,1664,1342,204,194,538731.0,410818.0,236923.0,175439.0,125.8,2,Nano1
1287760.0,1554960.0,187411.0,255032.0,16217,12887,1884,1497,1161110.0,894565.0,378437.0,304134.0,126.0,2,Nano1
456499.0,580826.0,41490.0,62155.0,1128,1165,194,221,657412.0,544785.0,234140.0,193894.0,128.8,2,Nano1
749444.0,892724.0,29313.0,38337.0,2431,1998,602,464,1353960.0,1075720.0,453266.0,399605.0,130.1,2,Nano1
647564.0,812707.0,119424.0,180198.0,1472,1064,471,279,754907.0,613416.0,272140.0,245222.0,135.3,2,Nano1
414893.0,549516.0,44249.0,65425.0,1344,1326,0,79,686811.0,545584.0,283004.0,214097.0,138.7,2,Nano1
