FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
741118.0,803062.0,947650.0,1209870.0,5739,4243,5638,4844,322091.0,269720.0,162636.0,132991.0,29.5,1,Crypto
634807.0,874428.0,30334.0,44091.0,2984,2529,40324,35829,339752.0,271469.0,250113.0,190917.0,29.7,1,Crypto
343359.0,493663.0,217226.0,320997.0,35254,34501,38783,38494,95112.0,91079.0,16692.0,15556.0,29.8,1,Crypto
571276.0,709595.0,504553.0,750573.0,6492,6572,7024,6647,86818.0,80212.0,51010.0,49011.0,32.5,1,Crypto
466988.0,593930.0,40611.0,58418.0,3309,2839,25183,23441,268152.0,221271.0,221058.0,176140.0,33.9,1,Crypto
318356.0,426736.0,90464.0,109057.0,23116,22757,45508,45108,97683.0,90734.0,43371.0,49889.0,35.6,1,Crypto
397659.0,530497.0,56105.0,80919.0,1670,1522,17482,15610,208173.0,169346.0,139581.0,116963.0,43.1,1,Crypto
431017.0,403731.0,167829.0,176692.0,15989,10561,8932,7254,710370.0,389579.0,505198.0,231613.0,43.7,1,Crypto
716065.0,713131.0,1602150.0,1917460.0,9592,7523,9312,8189,137172.0,98326.0,84704.0,71582.0,44.4,1,Crypto
326181.0,447460.0,21553.0,28224.0,680,692,7239,6932,165123.0,149312.0,164750.0,131869.0,45.8,1,Crypto
290113.0,380846.0,33143.0,49873.0,457,371,4521,4368,126536.0,114729.0,106979.0,90821.0,46.4,1,Crypto
381052.0,368847.0,169155.0,223369.0,13038,8573,220730,153385,1396340.0,926432.0,981097.0,707334.0,52.4,1,Crypto
173228.0,228769.0,177582.0,265258.0,15393,14437,21262,21012,54065.0,53711.0,15166.0,16460.0,55.5,1,Crypto
284219.0,424305.0,13565.0,19896.0,530,568,4794,4459,141508.0,128358.0,113711.0,105811.0,59.4,1,Crypto
433783.0,629466.0,17656.0,24860.0,418,721,4441,4355,125999.0,119700.0,140811.0,120598.0,69.5,1,Crypto
400746.0,510791.0,34452.0,50715.0,2326,1924,24150,22230,203498.0,172739.0,163551.0,147562.0,71.5,1,Crypto
441338.0,460351.0,275364.0,411243.0,7204,5886,54055,45852,505632.0,394076.0,396892.0,319780.0,76.1,1,Crypto
414278.0,570846.0,58852.0,94704.0,841,578,5636,5140,185775.0,165316.0,170318.0,151309.0,92.7,1,Crypto
385505.0,499558.0,36514.0,53148.0,720,670,6037,5794,214369.0,189768.0,180247.0,158673.0,105.2,1,Crypto
537934.0,659440.0,36215.0,51387.0,5926,5333,69358,65128,444489.0,379070.0,315626.0,281310.0,115.3,1,Crypto
456058.0,610928.0,113531.0,171822.0,2470,2357,27239,24446,240645.0,196726.0,171125.0,140006.0,115.8,1,Crypto
663450.0,767460.0,56718.0,80972.0,2712,1918,34857,28314,324915.0,250097.0,216476.0,171704.0,118.4,1,Crypto
809472.0,862996.0,67223.0,86497.0,8181,5831,57449,43962,663328.0,474332.0,546014.0,376969.0,124.8,1,Crypto
1545100.0,1391350.0,2010160.0,2140710.0,10966,8117,5588,4273,219106.0,176782.0,110900.0,86725.0,125.5,1,Crypto
350857.0,513675.0,14240.0,21314.0,1069,799,4334,3900,124735.0,110489.0,112352.0,95193.0,143.0,1,Crypto
801098.0,978434.0,81574.0,111685.0,2156,1830,6200,5283,264772.0,213643.0,260641.0,224868.0,144.6,1,Crypto
625213.0,817780.0,55324.0,80767.0,3724,4125,35387,32303,323507.0,268195.0,231213.0,194928.0,149.7,1,Crypto
411548.0,502840.0,58508.0,85232.0,2770,2376,22620,21437,242210.0,201014.0,162353.0,128718.0,150.2,1,Crypto
376560.0,497523.0,33592.0,50035.0,1039,817,6421,5806,159586.0,134738.0,128358.0,104452.0,153.7,1,Crypto
690487.0,922563.0,61419.0,91197.0,2878,2672,24586,22100,268224.0,219055.0,192491.0,169556.0,162.5,1,Crypto
576643.0,728414.0,103032.0,157850.0,2732,2682,25452,22447,302636.0,240044.0,250241.0,201701.0,165.0,1,Crypto
902538.0,1091160.0,48262.0,64624.0,4303,3601,58936,49403,520026.0,408428.0,427942.0,313452.0,167.8,1,Crypto
843803.0,1102400.0,40740.0,54910.0,3724,3390,31404,27293,417515.0,334649.0,398947.0,267312.0,172.9,1,Crypto
452433.0,603275.0,106292.0,166616.0,9580,8632,28944,26312,214850.0,175834.0,145741.0,126104.0,178.7,1,Crypto
554903.0,674105.0,44753.0,58794.0,4797,3508,50486,41087,377224.0,281884.0,265757.0,197207.0,180.3,1,Crypto
25195.0,48073.0,2827.0,4842.0,19364,19187,22619,22352,56583.0,54289.0,9113.0,8245.0,186.2,1,Crypto
822155.0,593495.0,146016.0,134872.0,16978,9323,193403,109330,1672870.0,885875.0,1271740.0,665493.0,186.3,1,Crypto
610233.0,763104.0,234820.0,354289.0,31523,28284,28206,26714,278144.0,231710.0,210211.0,162697.0,189.1,1,Crypto
446466.0,616251.0,36941.0,56400.0,2815,2133,21233,19183,206838.0,168752.0,147678.0,132977.0,189.2,1,Crypto
611846.0,612335.0,1302920.0,1760010.0,10596,9909,11527,10785,151718.0,135603.0,121911.0,103049.0,196.3,1,Crypto
948508.0,1008200.0,3216780.0,4413090.0,30316,21705,7025,4681,389390.0,297015.0,216135.0,146997.0,199.0,1,Crypto
130251.0,188858.0,33050.0,48558.0,3630,3396,10192,9631,73089.0,66689.0,62198.0,54966.0,200.1,1,Crypto
63512.0,99122.0,200144.0,301337.0,17029,16618,23541,22735,61549.0,58470.0,14687.0,14408.0,202.1,1,Crypto
774828.0,911194.0,1017120.0,1433520.0,25009,22263,28376,26478,121260.0,95006.0,78158.0,50188.0,205.0,1,Crypto
364391.0,458970.0,29727.0,42814.0,1764,876,6953,6126,195377.0,160126.0,176353.0,149814.0,210.0,1,Crypto
738758.0,811815.0,76479.0,102782.0,6320,5552,71436,56937,544561.0,406677.0,352266.0,263941.0,211.4,1,Crypto
1260240.0,1364070.0,725097.0,896062.0,21380,16108,3270,2301,151226.0,128288.0,94821.0,74685.0,212.9,1,Crypto
429086.0,560784.0,42776.0,60910.0,1235,907,5648,5092,236832.0,195463.0,185935.0,148220.0,218.0,1,Crypto
783958.0,702132.0,236867.0,326371.0,11273,8184,78425,52064,839705.0,525244.0,619729.0,402551.0,218.0,1,Crypto
1135150.0,876108.0,427581.0,360671.0,20057,10917,211979,105512,2212990.0,1055590.0,1634340.0,786719.0,219.2,1,Crypto
890120.0,982883.0,130243.0,165798.0,17935,14778,52321,41764,528017.0,393957.0,367324.0,262419.0,221.1,1,Crypto
1089930.0,1172340.0,79423.0,100391.0,4873,3623,47335,38079,491774.0,359030.0,370509.0,258545.0,230.0,1,Crypto
690210.0,823306.0,165247.0,247341.0,4936,3476,83841,70441,437438.0,340408.0,276431.0,234457.0,233.7,1,Crypto
106950.0,181497.0,392089.0,604843.0,12839,12667,17917,17949,58392.0,57345.0,16131.0,15766.0,234.9,1,Crypto
881514.0,946465.0,176154.0,238808.0,6021,3812,58608,41915,538330.0,361966.0,418505.0,251832.0,237.5,1,Crypto
1199680.0,1412640.0,141979.0,190328.0,6850,5400,81675,63512,709490.0,517482.0,596472.0,410067.0,241.2,1,Crypto
535975.0,639497.0,93739.0,142190.0,5526,4712,36722,31161,459471.0,362667.0,371515.0,309007.0,244.6,1,Crypto
542096.0,708284.0,25307.0,37149.0,2975,2420,28268,24946,287531.0,230334.0,208149.0,164693.0,245.6,1,Crypto
1083280.0,980759.0,230835.0,255503.0,8489,6116,108139,79470,902766.0,619229.0,650780.0,450056.0,250.3,1,Crypto
358818.0,509459.0,38818.0,58500.0,506,390,5250,4721,114607.0,102989.0,90291.0,92747.0,255.2,1,Crypto
785390.0,877784.0,91339.0,119634.0,21560,17326,80515,65198,510128.0,381253.0,351611.0,262900.0,262.0,1,Crypto
347454.0,437870.0,13861.0,19813.0,514,898,4526,3938,152625.0,125860.0,148953.0,99951.0,263.1,1,Crypto
1357750.0,1084760.0,343997.0,383296.0,18660,9592,197301,106031,1795870.0,919989.0,1668640.0,769934.0,264.7,1,Crypto
180118.0,252162.0,7868.0,10673.0,20848,20798,23296,23239,221416.0,169539.0,76511.0,77679.0,268.9,1,Crypto
1472420.0,1270430.0,304514.0,310545.0,5964,3269,56877,41404,502400.0,335979.0,485740.0,292555.0,271.3,1,Crypto
237546.0,329796.0,127531.0,181948.0,29054,28386,45338,45045,78158.0,65029.0,15892.0,17302.0,277.6,1,Crypto
907160.0,1003500.0,161527.0,216731.0,4821,3804,43270,33041,473222.0,329558.0,393689.0,264299.0,282.0,1,Crypto
5372900.0,2029350.0,4693500.0,12772700.0,136427,35594,24934,6846,338769.0,141690.0,218787.0,101342.0,283.8,1,Crypto
601733.0,674451.0,482579.0,669534.0,10629,8768,7499,7047,426123.0,339905.0,154858.0,132111.0,283.9,1,Crypto
548203.0,630477.0,42378.0,58877.0,5021,3417,46776,39579,367033.0,284889.0,253616.0,216981.0,285.4,1,Crypto
1006090.0,1103160.0,120833.0,151152.0,5562,3671,83501,64689,518712.0,371742.0,391854.0,265315.0,287.7,1,Crypto
866805.0,611014.0,368085.0,394714.0,16943,8484,204833,104588,1494240.0,721213.0,1021350.0,500166.0,293.4,1,Crypto
2376770.0,1091400.0,11282400.0,6997000.0,73791,50700,84314,67160,449434.0,284072.0,279360.0,158372.0,307.0,1,Crypto
203650.0,287467.0,165755.0,258654.0,6587,6483,8290,8126,103435.0,91617.0,72224.0,61376.0,309.5,1,Crypto
1089440.0,787494.0,361097.0,400515.0,14246,8855,153682,91392,1560740.0,895645.0,1130470.0,654720.0,309.7,1,Crypto
