FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
873045.0,1238220.0,42596.0,62938.0,4095,3746,71134,72032,396595.0,370515.0,279763.0,251844.0,20.3,1,Crypto
860551.0,1190920.0,68828.0,107125.0,3538,3782,55797,55622,439144.0,399338.0,316041.0,305257.0,20.7,1,Crypto
688271.0,800344.0,49017.0,62404.0,4222,3732,40324,36099,402732.0,326796.0,327127.0,239367.0,25.2,1,Crypto
396462.0,515009.0,38948.0,59147.0,1655,1212,9059,8511,204683.0,180676.0,225655.0,165962.0,28.3,1,Crypto
456873.0,536309.0,613005.0,790942.0,4155,3361,6788,6907,129252.0,93649.0,57798.0,43525.0,28.3,1,Crypto
287274.0,405318.0,21221.0,28837.0,518,417,6782,6479,159060.0,137306.0,117530.0,106178.0,28.8,1,Crypto
707253.0,807777.0,138251.0,198605.0,6533,6112,93047,81021,515579.0,408370.0,404346.0,287070.0,32.4,1,Crypto
1371160.0,1171330.0,140559.0,117852.0,14558,7843,191079,112163,2176790.0,1204420.0,1885060.0,919725.0,35.3,1,Crypto
380832.0,542394.0,231514.0,308158.0,2681,2422,3955,3783,149712.0,134609.0,83445.0,88466.0,39.5,1,Crypto
653230.0,863507.0,126211.0,171787.0,10820,11387,32674,31332,92653.0,86312.0,37497.0,28797.0,42.1,1,Crypto
455550.0,605823.0,65798.0,100099.0,1269,1477,26406,24817,181301.0,157683.0,131773.0,109073.0,44.3,1,Crypto
1177900.0,1310050.0,160394.0,219364.0,6762,5414,83130,67340,739004.0,558327.0,521410.0,402593.0,44.7,1,Crypto
873746.0,779439.0,3122400.0,3681560.0,12061,9287,13005,12038,332746.0,254224.0,166038.0,121286.0,46.8,1,Crypto
209604.0,325486.0,47845.0,74408.0,9888,9135,25597,24689,71351.0,66292.0,27057.0,22735.0,49.5,1,Crypto
458011.0,512330.0,1261390.0,1567780.0,13465,11874,29823,27829,83802.0,75844.0,32413.0,27125.0,54.8,1,Crypto
283029.0,389099.0,78338.0,105512.0,14395,13771,21584,21516,279187.0,226748.0,140747.0,131461.0,62.7,1,Crypto
879660.0,1055800.0,78904.0,107383.0,7363,6281,45137,39198,604813.0,471897.0,482466.0,379515.0,63.3,1,Crypto
193730.0,301736.0,92149.0,135793.0,20890,19506,30249,27939,92173.0,86194.0,20148.0,21945.0,69.6,1,Crypto
244677.0,360779.0,26252.0,37714.0,850,722,3611,3531,105486.0,89985.0,90463.0,71382.0,72.1,1,Crypto
427067.0,569927.0,461884.0,558208.0,4143,3577,3914,3740,294537.0,249325.0,85384.0,83487.0,73.8,1,Crypto
976676.0,1301250.0,61474.0,87095.0,5791,5528,47230,43874,306037.0,262462.0,232322.0,190179.0,74.2,1,Crypto
320583.0,409176.0,77198.0,113058.0,983,867,7741,6957,204169.0,181362.0,149785.0,127521.0,75.3,1,Crypto
135550.0,201034.0,99364.0,152049.0,16287,16237,22673,23603,63129.0,61354.0,8870.0,10528.0,78.3,1,Crypto
658421.0,704316.0,932917.0,1219450.0,9646,8714,21925,20779,67569.0,60759.0,28355.0,22409.0,86.8,1,Crypto
1102660.0,1452740.0,71487.0,93737.0,4626,4117,70998,66497,482980.0,411611.0,366672.0,308685.0,102.2,1,Crypto
1063820.0,1450890.0,52548.0,77891.0,5160,4129,74518,68581,397551.0,331147.0,307392.0,229328.0,104.1,1,Crypto
1068080.0,1423410.0,122209.0,179813.0,5190,4524,69892,65310,437163.0,372702.0,306469.0,262274.0,106.0,1,Crypto
372261.0,461488.0,30921.0,39553.0,293,600,7289,6697,217569.0,181792.0,210583.0,148688.0,110.4,1,Crypto
31137.0,35065.0,4097.0,5745.0,35015,36508,68358,69570,74141.0,73597.0,19912.0,18184.0,117.1,1,Crypto
327202.0,425437.0,23721.0,30305.0,1241,530,7663,7151,269307.0,225934.0,262395.0,187444.0,118.3,1,Crypto
228249.0,323249.0,20493.0,29378.0,418,479,4265,3848,94936.0,88059.0,71399.0,68741.0,122.5,1,Crypto
251545.0,331776.0,28808.0,41920.0,656,442,4788,4146,119864.0,106266.0,117104.0,91094.0,125.0,1,Crypto
299815.0,413478.0,32798.0,47955.0,1217,582,3965,4018,96986.0,89794.0,89499.0,73822.0,127.4,1,Crypto
4794770.0,1957590.0,15141900.0,10418900.0,47960,26194,35296,22934,332304.0,105572.0,426129.0,108392.0,131.5,1,Crypto
189938.0,266796.0,154556.0,228047.0,15285,14529,21747,20762,66343.0,64085.0,20312.0,14995.0,132.2,1,Crypto
710644.0,793880.0,159996.0,234206.0,6127,4341,60354,52037,536049.0,411202.0,398242.0,285270.0,136.4,1,Crypto
1363540.0,1089980.0,281535.0,293844.0,8949,5602,157529,94457,1375960.0,761448.0,1056950.0,588891.0,151.8,1,Crypto
377884.0,520246.0,23556.0,35352.0,1048,725,4883,4344,175911.0,153037.0,174126.0,148781.0,152.2,1,Crypto
1570240.0,1762850.0,175019.0,202915.0,5405,4899,9830,9542,457717.0,382939.0,322628.0,248720.0,155.8,1,Crypto
285565.0,376127.0,22560.0,34024.0,1037,785,5635,5121,153631.0,139788.0,142991.0,131766.0,158.3,1,Crypto
355316.0,434345.0,490590.0,616420.0,6356,5203,4141,3975,290519.0,218193.0,173235.0,121117.0,160.1,1,Crypto
328547.0,428363.0,31033.0,42017.0,366,571,6797,6086,190017.0,161009.0,185686.0,139771.0,162.5,1,Crypto
79576.0,116222.0,39734.0,53048.0,5301,2699,105534,80608,285465.0,195399.0,206816.0,175486.0,170.0,1,Crypto
182130.0,255272.0,45540.0,67765.0,1743,1492,4750,4470,177444.0,154932.0,109174.0,85405.0,171.1,1,Crypto
245590.0,348665.0,9851.0,14269.0,538,381,3156,2960,102058.0,91830.0,77556.0,82977.0,171.4,1,Crypto
423891.0,568456.0,101898.0,153543.0,2009,1772,21359,20498,176049.0,147679.0,132664.0,110429.0,172.0,1,Crypto
402483.0,542537.0,38497.0,57366.0,1751,1506,22527,21763,183054.0,158169.0,145810.0,114863.0,178.8,1,Crypto
247255.0,261905.0,128700.0,191014.0,8182,6920,114686,98133,672751.0,532095.0,516185.0,424478.0,179.8,1,Crypto
1032570.0,1133080.0,60656.0,77412.0,7334,5860,79013,62410,690476.0,512915.0,588025.0,367158.0,180.0,1,Crypto
549837.0,759873.0,28738.0,42441.0,3506,3313,44169,43525,299697.0,264532.0,236033.0,206136.0,188.3,1,Crypto
975047.0,958880.0,139917.0,186847.0,5658,4342,91210,69298,686502.0,486480.0,491382.0,359529.0,188.8,1,Crypto
535488.0,667327.0,638125.0,897603.0,10796,10193,14696,14242,280313.0,242149.0,146494.0,115428.0,189.1,1,Crypto
579902.0,532342.0,94794.0,114679.0,639201,530554,64065,52286,1245950.0,885039.0,575287.0,375927.0,190.5,1,Crypto
1769520.0,1849710.0,477438.0,606057.0,21759,15315,9694,8540,860947.0,554601.0,266456.0,164848.0,192.8,1,Crypto
291155.0,392088.0,13519.0,20432.0,699,528,3613,3471,111240.0,99740.0,98625.0,84587.0,193.0,1,Crypto
546353.0,755522.0,71315.0,113730.0,2379,2623,28964,27594,240583.0,203629.0,164525.0,141102.0,195.0,1,Crypto
5147260.0,2178170.0,2314170.0,16777200.0,136940,48782,39045,14948,340786.0,125448.0,346455.0,135354.0,197.4,1,Crypto
1067560.0,1336500.0,127162.0,170499.0,6371,4773,62328,54902,542229.0,430179.0,455382.0,310512.0,199.7,1,Crypto
305727.0,404956.0,37020.0,51630.0,634,664,6119,5229,169595.0,149494.0,129672.0,123592.0,200.2,1,Crypto
224650.0,331954.0,74843.0,115349.0,10394,10028,28671,28123,71455.0,68736.0,33635.0,27923.0,204.1,1,Crypto
281024.0,388308.0,18640.0,24230.0,1067,476,5471,4695,141136.0,121079.0,128027.0,107174.0,211.5,1,Crypto
255579.0,370934.0,135417.0,210495.0,10012,8815,26279,25559,71521.0,66161.0,27335.0,25606.0,212.9,1,Crypto
288397.0,379561.0,86368.0,125894.0,34521,32752,40352,37324,81588.0,75910.0,30890.0,22844.0,218.0,1,Crypto
150839.0,224372.0,72762.0,110089.0,10527,10011,25006,23547,63227.0,56897.0,25222.0,22920.0,222.8,1,Crypto
410717.0,520759.0,30676.0,48594.0,1532,960,7630,7043,207660.0,175017.0,215211.0,146107.0,225.2,1,Crypto
415962.0,590872.0,17079.0,25551.0,1677,1510,22844,21601,172908.0,146077.0,132632.0,109474.0,225.4,1,Crypto
420382.0,553667.0,27579.0,39116.0,1001,817,6384,6087,208259.0,177799.0,198891.0,155878.0,229.8,1,Crypto
468333.0,663461.0,35395.0,55438.0,1199,682,7444,6877,204308.0,185387.0,201583.0,167991.0,245.4,1,Crypto
314441.0,424435.0,19187.0,25958.0,1188,795,4957,4352,153285.0,126589.0,135607.0,112532.0,245.9,1,Crypto
441302.0,592042.0,90335.0,128987.0,5760,5689,5364,4671,264874.0,223875.0,261888.0,196162.0,247.6,1,Crypto
411353.0,563876.0,31049.0,45298.0,5342,4885,7079,6148,183202.0,165332.0,156655.0,127393.0,251.0,1,Crypto
739862.0,733781.0,39163.0,43042.0,4041,2904,46327,32053,626236.0,417976.0,479719.0,313939.0,254.3,1,Crypto
574115.0,724684.0,295866.0,415432.0,5105,4642,7271,7213,118896.0,100465.0,118946.0,91665.0,258.0,1,Crypto
438178.0,599659.0,80190.0,124848.0,2473,2304,29456,27857,220939.0,185199.0,158501.0,120833.0,267.5,1,Crypto
356015.0,534442.0,22406.0,33471.0,942,573,4589,4278,115663.0,107003.0,118851.0,103687.0,270.9,1,Crypto
1733580.0,1445300.0,3094010.0,2419720.0,11080,6916,6051,5175,256961.0,210089.0,119887.0,92466.0,272.8,1,Crypto
887337.0,936907.0,210857.0,296126.0,42942,33509,89048,68166,646131.0,466333.0,565696.0,350403.0,280.9,1,Crypto
101937.0,147139.0,11572.0,18913.0,43362,41833,4794,4098,115031.0,106213.0,77796.0,75697.0,283.1,1,Crypto
319588.0,417139.0,15601.0,23618.0,829,592,6171,6045,157382.0,133329.0,144935.0,113347.0,285.4,1,Crypto
390183.0,534519.0,148892.0,206270.0,23776,20414,58324,52446,154939.0,136434.0,65643.0,54410.0,288.1,1,Crypto
634406.0,893876.0,1155170.0,1712590.0,8224,7533,16903,15205,253755.0,214608.0,101679.0,93771.0,293.0,1,Crypto
1185330.0,1283960.0,1926840.0,2251160.0,11752,8436,7823,6890,257304.0,211492.0,165915.0,117327.0,293.2,1,Crypto
812416.0,1014730.0,89652.0,127272.0,6192,5554,56616,49363,425667.0,333946.0,370511.0,256000.0,308.2,1,Crypto
32515.0,48526.0,10131.0,14543.0,15925,16238,21780,21370,57216.0,54309.0,8329.0,9230.0,313.4,1,Crypto
936122.0,720163.0,176693.0,190229.0,23448,12563,153283,82809,1342020.0,705768.0,869764.0,434514.0,315.0,1,Crypto
959363.0,931031.0,1262020.0,1780320.0,1097,950,654,514,422035.0,439613.0,249879.0,226123.0,17.7,2,Nano1
280684.0,386819.0,35762.0,57610.0,1052,716,259,239,356539.0,319374.0,148183.0,156194.0,21.2,2,Nano1
343619.0,458062.0,26891.0,38174.0,886,883,146,95,486661.0,421663.0,161263.0,152307.0,22.1,2,Nano1
316927.0,445377.0,43423.0,65590.0,1915,1887,493,426,418904.0,362742.0,180347.0,153139.0,22.4,2,Nano1
442435.0,602471.0,74886.0,111448.0,1063,597,0,121,628219.0,534082.0,273392.0,243974.0,22.5,2,Nano1
640108.0,624467.0,379680.0,456162.0,2226,1101,310,356,386267.0,333186.0,211806.0,162556.0,23.1,2,Nano1
1037710.0,832745.0,1860400.0,1754030.0,5073,2183,1530,545,1135280.0,628259.0,594949.0,323455.0,23.6,2,Nano1
803343.0,972874.0,139382.0,158576.0,18926,15278,2277,1520,1147750.0,805028.0,374504.0,246764.0,27.1,2,Nano1
439173.0,544811.0,26864.0,37331.0,885,1013,326,181,764203.0,615710.0,253057.0,218966.0,28.7,2,Nano1
1257620.0,1452080.0,255936.0,362574.0,4361,3914,605,603,1554120.0,1215490.0,586938.0,512917.0,28.9,2,Nano1
407581.0,544075.0,97917.0,140436.0,2023,1596,0,150,514098.0,401968.0,209194.0,181152.0,29.1,2,Nano1
310834.0,410527.0,28669.0,40566.0,1414,986,162,179,506407.0,404149.0,164349.0,157496.0,29.8,2,Nano1
