FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
416109.0,714636.0,189182.0,362547.0,6343,8537,47270,59869,524148.0,638127.0,471801.0,516310.0,16.6,1,Crypto
351605.0,613864.0,21985.0,37817.0,1078,1443,17982,21245,138950.0,153189.0,101074.0,112619.0,19.3,1,Crypto
243236.0,414796.0,328718.0,532291.0,5369,5449,6614,7339,128819.0,133969.0,85526.0,72973.0,19.6,1,Crypto
315296.0,546460.0,28444.0,47577.0,1151,1001,4309,5263,119014.0,130405.0,114465.0,129060.0,19.7,1,Crypto
458799.0,615906.0,57046.0,76349.0,3998,4016,7152,6346,112876.0,101116.0,102141.0,78273.0,26.8,1,Crypto
641593.0,703570.0,430392.0,608392.0,4445,3365,4429,3682,281971.0,246323.0,163017.0,127356.0,31.3,1,Crypto
947346.0,1067070.0,138082.0,200583.0,5257,4696,83447,68114,570532.0,447988.0,330429.0,298513.0,32.6,1,Crypto
850538.0,1099050.0,686725.0,948275.0,2995,2920,5238,4919,350749.0,299171.0,187074.0,144145.0,34.4,1,Crypto
367877.0,481038.0,43049.0,62935.0,1034,881,6895,5956,156500.0,139130.0,134886.0,119053.0,36.7,1,Crypto
1100480.0,1001200.0,554674.0,639234.0,10941,9172,9959,8918,1078500.0,733422.0,394440.0,289642.0,40.0,1,Crypto
804539.0,848677.0,112187.0,135356.0,8803,6750,61033,47960,692383.0,521001.0,454200.0,400738.0,43.2,1,Crypto
392903.0,523775.0,23412.0,33374.0,287,586,5838,5034,145894.0,123194.0,109697.0,94631.0,50.1,1,Crypto
1222890.0,1519490.0,209738.0,293580.0,7249,6036,74891,64386,741768.0,589996.0,575542.0,473621.0,52.1,1,Crypto
419659.0,559452.0,85400.0,128110.0,2613,1833,26090,24547,196241.0,162282.0,158539.0,129733.0,54.8,1,Crypto
2304130.0,1377240.0,12596700.0,11919500.0,22499,11437,6712,3490,160548.0,120864.0,105968.0,66530.0,68.8,1,Crypto
409319.0,533747.0,101643.0,150200.0,1096,695,8190,7428,177920.0,154680.0,153006.0,128267.0,70.7,1,Crypto
398560.0,514604.0,170951.0,261868.0,1589,1339,19262,17494,166802.0,138772.0,126145.0,96358.0,72.4,1,Crypto
364278.0,536477.0,14362.0,19995.0,687,525,6855,6456,124807.0,114352.0,77431.0,87654.0,72.4,1,Crypto
803851.0,919005.0,107844.0,140994.0,5748,5027,80105,67299,481135.0,382142.0,274520.0,246244.0,73.2,1,Crypto
430279.0,561768.0,248958.0,366736.0,8999,8334,12863,11820,141374.0,130525.0,74644.0,69121.0,77.8,1,Crypto
11981.0,23277.0,3718.0,7472.0,12948,13077,43395,44755,65173.0,61626.0,29158.0,38344.0,78.3,1,Crypto
433977.0,581297.0,16013.0,20957.0,1027,577,8641,7752,165710.0,137186.0,136872.0,117267.0,82.0,1,Crypto
1164540.0,1074120.0,99426.0,111675.0,11621,8352,125468,87381,1212780.0,814101.0,1006000.0,635204.0,82.7,1,Crypto
86758.0,123776.0,53055.0,80859.0,7560,7279,21341,20695,67827.0,60653.0,35574.0,28716.0,83.6,1,Crypto
209526.0,275819.0,20974.0,32748.0,1414,2112,4407,4241,181731.0,151725.0,96795.0,86766.0,84.0,1,Crypto
949270.0,887329.0,180783.0,247670.0,10800,8092,151221,114371,998747.0,720245.0,659175.0,476862.0,84.5,1,Crypto
469452.0,602602.0,77789.0,114832.0,900,994,11206,9891,237414.0,201072.0,234687.0,170004.0,88.9,1,Crypto
429142.0,523865.0,56445.0,78936.0,3384,3245,36424,33246,232829.0,196966.0,180633.0,158833.0,92.5,1,Crypto
619292.0,802034.0,106791.0,158632.0,1975,2132,38644,34597,311110.0,248212.0,235333.0,176018.0,94.2,1,Crypto
513452.0,541868.0,215339.0,306184.0,7795,5972,82183,67338,687543.0,530271.0,626261.0,430241.0,95.0,1,Crypto
944973.0,653584.0,529209.0,444425.0,22197,8477,374423,153158,3100740.0,1235420.0,2600490.0,924647.0,95.5,1,Crypto
298893.0,407661.0,21860.0,29100.0,578,729,4663,4187,142501.0,124584.0,114533.0,94785.0,96.4,1,Crypto
337275.0,453556.0,26342.0,35186.0,351,463,6662,6076,154328.0,131427.0,146109.0,110044.0,102.9,1,Crypto
546858.0,689362.0,722747.0,1012720.0,23871,22233,28998,27416,82955.0,73439.0,22867.0,18774.0,103.6,1,Crypto
444824.0,627726.0,18842.0,27153.0,823,450,5931,5760,122142.0,109151.0,141712.0,100784.0,106.1,1,Crypto
270904.0,319269.0,36887.0,56183.0,1268,1076,10155,9338,164682.0,141210.0,141334.0,118807.0,106.7,1,Crypto
290167.0,369697.0,16348.0,25103.0,471,440,6134,5833,136864.0,119843.0,126853.0,93659.0,114.1,1,Crypto
5153780.0,2510020.0,14989900.0,8633490.0,41840,23187,20670,14363,939835.0,587289.0,719636.0,362933.0,115.2,1,Crypto
365912.0,477507.0,31922.0,48644.0,1164,615,6476,6104,134442.0,120541.0,112352.0,107348.0,119.7,1,Crypto
