FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
1149570.0,1615510.0,92182.0,143738.0,7200,7142,69370,68065,518206.0,459151.0,349695.0,308744.0,23.0,1,Crypto
894743.0,948909.0,411952.0,572667.0,10168,7416,88607,63314,996967.0,680667.0,746609.0,523430.0,27.2,1,Crypto
597448.0,763605.0,33495.0,44327.0,2948,2579,37041,34536,311002.0,251831.0,262596.0,187281.0,28.9,1,Crypto
455863.0,662513.0,55430.0,86440.0,808,720,6965,6188,163787.0,145765.0,166579.0,123705.0,29.4,1,Crypto
931671.0,824712.0,113714.0,130731.0,7096,4892,86551,60711,842948.0,569865.0,605355.0,417853.0,35.6,1,Crypto
1020920.0,1263620.0,103441.0,149290.0,4613,3758,40911,35695,548638.0,431532.0,435427.0,312802.0,36.1,1,Crypto
395670.0,518173.0,18111.0,21783.0,737,685,5944,5194,199499.0,171506.0,178551.0,139421.0,41.7,1,Crypto
654434.0,863962.0,442389.0,575513.0,6576,5408,6825,6501,269646.0,222661.0,169205.0,123339.0,41.8,1,Crypto
54273.0,81656.0,13931.0,20949.0,15928,16507,20692,21355,58755.0,55856.0,10252.0,13043.0,53.4,1,Crypto
321332.0,407494.0,252437.0,362063.0,30107,25883,753305,623975,979460.0,704362.0,506472.0,372061.0,57.0,1,Crypto
309940.0,435071.0,181401.0,279063.0,6329,6140,4644,4448,134157.0,116867.0,119843.0,98325.0,64.1,1,Crypto
690569.0,663310.0,196955.0,266229.0,5310,3429,45726,34559,528853.0,363432.0,348268.0,256268.0,64.9,1,Crypto
278649.0,416544.0,33222.0,49282.0,136,352,4170,3659,109538.0,95877.0,82348.0,76909.0,66.9,1,Crypto
1708480.0,1662100.0,364207.0,427391.0,13171,7954,158633,99497,1761520.0,1016200.0,1381490.0,773737.0,82.8,1,Crypto
453761.0,594681.0,52971.0,71960.0,1785,1622,17826,16008,217992.0,183267.0,222654.0,158283.0,84.4,1,Crypto
305579.0,432334.0,63090.0,98600.0,677,423,4024,3674,106733.0,96480.0,85928.0,75637.0,85.1,1,Crypto
632224.0,674122.0,175704.0,252171.0,7753,6148,63251,53956,871447.0,680876.0,704286.0,577479.0,97.8,1,Crypto
756245.0,715418.0,741808.0,862132.0,7665,6115,5983,5669,127196.0,94946.0,35011.0,26388.0,98.2,1,Crypto
15791.0,28598.0,2458.0,5300.0,17172,17693,20608,20069,76880.0,66716.0,13439.0,17543.0,103.2,1,Crypto
832598.0,854241.0,94156.0,121626.0,3829,2632,38675,27063,593930.0,396219.0,441641.0,300198.0,103.4,1,Crypto
1013050.0,1095770.0,242399.0,350552.0,4906,3638,60520,49771,625262.0,462934.0,436634.0,322795.0,108.4,1,Crypto
337568.0,463738.0,13044.0,20457.0,483,453,4163,3491,122596.0,103803.0,109641.0,91881.0,112.6,1,Crypto
688920.0,969743.0,22217.0,34345.0,2015,2030,35877,34614,287459.0,253721.0,241908.0,179153.0,113.1,1,Crypto
590491.0,718133.0,56502.0,79212.0,4544,3566,36293,30164,349353.0,272199.0,278346.0,200972.0,113.8,1,Crypto
346478.0,441019.0,26840.0,34607.0,589,551,5926,5141,197100.0,156698.0,224441.0,141871.0,114.8,1,Crypto
2276580.0,1482710.0,16592800.0,15646300.0,35353,22061,23256,19106,1191480.0,498038.0,542468.0,233773.0,117.6,1,Crypto
510151.0,682551.0,49961.0,73454.0,3204,3420,25670,23699,279408.0,240930.0,239619.0,188134.0,126.0,1,Crypto
313841.0,467579.0,29675.0,42795.0,663,407,4024,3637,105265.0,95079.0,95566.0,86174.0,136.0,1,Crypto
29686.0,49483.0,5202.0,8159.0,24363,22741,33382,31418,73763.0,62573.0,11268.0,16556.0,137.6,1,Crypto
28715.0,49546.0,5817.0,9728.0,22050,23705,25531,26384,59404.0,61016.0,2835.0,6844.0,140.9,1,Crypto
447820.0,625533.0,17876.0,25550.0,2417,2305,28268,27547,197177.0,178037.0,144148.0,145220.0,147.3,1,Crypto
685034.0,778610.0,24242.0,33036.0,3234,2220,48560,38588,389693.0,283028.0,273410.0,199620.0,156.3,1,Crypto
903325.0,1050710.0,68121.0,85545.0,8976,7627,95841,79832,581572.0,448485.0,380398.0,319511.0,163.3,1,Crypto
690081.0,840125.0,42270.0,59520.0,3923,3689,31581,26469,429487.0,337556.0,318958.0,254323.0,166.2,1,Crypto
873725.0,844435.0,79766.0,99790.0,9380,6299,103763,78118,866412.0,597850.0,633644.0,423587.0,168.7,1,Crypto
320547.0,416396.0,23837.0,37086.0,945,857,8945,8722,217137.0,194628.0,205331.0,172647.0,170.8,1,Crypto
558980.0,764172.0,26984.0,38889.0,1810,1723,10520,10213,250630.0,219632.0,173963.0,169410.0,174.4,1,Crypto
859232.0,900106.0,77311.0,94101.0,6895,5289,83349,65884,784954.0,570887.0,628682.0,404709.0,175.4,1,Crypto
617363.0,668854.0,490316.0,593865.0,23523,17932,9350,7872,219475.0,184586.0,202088.0,173702.0,176.6,1,Crypto
387532.0,518797.0,61945.0,95020.0,1457,596,4652,4797,192637.0,168840.0,183631.0,138189.0,177.4,1,Crypto
