FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
478873.0,870053.0,44664.0,84846.0,3484.0,4603.0,29286.0,37024,353595.0,426011.0,256007.0,301935.0,16.4,1,Crypto
519725.0,480941.0,109660.0,128175.0,10415.0,6776.0,116695.0,75362,1011400.0,641817.0,812702.0,501267.0,19.6,1,Crypto
1096550.0,1311420.0,248591.0,309658.0,18786.0,13401.0,125001.0,99457,1167570.0,861320.0,839594.0,611551.0,26.8,1,Crypto
845435.0,948307.0,1464360.0,1747340.0,8547.0,7747.0,8683.0,8531,263007.0,221191.0,101196.0,93221.0,27.6,1,Crypto
448707.0,563036.0,63320.0,98187.0,9543.0,8452.0,47905.0,44931,312240.0,273525.0,213948.0,212815.0,29.9,1,Crypto
677220.0,781637.0,113797.0,162049.0,3047.0,2812.0,42249.0,33636,369291.0,270088.0,254440.0,194983.0,31.9,1,Crypto
439320.0,582105.0,20164.0,29651.0,1293.0,878.0,6103.0,5627,172673.0,151953.0,122445.0,115573.0,34.3,1,Crypto
1503100.0,1523470.0,355019.0,454966.0,24701.0,20341.0,140269.0,123721,636943.0,516152.0,201819.0,153706.0,42.2,1,Crypto
1129720.0,1323100.0,122321.0,166692.0,10533.0,7955.0,127482.0,109297,917252.0,735617.0,676217.0,558251.0,45.8,1,Crypto
618513.0,759483.0,31169.0,41107.0,2522.0,2154.0,30913.0,26892,359032.0,279826.0,246795.0,204472.0,48.7,1,Crypto
350797.0,444203.0,62461.0,86720.0,1952.0,1506.0,21194.0,19186,202569.0,171876.0,193978.0,136640.0,49.2,1,Crypto
276943.0,346634.0,61196.0,50618.0,24991.0,25554.0,30154.0,30099,74156.0,71245.0,11371.0,11270.0,52.4,1,Crypto
3845050.0,2160280.0,4206220.0,2555260.0,45565.0,12306.0,13490.0,4648,477532.0,215700.0,292810.0,128924.0,54.1,1,Crypto
577291.0,580613.0,58531.0,72080.0,2853.0,2260.0,38892.0,27858,478487.0,317464.0,364036.0,205481.0,54.1,1,Crypto
755702.0,1043560.0,13382.0,17989.0,3247.0,2987.0,46806.0,44151,278724.0,238236.0,251285.0,177935.0,54.9,1,Crypto
402713.0,498955.0,42714.0,57890.0,1573.0,1128.0,9169.0,8640,269838.0,230336.0,234307.0,196714.0,57.9,1,Crypto
429550.0,572477.0,25336.0,34718.0,3004.0,2598.0,18984.0,17194,194872.0,160971.0,170508.0,121006.0,59.1,1,Crypto
1296070.0,1200120.0,208310.0,223344.0,32168.0,19803.0,104650.0,66329,1109960.0,630754.0,930617.0,521042.0,59.8,1,Crypto
582291.0,573847.0,79500.0,95506.0,4827.0,3778.0,50381.0,37896,589184.0,410683.0,433442.0,270290.0,60.1,1,Crypto
390249.0,541894.0,61517.0,88413.0,3072.0,2949.0,33187.0,29988,228873.0,190189.0,155110.0,140945.0,61.7,1,Crypto
340108.0,441561.0,21161.0,28594.0,681.0,570.0,8711.0,7600,222639.0,185849.0,165628.0,139154.0,66.6,1,Crypto
377125.0,558297.0,32868.0,51205.0,770.0,742.0,4946.0,4738,133565.0,120911.0,121587.0,109795.0,68.4,1,Crypto
1004550.0,891112.0,95218.0,105722.0,13896.0,8952.0,144609.0,96766,888800.0,561514.0,785343.0,404726.0,68.5,1,Crypto
1623670.0,1233550.0,387889.0,338997.0,18908.0,9058.0,266071.0,127202,2304490.0,1045740.0,1748720.0,821804.0,70.5,1,Crypto
699460.0,700039.0,2699400.0,3138050.0,6455.0,5000.0,4747.0,4082,270075.0,220036.0,131647.0,110592.0,72.3,1,Crypto
491122.0,527650.0,91543.0,123436.0,45005.0,35717.0,84281.0,64908,1184600.0,865914.0,1204810.0,706355.0,73.1,1,Crypto
1236060.0,979171.0,2280720.0,2950620.0,1120190.0,706295.0,105132.0,64025,3888510.0,2240080.0,4446280.0,2236770.0,74.4,1,Crypto
403928.0,540410.0,60841.0,94116.0,1173.0,1054.0,16473.0,14880,166558.0,140990.0,119123.0,111217.0,78.1,1,Crypto
