FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
847813.0,934843.0,118584.0,159308.0,5182,4347,77408,67114,489538.0,377302.0,339593.0,254658.0,22.3,1,Crypto
300772.0,433474.0,14235.0,17567.0,1052,453,5085,4550,124022.0,106495.0,122546.0,87814.0,26.3,1,Crypto
2717760.0,2152860.0,860162.0,725515.0,17223,12357,18532,12631,240815.0,137376.0,91947.0,53060.0,28.3,1,Crypto
177419.0,260652.0,95133.0,145476.0,19302,18428,27925,27603,82091.0,76159.0,21945.0,20257.0,29.3,1,Crypto
624957.0,500105.0,3037830.0,3821160.0,21009,14864,31587,21043,79821.0,53408.0,33097.0,22611.0,31.6,1,Crypto
2683770.0,2043370.0,5506470.0,6406680.0,22689,14635,22865,19399,353854.0,209211.0,307997.0,167365.0,32.6,1,Crypto
726655.0,794591.0,159714.0,221546.0,6178,4837,46207,38062,614928.0,444323.0,449716.0,321716.0,35.3,1,Crypto
856954.0,1103620.0,154050.0,237013.0,7563,6881,49465,43930,519480.0,406690.0,407672.0,318039.0,37.3,1,Crypto
1460180.0,1049330.0,5541000.0,5797170.0,54824,43581,72457,60015,126486.0,90609.0,93275.0,54667.0,43.8,1,Crypto
369617.0,471560.0,13902.0,17392.0,1075,784,9674,8892,226325.0,187279.0,163481.0,129929.0,44.3,1,Crypto
196717.0,289306.0,38869.0,55690.0,2428,2181,2509,2562,128962.0,107377.0,49852.0,44928.0,44.3,1,Crypto
866924.0,1172200.0,268619.0,343194.0,5751,5552,11674,11220,496464.0,387777.0,256886.0,183370.0,47.1,1,Crypto
778824.0,952555.0,153931.0,231111.0,4753,4413,44782,40752,524434.0,435473.0,394351.0,326026.0,54.2,1,Crypto
674013.0,931335.0,21479.0,29996.0,995,628,11491,10742,296802.0,268382.0,267082.0,233030.0,55.5,1,Crypto
361789.0,528033.0,88874.0,131055.0,14147,14157,22414,22167,69942.0,64136.0,62045.0,53649.0,58.4,1,Crypto
999321.0,1263290.0,55046.0,72680.0,4021,3888,53686,49430,519167.0,426749.0,406316.0,325166.0,59.3,1,Crypto
253230.0,331829.0,28165.0,36763.0,309,508,3800,3424,92077.0,82167.0,82231.0,74948.0,62.4,1,Crypto
479688.0,680773.0,32219.0,48573.0,577,484,8172,7579,174235.0,152420.0,167279.0,135402.0,67.5,1,Crypto
358591.0,419343.0,435535.0,527839.0,4535,4027,10790,10862,326315.0,254487.0,158893.0,121509.0,67.8,1,Crypto
266070.0,366892.0,38970.0,54235.0,560,600,5145,4795,124306.0,109529.0,103292.0,90726.0,68.8,1,Crypto
571255.0,665737.0,501712.0,645754.0,12529,12472,13419,13386,158163.0,141118.0,80470.0,59778.0,74.7,1,Crypto
302064.0,429484.0,287888.0,421326.0,7795,8041,19713,19174,59860.0,56967.0,27427.0,22658.0,75.1,1,Crypto
402652.0,599597.0,42337.0,67234.0,343,629,4368,4237,133771.0,117458.0,126782.0,106862.0,75.1,1,Crypto
984212.0,928484.0,280692.0,359896.0,6625,4590,99555,74147,765776.0,515774.0,546429.0,317390.0,79.3,1,Crypto
658912.0,874615.0,625444.0,804202.0,16012,15304,22080,21069,69044.0,62497.0,21713.0,16808.0,84.5,1,Crypto
908758.0,631782.0,193688.0,174498.0,10457,5244,160648,83784,1519010.0,763027.0,1220800.0,522072.0,87.0,1,Crypto
