UMAP1,UMAP2
-4.457191,-0.44936836
13.537466,10.754026
12.646971,4.7001266
-1.3441513,14.47281
12.439382,10.457215
1.0174029,-3.948979
-1.1013969,18.090967
11.94848,1.9516689
10.506128,-1.1169499
13.653232,7.2405953
13.961777,5.4155493
0.04685351,16.282478
13.263288,11.7490835
12.797679,7.8698506
-1.4679705,18.097597
-5.232456,5.20331
-2.0183802,12.373776
-1.2646223,18.15383
12.779825,10.27905
-4.7183685,9.070558
-4.516244,5.29004
13.077403,7.6665454
13.782406,3.2362537
-3.5867352,12.161381
13.771736,4.533574
-4.4875174,3.1779113
-3.6500835,6.1360927
-3.7589002,2.4798949
13.980069,5.8761377
12.788929,12.775945
-3.4953809,12.154993
-3.4521232,0.24854459
13.922277,4.899384
1.2734532,11.874912
1.4772646,11.430959
11.68899,17.014187
12.893059,7.871179
14.018714,5.9716086
13.710639,3.1688604
-0.60883814,17.450924
-3.4087906,-1.092753
-4.11183,0.030189952
0.54542917,13.82421
13.991844,9.895218
-2.035126,11.966394
13.474135,10.020945
-3.2488046,6.3460298
13.233392,18.631365
8.567912,-5.91574
-2.1513653,13.38551
0.9553868,12.282345
10.021345,16.83202
10.463083,16.594322
11.075153,16.213737
7.125249,-6.179842
10.351947,16.463625
9.955044,16.502535
11.008716,-0.09994328
11.064897,16.61443
7.1545486,-5.3694935
-3.5673013,0.34792244
-1.2724087,14.252963
13.794035,11.404788
-4.28472,-0.4623526
-2.3268166,9.254428
14.013218,5.6075563
-2.4995983,9.580608
-3.191877,1.1392211
-2.338664,7.8098865
12.780364,11.775599
-0.66715366,14.352343
-4.328077,2.019124
-3.6961982,14.842289
-0.48912153,18.88794
-4.4169455,4.8269114
13.352588,9.543569
0.19411205,18.916527
13.373679,11.776685
-1.8447855,15.796567
-2.9024482,10.461101
-3.845834,7.6955824
-2.1020324,12.521062
-1.3887668,15.558235
13.853554,7.8056607
14.098702,8.493142
-3.319477,1.171948
12.937485,7.183591
0.57593,13.660334
-3.8323822,-1.329591
13.596685,8.135362
12.289838,9.691074
0.56226504,13.786476
-1.7837986,9.138198
13.456589,7.3171544
-2.2582316,10.120711
13.070109,12.130609
13.017921,11.743161
1.4518117,-3.880142
13.422515,10.950006
13.338286,9.026398
