UMAP1,UMAP2
-3.2934213,5.514062
-0.6936339,15.364284
-3.52449,3.9424665
14.384534,2.9675074
12.592245,0.23815003
-2.0352669,-2.822183
-3.344853,7.329798
15.878036,9.576288
-2.784871,5.930732
-0.30542627,-5.261786
16.060633,9.200024
-3.253131,8.286103
-3.19396,6.830939
10.355303,-2.697788
14.893664,9.773735
10.432792,-2.6996877
15.873179,6.258409
15.830403,8.004961
-1.5046391,10.6045685
0.14393052,-5.8128104
11.129201,-1.752808
9.59341,13.055555
9.612674,12.999178
9.554068,12.927642
9.579889,12.94415
9.403266,-6.415163
16.098072,5.5407057
-2.2918835,5.4701285
0.69797486,15.37788
16.154612,7.649173
-2.5762105,2.9467585
-3.4836972,8.3729
-1.9664912,-2.712996
-0.68525684,10.582068
-3.4929812,4.714363
-3.8798444,-0.006099321
-1.8217816,9.805367
9.720712,-5.2740803
-3.155501,9.204911
1.0955915,17.057383
-2.1433043,10.83065
-1.6683884,-3.9382997
-3.0129902,7.84148
1.8987144,-6.955802
-3.102972,2.7499185
-0.6395559,10.895018
15.390703,4.136293
-3.159164,4.20083
9.904722,-3.9181044
-1.9389195,-2.5840995
-4.868275,6.6632633
11.56216,16.349741
11.895869,15.919273
10.971555,15.418127
10.569672,-4.352065
16.055984,6.538906
-1.8567837,12.292822
16.215012,7.96192
-4.157415,5.0114217
-3.377804,3.6021864
-3.4015138,8.351971
16.155487,7.6727223
-3.1775074,8.123082
-2.4250603,5.8404927
16.137861,7.5482106
10.739719,13.762408
11.22466,14.236186
9.57132,14.351803
10.213883,-5.7605996
-2.3274875,4.457178
1.1224804,17.113817
-3.071745,6.5224457
8.965124,12.469657
9.1775675,12.579926
8.700936,13.245806
9.618792,-6.3410544
-4.499474,5.318984
-3.6870396,3.7891662
-0.33191547,13.729486
14.250631,3.0365875
12.690269,0.35560557
15.614473,5.318114
-1.374153,14.14411
10.02217,-3.4035137
-1.5591164,9.948793
-0.58625627,10.920617
9.651194,14.499576
9.726931,14.568072
9.704192,-6.2924347
10.396,-2.7614477
-2.0385833,-2.683896
12.951239,1.2863594
-0.3498392,-5.222405
10.092887,13.635671
10.044327,14.785027
9.199032,14.158936
10.008437,-6.0402308
-2.613923,0.7484531
13.984908,2.2784832
15.938656,6.289677
-4.1722007,2.7350795
-2.8278797,-2.3521366
-1.4780891,11.82732
1.0418041,16.623732
-3.0523717,11.517334
3.390795,0.11806163
8.817889,13.711158
9.852198,-3.8619869
-1.7861198,12.198186
15.020018,3.9915888
16.016714,7.268625
15.97975,9.03001
-3.4162662,9.064555
-2.7784472,0.052585613
-2.0928996,-3.3954687
14.689707,4.875803
0.14929949,-6.109335
13.069798,0.8333797
15.809861,8.877302
-0.9457136,12.264144
0.5987868,14.895816
0.74081385,15.592497
15.984976,6.2290025
-2.6163363,11.819194
15.572597,9.882668
13.0164175,0.7580261
-1.1957561,14.221719
15.145727,10.143408
15.011369,3.549729
-2.634314,10.620594
-4.425161,6.5889482
10.742958,-2.3781838
15.319015,10.001318
11.286684,-1.4410168
-3.284765,8.1492815
-3.798242,6.672498
-4.312184,8.110122
8.720111,13.45784
9.190911,-6.1816306
3.4254642,-7.28991
-4.49437,5.083198
-2.474795,12.723863
-1.5781428,9.459346
-0.4377522,11.22119
-2.2294369,10.768846
-4.8052917,4.3211985
-0.22347263,12.385824
-0.090352796,12.588932
-3.3948765,5.310641
-1.2276375,14.272306
-0.47574085,-5.161459
15.302507,5.794209
2.1760628,-7.1636033
-3.263079,11.67553
-4.3627124,6.6760406
15.063151,10.180753
-4.846624,4.757344
14.224773,3.0784397
-4.653043,1.5567065
-3.437979,-1.6500096
-3.598587,3.8623343
15.10323,4.352348
8.930807,13.855396
14.022256,2.8209677
11.11997,15.585857
4.533082,-6.6435547
16.054884,5.435732
11.98014,-0.73071593
-2.7482507,-0.21219459
-3.7358491,10.420218
-4.3217487,7.6520677
-3.8274395,-1.021202
12.199904,15.858998
10.201343,14.894631
10.65285,-4.159162
-5.794056,6.362532
-2.7375357,-2.1772184
3.3857574,0.1240944
15.397003,5.5814867
-4.4635267,6.634209
-4.271837,3.5152733
15.4909525,4.2064857
-2.2642436,-2.771367
11.335141,15.504118
9.816687,-3.8928258
12.189098,15.86627
8.685733,13.4801
10.028012,-3.7278876
-4.2019377,0.34825006
10.997529,15.396178
11.22743,14.608236
11.284611,14.625011
9.67803,-5.423932
11.304412,15.226083
10.156074,14.80471
9.989596,-4.847094
-2.1887946,3.7363758
0.0021231323,12.353548
16.390747,8.215697
9.499649,14.450353
15.539626,6.5810423
-1.4841386,11.802395
-2.0341585,13.435739
15.689484,9.45306
-4.2387605,-0.5884219
10.53378,13.43261
11.076457,14.332222
10.276003,15.009767
9.550137,14.327844
8.841412,13.689823
10.093372,-5.9288955
10.700866,15.158357
-4.2171454,-0.6048342
-3.8481877,-0.6446251
-3.8500624,11.149946
-2.5936134,12.507354
9.85955,-4.757578
16.257442,6.565532
3.315144,-6.6064143
10.522312,-2.7666557
16.215569,8.435326
15.372286,7.3430657
-4.580758,6.03718
13.155401,1.4967573
-4.604633,7.747692
-1.2261995,13.5635395
-1.4053855,13.157722
-4.2748213,3.71388
3.205103,-7.265174
-0.21504444,14.068262
-4.187859,-0.6753144
15.714708,9.469868
9.438448,-6.183173
-4.045056,7.284944
-2.1376808,13.3454685
15.74332,5.6110525
-4.716124,2.5845222
12.711167,0.56034195
-4.4517784,8.564806
0.4483741,-6.379255
14.623764,3.3453574
15.084368,3.848587
15.669262,7.537459
-0.20382378,15.00561
-4.8067837,7.7921424
-2.1063085,13.614433
-2.510302,5.924456
-2.7889483,1.0487531
-4.168845,-0.40129828
9.909604,-3.8614433
-3.8680778,11.531716
-4.7913666,7.7270393
-4.6089983,0.37178376
-4.043108,2.613436
12.216668,0.25265232
