UMAP1,UMAP2
-3.8644843,3.5811908
-3.956448,5.853306
-0.22992088,15.076073
-3.6506577,7.437019
10.48714,-4.2789364
14.049381,4.4144726
13.70319,11.414901
13.703882,11.33496
-1.7599218,-6.4360633
-1.1736689,-5.6168823
0.38612726,-2.63556
1.1184213,17.759048
-0.7007595,14.727223
-1.8274118,-6.7194376
12.568597,3.221689
-0.7399189,14.625634
13.792069,3.0891476
13.103215,-0.2802127
0.7389357,15.958576
12.212004,-1.8617412
13.78329,3.6139135
13.9648075,4.323819
11.016976,-3.7752738
13.36553,12.391595
12.956609,4.3047514
11.060126,-2.6486206
-3.6777208,4.703084
13.715994,4.293293
12.473936,1.3208146
13.618427,11.549514
11.73636,14.031226
14.162496,4.405851
11.558022,1.2553774
11.637222,-4.767719
10.575807,-4.715013
-4.010266,3.6118252
-3.311895,8.554282
-3.7895522,7.778592
12.894438,-0.07734564
13.855166,3.9390397
-2.965927,7.527164
11.999064,-4.0044594
-0.3304018,-3.4985635
-3.4542878,8.021454
13.074749,4.437749
13.792551,4.034797
11.628294,-4.782786
12.172745,-3.4937143
11.485011,-6.2151194
-3.6173646,0.10944931
-3.5198076,9.297171
-1.1522757,-6.6948934
-1.1948166,-6.071986
1.7531204,18.482262
13.589933,2.156653
13.612618,2.1762958
-4.6947417,4.9879
12.789614,3.5663784
9.234645,16.994366
12.104484,16.03589
14.186283,4.318946
-3.7312663,1.951552
11.519877,0.16198145
11.820865,1.191944
14.147758,4.410483
-4.1909056,2.4793513
14.051896,4.440559
12.856516,1.0966952
-3.9080067,5.533729
11.083903,-2.6410959
-3.5939648,4.3810773
10.309905,-4.6757627
-3.5602164,7.1649256
11.912531,14.054999
-3.3186321,4.1630554
-3.471685,-0.27227023
13.244099,1.6330122
-3.324738,8.081395
11.646754,0.9297566
12.461563,1.1475172
13.391409,5.386333
14.130889,4.429783
11.564959,-6.173994
-0.33116964,-3.4963195
-2.7019815,9.657487
11.186132,16.737446
-1.2475039,-6.32642
0.73747516,16.18018
-3.5998394,1.3750641
12.566411,4.181168
10.814345,-0.42743328
10.600277,-0.77317405
-3.813099,0.37242302
14.16072,4.3877296
12.122307,5.2658815
9.746441,-1.3219417
11.703594,1.0756979
12.065535,3.4663804
-4.1139336,1.3141631
12.090555,4.0058637
-3.4673815,-0.30048895
13.28786,5.0704703
12.049756,16.027784
11.189321,-6.910237
10.729357,-4.541796
-4.2300053,5.8027563
13.185423,5.851095
10.783482,-3.9285867
-2.495704,11.082858
11.306516,-0.30441922
12.888592,5.64159
12.121443,6.1787868
13.214447,12.339432
-0.5859496,-3.9607148
-0.6371403,14.798624
12.723217,7.883323
-4.12582,8.821987
11.892497,1.9129889
10.191268,-4.354118
-3.5577934,1.3062413
13.600867,4.653967
13.043703,4.8035417
-2.9436896,6.7312574
-4.2783794,9.148115
-4.0296655,8.678853
1.4513524,16.522827
13.845311,4.0405126
-4.44088,2.6179237
10.246497,-2.8190625
2.4111094,17.427145
11.774092,13.853045
10.695453,2.2522163
11.458179,12.762494
-3.3875592,3.1985776
12.361011,4.252313
-1.7483343,-6.8619156
-0.73443973,14.721846
12.317873,3.3447754
9.758141,-1.1162994
12.005622,2.2487931
-3.9066036,4.9509788
12.2421255,-2.3852503
-1.6197253,-6.782569
2.7923043,17.665031
9.314929,17.870882
-3.7346895,3.1695359
11.593612,1.0667324
13.078396,4.9466667
10.788625,16.82156
-4.0725746,1.7164433
12.577097,8.801005
8.870839,17.15514
11.041962,1.4400471
-3.9418414,4.679681
13.166886,11.007169
2.2526906,17.696795
-3.5078752,3.4048853
13.374357,5.3270826
-4.236886,4.967209
-3.180492,5.3498373
12.535067,5.499116
2.3648844,17.453833
-2.9573598,6.307077
11.56892,2.326549
1.0096993,16.089582
-3.6589627,7.769218
-3.7896879,2.4734037
11.63543,1.0347508
10.144451,1.6275048
10.706996,-3.7392092
10.722302,-0.5572689
13.354906,10.0565195
13.572599,8.639803
9.508162,-2.7925024
13.396299,10.075374
11.075763,-1.5748935
11.346284,13.383481
-4.9967394,2.1750455
11.513254,4.192925
12.222819,15.429331
-4.2196674,6.8868365
-4.7075953,3.407975
10.836817,-0.62395334
13.003382,13.117909
9.7210455,15.543203
-3.2451675,5.7284403
10.717501,1.281243
2.3912807,17.444563
9.688823,0.041644182
11.363094,16.472574
-4.1006684,5.6845155
-0.83890855,13.810783
-2.7466416,8.721682
11.451883,1.9018794
-3.8608258,9.062461
-3.7549615,0.5808358
10.675289,1.3362262
-4.3652253,1.7701195
11.462867,2.9862828
11.300778,2.118261
12.132347,-3.5724235
12.4944315,12.261653
12.466583,1.4169142
-4.153886,8.1739235
12.377308,4.052297
9.803622,17.276426
13.371817,10.214301
13.054951,10.911793
11.314537,15.488728
11.561747,-5.8889728
0.8666764,15.984072
12.116428,3.587057
9.853425,-0.7233771
12.294206,4.5437517
13.176071,4.6768885
7.905834,17.649696
-3.3594131,7.7702575
11.924433,15.501402
11.675842,13.668666
11.536271,16.40568
10.6511545,2.256606
13.8420315,4.124562
12.431388,-2.9085498
-2.979695,9.109309
-4.369739,6.429747
12.658339,14.544246
-3.9602995,4.7806635
-4.3860826,7.406287
-5.109669,2.8913121
-3.6757395,0.4969411
11.389186,14.192627
-3.0974617,9.266537
10.724998,3.4849427
-3.6122386,9.667091
-1.7999095,-6.510205
0.82705784,-2.1423347
4.6219683,17.407648
-3.2735634,6.8700476
11.910843,8.8486595
-3.3662577,4.2626224
-4.852464,3.7789772
-3.6943247,3.3582094
-0.5687099,-3.944007
-3.5133114,-0.2239551
10.568754,-3.732921
-4.418977,3.8300145
-4.2284937,6.3150315
8.179626,17.930208
11.545769,-5.939
-3.6175716,2.0973244
-5.1129994,2.7202094
-3.5772948,1.2703856
11.000057,-2.711663
11.453883,-6.222034
-0.29310694,-3.4534807
-3.8374977,9.051696
-3.4980414,9.26827
-0.8420235,13.804062
12.059683,7.712498
-3.7663107,1.0670263
2.6996248,17.534422
-4.839647,3.5339584
-1.7819123,-5.9447513
-1.82448,-6.0242786
-1.3831586,-6.644396
1.5149047,18.370056
11.996449,7.397529
10.7264385,1.2507613
11.019884,-2.1699831
9.017925,17.110247
-4.499622,1.7641516
11.6558075,4.939791
10.737861,0.4585036
-4.390645,3.7867432
10.618111,2.7272263
11.770865,5.755027
10.541586,1.2732676
-3.620553,0.85580647
10.414571,2.5943131
-3.4001992,6.313186
10.010313,-1.2692308
11.563421,-5.9443107
13.23246,1.9055978
-3.9405303,2.267173
11.843349,13.871969
12.063347,9.541783
-3.8653922,3.2401814
10.912156,3.088161
13.412898,10.04284
10.772383,15.586289
0.2536413,15.179024
9.5472355,16.889935
1.1597464,16.180878
10.152905,-1.9617875
-3.1709814,6.744035
-1.8867683,-6.4812603
0.88409454,-2.076453
1.2170632,17.738945
-3.3275566,3.5697079
-1.2308829,-5.436383
0.37967187,-2.6432104
1.0237504,17.520554
11.34882,-6.005726
12.554016,10.8989935
12.443934,10.657021
11.882376,6.6401777
-3.584946,4.3616457
-3.6623242,3.9243977
11.801187,15.673416
11.130887,-2.6622133
11.968504,3.0833852
11.665369,-5.864165
11.422223,3.2952218
-0.52788055,14.082679
10.0106325,-2.6370313
12.631551,14.645001
-2.7030838,9.402538
0.4541445,15.506944
12.328707,5.744246
13.576722,4.209702
-3.641805,3.3565397
-4.699251,4.99338
14.167753,4.3640084
-3.9812624,2.9610965
-3.6454644,1.7127464
12.258206,12.867417
12.175323,-2.1269007
11.187532,-0.71942914
12.18414,4.8048396
9.560714,1.4994594
13.47026,8.161049
10.145629,16.5465
13.149056,5.0810785
-0.31906033,-3.4789844
-3.5927923,1.7345896
13.4109955,3.5647452
13.290881,8.781783
12.771508,5.1368294
-1.7914263,-5.9758883
-1.8714285,-6.781884
1.7542404,18.472212
11.636804,8.836957
-4.3676558,0.95705205
-1.8192965,-6.3693933
1.396683,17.162306
11.714103,14.346514
-5.3018684,2.7027617
12.265432,9.756465
-3.4134808,-0.5233789
-3.3306446,3.6456225
10.302532,16.615957
-3.3227875,6.915953
10.581361,16.726496
-1.7673233,-5.974128
1.5024669,18.35776
11.789293,13.604899
-3.0426426,8.120541
7.059351,17.802235
11.287156,13.079759
-4.3543673,3.8279653
12.501044,4.2713904
-5.0237303,5.4975195
12.3380995,5.7143955
12.2710495,6.3978963
0.031280905,-3.0427763
0.86369497,15.644892
12.492228,3.1260471
-3.8881629,7.237778
11.745661,13.228804
11.064999,16.807833
10.049907,1.8182253
11.642701,10.725224
12.140629,11.953873
12.027086,-2.6756673
13.681509,2.9387503
11.562723,-5.921243
10.212859,0.88892996
10.388348,0.87604684
1.0416944,16.269466
12.118587,14.224174
11.371882,-1.191189
11.663105,11.023103
-2.8824718,10.459013
13.611995,10.877265
9.741408,1.4154593
0.5976235,15.434395
12.106178,2.6900473
-4.7114477,6.1881466
12.045743,11.831008
11.35532,-4.5371404
-2.9825368,9.073855
11.599043,11.022408
11.894605,14.691029
0.7071576,15.534474
-2.9495394,10.18356
2.6626384,17.547787
-0.42533457,14.256342
10.188571,-2.9875083
13.166815,10.755591
-3.4482203,10.054504
12.096957,11.709372
12.260417,6.548482
-4.470555,1.2009242
-4.223773,9.22716
-3.415696,1.2646898
-4.6924276,1.3141555
-3.5255904,1.835452
12.9616785,7.007785
9.779392,-1.1967751
11.551288,6.6288033
-4.0472717,7.003755
11.081905,-0.7123703
12.905918,6.889783
11.234496,13.738067
13.082629,5.6858516
13.275497,8.704937
12.175768,5.13601
5.6144967,17.60948
11.196099,-6.481977
-3.8196948,0.017478993
-5.081721,2.6927466
11.2950115,13.021285
11.917295,13.559682
10.607597,2.3176537
9.265458,17.000542
-4.3797226,3.8294315
10.528542,-3.595953
-4.7836366,3.6073968
12.32041,5.961472
12.369707,10.915113
-3.058726,10.226444
-2.7994494,9.478223
11.856931,8.556066
-4.9321914,5.4370904
-1.4456915,-6.566391
2.6864593,17.619106
11.390208,14.336458
-4.3504715,4.165286
10.25014,-4.484052
12.237545,-2.6164324
12.202059,-2.4672468
