UMAP1,UMAP2
1.6362822,13.378222
-3.1675565,4.440112
-0.8606856,-2.1328363
-2.2188754,-1.3714623
-0.3757522,11.284045
2.3723712,12.576114
-0.0015755813,9.526666
13.954055,5.802377
12.933434,3.1546597
0.6677872,13.022427
15.121885,6.8767986
-2.038223,0.65530396
2.3009307,13.209456
-3.6340325,3.4226394
1.0489664,10.369237
-0.30999163,12.00688
-2.7329988,8.389021
1.0689318,-1.2905105
-3.0796306,7.731457
-1.576197,0.8464352
2.2348988,-3.6430984
14.63746,5.605985
-1.2954196,9.841672
-0.6582947,-2.9460213
-1.3842052,9.468182
-0.27016124,11.785262
13.392922,4.535091
-3.8447216,3.4198692
-2.7898343,8.1304655
14.011153,9.517412
-1.7339984,5.7319636
-0.21184044,12.504949
14.593902,12.453448
12.5905075,1.9170237
-2.6032233,8.572021
2.4550104,-3.7557964
-3.0961046,1.6283054
14.0129175,8.683461
-1.0613698,6.871348
2.4072232,12.417638
-1.356105,-2.1086903
11.894015,0.30884928
14.581005,7.4236727
-2.4896958,-1.2169564
11.284943,-2.0678468
13.294641,4.883394
14.778979,7.8691015
-1.2951655,-2.414336
14.549401,4.7616215
14.470792,6.7649236
13.572835,4.861956
-0.027391806,11.603519
2.8806524,14.198392
1.0843236,-1.5938144
-1.7013274,4.303746
12.21129,0.60606456
-2.8480835,8.099044
15.212001,12.919913
12.447101,1.4574996
-3.7209773,5.105135
1.1172178,-1.2876431
-4.0207505,2.8711421
-0.3182606,-3.0991106
-2.179149,7.5236444
2.4983342,12.841218
-4.361057,5.0649967
-4.014134,4.929545
12.929092,12.002363
11.620619,-1.6716982
14.839586,7.1956525
-4.6917267,6.0763316
-2.2493591,0.23829107
-2.1898189,6.0067887
-1.1945314,10.280836
-0.6774315,9.557599
-3.3534186,7.7356424
-0.97482306,-1.9541426
13.239035,2.3931987
-2.4246771,10.935615
-3.6212196,2.528512
13.417814,4.3182635
-2.1628966,-1.6702974
-9.277322e-05,11.947435
9.966704,-2.273596
13.6042595,2.874773
-2.563431,-1.1371212
14.588829,5.6562824
14.297253,8.758298
-0.30034474,7.9995675
-3.1699612,6.182342
1.2881563,13.265892
2.7355218,13.592706
-1.6098921,1.485987
1.1886867,-0.9931435
2.8426504,13.59694
-3.0492,1.6494993
-1.7977867,10.213545
1.7328606,12.17769
10.314955,-1.8591987
0.40199453,9.892749
1.5379126,13.304926
-3.041201,5.808657
-1.0720438,10.347876
-1.0578357,10.461601
10.960923,-3.0072448
9.955237,-2.3183854
-0.39914006,-3.0316875
-3.4221897,0.54088306
14.698204,7.7671547
-4.3267593,9.80433
10.102867,-2.0951555
14.14771,7.7319126
13.929428,9.5602865
-2.870814,10.72357
14.544973,8.441564
-3.7584167,2.6829412
-2.3550024,9.399304
0.945832,-1.4091762
-4.486823,5.0053396
-3.2185543,1.7244402
-2.167403,-1.653454
14.082267,8.664446
1.429085,-3.1272302
14.09354,9.051009
14.083996,6.9641695
11.4922285,-0.80788904
2.8553777,13.265824
3.1209743,13.833695
12.751009,11.787724
14.974569,12.741854
9.820672,-2.4649506
-2.0051851,-1.5257609
13.968837,9.434852
12.643107,11.812746
-2.2646563,5.993836
-3.7458415,7.757892
-0.30254018,12.305865
0.93488413,9.940308
3.4571536,14.519113
12.925086,12.1688385
12.967588,12.056014
10.294578,-3.495583
13.890855,3.1138217
13.602457,5.0264726
-4.1220465,6.739517
13.961941,9.244718
-2.9636776,8.595039
14.445733,4.4946537
10.694298,-1.6296582
-1.4967439,9.248447
13.911294,9.45342
-3.8130887,3.9784112
9.6762065e-05,8.366411
-3.5085685,3.3910377
11.550618,-0.66223735
2.963429,14.277507
1.4147699,11.9391165
10.888477,-3.068592
-3.473245,1.6536663
-3.6470835,8.037666
-0.40119913,9.4226
11.625126,-1.5288898
-1.4368855,5.630082
-0.6138818,7.1110654
-2.6665719,9.234867
13.659288,11.877726
13.725492,9.472392
2.8040082,13.476494
0.21431766,10.937913
14.304185,4.6354237
13.806467,5.2191505
14.521134,5.1244574
15.108934,12.846498
11.088893,-2.7699833
-3.471061,10.364818
-3.4943714,0.5499256
1.7134762,13.52442
1.6307617,13.540059
0.54358006,9.226144
0.95233816,-1.2460995
-3.809236,2.6246157
1.5730685,13.48684
-4.489073,4.9095917
1.8988124,-3.3900392
14.421393,6.8314366
14.465385,5.6242747
-1.641087,8.699421
-1.6762558,-1.5228525
3.0421095,14.059021
12.228489,0.42102593
14.752926,6.4719715
14.325708,5.7929935
13.692035,9.646249
-1.1225218,6.7816296
-0.8952905,9.529556
-3.5867946,10.047277
-1.6182507,7.9636207
1.3182281,10.47632
-2.2343318,4.481811
-4.7011333,6.0687585
-3.6487594,10.269427
1.9645,-3.4833364
1.209048,-0.9435527
11.20214,-1.0960461
-3.5222464,6.3900523
14.952254,6.164318
11.362028,-0.90355873
10.707882,-1.7900766
2.3892033,12.669649
1.6744163,11.391803
-2.0197384,-1.4846966
-1.587028,-2.129634
-4.090115,6.759472
11.591676,-1.3101175
-0.86014295,10.4476595
-1.6796577,4.643081
14.687134,7.8035903
11.465364,-0.91615385
12.544147,1.7638041
-0.56243247,11.1352825
2.1059391,-3.5414376
-1.6028228,4.7774744
10.965124,-1.437401
13.224169,4.4700036
-0.51694465,-1.562812
-1.5362942,1.2144351
-3.2024002,-0.24392578
-2.7069757,10.7816515
-2.8569868,8.660728
0.8594444,-1.5416185
-0.30391753,-2.914689
1.2882668,-3.1733608
13.663631,4.662705
11.637333,-1.2929165
-1.1436675,7.0594645
-3.8412697,5.1504326
-2.664754,10.786291
1.2432022,-0.8901092
12.975221,11.822477
9.750589,-2.5518532
-4.766055,9.47056
14.564918,6.2525225
14.806641,6.318636
-3.852565,2.666842
13.241902,11.2772875
-3.1135397,0.16435803
-3.9223402,4.5575595
-0.15238455,11.284307
14.423167,6.080527
14.537096,8.213522
12.231973,0.23108447
-3.3966858,1.638218
13.229084,11.663896
12.636471,12.041955
0.26250646,10.765183
-3.3230493,10.407261
1.8698721,13.6353445
14.64266,7.3623757
14.442353,8.610977
-3.089959,4.3289237
0.045782935,11.997915
-4.4158516,5.0004854
13.805411,2.864327
-1.8399386,-1.7886531
-2.1193237,7.2958856
12.664655,11.753923
10.513842,-2.2546387
2.11288,-3.542056
13.828023,7.990953
-3.1375058,0.13476573
11.023825,-1.3106773
-4.170196,6.715725
-4.6493797,6.0892677
-3.3241088,10.086161
13.84005,9.574647
1.1374787,-3.1900728
-3.675539,2.5792608
14.330409,4.599514
-3.055972,0.22202033
-0.5964457,7.16562
13.984574,3.4146821
14.1015625,8.656425
13.917648,9.56723
13.728768,2.9646428
-4.396211,4.719209
13.966364,9.053283
-4.1925426,6.622025
-1.2343132,5.9492474
-1.3439975,5.592227
-1.790986,9.537051
0.094859466,-2.2105594
-3.1082463,7.285513
2.9570067,13.923782
-2.8411438,8.161212
-4.691305,9.5602865
-4.082596,4.772931
-3.4842322,1.896441
2.0804374,12.088911
-2.466447,0.7904498
-4.169754,1.910347
-0.619542,10.866112
-2.5412388,4.170296
1.9906349,11.680858
0.8922166,9.902906
-1.8737105,3.9560463
-2.4208584,4.3288603
-3.3201427,0.3770861
-3.4273484,6.8248296
14.1227,8.018734
-4.5238085,4.899301
-2.8503604,1.9387039
-3.1389992,8.477855
0.78431433,13.06473
13.229126,4.23794
-2.8456967,0.79465187
-3.0928788,0.3575992
11.484593,-0.5036329
-1.2185448,-2.4877784
-3.7924583,4.648199
1.3078547,11.882354
-2.5881464,8.703423
14.471494,6.3694906
13.792905,9.885554
0.91987926,9.917071
10.9195595,-1.5209625
13.795536,9.6438055
9.638579,-2.6477613
12.67051,11.779791
-4.1551776,6.895537
1.3186125,11.734389
-2.5315778,11.040754
-0.36008543,-1.6925597
-0.32791144,-1.7127941
-2.611483,4.4681277
-0.60616857,8.602754
-3.1139898,-0.23432517
1.3567414,13.280478
14.151956,8.154859
14.781222,5.731087
-0.47250578,9.634419
14.070008,9.001025
2.663205,-3.904174
1.222553,-1.0095811
-1.3141034,-2.3828566
-4.036545,3.692295
13.131015,1.920317
-0.08892545,-3.1814497
-2.1079576,10.080064
-3.2368197,10.059952
-0.37610608,-3.0639787
2.0636725,11.6551285
-4.0342336,3.6420417
-1.6405306,4.6538196
-4.32868,3.4646175
-3.8522887,4.376485
-4.775941,9.458292
15.164516,6.9498963
13.043086,2.6378329
-3.438627,2.3347545
14.484118,6.264684
-1.9984096,-0.40858066
-1.5003213,8.067017
2.5540798,12.557623
0.059765723,-2.662853
-4.399395,9.753585
-2.017247,5.9458585
1.8057052,-3.2919044
0.19126053,-2.1672735
-0.2348511,-1.8245114
2.3740878,-3.743129
1.5939022,11.44863
12.525565,6.956267
14.544583,8.412288
-1.406438,9.74172
-3.9190824,4.2968106
0.86814,13.189107
-2.2957566,1.1530596
-3.545997,6.331084
-3.4633574,1.8208872
12.455613,1.4998229
15.023817,12.776011
11.536599,-1.4921383
-0.2842728,-2.9538567
15.375285,13.047253
10.947079,-2.994445
-3.6209784,5.866414
2.7644649,13.189466
1.6921033,11.486193
14.631542,5.254845
-3.3720632,8.751653
-1.398806,-1.7429179
-2.6211007,7.8528886
-3.5068886,8.127285
14.008007,3.4433684
12.227051,0.20890763
10.435754,-1.7906677
13.842695,10.221067
13.809946,11.927785
14.004256,12.0227
9.692957,-3.2416933
13.44427,3.9204652
13.575118,5.673983
-2.0932958,10.480575
13.857414,7.3200746
13.663523,6.807781
14.544679,7.6174784
-1.8389795,10.434113
12.899748,12.3827
11.613689,-1.629292
-2.3456573,4.7765126
-2.0923455,-0.80899805
0.27533597,12.021605
14.36961,4.3392177
11.085108,-1.2740558
0.13968474,-2.1718163
-3.6067977,0.6665036
-4.684488,5.1715765
2.5664928,-3.8378527
-3.4704878,0.9805558
14.5199995,5.5877137
-1.4578394,-1.8269718
14.365238,8.551772
14.185337,7.91106
11.484839,-1.07928
12.283752,0.4627757
-1.7371818,1.4236952
12.2329855,0.19748127
13.814323,3.096421
3.4250073,14.613301
-2.955473,2.2281547
-0.6149119,10.974209
-4.4968376,9.704374
13.25736,4.245098
1.2519268,11.947254
11.932806,-0.34775305
-4.2317233,2.7092426
-4.7352295,5.9971185
-1.4616109,9.1382475
-1.2838612,-2.4350252
-3.6304526,7.9943995
2.3907337,12.9372225
-3.1013079,-0.27377158
-2.885766,9.060899
-4.574879,9.655646
12.336328,1.0224895
14.297112,6.307009
0.3822161,12.494241
-2.4196837,0.6111834
-3.245944,1.7290106
-4.0890145,6.7561145
-2.9860373,0.7175599
13.776345,7.8495774
-0.53822863,7.2973013
-1.9055256,5.9441447
-0.57292527,7.6512136
11.664988,-1.5061853
1.5683137,11.4764
-1.6056404,6.077169
14.505541,6.289029
-3.3240387,3.397294
13.794699,9.45153
11.272392,-1.0599312
0.63523453,9.398047
-0.42224303,-1.6410222
14.514592,8.28695
-1.5900388,8.82929
2.6138988,13.336489
-2.8662536,6.064684
13.106562,12.135107
12.780185,11.813607
15.350577,13.020805
2.7687194,-3.9495635
2.8634925,13.854881
2.0669146,-3.5396612
-3.9697926,1.7156757
2.7845771,-3.9683452
13.954981,9.426656
-3.0228882,8.10062
-3.4878395,0.79511464
-0.35868388,-1.7017661
-0.0002349853,-2.1301842
10.641063,-1.775262
-3.6421018,8.111923
1.8972771,12.704951
3.5889637,14.718624
1.2855033,-0.7744368
-1.3869212,5.591087
-4.189744,3.1788144
0.5682693,9.533995
3.465771,14.436846
2.8925252,14.238297
-0.57558125,9.31316
-4.1147804,2.809321
-1.2481303,10.005284
-2.4493656,-1.1438508
-4.353801,4.7505016
-4.1058846,3.511713
-1.2110057,10.1594
-3.2799494,5.885567
12.858381,12.369413
10.727931,-3.0836146
-2.1450267,-0.8237495
-2.6031914,3.8351696
11.650651,-0.9166782
-3.2404947,-0.15313825
-2.7530966,10.792798
-2.5464408,-0.63443273
2.671769,-3.8921924
14.168232,3.5752642
-0.19826522,-3.1914208
-4.415396,4.845157
-1.7325267,4.186448
13.801551,2.9490051
