UMAP1,UMAP2
9.950543,-2.6444166
13.422497,10.025447
-3.152786,4.250525
0.4206275,14.314391
14.350352,8.927126
3.3426442,0.6326276
-0.29938084,11.066905
-0.37996995,10.941878
1.9385355,2.311495
12.678602,6.5736213
-2.9069777,3.6451526
10.906742,7.146149
12.517962,4.150046
12.987389,7.5305734
12.3912115,4.740241
-2.1088972,11.423832
-0.7543904,13.479293
1.6314358,15.021873
3.1126096,14.3361
12.223561,12.027121
12.82379,10.126693
13.796505,9.731144
12.161775,3.6385632
13.168391,9.272036
-3.1033835,8.122482
-3.4208505,7.3873096
10.9831705,1.6580278
-0.69813615,11.746369
11.549766,3.666647
-0.73678553,12.685441
-1.0951945,13.548015
14.1384535,7.1143336
12.273235,11.711627
12.241312,11.967901
-3.6517658,8.982126
-3.3081577,5.997568
-3.1629882,4.201942
-3.20421,9.769188
-2.1424775,0.94814384
11.7299385,4.0206795
-2.39877,9.330875
13.2850065,8.753856
6.481994,-5.2575994
-3.4705122,4.444664
-3.8449368,6.960945
-3.0736039,10.595992
10.881807,1.6736829
13.287281,11.096087
0.6996919,13.093908
8.016534,16.269836
7.761211,16.147005
7.7611923,16.889503
6.984234,-5.2202168
-0.8756872,14.308485
1.1018081,4.5445623
13.231373,6.7521887
7.990164,16.465904
7.779501,16.03651
6.941322,-6.1717978
-3.274162,3.840792
-3.1323903,6.955951
0.9512768,12.601642
13.660366,8.6971855
7.440762,16.451464
8.023878,16.485468
11.593964,15.957676
7.745958,-6.4163322
-4.5966954,2.3707182
-1.4892949,12.935789
11.509031,2.8787804
-1.8223114,-0.9952739
12.210879,10.050332
-2.7928855,7.066002
1.0670633,4.609494
-2.950141,11.442165
0.94093144,13.790172
-0.7031447,12.893902
-1.2552165,9.191059
10.516205,-1.0419158
1.516685,2.5813212
13.164165,5.5087104
12.538868,3.7929513
12.773444,10.719653
-3.586768,4.5671535
-2.352966,3.1215827
13.885678,8.02362
0.023921484,14.016376
-3.0576136,12.227256
-3.7979796,7.094015
-1.2327781,12.913312
-1.6335298,13.616774
-0.8836455,8.108047
-1.309893,-0.27273846
0.5826927,14.249616
11.892712,4.0755615
10.87265,1.4093783
14.182142,9.950558
-3.7833805,7.0667887
-2.341093,11.8298435
2.6955743,-1.1219736
1.2282751,14.314093
0.5808626,13.922559
12.383761,11.960476
0.8691658,4.9368367
-3.4818716,5.9496927
-2.352534,1.2389882
-4.765789,6.922442
12.93289,9.786977
8.306655,-3.4276557
7.252015,16.42524
11.381686,16.3896
9.221466,-4.813684
-1.9289687,-0.9494197
11.575179,4.1618724
0.048432972,-1.1043602
-0.07482722,-1.0877175
-2.7168014,3.724053
1.0541935,12.721997
12.035006,12.300389
9.86682,-2.3889642
-4.8192496,7.6139503
-3.3292973,4.335522
-3.2905328,0.53476083
12.128523,4.8617706
9.8271265,-2.5903625
-3.0591476,12.44228
-2.4122875,0.4032945
12.701766,4.7494454
12.809765,10.0162115
9.486888,15.7272
9.903069,15.584682
10.14187,15.58235
6.050771,-5.6643014
-3.4855413,5.8705616
0.43758938,13.658013
11.357265,3.5999453
-3.6410341,5.74059
-0.31952205,6.538331
11.116101,0.5322031
-3.6397424,8.96139
12.07585,5.7000933
-2.952698,11.521542
-2.1374285,13.479427
10.610796,-0.8688296
11.557732,2.2540884
13.551798,7.7951984
-2.7963727,1.0782722
-3.7210593,10.832553
-4.309876,9.617985
12.776946,7.6873536
-1.2440286,9.13426
12.331317,11.50435
11.103514,2.85301
-1.8007158,10.725499
9.7725,-2.7027726
-2.7558708,10.378353
13.269785,5.3186684
13.470107,5.7250776
-4.2103953,7.421716
-2.6330347,5.829244
-3.4513216,3.5733325
-1.8212271,13.142009
12.484843,11.721042
-2.318149,3.347446
-4.877695,6.512622
12.516776,11.282427
-2.8008256,3.096678
-4.494366,9.921522
-2.6027308,12.953455
10.228853,-2.1174023
12.587699,11.442075
8.649212,-3.6367493
11.469299,2.3052127
-4.401277,7.1222215
-2.5057337,0.032450408
2.7635858,14.128133
-3.0096443,5.797811
13.907445,9.340301
13.125018,7.7547674
11.759387,12.596981
1.0662864,15.202381
0.13443209,-1.8251659
-0.48513198,11.153937
1.4566947,13.178535
-1.5896144,0.15583447
-0.39212146,-1.0545439
13.228709,7.8745394
-3.1739388,11.782044
10.55564,-0.65697944
-2.9115348,0.54119706
-2.1656935,6.4991503
13.771623,7.159648
7.264932,16.327183
11.303119,16.469507
8.131188,-4.6801653
12.13295,3.9172623
-4.120185,2.7119834
0.8365024,12.491219
-0.5807739,10.739665
12.313559,11.324441
12.794611,7.460211
13.015668,10.929807
10.591699,-1.4299808
13.870456,8.28322
-0.32960054,6.531599
1.4929914,14.073908
2.6135333,-1.1118633
11.383687,16.412573
10.481108,0.55743384
-2.2418315,12.384851
0.88508934,13.635974
0.07652717,15.122811
-1.5698395,0.17196156
-2.4806707,12.468601
12.319807,2.3914046
12.080725,4.2480164
-1.0731548,11.793842
11.971872,2.7461638
11.612905,2.5855334
0.11268315,11.896555
-3.0729487,11.442639
11.7262,3.6137013
-3.099667,4.040819
13.889803,8.504375
-4.9515395,7.3696313
10.487198,-0.76987594
12.657074,10.5915
11.714811,1.5266066
-0.43760666,7.027206
10.348173,-1.2142094
-4.986303,6.4869986
-1.109185,8.579498
1.5899619,13.341952
-0.76157427,11.5704
11.014906,-0.061966155
-0.47944173,14.149853
-3.9782763,2.5824127
8.261307,-3.4879863
-0.7171761,10.700119
0.085987054,11.84542
-0.31309536,11.356285
1.8571384,3.2148502
7.7192264,16.022865
7.488682,-4.969565
13.297544,5.551837
-1.6664034,0.18392769
-0.75423914,7.814037
-3.2721686,12.272989
2.4224596,13.991597
11.769032,12.596723
-1.6489221,14.063568
1.9612792,-1.4079698
14.059247,6.418984
-3.6244507,5.862225
13.80426,9.648832
1.3157732,13.237749
1.386703,13.244956
-4.6227746,4.034869
-4.7192187,6.517712
7.2873597,-6.3222136
9.43196,15.808221
10.344128,16.868818
10.960019,16.725086
11.433438,15.542793
6.090176,-5.836252
13.305737,3.8719203
1.1773891,12.91522
-1.283371,10.55719
3.1272018,-0.6664716
12.600349,10.672471
2.2054784,13.779315
-0.21411152,12.455458
1.2388718,14.969041
-1.8746282,-0.88053066
-4.624925,3.7143872
8.262776,16.763115
5.106456,2.1787677
-3.4751499,0.98792297
0.32509175,-1.9673432
13.016638,7.194741
-2.7946956,0.9615612
-2.5948186,0.31505477
12.641122,5.179108
10.644247,-1.4569262
-4.2179184,6.846412
10.497661,-0.70769066
-3.886775,6.03716
-4.996222,5.9284334
-2.540373,1.0195538
3.5329473,0.35480988
-3.2778335,2.0350065
3.4351816,15.016087
-3.2240095,0.08919418
-3.0836556,4.73854
12.954819,6.6326895
12.834318,8.016401
8.278962,16.767582
9.139319,-5.414777
9.268382,16.855268
5.988065,-5.5828314
12.686505,7.2464013
10.689336,16.85083
12.988751,9.711383
-3.1024256,9.284638
3.8122942,14.817602
1.8177068,-1.4126798
7.234554,16.598398
11.585218,15.9036255
8.485946,-5.621268
3.2044106,-0.3215826
-4.6102066,9.319152
12.251516,11.967983
12.964477,9.460208
13.66393,8.136148
9.682971,-3.7734149
1.4492918,-1.7035276
11.494502,2.120152
-4.967071,4.501461
-0.9662125,13.603576
12.78139,9.244426
2.686118,-1.114864
3.1831975,15.04763
8.135315,16.420372
7.548805,16.423405
8.0559,-6.2871737
11.993795,4.0589585
-3.240551,11.981616
12.932113,9.49311
11.583558,2.918003
13.583032,9.870898
-1.5930059,13.827071
8.370531,16.677605
8.296397,16.382355
7.160925,-6.2232485
4.5544696,2.0744352
-0.5086577,-1.5562271
-4.7726727,3.6549075
13.310651,8.774612
11.156126,1.4712262
-0.894461,-1.205019
-2.3213968,1.1021876
-2.1103292,-0.5460616
13.46234,10.303565
12.908366,10.2048855
14.041678,9.247882
-4.1452136,9.134155
3.8270361,14.861077
-2.6054473,5.885898
13.365866,9.66149
2.4779875,14.703237
0.12632692,11.936395
9.371985,16.874376
8.126151,-6.265187
-0.4916517,-1.4227581
12.605577,6.2585044
0.66340476,-1.4740685
1.0658593,12.743328
-3.11999,4.4566655
-1.1758596,-0.70344883
12.461963,5.2850113
-3.83187,6.663106
-3.069933,5.914753
-0.67410505,14.418206
8.447816,-3.3404863
10.508368,-0.8164048
-1.2133262,14.110358
-2.8299065,-0.16737027
-3.5136194,1.0689777
-4.0906777,1.798017
-3.8135011,7.929717
-4.0912576,6.4191504
-2.1905363,0.14098185
12.108597,12.272896
12.215712,11.936933
13.2413225,7.9667735
-3.6039536,2.011488
7.324738,16.736412
7.4424324,16.002193
9.053955,-5.620373
-5.144564,6.566598
12.929571,10.620538
12.697363,4.826303
-3.342185,1.9757291
12.29303,11.669785
-4.0886936,9.298799
13.618237,8.889939
14.067778,9.273487
10.209143,-1.5295116
-0.3372695,-1.6612271
4.0407476,14.931169
1.031092,14.031802
7.70701,16.40583
11.317025,16.427948
11.181127,15.127673
7.3013835,-6.017538
12.921123,6.018637
-2.8828843,5.4138107
0.12080522,15.199574
-3.2844553,11.793226
-4.3337336,4.6544104
-3.5100276,2.6733217
12.863072,11.515167
-4.294559,2.2612658
-2.1467955,3.050078
0.16504733,11.647516
2.3599708,14.817195
14.600406,7.1595287
-3.1639946,12.490372
1.3810303,2.5821815
13.11971,9.291288
-3.556913,6.266629
8.542396,-4.4531355
0.7729937,15.17692
-1.4858853,9.532046
-4.502687,4.7499266
-4.3002315,1.9177337
12.8262615,7.8669
7.972901,16.16845
9.266241,16.84611
7.7759643,-6.1248827
13.533241,8.815182
-0.85886604,-1.1364266
12.786722,6.229478
-3.915189,10.423204
-4.0950003,3.0854251
12.857332,7.000236
2.1267087,-1.2969792
12.558126,5.224989
13.425337,8.693226
12.776475,8.292738
3.8584015,14.803472
-3.0477185,9.409655
-2.7515965,12.210872
4.256428,1.9451051
11.108034,15.102917
6.0040636,-5.6125712
11.954831,3.2270763
10.987674,-0.118442245
2.3389132,2.7415583
3.443856,0.808443
-1.4213378,11.853087
-2.7377417,6.9886293
13.336299,7.202581
13.376534,10.504963
-2.1737707,-0.96020746
-2.1601064,13.386718
-4.2212515,2.3943145
9.926395,-2.1917875
-3.8669467,10.23935
-5.0975685,5.650618
-3.8550305,10.474899
13.712748,6.1024733
-0.97753435,14.100915
-3.2206545,10.514548
-3.8238606,10.907196
-2.4579818,13.288308
11.475196,2.42156
0.518429,5.573255
-3.1096435,0.2632387
-4.990707,6.308982
12.588819,5.3737245
-3.041864,12.061726
0.40181816,14.393322
-4.2186146,2.955684
12.268201,11.928597
9.781188,-2.759151
-3.5446913,3.490512
-4.6003323,2.5046055
13.376507,7.3030496
-3.495707,1.1876131
-1.6045038,0.27538654
-3.7985373,4.343316
3.9075925,14.865717
2.73571,-1.08191
11.033671,-0.112566836
0.7534787,15.193328
2.4830978,-1.2678536
11.048809,1.8874084
-3.8599546,5.722322
-2.2249367,13.219816
-0.13147223,-1.0799695
9.700306,-2.9043791
7.6668386,16.470633
8.664352,-5.628181
12.131909,12.112115
12.2151575,5.440747
-0.63260156,10.765944
10.633313,1.1316841
-4.379145,2.5960786
13.639703,9.776292
-2.1738923,11.346678
-4.762605,7.4124117
-2.057006,12.797902
13.03396,10.648613
14.126473,9.998168
10.920919,-0.25471902
-4.918057,8.641516
13.404763,8.663284
-0.7908398,11.819247
1.331466,13.110409
2.164704,-1.3909644
-1.9570143,13.339363
-1.278644,12.955654
3.5658934,0.47178012
13.104851,9.352597
-1.075615,13.191629
-3.8532522,8.243834
-4.2717195,7.942177
-3.2566895,10.080051
11.965503,12.366517
