UMAP1,UMAP2
-5.431228,5.536946
-0.9271857,-2.1638792
14.30996,5.193625
9.701303,14.027137
2.8966649,-5.7259455
2.1705077,17.397947
-2.4039814,-2.581542
-2.421065,13.432779
9.810929,14.99152
13.443665,4.5895557
13.111326,-0.83535826
14.946803,5.6787915
12.518012,7.524462
-3.6334002,-1.5751474
14.16294,5.2011456
1.265442,-4.3841925
3.4340708,-6.219749
-2.8921776,-1.5454484
-5.4515142,5.700984
-2.9382834,-0.67308676
11.69034,-6.3566036
11.6480055,-5.7463207
12.3379345,-6.3092165
16.429148,-5.336048
9.207689,17.246891
-0.485772,-4.347352
-3.1745327,-0.19252813
-2.5498013,-2.8943112
-0.6456147,-4.790411
13.716668,4.586924
15.733219,-5.3088365
9.232732,17.251144
-1.9621464,13.252465
-2.2264256,1.8431941
13.935326,4.183357
-5.467926,6.7725725
-5.376609,4.90972
-4.118214,10.149933
13.604938,1.8280486
-1.9388613,14.841506
-0.9473715,-1.3198062
-2.8688478,-1.6785944
13.197301,9.633365
-3.9830413,10.086759
13.658553,1.2835518
-1.4533303,-3.1880765
-2.484921,-1.9446303
-4.4806724,9.40412
-1.108417,15.552022
-3.027088,-0.41297403
3.6425917,-6.445258
-4.2680893,2.2655993
9.634631,14.06163
14.674777,4.6630306
-4.3012624,1.2607644
11.28656,11.08045
14.236448,7.760615
14.155071,7.565322
-1.7838422,14.908919
13.309284,1.382426
-0.7037246,16.268858
13.222917,1.0359653
14.550906,3.6745236
2.941524,-5.75166
-0.40352944,-3.5306096
-3.9982662,9.014045
-1.6259838,-4.026749
-1.1694102,-1.0467399
-2.2896352,-1.8646501
-4.9190063,5.662419
13.837087,6.7781405
-3.7123675,0.3940125
13.783537,1.9313533
-4.248892,1.1632745
14.694587,4.33574
-3.5516775,-2.0191092
-1.7516874,9.8632965
-3.9526184,-1.3975681
14.298726,7.8038287
-5.0594444,3.3477068
13.266195,-0.32174903
-2.1853733,14.75397
14.745658,-5.616675
9.91733,14.328694
-4.006652,2.9886038
14.628649,5.183136
-3.4331615,6.1153755
-1.422889,-1.8000722
-3.917653,7.5205965
-0.6493531,-5.0711384
14.710226,5.382063
-4.19549,1.1034071
-3.0453987,6.194842
13.767311,5.897291
-2.5562513,11.844366
-4.022315,7.4409957
-4.963116,6.586689
-4.568828,7.919362
-5.5532675,6.5926604
1.6464528,-4.4342313
11.366673,11.25186
-3.0936778,8.311244
14.126159,3.4800184
-4.9487495,7.4443345
13.793169,1.4167887
-5.12019,4.7379537
9.911827,13.9665575
-5.1454473,3.8616002
-3.5143957,-1.0438495
