UMAP1,UMAP2
1.8198364,16.011698
-2.7893634,-3.4853494
-3.7211618,7.637228
-3.7263217,-2.3240585
-5.8780313,3.0842524
13.232894,13.945244
9.137511,-2.6801944
13.370566,3.558015
-5.178131,5.573847
-5.0281987,3.2566962
4.3800364,16.73159
13.993606,5.3607435
13.494275,3.5690095
-3.350925,8.848597
-1.6033864,13.74596
14.481267,8.338596
-5.774984,7.300202
-0.54737675,-4.662558
13.266811,6.5948663
-6.1639495,2.6790695
14.668656,3.6055176
-4.9722576,5.619198
-6.465857,1.7783558
-3.123449,10.739588
-0.1105451,-4.659798
14.963036,6.0721154
-6.086545,3.0706441
13.64311,5.458932
-5.1231337,2.858599
-3.2618365,9.154978
-0.19902015,-3.3749664
0.36202186,-3.6358678
4.8309946,16.843386
-3.0786715,-3.3892758
0.8316338,13.837093
-4.285419,5.1131744
1.6261314,16.196423
-4.524676,1.1485884
17.042385,14.069078
12.505119,0.8345823
13.317314,2.7901514
-3.2461374,-3.2622318
14.744933,4.8624816
-6.685518,4.4336414
12.611411,-0.013503848
4.0412107,16.791214
-4.5608435,3.2501614
-5.50347,3.6949418
-3.9540586,4.5327435
0.23578879,15.6440115
4.7618313,16.869068
-6.355501,2.8930924
12.837474,0.22364289
12.984307,2.0450997
14.85027,6.683269
-5.844332,0.58796895
14.294379,4.3683105
0.14004731,15.198448
11.538861,-0.31844848
-3.9833317,0.8239769
-2.8641627,6.2709384
0.78304785,15.566665
-4.2389517,-1.9605287
-0.9576184,-4.7140384
-3.2282999,10.731147
12.786095,0.1561795
-1.8463883,11.263694
-5.2651386,5.3392673
-5.9836316,6.8177257
14.531748,14.376829
6.357656,-7.1762986
-0.9375004,12.477266
0.5617542,14.540066
13.974634,2.684436
8.804701,-3.7061875
0.4559863,15.23756
-3.0654118,11.416221
14.726087,5.212444
-6.5703573,5.0212727
14.0089245,4.7936954
-1.60427,-1.2533439
13.59058,7.480193
-1.6050385,-1.2610158
-2.8094423,-3.5066648
14.8695755,6.6693883
-3.6517391,7.411502
-3.5225651,-2.659763
0.6728879,13.916051
-2.8173568,-3.5206108
-5.3366694,9.250623
-6.035023,4.509361
-1.9700862,12.713444
-5.9371395,2.1749456
-2.2819502,11.759277
1.5581098,13.656577
16.626572,14.021558
14.730241,4.192701
14.776212,3.6390114
13.521113,2.420949
13.615245,3.6964743
-1.3641603,11.916488
-4.942027,6.588329
14.892474,6.821611
13.105132,2.1546743
-1.5970984,-4.4603376
9.441075,-3.191077
-3.4470828,9.120631
-2.8592257,10.791149
9.406434,-2.173993
12.389544,0.14891718
-2.014281,-4.403541
2.9485757,16.541779
-5.2125015,6.155167
10.680356,-0.946318
-4.3711324,9.576892
-4.9075007,-0.6474146
8.066787,-4.7762876
-4.77827,1.7451009
-6.1299405,1.4378055
-2.589458,11.657621
13.418576,4.4285936
13.6875515,5.92257
-5.933491,1.7096757
-6.525039,4.9672585
14.005764,5.3439646
0.49626216,-3.9914148
8.467021,-4.0482574
-3.5534284,-2.7435386
0.2882732,-4.268895
-5.425182,-0.13300668
13.463227,3.0170352
-2.5351076,10.867143
13.377067,4.8557615
-3.6008556,9.246279
13.60728,1.7696195
14.029441,8.874148
-4.6737585,-1.263532
-6.567758,6.1950626
0.26530156,13.675431
13.956546,5.3434405
13.331596,14.439471
8.8935995,-3.2813532
-1.03044,13.460618
14.568028,7.3091507
13.761454,5.6973066
-4.7461514,9.703801
-3.448073,-2.6206393
-1.9470243,11.739645
13.270742,14.704048
13.037637,14.503714
7.7380753,-6.0440784
-1.78608,11.573412
-2.1009634,-2.128167
9.155721,-3.477775
-6.5719376,1.5861079
13.237453,2.5091767
0.6228433,14.718707
-5.6346703,6.310753
14.948174,5.258295
-5.670355,4.9843655
-2.4091816,8.397077
14.839134,7.8177967
-3.6903205,7.962765
4.292898,16.748951
-2.4203477,7.9932175
1.8483515,16.295202
-4.0049753,9.137954
-6.620119,1.2225128
-5.3214283,0.4915455
13.176087,14.194196
9.519373,-1.9997946
0.5795007,12.953483
-2.124569,11.126256
-5.4724307,6.2509675
16.639862,14.090835
10.004528,-1.8413832
0.8486322,11.958167
-2.9891555,11.559511
12.32239,1.0963434
-5.0359755,-1.1429778
11.714092,0.30262893
-0.4478575,-4.726012
2.2042093,15.392949
0.8081278,15.275502
13.496542,4.188302
14.615935,5.212267
-4.550146,3.2957492
12.738117,0.12352397
2.7485962,16.540487
14.624898,5.1311827
4.6873894,16.887451
-3.5042918,-2.1605318
12.823214,0.9143938
15.779273,14.135027
14.695261,6.8454127
13.58836,5.2989154
4.6452503,16.880482
-0.58912665,-4.7002516
14.345175,6.1761684
-3.9618294,0.9854398
0.4565021,-4.060538
-4.225088,4.8064356
14.405366,3.2281725
-5.627466,7.1696916
