UMAP1,UMAP2
-3.1272128,8.016384
-3.4652994,4.060345
-4.293101,4.4304237
0.8357219,15.046592
-1.2601435,13.917231
12.747654,14.150379
12.612554,13.272474
10.211478,12.723286
8.993552,-7.2865176
12.563281,15.138555
-2.1647122,9.790862
-2.7607849,-1.0639318
14.305366,1.6349536
1.0373104,16.454277
15.412912,4.977198
-2.1517515,12.513788
-2.841344,9.995353
15.774051,4.703193
-1.511853,8.5163145
10.09918,-3.799212
-2.7260575,7.489084
-0.12181715,-6.754685
11.325679,13.057115
14.485967,0.9494534
-1.5411483,13.696848
0.3477785,13.8783455
7.947195,-6.300829
-3.8760672,8.951862
-2.5147164,9.2219715
-3.0360875,11.142072
15.096538,8.340811
-0.5223196,14.397563
14.667622,1.1879638
11.077181,12.970648
13.853555,7.746673
13.866147,9.327446
-2.429013,12.155113
12.83118,14.65032
12.183742,13.676776
9.998156,-4.4388905
-1.5191547,13.384724
9.267905,-4.574715
-2.045645,9.087949
-3.1198337,7.9701195
-2.404383,10.593031
14.861642,8.726579
15.323033,3.1924963
-1.4672984,13.149587
14.421542,9.258964
14.912828,3.5450861
12.382968,-0.73259425
10.933173,-2.8407524
-2.2732296,6.9088497
14.896677,8.207393
14.768777,8.134807
0.7123835,-6.9805555
0.78009397,14.238211
7.680931,-6.495927
-2.545537,9.211068
-3.8002062,9.413653
14.5178585,5.729462
-4.16026,6.489469
-0.730514,12.231272
-1.6270345,13.685661
15.452752,4.139816
1.1289016,17.323505
14.653054,8.513381
2.6670022,-7.3278008
-4.4351673,9.879806
13.1439705,0.606817
14.842409,7.4319324
-1.4173619,12.054383
-4.6513815,7.321219
13.391814,11.182628
15.201715,6.515255
14.714935,4.277831
13.54354,10.089395
13.375172,9.783992
13.376233,14.239617
12.480986,14.725639
9.540982,-6.024223
-0.70851356,14.27426
-1.8982644,7.802387
-1.363368,8.586967
-4.9510937,6.8400755
-3.639775,2.6440656
13.729089,10.18485
-3.4344277,9.43997
-0.13284582,13.066759
-1.7695957,9.516066
-1.9690375,-3.9356678
10.389473,-3.5328841
-2.4281952,4.4920444
-2.449479,-0.6980714
-1.7714022,-4.243257
-3.1280835,6.9893184
-4.9693155,7.52171
-0.5014451,11.071708
-0.57072735,15.284153
14.427912,8.9711485
-1.6608589,14.200131
7.868798,-6.479983
14.767838,8.755421
-4.866028,6.3789806
-4.7173667,1.8080604
-0.9485601,14.924832
13.878208,9.020261
-4.25612,10.274192
0.04386868,-6.868965
-4.341153,9.663183
-1.9068687,-4.3594327
-2.9310884,1.2836604
0.4903171,14.444293
-3.6335955,1.321859
-1.1548305,13.980024
9.295411,-4.294279
-5.3648314,3.1290252
-3.8549283,10.51252
13.716015,9.484382
-3.3666205,-1.9631397
-2.4879928,-2.9918559
13.662345,10.682909
-2.9569454,-0.31854483
-5.6455283,4.995107
14.601021,5.2491603
-2.0986047,-3.9807587
-4.311223,0.2663896
12.932814,13.2051115
-4.978606,9.029637
15.294632,3.1947632
14.10602,0.3038096
-1.8724979,7.464071
14.8080845,1.4539607
15.060661,1.8332001
14.701873,4.911795
15.1227255,5.5629263
15.176919,5.5442
-4.219162,6.583421
12.6344385,14.581278
3.79858,-7.445443
14.31599,5.405871
0.6665406,16.735977
-4.4893336,1.0657312
-5.122703,8.669597
11.768237,-1.2860435
-3.5854967,0.9970282
-2.7452543,1.6797359
-2.0028443,5.148477
-5.0411897,2.4012268
-1.9341466,5.489548
-2.448953,-0.67849517
-0.6281216,-6.323855
13.367635,10.369678
-4.829328,8.328782
3.0784771,-7.433
-2.0555465,7.594291
-0.8959296,10.012005
14.549445,2.5092034
8.00031,-6.2586365
-1.0005709,-5.8199964
-4.113924,-0.87481564
14.837826,7.172755
-1.4678289,-5.170665
-1.2572403,-5.40871
-2.9297602,8.0093155
-1.3766189,11.981895
0.7321821,13.98785
-0.74259037,-6.158621
13.401907,9.693292
-3.6872418,-0.64017177
-3.206124,11.368684
14.422358,3.9414551
9.996677,-4.4716744
0.8870162,16.015993
-1.9600363,10.475021
0.8785909,15.812177
-3.5357378,0.21751326
14.839359,7.9367604
12.505497,13.033173
12.082217,13.450279
12.083647,13.37939
7.3919253,-7.6574492
-0.555228,15.507052
13.897828,7.701526
0.16961142,15.922644
12.623538,-0.2841114
14.760171,1.332341
14.270633,6.8132157
-4.811851,5.6695256
14.152769,7.128079
-3.0800967,10.785136
-4.8842053,0.17691377
9.876625,-3.5839443
-3.1753345,11.723343
-3.0486314,-2.8679905
13.609338,9.545286
9.3212,-4.358086
9.1942005,-4.704131
-3.8249927,7.458369
14.320766,4.8914657
-5.0932465,7.0374565
15.273939,7.6347604
-1.433107,-5.4656014
-1.3744771,14.054216
