UMAP1,UMAP2
-1.9932615,0.1706415
9.339518,13.941913
12.336154,10.869268
10.850817,13.381727
11.649434,12.070282
8.063943,-0.3190047
-0.5473228,13.374054
11.185609,5.395994
5.9369855,1.9778728
-3.399434,4.339669
3.9304159,0.6329187
6.928647,0.6582138
10.608654,0.41674203
-2.4865956,4.4259143
11.736701,2.5497699
10.172021,13.990414
10.907733,6.262826
0.96638614,15.149351
-4.904252,7.025166
7.0260496,1.3227143
13.066999,7.090083
11.250626,12.262029
7.714221,0.5259419
13.963202,5.284882
11.650294,2.3168828
-1.2820735,0.15621881
10.805702,4.675989
8.453422,4.74987
-3.6430264,5.630985
6.3673286,-0.24186723
6.962959,2.4248793
1.8557308,-4.649297
13.631178,7.946807
7.8911853,0.5497774
0.6664351,-3.6212673
11.569191,3.712205
-3.6905754,9.781686
11.353545,4.706331
11.469291,12.491464
12.561382,5.315921
9.022442,0.3555799
8.019585,-0.41783997
6.0483494,2.0187347
12.855509,6.5296187
12.393094,8.684633
-1.5531967,7.4947567
12.284944,8.272469
0.29201132,-3.4323409
-2.0102224,2.550699
10.785624,1.3091177
-3.6086924,5.0180283
-0.8609016,-1.9089864
1.0848914,-4.171369
1.2636167,15.44268
0.37263185,-4.8119955
-1.964981,3.1965332
12.936595,5.2700534
6.034588,-0.6701563
12.470927,4.3510146
-4.5988197,9.480647
11.518502,2.601645
13.109579,5.569904
9.504928,4.906237
8.024464,3.4299314
11.685754,6.728276
11.830429,6.265711
8.258207,0.57753927
11.69764,5.924164
12.652008,9.136348
11.553822,7.160369
1.9193703,-4.74892
14.2402725,4.8568835
-3.0298684,5.8375034
12.065029,5.714965
10.57448,12.24975
0.17243482,-3.5384789
-0.7914481,-3.0982163
10.863209,1.2091118
13.085445,8.133282
-2.2749789,3.5000496
-2.982653,10.533453
7.8764563,0.8589592
10.818269,2.8619561
-2.6187325,10.513556
-1.6139103,1.6665568
10.656189,1.6537079
9.786324,13.949628
12.824526,10.863868
8.545007,2.031854
-3.7932038,9.937959
-1.6309752,2.8301582
10.03482,11.68554
10.837094,2.5058727
10.822686,12.514512
12.204822,9.559946
9.882603,4.072251
11.573499,13.451688
13.127001,7.758326
-4.620035,7.8587446
5.6382113,1.9840356
-2.3482194,12.079754
10.007382,1.5023261
11.363262,3.081293
11.527114,5.546062
-3.5332367,4.1473765
10.758077,1.4673849
9.5196495,2.4865808
0.57249016,-3.5964816
10.080927,11.698072
7.80464,3.0735753
10.876894,10.335678
13.405664,9.24868
12.878562,6.67528
-1.0564784,-0.5840745
-4.328008,9.175719
10.708047,8.959495
12.211457,5.439616
-2.7225032,4.723429
9.1872,5.333085
10.873757,10.613868
-1.4498966,0.6270036
-3.7648087,9.519487
9.21423,4.691016
9.880763,-0.30660525
11.62811,4.6438055
11.577875,2.065502
-3.1385295,4.4827814
9.678209,7.125872
13.861759,5.595979
-3.7117064,3.8105428
-2.4497342,4.3022237
-0.55440766,-2.7991338
-3.8412533,5.6512623
13.54167,9.641411
-3.7933195,8.703415
1.1023781,-4.182077
-1.5856348,0.0046737045
-3.3212636,11.019628
-4.48716,9.247396
8.676776,2.5810666
12.590986,7.398586
9.520903,1.3667156
11.552211,9.759819
11.005893,11.400443
9.513,14.766707
12.739171,10.198558
2.4619973,-5.806812
6.7619143,3.2723813
11.867313,9.850169
1.1672518,-4.4330764
-3.3972871,5.1881375
-3.3373864,7.7381835
-2.9846137,2.5232236
-4.4419026,6.6318097
-3.374345,4.620024
8.68278,4.660673
12.048728,8.2304125
-3.625498,5.6278987
10.809749,1.599101
-3.8011594,8.68968
13.416436,11.425896
-1.291071,0.025198169
7.9293723,4.3900723
5.5068016,1.8148217
-2.7649388,3.8643014
10.460588,5.860677
9.70874,4.1308646
10.897445,7.3082643
9.792476,3.343887
10.609988,10.819966
12.7331705,4.9703717
10.163393,3.8604593
3.9854534,0.76466745
-4.768423,6.3484325
12.63128,5.2606773
12.119232,12.850632
13.577203,5.481082
-1.8514526,3.4181569
7.1559515,0.6132953
11.612518,9.080853
9.853116,0.48197374
11.790354,2.5203922
10.820679,10.679035
10.573995,9.588116
13.506404,10.873938
-5.282703,6.543146
7.7073264,-0.6811207
-1.7324622,1.2106591
-2.768567,11.520104
-1.9549706,2.7679026
12.198332,10.314177
10.446738,2.8267567
12.550332,6.0004497
12.173491,12.186145
-1.9900168,2.7048361
-1.809999,2.8276129
9.125373,-0.6386412
8.419241,-0.4525406
11.518621,4.1618576
9.660385,8.702215
11.315389,4.6429605
7.8123407,2.7185347
10.581891,4.055259
1.4197997,14.496128
1.057901,15.352677
-2.5445418,16.654894
1.514242,-5.961182
2.2044663,15.175627
-2.48441,3.898789
8.114204,2.5045397
10.19166,0.4684665
-4.7407026,9.181946
10.7499275,1.4602585
-2.98451,4.1850195
10.110445,-0.23691255
-3.1964324,11.594276
8.922421,5.2709775
-4.988671,7.8886104
11.859946,4.829646
12.949555,3.532266
9.9718,2.206111
-3.9304395,5.7204785
12.979497,8.443669
13.187639,8.106195
12.689241,12.432519
2.109303,-4.913724
6.672354,2.7718427
-3.6924038,3.4948206
13.760161,5.372815
12.887996,11.767537
9.707367,2.0884876
-2.3126235,4.188641
11.282046,2.6133642
10.965457,1.6632822
12.398566,7.8066506
10.83955,5.092609
-0.97482204,-1.261344
7.289318,-0.73692393
-0.9855342,-1.4029487
2.145649,16.26569
1.7008643,-3.5520303
10.263525,1.8434155
13.022406,3.1832228
4.7025666,1.2813694
11.025981,11.36626
4.1286,0.87735087
12.140015,3.6818416
8.690414,-0.8035383
9.109541,4.6775503
9.207727,5.708983
12.065753,3.677515
1.1276643,-3.9154248
5.773426,-0.90051895
