UMAP1,UMAP2
-5.717249,-0.64322215
1.1011951,-1.7682015
10.827685,11.323855
12.276893,10.56383
-1.7995617,-0.7737743
-7.322987,4.9134445
12.446488,7.9340096
-7.281894,5.123157
-7.408343,4.283762
3.636886,-1.2406517
11.694525,10.686092
13.10158,5.5516663
1.0311316,-1.5493958
1.0091289,-1.7930701
1.1015313,0.31120238
11.308285,10.1792755
-6.3656244,7.4795804
9.322356,13.087241
-3.6266725,-1.0248588
-3.4779887,-1.4321916
-4.4323487,-1.1842493
-6.393977,7.481578
-4.3129406,-0.27388734
-0.25440776,2.743045
10.003273,12.5182295
-0.28263736,-1.8066176
-2.0556655,13.219004
12.720536,-4.376149
12.744963,-4.47065
-7.367901,4.5591
-3.6719556,0.33112752
2.9466026,-1.1491238
-6.3734097,7.6197505
-5.805672,0.72164834
-4.2855463,-0.31711337
12.659457,9.110868
-4.246677,-0.4110175
-2.9441116,-1.6478525
-3.679729,-1.3477378
13.566529,-4.5302906
4.47493,18.153925
12.980962,-5.057775
9.830738,12.9143095
12.53307,10.430508
-5.398248,10.915633
13.545435,6.474132
12.988536,7.823521
1.1973032,-1.8015032
-4.2148843,-2.7134676
-5.2201195,-0.47570118
-7.389839,4.391106
9.595501,12.948233
-6.3766904,5.994857
13.566142,8.192803
12.100633,10.144194
-5.678853,-0.91100466
-1.1277697,-1.8153744
-0.74493814,-2.0533905
-3.69393,-1.83308
13.43118,-1.762961
13.692827,-3.4416873
13.02877,-1.494001
2.3957577,18.73874
-7.054426,5.3056087
10.0063305,12.124585
13.474491,-3.2397273
12.454299,7.923231
13.482711,6.3626885
12.696408,-4.718488
13.438785,-3.937259
13.5761,-4.0152116
13.295283,-4.6727624
14.259271,-5.307026
14.264716,-4.87935
14.227995,-4.203057
13.762186,-2.1455402
12.636632,-1.2791054
2.7401288,18.931227
7.773727,13.881123
-2.4279795,-0.49640855
-1.4887825,13.369937
-5.9695635,5.7138658
-1.153458,4.2042074
-6.7150855,5.759778
-4.3971376,-1.8690369
12.913091,7.5960836
13.677957,-5.354469
4.219611,13.656103
9.563213,12.497995
-4.365014,11.751791
13.383266,-3.2411354
12.421156,7.5786552
-0.12111023,2.5455923
2.1926727,-0.5806038
9.941027,12.90485
-1.9652768,13.402592
-2.5150244,-2.3266096
-6.5041895,3.1596644
0.6118485,-1.8338126
12.881732,5.587241
-7.245849,4.083852
-6.9385967,5.515684
-1.2036833,4.1411657
-0.4644336,-1.0155678
12.751146,8.914952
-0.9050151,3.7100933
6.3655562,15.423779
-5.7934203,8.67965
8.462766,13.280351
-6.7494226,5.6358294
12.916746,9.613896
-3.143156,12.831744
-1.4768145,-1.8202603
14.056443,-2.5908527
12.210138,9.457939
11.068734,12.007783
-1.6482056,4.975028
-5.2841487,11.247777
12.430631,-4.136777
2.047489,-1.0240647
-5.450112,-0.1216374
-0.51295686,-2.1008673
