UMAP1,UMAP2
12.5174885,4.5911202
-0.048471488,11.873671
-4.572637,3.0817757
13.692607,6.4731455
17.427073,11.761647
16.993713,13.03471
8.94591,-6.719189
17.059261,12.316812
13.037546,5.241724
-3.3198547,9.056161
13.4438,5.64747
-4.818978,4.496512
-4.8987937,2.4999828
15.786289,13.284577
11.455338,-2.433708
12.15685,1.364256
1.746361,12.811648
-4.272952,0.19860789
-4.807372,2.7766402
-0.26296508,5.5862336
-4.440707,0.11184287
-3.3433812,9.086554
-4.9097037,2.4784212
-2.7555025,-0.41341513
-0.3000866,5.459055
-0.39270434,5.737241
12.134252,0.5812233
1.6110973,13.758984
13.458432,4.7019935
17.067081,12.570796
17.133173,12.390136
16.74802,13.144862
16.130665,14.15461
13.034647,18.549614
0.9380814,-10.046294
-0.097690195,4.0862837
9.095316,-6.5077114
13.204666,6.64668
13.833302,6.26139
10.295178,-4.2300324
13.571568,6.3769293
3.1267571,14.363879
1.3844987,12.451908
-0.29521835,5.941989
7.057568,-6.3243246
15.891922,14.567969
12.869984,0.26003292
11.65904,-2.6589584
1.3027368,12.849544
-2.9759355,-0.69327444
9.159604,-5.413084
7.28464,-6.1418242
0.2410763,-0.31900445
13.306879,4.083872
13.235607,5.6633177
-4.459104,2.305651
15.512075,15.062848
12.753938,2.5760639
-4.253313,0.22460128
2.6213636,14.180592
6.588137,-6.6240287
-5.4684396,4.134352
-3.0958238,-0.7101059
13.716842,6.50415
12.67365,3.610129
13.37629,2.500171
12.209819,0.9878532
12.858504,4.893762
-5.5495086,4.583547
12.275109,4.160105
-2.0633736,9.090018
-4.1174426,2.7273996
-3.9685912,3.7179086
13.881368,6.302882
-1.1782371,10.092886
-0.22889948,10.443781
12.455259,0.5857069
16.323277,13.667399
12.366161,2.8968096
12.446278,2.7794309
-5.84399,1.1520543
16.863523,11.475503
15.319085,15.321177
9.275687,-5.921934
12.585414,3.410794
-0.45887044,10.08946
-3.825933,-0.39413673
-1.8293974,-0.76268905
12.707914,4.8576517
12.565511,4.1119165
0.117645174,12.016688
1.179166,11.605074
11.875497,-1.3217115
8.2269535,-5.753365
0.8974091,12.290381
-3.0236576,9.090729
13.310515,5.3696265
0.44850546,12.912782
-0.29930124,5.6752567
-3.3872519,9.471223
4.514681,2.8207188
-4.4477687,-0.5503118
-0.23704171,7.373016
-0.27505678,6.079767
16.076826,14.252401
12.167074,-0.7106486
-6.1350603,3.580901
-2.8292658,10.383578
0.22515662,-0.2233244
1.0699774,13.257465
-2.0474925,10.647747
-5.2009444,0.11481773
12.784971,0.61441576
1.2014594,12.276917
-4.729061,2.727486
-5.771025,1.3746179
-4.3204756,0.32085514
-0.45848474,-0.5706665
12.323547,4.3787704
13.331262,5.543444
-2.4480412,11.006209
12.551526,4.6234403
-2.0087988,11.653675
0.30554548,13.274544
-0.9057635,11.066677
12.234895,-1.064758
-5.8019023,0.73623854
12.672848,3.6321394
-6.802916,2.4913185
0.9867919,12.948043
11.204585,-3.2554924
-4.1349754,6.075571
-5.5674896,0.69860303
-5.672037,3.3623855
8.745791,-5.573161
0.9496448,11.234096
12.940443,6.2950573
-0.28184497,10.02716
-6.5855203,1.9305631
12.646946,5.615551
12.295468,-1.1895224
12.3177395,3.9448705
-1.8954754,8.896172
-0.20496257,4.9399347
16.5484,11.809247
15.705679,12.786911
13.028168,18.503414
7.0493913,-7.8015933
1.9016559,12.462866
-6.0737643,4.317687
-3.470773,7.607413
-2.7221997,10.442183
13.519519,1.6892848
-5.875599,0.8592868
-5.5808887,-0.22310951
-0.70119786,11.955503
12.503034,4.719991
-0.6066182,-0.7210226
-5.6546884,1.9389964
-5.5501914,5.4061937
-0.8519841,-0.6235102
17.11148,11.589628
7.881606,-6.10532
-5.4312563,3.9294767
-5.303914,1.8238993
-2.3894649,-1.0726694
12.469939,2.0991535
8.303594,-5.993275
11.282771,-3.2242174
6.6142693,-6.677725
12.572412,3.3939874
-0.069678366,3.7686708
12.419146,0.23126808
-3.4083421,-1.0768687
0.47201195,8.445783
-5.5368247,4.731211
13.237726,4.871877
-5.505946,4.8747497
12.91373,4.6170807
12.566511,4.701183
10.362573,-4.14887
1.0182612,13.331972
13.734884,6.881115
16.318382,11.838725
16.623562,11.984989
1.0745636,-9.924664
-2.8395956,7.1312504
17.327757,12.05339
6.349856,-6.9669633
-6.2123218,5.0991783
-5.507225,6.2643175
16.134468,14.149865
12.793439,2.3513699
-0.67643994,11.587346
0.33439463,13.24261
0.60914874,-0.30775255
-5.7319636,2.66361
12.965376,6.3319006
1.1969734,0.14503466
12.156577,-1.2787555
-5.257734,0.4512452
11.756728,-1.1930311
17.337622,11.908623
10.726378,-3.881318
0.26427516,13.174466
12.158674,3.5543785
1.9732968,13.191888
-3.354737,9.060102
0.17250542,13.106451
0.027406337,3.130926
-3.217912,8.805611
14.012696,6.6833653
-5.8032956,1.3270878
13.719192,7.145649
14.041569,6.529097
12.280048,3.330531
-3.5589406,-1.2053982
12.465983,3.7806485
8.941114,-6.6954355
-5.8538585,5.541642
-0.1580743,6.7810884
-6.356041,3.669948
-2.1660945,10.268974
0.4765606,12.481542
12.689455,3.571045
-5.6277065,-0.2102779
-0.67603856,7.982388
-0.35172895,2.2329924
12.546901,-0.7102931
-5.4337916,4.9296837
-3.1282704,6.905883
-2.7217653,8.283687
13.925566,7.0441337
-2.0889447,7.8028593
-0.5283177,-0.5617867
-5.5916977,6.173719
-0.7325544,-0.58012617
-5.4663877,4.816827
-2.580425,10.878628
-5.6580925,3.2016473
1.2449261,0.13697822
12.296503,-1.2055837
-5.0933523,1.7905834
12.488161,4.337711
-2.480522,7.7872763
-0.90434057,7.9604497
12.274779,2.2009506
0.19646206,-0.3166393
10.360907,-4.2518
12.486291,-1.2690028
-6.769098,2.6655223
-5.8663497,5.172876
9.618531,-5.72639
-0.89864,8.8735695
-6.1144814,1.6529613
12.768253,5.498358
-4.827826,-0.2848384
-3.5227475,9.552562
16.161148,12.138899
16.006998,12.61575
16.380032,13.070436
14.584099,16.19984
13.036283,18.742533
6.3962045,-7.683758
13.965249,6.7685537
17.584188,12.115161
7.425757,-6.312912
13.2991495,4.584346
13.162566,4.2439003
13.778884,6.7954035
13.676613,5.7450767
16.767956,12.0682955
0.8595784,-10.123229
0.79245037,8.777825
-2.5722764,8.142733
-4.6581535,2.538439
-2.402858,10.244151
13.144416,2.28054
15.659406,12.818816
15.702884,12.799541
15.828863,14.613673
15.208353,15.45157
6.9014964,-7.4235363
12.899239,0.469471
-4.086935,2.8191862
-4.0922437,2.8036382
-4.102187,6.172555
12.195256,3.9711454
-0.007831888,2.5993555
-1.1331208,8.830434
-4.291949,2.4482682
-0.33971494,12.640408
17.666428,12.026927
9.152514,-6.3126836
-5.8180695,2.4294589
9.768973,-4.6487503
-0.020109704,9.684647
16.51298,11.698692
7.7302866,-7.0774198
-6.4504304,1.6661751
-5.931168,1.4180913
0.58811575,12.440081
-0.13611472,9.867342
-3.2627006,10.04607
0.6637694,12.485354
2.0934937,12.788115
-4.097859,3.2359219
12.852019,5.727699
0.074484244,-0.35075226
-3.6506093,6.6865034
-4.294966,-0.014676093
-0.20855756,10.63714
1.3876143,12.300247
16.318813,12.486406
15.189052,15.475063
7.4798555,-7.602591
16.473787,13.5377655
-2.5128024,9.142661
12.525602,-0.9333831
-3.7685397,6.116173
13.7831135,6.187337
-6.0282345,5.0078974
-0.5783972,-0.7329931
-1.8850169,11.385026
12.638504,3.5874865
15.475645,15.104237
12.373309,4.0726414
-6.0708146,5.4331284
-6.1861544,0.5329157
-4.791844,-0.3189355
17.552658,11.993335
9.286425,-5.350025
-0.28262028,5.6791487
-0.9023684,9.14491
-2.8566997,-0.7759288
12.157394,1.8823599
6.431062,-6.7640195
0.8261069,-0.14085616
8.55428,-6.587548
-1.8441219,-0.74407035
0.75778496,11.353695
-4.3624315,4.4341383
-6.271855,4.708654
-6.5782504,1.8342365
0.539797,-0.20660648
-2.5610611,-0.26326022
12.13361,-1.7039926
12.296438,-0.8007837
0.7706537,12.596755
-6.2975507,2.217083
-6.2433662,3.7836914
-5.7303357,3.0879369
-5.8339005,1.605042
-4.28161,6.6066046
3.1046379,14.367417
-4.997905,2.721709
-6.3701015,3.979967
2.8296523,14.269848
-2.0170174,11.129786
1.2275351,13.542904
-4.685359,-0.45922208
1.3300141,-9.689331
12.465583,1.1807129
-5.3771667,4.920645
-2.264252,7.680465
1.3749245,10.993603
16.192371,11.655718
17.258278,12.3848295
0.956693,-10.031065
13.494111,6.664168
-2.3056688,8.620207
14.089045,6.048331
9.79607,-4.8398876
-0.89649194,9.179412
-1.8956473,8.668313
12.927597,5.3288484
0.6515266,12.251805
-3.9901426,-0.74640507
0.14788638,8.045419
13.324165,4.459834
0.8954716,11.968592
1.7936229,13.59936
-0.16170245,10.773047
12.689838,4.8464394
10.63057,-3.9276612
9.18671,-5.3034625
2.5935245,14.255193
-1.7429776,-0.76488185
0.88744533,0.523175
16.85126,12.315839
15.783536,12.752053
17.436676,12.311161
0.9260172,-10.056958
0.3700859,10.366017
0.42639613,8.39898
-5.891282,0.91634804
-4.330214,-0.21797463
13.761527,3.4346611
8.481095,-5.678771
-2.7900467,-1.161434
12.24997,-0.7718002
-5.709753,5.9442368
1.9052823,13.788244
-1.4984735,-0.90433365
0.41815475,12.482055
12.687941,2.3479033
-4.6084156,6.5170307
10.531737,-3.9839785
0.7704734,8.776478
12.990574,5.9909163
-2.6862948,-0.973923
13.171103,4.9435854
-3.9833336,1.9421893
-4.0735765,2.123418
0.6523208,0.73349917
0.7460755,12.69005
-0.18857047,9.720075
-0.8781421,-0.57331914
13.594453,6.7263184
12.182499,1.6262454
-3.7179716,6.6255703
-6.6562204,1.3991872
-4.5899763,0.56225854
-4.6734014,6.942364
17.514753,11.635051
15.683495,14.849465
9.693648,-5.649857
-4.530207,2.3885021
-4.083101,-0.14971133
-2.2023711,-1.1507473
-0.65536994,8.956661
