FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
1492.0,5580.0,1012.0,3819.0,952,2048,1044,2319,3206.0,7682.0,370.0,446.0,17.1,0,-98364.11943204649,31689.492363410223
1316.0,3991.0,724.0,7409.0,77,41,134,91,1895.0,6868.0,25060.0,55176.0,17.1,0,-82635.04326825845,8085.2628065400495
543794.0,786755.0,521565.0,752765.0,1214,1106,458,268,416559.0,425802.0,182344.0,204506.0,17.1,3,749056.7820692265,11164.795578005858
20173.0,43727.0,4818.0,11914.0,0,9,65,39,26863.0,31942.0,12624.0,28441.0,17.1,0,-70050.99565278483,9722.192016295348
5045.0,13224.0,786.0,2123.0,255,275,79,0,16178.0,12042.0,2468.0,3156.0,17.2,-1,-90304.88897769272,23070.95994684812
481214.0,732328.0,69489.0,98472.0,1948,1796,178,195,919683.0,883719.0,430036.0,374382.0,17.2,3,740655.6780673623,-706515.6933953048
24838.0,28386.0,7542.0,14615.0,450,235,7,67,23356.0,26907.0,9155.0,18427.0,17.2,0,-70672.77969112404,17221.044987451525
6560.0,14965.0,2173.0,4597.0,2763,2801,3964,4668,11266.0,12878.0,1322.0,2216.0,17.3,0,-91517.96846482012,27371.865517576465
24214.0,33241.0,3139.0,5169.0,285,113,108,58,26948.0,32552.0,8513.0,25951.0,17.3,0,-71646.53736600872,11373.955134438444
30160.0,65504.0,17591.0,38524.0,454,314,179,79,35898.0,42603.0,16297.0,37732.0,17.4,0,-50617.02374661079,9316.041213734969
29068.0,52338.0,12417.0,23911.0,188,59,130,93,33506.0,36205.0,16174.0,29157.0,17.4,0,-57050.34173386039,9093.460295522702
12269.0,25846.0,1529.0,4437.0,154,139,86,79,16556.0,19667.0,18875.0,17166.0,17.5,0,-79132.4177327206,11913.866489926288
203787.0,349619.0,19815.0,32026.0,569,330,311,152,219873.0,223676.0,88654.0,89843.0,17.5,0,128445.7457667938,-132889.53770059385
47676.0,69356.0,18832.0,34024.0,512,268,0,87,42539.0,46217.0,43446.0,38819.0,17.5,0,-30528.292153556773,-7815.944605347751
3069.0,9951.0,777.0,2270.0,2100,2730,2416,3232,7549.0,10075.0,545.0,1040.0,17.5,0,-95875.75599727,29055.672964285943
3978.0,17156.0,2655.0,6925.0,1428,2464,1899,3165,5321.0,8019.0,729.0,1630.0,17.5,0,-95054.37384016572,31214.467110794543
3016.0,8687.0,1924.0,4229.0,3025,5222,3883,6983,10460.0,17413.0,1395.0,4113.0,17.6,0,-93017.17726277711,27166.86201616284
3600.0,10503.0,1120.0,2772.0,683,2537,891,3239,2177.0,8399.0,661.0,1043.0,17.6,0,-97819.06012972642,32061.01795846272
5035.0,11845.0,3106.0,8281.0,3267,4055,5082,6253,15172.0,18663.0,784.0,1417.0,17.7,0,-89928.30999631778,26312.929279765343
17226.0,23106.0,2082.0,4151.0,5459,6185,7938,9324,22923.0,25861.0,7047.0,7363.0,17.7,0,-79778.27918766813,17233.361299973018
35566.0,66446.0,3596.0,5473.0,251,165,210,142,38221.0,38204.0,29426.0,32780.0,17.7,0,-53683.71113073413,-6631.3548454280535
37840.0,73198.0,2698.0,4318.0,49,109,169,222,36072.0,37515.0,40349.0,32380.0,17.7,0,-50575.66452236036,-11759.531978330711
256863.0,415350.0,16688.0,30079.0,134,317,0,89,188889.0,182292.0,121301.0,105606.0,17.7,0,145002.18860933406,-138152.18238024806
6792.0,14330.0,988.0,2430.0,3268,4551,4568,6554,12238.0,17742.0,459.0,1747.0,17.8,0,-92233.1490167742,26669.24027449775
2850.0,10925.0,1077.0,3253.0,2678,3718,3594,5226,9421.0,13259.0,1640.0,3154.0,17.9,0,-94199.54416906436,27242.933454718703
16755.0,30615.0,3098.0,5735.0,100,133,231,71,22074.0,24534.0,16371.0,21496.0,18.0,0,-74249.24443205545,10516.956240255502
13028.0,22193.0,2355.0,3795.0,2709,3075,4201,4649,10976.0,12639.0,1804.0,2220.0,18.0,0,-89064.9300910885,27485.257089452363
10377.0,17808.0,4694.0,6601.0,3680,4184,4979,5851,13513.0,14936.0,3270.0,3099.0,18.0,0,-86508.33066280076,26614.941479829227
26589.0,50835.0,5841.0,10527.0,415,211,190,248,34691.0,39131.0,16970.0,38932.0,18.2,0,-60492.48450656701,1907.822485508492
42574.0,59683.0,8042.0,15262.0,654,270,389,141,37047.0,37774.0,28393.0,32004.0,18.2,0,-49017.78595331536,-2395.391583289791
8807.0,15199.0,1071.0,2454.0,5420,6097,6536,7282,15655.0,17180.0,1529.0,3819.0,18.2,0,-89244.2279287587,23960.62802411261
3579.0,8858.0,502.0,1437.0,1417,1664,1513,1731,5602.0,6823.0,1033.0,1285.0,18.2,0,-96561.06366572982,29612.4878889725
27401.0,59014.0,4615.0,11358.0,213,160,79,20,32591.0,35775.0,16786.0,30094.0,18.2,0,-63331.33648095364,4129.817352676011
9205.0,24280.0,1579.0,3591.0,3636,3971,5398,6318,17033.0,18949.0,4662.0,5975.0,18.3,0,-86680.54166142283,21455.341429973807
24003.0,47057.0,4514.0,7506.0,462,279,36,92,39580.0,40345.0,25903.0,33795.0,18.3,0,-57620.00399278703,-5284.447766028563
3863.0,13032.0,2319.0,5795.0,4354,5704,5982,8163,14611.0,19683.0,1809.0,3662.0,18.3,0,-90473.98829480656,25101.095697125464
16598.0,24244.0,3573.0,5641.0,6465,6719,8863,9085,22841.0,22520.0,4087.0,3582.0,18.4,0,-80559.79031390452,20539.043637142742
4237.0,8984.0,1409.0,4343.0,3759,4227,5009,5613,13161.0,13842.0,3727.0,4611.0,18.4,0,-90823.48274932716,24090.72383235772
45814.0,73013.0,2504.0,5287.0,165,97,64,25,30191.0,32039.0,13984.0,26920.0,18.5,0,-60918.81980588515,6494.099288946105
5250.0,20684.0,1860.0,4239.0,3081,3754,4043,4886,10285.0,11387.0,1751.0,2647.0,18.5,0,-92429.65554935717,27358.925049531583
17744.0,49371.0,4978.0,11375.0,100,130,26,13,26308.0,29137.0,7251.0,20943.0,18.5,0,-74037.76314239687,14441.745859325323
28075.0,40850.0,9413.0,18411.0,180,126,412,178,36404.0,39583.0,17618.0,30303.0,18.6,0,-57580.473037223805,4654.884552435735
2110.0,11272.0,1752.0,5555.0,843,1107,2117,3224,5781.0,9610.0,1152.0,3740.0,18.7,0,-95710.74039826506,29724.27293888552
2814.0,16161.0,626.0,2890.0,121,23,197,138,2151.0,3972.0,4607.0,7217.0,18.7,0,-96171.19616378075,28412.938217384894
5937.0,10411.0,0.0,934.0,14,0,531,294,6671.0,5129.0,6867.0,5719.0,18.7,0,-92875.41755300696,24772.17031854969
742265.0,890024.0,58673.0,82158.0,6220,5259,64227,57538,526398.0,437960.0,322139.0,274635.0,18.7,3,594662.9691315566,-423547.5657793968
47704.0,76041.0,2332.0,6584.0,417,271,424,150,36037.0,34590.0,18459.0,22940.0,18.8,0,-56669.28704403556,1735.3069170361923
45060.0,52034.0,4885.0,7574.0,798,363,575,201,47817.0,49549.0,42304.0,41101.0,18.8,0,-39247.08998100854,-19274.40814748568
9195.0,14759.0,1467.0,4072.0,3659,4283,4813,5080,13842.0,15387.0,4229.0,3617.0,18.8,0,-88686.14420766223,23777.556267992917
20014.0,47292.0,3695.0,6601.0,6682,7779,9649,11034,27721.0,31395.0,4566.0,7999.0,18.9,0,-76285.5575916845,16946.36050329169
7458.0,25423.0,1536.0,3994.0,3512,3908,4233,5232,10502.0,12929.0,1360.0,2771.0,18.9,0,-91913.54999119532,27259.173320639376
42485.0,70654.0,70322.0,126941.0,10842,11420,18893,21394,28316.0,28043.0,6248.0,7728.0,18.9,0,-19393.027213979178,58057.9977426664
18379.0,32661.0,1208.0,2810.0,6751,7288,9113,10220,25028.0,25971.0,3799.0,5224.0,18.9,0,-80533.88784233032,17746.455060370296
19960.0,30981.0,3065.0,6624.0,6999,7541,9203,9636,22782.0,25535.0,4820.0,6372.0,19.0,0,-79114.92249552299,19355.3382214678
5689.0,14760.0,2063.0,3361.0,2963,3931,3861,5643,10502.0,15038.0,2651.0,3513.0,19.1,0,-91583.20431457117,26725.93507868664
2366.0,9500.0,1043.0,3168.0,523,2040,1003,3498,2398.0,8590.0,603.0,1276.0,19.1,0,-98198.38156924964,31859.8465138338
3730.0,16591.0,1313.0,3609.0,2465,3105,3373,4387,9399.0,12201.0,459.0,1629.0,19.1,0,-94371.79556395295,28351.473243706587
2588.0,11408.0,2749.0,6531.0,1915,3090,2386,4020,6318.0,12011.0,1948.0,2440.0,19.1,0,-94469.24034089332,29912.33983592389
2444.0,7939.0,846.0,2193.0,5289,6785,5860,7462,13528.0,17304.0,1462.0,2524.0,19.2,0,-92807.50772505916,25139.19323567872
26094.0,54686.0,17913.0,30893.0,388,167,242,150,43560.0,44008.0,26320.0,36888.0,19.2,0,-44833.55885337556,228.5612130367372
370557.0,549152.0,59662.0,89058.0,1398,1020,402,177,403340.0,353963.0,151705.0,160291.0,19.2,0,331200.3635749857,-249985.44952711285
12044.0,13302.0,2777.0,3569.0,4391,4750,5127,5460,13145.0,13385.0,2257.0,2729.0,19.2,0,-87891.23291816535,26244.76452265956
10039.0,20722.0,2193.0,4587.0,8212,8516,9920,11004,26005.0,27706.0,4062.0,6449.0,19.2,0,-82048.31128606392,17331.475972262084
7085.0,19326.0,1821.0,3601.0,4006,4644,5552,6214,13643.0,14916.0,2742.0,2972.0,19.3,0,-89892.39098585692,24992.941120631604
6118.0,14420.0,180.0,944.0,1848,2071,2541,3470,6669.0,8847.0,792.0,1781.0,19.3,0,-95437.5927629311,28914.226032302475
27364.0,49495.0,4239.0,7229.0,305,343,143,62,40320.0,42412.0,35496.0,35181.0,19.3,0,-52616.11635819469,-11182.426714964342
17129.0,33832.0,4481.0,8926.0,7494,8581,9640,10902,25735.0,26983.0,4586.0,6797.0,19.3,0,-77784.6404981966,18677.321701265137
4223.0,17397.0,2133.0,5169.0,4988,6362,7116,9002,19075.0,23175.0,480.0,2616.0,19.4,0,-89100.58293078354,23543.768738556544
8708.0,26084.0,1567.0,3864.0,3035,3925,3920,5108,11474.0,14650.0,3159.0,3342.0,19.4,0,-90280.43960531538,25711.22574927057
3363.0,12738.0,1141.0,3391.0,1416,4052,1788,5008,5264.0,13393.0,2254.0,2499.0,19.4,0,-95713.98265844934,29296.260721048347
3397.0,12029.0,1093.0,3424.0,3645,5568,4706,7109,11929.0,18547.0,510.0,806.0,19.4,0,-93602.14874252428,27006.452990063957
3917.0,11214.0,1290.0,5562.0,1797,3547,2686,4546,7466.0,13579.0,602.0,1162.0,19.5,0,-95206.7094257328,29380.48418246093
47573.0,64704.0,13224.0,23266.0,85,116,504,250,57025.0,53678.0,53387.0,44792.0,19.5,0,-23647.6984506305,-25506.073145961964
4963.0,12796.0,1630.0,4006.0,5592,6977,6951,8392,16527.0,19286.0,2180.0,2562.0,19.5,0,-89737.27122915971,23694.369386026643
2461.0,14608.0,1035.0,4580.0,997,2168,1409,3663,3556.0,9724.0,1014.0,3103.0,19.7,0,-97245.29594047544,30658.597411626117
3048.0,15280.0,1163.0,4723.0,1377,2292,2085,3960,5342.0,10623.0,836.0,1608.0,19.7,0,-96413.8834210368,30197.196488949045
3415.0,16362.0,1313.0,3884.0,1932,2301,3254,4275,7435.0,9832.0,559.0,1863.0,19.7,0,-95298.30988340532,29285.54319646596
9387.0,20067.0,1707.0,3835.0,2555,2815,3049,3444,8428.0,8397.0,1239.0,1627.0,19.8,0,-92249.89982307972,28788.912523247112
10980.0,22933.0,3283.0,5399.0,3636,3875,5080,5389,11881.0,12328.0,2547.0,2092.0,19.8,0,-88452.80121100855,27187.61533393727
115680.0,170297.0,18614.0,29552.0,366,453,0,86,78040.0,78161.0,61783.0,62535.0,19.8,0,19185.478575274887,-40180.64411624077
3304.0,9470.0,0.0,162.0,224,184,121,21,4889.0,6269.0,1816.0,1788.0,19.8,0,-96989.34258421572,29151.688816939444
2563.0,7623.0,0.0,0.0,186,86,99,3,6919.0,7159.0,1056.0,931.0,19.8,0,-96732.65063918415,28641.59638131761
2131.0,4760.0,1321.0,3144.0,225,240,169,117,3754.0,6489.0,25537.0,45212.0,19.8,0,-82289.57616653801,9232.012386571816
358952.0,499931.0,42275.0,64575.0,1423,664,90,89,633267.0,551977.0,225730.0,207402.0,19.8,3,451510.6184983522,-431694.0902417671
13330.0,18072.0,2119.0,5184.0,2132,1936,3083,3409,9887.0,9661.0,2779.0,2832.0,19.8,0,-89180.8942095539,27276.45815869941
2710.0,15656.0,784.0,3007.0,2069,3542,2322,3992,5777.0,9999.0,661.0,1003.0,19.9,0,-96757.26451144338,29938.1340820551
36995.0,71952.0,6620.0,12408.0,216,260,118,170,62903.0,61618.0,37457.0,47252.0,19.9,0,-34957.560262669955,-24949.551088651795
4506.0,7142.0,1501.0,3478.0,2625,2497,3267,3641,11091.0,11316.0,2791.0,2973.0,19.9,0,-92165.43627666958,26075.41373076161
23083.0,38955.0,2238.0,3805.0,0,0,373,145,37715.0,36434.0,25277.0,27898.0,19.9,0,-61473.842449217926,-4229.454761410161
1570.0,9623.0,504.0,3963.0,2099,5111,2695,6914,6486.0,15456.0,45.0,0.0,20.0,0,-97404.88792093364,29897.23366335088
17731.0,22520.0,3548.0,5731.0,2377,2393,5631,6082,16082.0,17937.0,5805.0,6639.0,20.0,0,-82179.47682141364,22589.957191059897
25874.0,41137.0,6924.0,12917.0,7298,7675,11582,12402,32044.0,33537.0,8744.0,7800.0,20.0,0,-68449.07640866826,14596.44734949042
3479.0,13842.0,1237.0,4947.0,2512,3607,3757,5541,10004.0,14420.0,1541.0,2005.0,20.1,0,-93796.02073347491,27327.57298031482
2914.0,18695.0,835.0,5676.0,1456,2890,2054,4201,4901.0,10851.0,770.0,1201.0,20.1,0,-96976.80820583049,30339.004370023944
34488.0,52393.0,5197.0,7419.0,77,166,291,155,38937.0,36076.0,26793.0,26017.0,20.1,0,-54482.49471236927,-3263.554035327681
9655.0,13204.0,2274.0,3384.0,5650,6404,7638,8431,21593.0,22555.0,1433.0,5857.0,20.2,0,-85156.04499295558,21229.527348405914
3191.0,14775.0,9168.0,26461.0,195,146,209,117,2287.0,4208.0,732.0,1226.0,20.2,0,-92050.11846948572,36984.37597203063
21814.0,41466.0,2873.0,6448.0,9582,10663,13034,14060,34726.0,36143.0,8025.0,7425.0,20.2,0,-71906.16979984808,11023.134630787048
7445.0,14780.0,3898.0,6786.0,3988,4425,5862,6275,16811.0,18314.0,995.0,4199.0,20.2,0,-87305.97835338715,25312.368010973536
7606.0,13106.0,1163.0,4059.0,1244,1982,2079,2933,4932.0,7418.0,68.0,525.0,20.3,0,-95424.9405125281,31112.75236305776
4947.0,17693.0,1208.0,3445.0,2851,3429,3756,4683,8705.0,11278.0,1462.0,1862.0,20.3,0,-93932.96838724964,28091.548894062904
323645.0,413056.0,260505.0,389787.0,539,428,166,117,239569.0,222847.0,110593.0,133899.0,20.3,0,367449.5033739278,-10508.96615068357
17564.0,13869.0,6783.0,8087.0,1776,1500,3564,3617,10304.0,10174.0,4471.0,4041.0,20.3,0,-83350.42035074513,28913.0163865193
5466.0,11165.0,1328.0,2708.0,2963,3348,4185,4465,10955.0,11619.0,0.0,1478.0,20.4,0,-93236.72852158904,27839.486076095847
23037.0,40077.0,5465.0,11538.0,1,49,118,79,27900.0,28595.0,10663.0,20743.0,20.4,0,-69892.19179475747,12212.44581157549
8145.0,20453.0,545.0,3538.0,5492,6393,6453,7732,15903.0,18857.0,3797.0,3615.0,20.5,0,-88947.55202543907,22321.065675692065
60148.0,102014.0,10172.0,17351.0,230,220,220,148,44253.0,43146.0,19073.0,34057.0,20.5,0,-41164.96508560578,-38.449202968375175
18322.0,23994.0,2746.0,5564.0,1897,1912,4767,5160,14472.0,15770.0,3628.0,3931.0,20.6,0,-84445.73118493642,24649.250470190025
13813.0,20158.0,3268.0,6212.0,3072,3158,4199,4247,9635.0,9668.0,1980.0,3073.0,20.6,0,-88549.45346983022,28517.828546336044
29341.0,41994.0,6066.0,9790.0,8037,8613,11633,11803,28927.0,27757.0,7697.0,6591.0,20.7,0,-69799.35842010102,16562.781496635293
9441.0,22933.0,2375.0,4335.0,8321,8670,9473,10206,25827.0,26973.0,3928.0,5703.0,20.8,0,-82359.92008324724,17751.952901772893
6161.0,17770.0,988.0,3516.0,5061,7288,7003,9342,18134.0,24936.0,512.0,5227.0,20.8,0,-89295.08692869841,22812.58852953369
2871.0,10733.0,89.0,2650.0,883,3048,1271,4074,3456.0,11328.0,0.0,575.0,20.8,0,-98549.96889262488,31169.457693760854
2678.0,8306.0,1247.0,3297.0,2190,2837,2278,3060,7177.0,9741.0,1074.0,1624.0,20.9,0,-95567.39272719232,29143.515631693437
4980.0,15034.0,1580.0,2449.0,1649,2003,2686,3389,7668.0,9892.0,1734.0,2087.0,20.9,0,-93991.78324390124,28684.56351090053
2678.0,11726.0,1077.0,3696.0,1743,2099,2334,2846,5790.0,7034.0,302.0,863.0,21.0,0,-96701.75932614908,30333.906688513845
5307.0,12298.0,2178.0,5399.0,3212,3987,4126,5235,10036.0,12438.0,1152.0,2904.0,21.0,0,-92474.18382725334,27959.29952080491
2487.0,7917.0,540.0,1896.0,2751,3849,3690,5165,9996.0,14047.0,2052.0,3964.0,21.0,0,-94193.74622315186,26213.24912798804
3359.0,10566.0,1810.0,4424.0,4749,5658,6509,7436,16583.0,18941.0,565.0,1907.0,21.1,0,-90827.45049008822,24743.055403800918
3206.0,11115.0,0.0,422.0,221,173,319,229,5827.0,5233.0,1505.0,1517.0,21.1,0,-96752.54840610085,28873.30976322583
1956.0,7204.0,0.0,24.0,222,181,232,161,3641.0,5314.0,223.0,686.0,21.1,0,-98758.32487859184,30859.966844090533
454397.0,603536.0,70371.0,107096.0,961,893,576,199,636999.0,530634.0,276172.0,240159.0,21.1,3,529989.9457761828,-447901.4790468846
4876.0,12075.0,2173.0,4908.0,1813,1780,2960,3322,7045.0,7524.0,550.0,839.0,21.2,0,-94484.36199527678,30266.32538927967
6044.0,16142.0,1471.0,4603.0,3615,3976,5514,6848,15547.0,19051.0,2882.0,4666.0,21.2,0,-89369.40323759573,23333.81264058564
72091.0,114001.0,5999.0,8345.0,454,236,357,148,34905.0,33445.0,38555.0,40034.0,21.2,0,-36255.41514300716,-9096.88939406468
36131.0,54835.0,4632.0,7812.0,85,197,146,113,52789.0,51076.0,26093.0,44576.0,21.2,0,-45759.60079492102,-14271.472217080278
904.0,4862.0,1362.0,5526.0,1486,2859,1700,3184,3830.0,7647.0,0.0,299.0,21.3,0,-98191.18335798202,31796.55742861236
22662.0,38309.0,11679.0,23068.0,213,140,0,6,28993.0,28734.0,9928.0,22489.0,21.3,0,-65068.87711764503,15578.734872527804
5217.0,7254.0,1989.0,3895.0,3439,3587,4663,4900,12590.0,13866.0,2604.0,2427.0,21.4,0,-91029.68250876696,25809.00904999298
11210.0,22871.0,209.0,3657.0,2690,2836,4052,4474,11646.0,12401.0,1483.0,1702.0,21.4,0,-91142.32751087323,26026.442216490275
5845.0,13994.0,911.0,2352.0,3494,3978,4445,5093,11593.0,13628.0,158.0,2626.0,21.5,0,-92899.56556380144,26931.723716140496
10157.0,24577.0,2712.0,7556.0,4363,5460,5884,7245,16330.0,20329.0,1281.0,4351.0,21.5,0,-87298.96406958673,24681.84036604986
3698.0,8265.0,417.0,3030.0,506,1981,973,2700,1568.0,5865.0,110.0,370.0,21.5,0,-98860.7439000981,32370.772071145944
940.0,5069.0,485.0,2026.0,1042,3117,1043,3634,3419.0,8838.0,1603.0,3620.0,21.5,0,-97953.3132861708,29943.968727760966
2200.0,10177.0,1843.0,5325.0,2071,4160,2819,5699,7316.0,13557.0,0.0,746.0,21.5,0,-95755.35212130734,30184.553424784583
114508.0,153435.0,6327.0,8673.0,737,217,425,163,109951.0,95234.0,42710.0,41666.0,21.6,0,14410.613327058163,-50483.73394949094
43298.0,62855.0,5072.0,7429.0,168,139,279,183,57589.0,58213.0,33062.0,46541.0,21.6,0,-37948.62978449508,-20526.69649496232
2585.0,7703.0,2476.0,6279.0,2601,3333,3844,5264,10087.0,12687.0,1746.0,2346.0,21.6,0,-93056.00178229612,27871.32270977592
39428.0,62595.0,11046.0,18587.0,53,149,386,179,43761.0,43411.0,23031.0,34519.0,21.6,0,-46539.389621596725,-1759.277517905561
11924.0,12461.0,1496.0,4368.0,2996,3154,4624,4435,11072.0,11335.0,1252.0,1846.0,21.6,0,-90282.84555481806,27245.39118119779
1258.0,8088.0,734.0,3184.0,1302,2347,1636,2981,4185.0,7845.0,144.0,1240.0,21.6,0,-98177.8351808424,30953.83390202917
34047.0,54444.0,25288.0,39368.0,663,379,106,92,38626.0,33344.0,34167.0,30319.0,21.7,0,-36980.495026803,4744.222847560795
19160.0,31904.0,8824.0,14742.0,6065,6057,8695,9040,27583.0,28825.0,5342.0,5601.0,21.8,0,-72995.162972441,20299.40376858089
11367.0,23017.0,1345.0,3599.0,4019,4440,4956,5820,13914.0,14645.0,3037.0,3515.0,21.8,0,-88425.3636066035,24352.87777331176
33213.0,43539.0,7406.0,12097.0,92,92,0,58,36826.0,34243.0,38868.0,31439.0,21.9,0,-49133.83690902151,-8293.4481559782
45729.0,72571.0,12707.0,19629.0,59,144,279,121,64135.0,60203.0,36091.0,52351.0,21.9,0,-26723.28617293718,-21927.88155267464
51733.0,84169.0,6466.0,11140.0,429,220,199,139,54547.0,53274.0,38569.0,48529.0,21.9,0,-33059.915200146585,-21235.610186166545
13285.0,17797.0,2870.0,4331.0,4670,4650,6444,6923,20132.0,20691.0,2552.0,4152.0,21.9,0,-83937.27059398743,22181.20552460248
18624.0,29124.0,3076.0,4949.0,7711,8117,9299,9761,25006.0,25597.0,468.0,4470.0,22.0,0,-80424.67676827696,20863.07848601284
42601.0,83681.0,8526.0,14016.0,442,358,0,53,42920.0,40086.0,34379.0,37627.0,22.0,0,-43055.83358704172,-9514.12856550586
54384.0,77354.0,2113.0,3750.0,0,67,38,60,47573.0,44640.0,36756.0,44263.0,22.0,0,-39662.66955867824,-18419.694398117277
2164.0,10865.0,1306.0,4037.0,1763,3297,2263,4705,6810.0,13915.0,1220.0,2391.0,22.1,0,-95711.79869764928,29134.824399251334
191235.0,288560.0,92695.0,152281.0,6135,6289,8768,8732,27747.0,26725.0,6581.0,6524.0,22.1,0,48787.31254267601,74870.57477704858
49355.0,79108.0,11633.0,18464.0,349,424,0,0,36448.0,34309.0,26413.0,31707.0,22.2,-1,-45082.16789061113,1377.9552063396295
4850.0,11089.0,56.0,1047.0,1021,2023,1144,2937,3306.0,8261.0,1804.0,1685.0,22.2,0,-97133.596370381,30076.78811612695
8404.0,26123.0,418.0,1544.0,2041,2184,2572,2945,7191.0,7930.0,747.0,1739.0,22.3,0,-94248.37484361295,28856.61400842784
2849.0,10877.0,17404.0,49644.0,107,0,172,44,14172.0,24914.0,53745.0,68924.0,22.4,0,-52164.803679141565,-5928.097782552919
993.0,4493.0,3215.0,12114.0,216,170,184,133,10060.0,19594.0,28165.0,44967.0,22.4,0,-77561.31401759801,5716.349427504785
3991040.0,1810790.0,15509600.0,9650800.0,21441,7100,7204,2125,6007740.0,1890220.0,4014430.0,1239340.0,22.4,5,16843881.858550917,4286280.421007259
6813.0,11073.0,533.0,2642.0,3874,4071,5497,5727,13248.0,14813.0,2999.0,2537.0,22.5,0,-91063.21052072532,24337.669487053703
6188.0,13887.0,1414.0,2604.0,2537,2865,3733,4029,10602.0,11793.0,2076.0,2233.0,22.5,0,-92219.38713072037,26834.964692015827
24569.0,41878.0,20136.0,36410.0,225,235,226,112,40502.0,41671.0,13808.0,29389.0,22.5,0,-50739.51152880695,11387.21038351749
9122.0,17163.0,2234.0,4232.0,2089,2056,3002,2980,8780.0,8649.0,1965.0,3544.0,22.6,0,-91274.3257497995,28158.638149672195
72784.0,116754.0,3793.0,5762.0,0,66,200,127,59775.0,57027.0,37238.0,44003.0,22.6,0,-26345.621513706035,-23734.10252787971
