FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
10078.0,9713.0,1283.0,3055.0,1594,3071,2654.0,3939.0,6955.0,9619.0,1783.0,1254.0,15.6,1,-141676.12730684993,9483.132778614254
7172.0,17121.0,837.0,1965.0,1739,2633,2238.0,3434.0,5435.0,8228.0,346.0,1959.0,15.6,1,-144436.7060750077,9884.781956527777
9630.0,31469.0,12182.0,37110.0,1833,2528,2487.0,3466.0,5519.0,7791.0,1258.0,1782.0,15.7,1,-136782.3990829202,18296.20386636838
895.0,5442.0,24.0,1529.0,260,226,96.0,0.0,2171.0,5634.0,521.0,3528.0,15.8,-1,-148966.04947327153,9593.18233596656
472495.0,905362.0,424223.0,842943.0,2153,2535,493.0,515.0,327183.0,408034.0,168150.0,195388.0,15.8,0,560042.2958463342,154007.0764186201
692.0,3520.0,460.0,1694.0,162,50,86.0,0.0,1924.0,5945.0,921.0,2476.0,15.8,-1,-148944.6106265684,9967.892486578048
3274.0,12850.0,722.0,3850.0,2187,3383,3058.0,4952.0,7002.0,11586.0,1719.0,2483.0,15.8,1,-144447.98463807968,7688.461051217604
13060.0,20700.0,2058.0,4339.0,1526,1743,1867.0,2626.0,4942.0,6922.0,415.0,863.0,15.9,1,-141895.8342175172,12210.905097052198
4136.0,12155.0,185.0,1426.0,2030,3629,2803.0,4304.0,5724.0,9379.0,510.0,883.0,16.0,1,-145903.03351446407,8754.377580551081
26327.0,57151.0,5709.0,13200.0,306,169,0.0,0.0,40677.0,52585.0,32144.0,45185.0,16.0,-1,-93915.40273447766,-18253.737605793187
1625.0,6135.0,1711.0,4677.0,1354,1940,1808.0,2794.0,3717.0,6170.0,370.0,1158.0,16.1,1,-147241.5163258129,10482.238654870394
70661.0,165252.0,18193.0,36830.0,201,268,43.0,60.0,50447.0,67100.0,48618.0,59153.0,16.1,1,-55100.98511402498,-13852.067753755084
97850.0,198033.0,2398.0,5381.0,0,185,299.0,155.0,138399.0,179186.0,73486.0,80579.0,16.1,1,12158.691102501529,-77869.22573892552
13948.0,26258.0,3912.0,5851.0,1419,1701,3299.0,4723.0,8786.0,12411.0,3714.0,4176.0,16.1,1,-136394.71470765822,10108.523223170165
16479.0,43022.0,3551.0,8877.0,88,79,270.0,186.0,26885.0,35026.0,31927.0,32496.0,16.2,1,-109115.14623142456,-12989.178444067798
9359.0,24374.0,901.0,3031.0,2884,4241,4085.0,5853.0,10905.0,16444.0,1365.0,3851.0,16.2,1,-139602.61712172913,6894.014456664771
5591.0,16368.0,932.0,2530.0,1024,1336,3140.0,4230.0,7027.0,9153.0,3688.0,4146.0,16.3,1,-142362.0227018584,7313.395941454136
11207.0,30064.0,1912.0,3492.0,5215,7528,5969.0,8581.0,14846.0,21396.0,62.0,3884.0,16.4,1,-136505.10704082175,6424.384164662647
9578.0,27231.0,882.0,3233.0,1688,2423,2322.0,3284.0,6983.0,10656.0,0.0,616.0,16.4,1,-142902.1859665622,9838.54727468072
47709.0,104558.0,17795.0,34701.0,542,360,469.0,239.0,61213.0,77713.0,51392.0,63024.0,16.4,1,-56170.29075653775,-25404.24959546355
7289.0,15578.0,1694.0,2786.0,2815,4035,2616.0,3714.0,8487.0,12979.0,556.0,1850.0,16.5,1,-142035.66620589286,8888.13922934744
4729.0,16507.0,1299.0,4781.0,1606,2301,1886.0,2792.0,5484.0,8014.0,1032.0,2029.0,16.5,1,-144813.06416483718,9483.149988580231
3954.0,8529.0,1232.0,2590.0,1263,1591,2028.0,2768.0,5620.0,7417.0,465.0,1966.0,16.5,1,-145313.2738148834,9445.119612303366
