FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3
18140.0,38931.0,472.0,3459.0,305.0,212.0,0.0,0,33693.0,44423.0,17323.0,35262.0,16.9,-1,-67249.981026592,-8187.0857791077615,12598.696748417393
1759.0,5805.0,0.0,1543.0,127.0,112.0,0.0,0,1303.0,4036.0,2208.0,3330.0,16.9,-1,-107261.39352299491,13561.694449939412,17792.451063071087
201777.0,407864.0,23951.0,50258.0,832.0,771.0,0.0,0,238207.0,291707.0,103879.0,122275.0,16.9,-1,201469.79820007304,-101989.34679668958,-54316.15092023747
16073.0,37693.0,2909.0,8068.0,191.0,53.0,124.0,80,17909.0,23600.0,11172.0,19126.0,17.0,0,-82423.31528419831,4914.4883776587685,15126.144901442343
1880.0,10119.0,17.0,1217.0,249.0,143.0,139.0,129,1054.0,5139.0,9808.0,22330.0,17.1,0,-99554.54006308757,8788.15494666769,26389.926821828565
62351.0,147329.0,11173.0,22143.0,314.0,227.0,54.0,132,54991.0,73729.0,39434.0,69804.0,17.1,0,-12412.745627613707,-16222.917848778843,15521.73346665818
4049.0,14468.0,791.0,2788.0,5209.0,7817.0,6563.0,9926,14395.0,21995.0,687.0,3165.0,17.1,0,-98963.0652536893,8834.611287654916,9502.324107991952
2874.0,11956.0,470.0,2023.0,1000.0,1573.0,1197.0,2091,2812.0,4949.0,270.0,1219.0,17.1,0,-107025.48003002546,14197.9351234963,15121.419294446148
80993.0,187164.0,12348.0,23654.0,219.0,232.0,73.0,62,58194.0,74605.0,50924.0,59403.0,17.1,0,1472.445472092979,-16659.300985112266,18503.64344518583
15918.0,24740.0,2593.0,5469.0,6748.0,9697.0,8181.0,11122,17561.0,24975.0,2435.0,5549.0,17.2,0,-89578.50383678381,9082.114221922193,7828.779417125059
12071.0,32764.0,6682.0,14250.0,373.0,187.0,433.0,205,27733.0,37042.0,20213.0,25834.0,17.3,0,-71222.29033625775,-236.17533700774948,17846.103983181783
18085.0,44571.0,7846.0,18574.0,228.0,287.0,177.0,128,25429.0,34511.0,22800.0,30590.0,17.3,0,-67015.28085723834,890.0297980181058,20923.82109391972
13454.0,31421.0,2066.0,5002.0,4489.0,6153.0,5824.0,8213,15053.0,21210.0,158.0,3250.0,17.3,0,-94039.09177336749,10570.68878659973,7265.605760600591
26761.0,32860.0,2188.0,4826.0,0.0,72.0,275.0,123,14988.0,19964.0,17659.0,20064.0,17.5,0,-76296.63695729602,4660.580144113117,20509.233709219552
5294.0,21537.0,1241.0,4415.0,2715.0,4066.0,3197.0,4833,6974.0,10418.0,399.0,2419.0,17.5,0,-102822.83074662114,12920.37176441911,12864.871774398383
8040.0,22353.0,1721.0,4991.0,3648.0,4756.0,4163.0,5351,9345.0,12539.0,1588.0,2308.0,17.6,0,-99447.31489297091,12161.045452878743,12118.370496996078
4905.0,21245.0,425.0,1896.0,6039.0,10846.0,6608.0,12495,14055.0,25151.0,3259.0,4037.0,17.7,0,-97510.3853476145,7917.109637375384,11693.389865268764
62092.0,130705.0,15706.0,28226.0,376.0,251.0,346.0,150,59457.0,74113.0,51877.0,59732.0,17.7,0,-4280.470554301923,-16423.807808137637,21195.110767805763
41390.0,80019.0,5268.0,8888.0,273.0,249.0,0.0,4,40820.0,53335.0,48389.0,52268.0,17.7,0,-32151.164098299138,-16409.709319465506,31441.481645990687
39381.0,79124.0,2262.0,6680.0,0.0,45.0,136.0,70,29171.0,37954.0,12834.0,38117.0,17.8,0,-60906.08327676573,-1944.5365653191184,9127.884972766276
8540.0,19240.0,1769.0,4426.0,3692.0,4754.0,5004.0,6704,12975.0,15495.0,4159.0,4721.0,17.8,0,-95383.36389850324,9528.690556721522,12370.54264040782
1629.0,9290.0,892.0,2946.0,1978.0,3611.0,2483.0,4435,5753.0,9889.0,1045.0,2160.0,17.8,0,-105108.80120086136,12734.142392947708,14475.308225966251
1545.0,5005.0,590.0,2732.0,556.0,2584.0,899.0,3321,2219.0,7781.0,0.0,0.0,17.8,0,-108317.38203640608,14710.752693291586,15242.198272526271
40779.0,91073.0,2579.0,6141.0,400.0,265.0,218.0,92,39580.0,50818.0,34772.0,50554.0,17.9,0,-41154.98933463634,-14145.75079834356,21547.9570276121
7620.0,25842.0,168.0,1724.0,3653.0,4851.0,4887.0,6583,13646.0,17985.0,1468.0,2537.0,17.9,0,-97907.58053783266,8879.18586097889,9746.28971854924
5145.0,19556.0,2907.0,8531.0,3733.0,5085.0,5636.0,7569,12948.0,17593.0,1468.0,3473.0,18.1,0,-97938.34351682378,11104.42398711924,10679.792030528082
12748.0,38480.0,4469.0,8785.0,4046.0,5501.0,5585.0,7771,16805.0,23718.0,4896.0,6537.0,18.1,0,-89330.14041780861,9927.410908263324,10382.626204016067
2505.0,15277.0,1239.0,5576.0,1514.0,2606.0,1994.0,3572,5323.0,9681.0,267.0,950.0,18.1,0,-105456.0943241922,13696.275243435894,13764.358157212317
23984.0,41472.0,9703.0,17940.0,512.0,245.0,0.0,12,28595.0,34978.0,29823.0,30572.0,18.2,0,-58413.43215537919,-406.4621695808346,23618.79685718695
8228.0,11360.0,762.0,1187.0,34.0,65.0,27.0,48,11544.0,7189.0,6794.0,4461.0,18.2,0,-95823.91140973466,8706.025351123291,14608.982866367276
4416.0,14129.0,0.0,1588.0,121.0,56.0,146.0,52,47.0,4123.0,2163.0,4217.0,18.2,0,-106592.19811164236,14247.088256283689,18255.18460411613
1123.0,4442.0,0.0,0.0,77.0,0.0,136.0,10,121.0,5743.0,2848.0,6612.0,18.2,0,-107185.4318238419,13379.365269473146,19530.964830126868
236892.0,429505.0,45057.0,87581.0,1178.0,974.0,204.0,152,569517.0,677088.0,216135.0,260548.0,18.2,4,496608.5671925688,-282487.2279622732,-146961.26985160017
2648.0,6385.0,0.0,940.0,94.0,172.0,122.0,75,1461.0,10117.0,2154.0,6896.0,18.2,0,-106010.0068428969,13055.534462301306,18032.339264362065
1729.0,11080.0,66.0,1464.0,185.0,117.0,149.0,50,4639.0,8260.0,44.0,339.0,18.2,0,-107047.6395038236,13144.10700069886,13793.760308151555
655.0,3902.0,13.0,529.0,101.0,0.0,193.0,103,0.0,4036.0,1448.0,4513.0,18.2,0,-108580.8386927236,14099.402791109243,18307.38639122139
1676.0,4753.0,0.0,883.0,85.0,107.0,125.0,103,2133.0,13693.0,10936.0,31586.0,18.2,0,-96478.42599050862,6582.777567672729,27911.369902371065
395687.0,717297.0,55817.0,96687.0,1103.0,1259.0,294.0,107,605806.0,694486.0,253865.0,313163.0,18.2,4,622965.5354135813,-294156.062105211,-154459.37577226092
2116.0,8386.0,166.0,844.0,58.0,0.0,206.0,145,2044.0,6701.0,1147.0,2492.0,18.2,0,-107290.96143532248,13813.486824563708,16403.602539383184
21673.0,46051.0,21300.0,43230.0,0.0,53.0,209.0,101,32122.0,36879.0,32475.0,35779.0,18.4,0,-49798.363775895305,5923.777947563543,24446.226128115
11813.0,13401.0,453.0,2571.0,2108.0,2291.0,2714.0,3214,7564.0,9713.0,2011.0,2094.0,18.4,0,-99244.71818603046,12189.328783616564,12758.951585821129
5403.0,9194.0,825.0,2145.0,1801.0,2547.0,2967.0,3995,7614.0,9864.0,1571.0,2379.0,18.5,0,-102080.93152743734,11988.757295863084,13367.604592993428
53675.0,105370.0,16877.0,34526.0,837.0,372.0,36.0,57,65269.0,79004.0,67543.0,67717.0,18.6,0,4888.853659704619,-24313.405986897167,32146.187505395064
12130.0,23660.0,197.0,1509.0,2839.0,3763.0,4652.0,6200,11161.0,14764.0,2377.0,2747.0,18.6,0,-96802.86989626584,10154.143904472068,11264.96588976657
12565.0,27341.0,1309.0,3538.0,3369.0,4407.0,4592.0,6100,12254.0,14717.0,3227.0,3285.0,18.6,0,-94958.65632377988,10304.0891579425,11259.278107674178
13768.0,18149.0,3081.0,6009.0,3714.0,4653.0,4470.0,5572,12022.0,15661.0,4866.0,7068.0,18.7,0,-92129.98933918904,10972.574202760446,12945.276116663392
1661.0,10534.0,429.0,1637.0,215.0,252.0,102.0,0,9487.0,18162.0,14624.0,29505.0,18.7,-1,-90863.94538874325,2896.243104042489,26190.873719797502
1716.0,8810.0,115.0,1361.0,236.0,141.0,95.0,0,1384.0,8144.0,12539.0,21317.0,18.7,-1,-98328.69079547276,8101.600898596997,28191.144289596017
537001.0,818582.0,116844.0,205061.0,2622.0,2872.0,159.0,243,830913.0,913857.0,665662.0,703307.0,18.7,4,1121738.193015745,-503989.4744307785,64868.82438084662
15171.0,25637.0,2475.0,4693.0,3288.0,4020.0,4612.0,5742,15025.0,18254.0,5343.0,3277.0,18.8,0,-90696.7391234028,9668.702319153152,10895.30829579895
6798.0,15110.0,1500.0,6309.0,4800.0,5844.0,5790.0,7020,12631.0,15218.0,2164.0,2888.0,18.8,0,-97787.27364451558,10110.95910507618,11128.027945111142
57315.0,117533.0,12523.0,21684.0,130.0,119.0,124.0,156,85507.0,104782.0,31861.0,53088.0,18.9,0,-4178.145064282129,-24794.059179193668,-9679.967103610288
3729.0,10478.0,1895.0,5522.0,1280.0,2389.0,1644.0,3336,3917.0,7349.0,259.0,448.0,19.0,0,-105525.96017341167,15067.633285663542,14275.560060211295
15171.0,30060.0,1560.0,2586.0,73.0,114.0,77.0,22,19501.0,23235.0,19389.0,22925.0,19.0,0,-77829.4830154416,174.7963049496684,21230.853716054055
9702.0,10282.0,2337.0,5980.0,5048.0,6518.0,6721.0,9007,18946.0,24917.0,2678.0,4207.0,19.0,0,-91977.85573777418,7855.241484007155,7727.540828200277
23384.0,54120.0,24993.0,57666.0,267.0,131.0,193.0,81,34285.0,42814.0,15313.0,34860.0,19.1,0,-54445.161372480674,13008.049776719585,9432.918371123484
14810.0,35048.0,3669.0,7717.0,233.0,176.0,108.0,96,28802.0,36107.0,14959.0,27650.0,19.1,0,-72854.08104687062,-1804.304380284069,13023.90481748927
14726.0,31745.0,2334.0,6691.0,3515.0,4753.0,4513.0,5943,15209.0,19755.0,2452.0,2548.0,19.1,0,-92385.25771097596,10330.158781167,8497.240241507538
11541.0,12145.0,1744.0,3729.0,2610.0,3489.0,3905.0,4829,12902.0,15846.0,2966.0,3917.0,19.1,0,-94878.13065655647,10272.18739287421,10811.75462897158
5448.0,10226.0,1678.0,3736.0,4015.0,5415.0,4640.0,6100,12162.0,15493.0,1567.0,2002.0,19.1,0,-99107.61245217774,10665.199014701902,10851.451649073117
17205.0,30514.0,1536.0,4041.0,305.0,241.0,244.0,225,23287.0,28081.0,20178.0,24360.0,19.2,0,-74095.67205747557,-1813.1093909600856,19563.531902724648
26542.0,55256.0,6728.0,13257.0,317.0,170.0,166.0,150,25123.0,29243.0,20408.0,21801.0,19.3,0,-66947.56590193804,2809.1699182773245,16887.26825587438
29548.0,72707.0,4550.0,7948.0,227.0,109.0,0.0,0,33045.0,39219.0,23177.0,36395.0,19.4,-1,-57588.88951530605,-5288.386700392861,15961.85676921248
4844.0,9307.0,2186.0,4634.0,2959.0,3504.0,3234.0,4106,8079.0,10706.0,2736.0,2931.0,19.4,0,-100751.27910835706,12445.24427026644,14148.117808283076
2279.0,10131.0,688.0,2994.0,559.0,1561.0,766.0,2397,1617.0,5410.0,0.0,228.0,19.5,0,-108234.26554969855,15096.73299443241,15498.445658930352
19813.0,30419.0,5813.0,9872.0,5525.0,6896.0,7751.0,9340,20008.0,24506.0,3411.0,4241.0,19.5,0,-84842.9627605771,10932.85360045044,6320.469336750204
2275.0,4947.0,0.0,513.0,1481.0,1965.0,2217.0,2775,5805.0,7112.0,1202.0,1347.0,19.6,0,-105316.07703014794,12111.272736286808,14352.582464871106
6654.0,18424.0,1107.0,2649.0,3742.0,5480.0,4297.0,6425,9533.0,13690.0,1459.0,1999.0,19.6,0,-100369.1365868015,11523.101058768185,12094.181116152882
40512.0,70625.0,11603.0,21250.0,0.0,139.0,150.0,76,49130.0,56179.0,40568.0,43179.0,19.6,0,-30694.197080796715,-11488.4234349649,19332.28201041709
24293.0,43131.0,6016.0,11011.0,447.0,183.0,424.0,235,35426.0,41509.0,24055.0,30678.0,19.6,0,-58802.31247405941,-4969.383239598585,15275.99789479744
12297.0,19659.0,1707.0,2864.0,3973.0,4668.0,5159.0,6411,12543.0,15187.0,3049.0,2904.0,19.6,0,-94875.1406101284,10575.258618529995,11004.929117128258
7082.0,9308.0,774.0,1551.0,311.0,162.0,338.0,185,1747.0,4344.0,9372.0,18332.0,19.6,0,-97553.56683031633,10273.80475172832,24385.64959599665
215796.0,407190.0,8306.0,16046.0,563.0,311.0,179.0,64,194440.0,215788.0,81144.0,90688.0,19.6,0,158229.86319303213,-82754.7580797275,-52222.2955004651
1431.0,9096.0,115.0,899.0,189.0,151.0,147.0,35,1605.0,4402.0,0.0,890.0,19.6,0,-108764.96251644003,14462.057059973844,15642.209957577405
90858.0,159938.0,7123.0,14224.0,127.0,348.0,136.0,227,69107.0,78794.0,55890.0,66146.0,19.6,0,13515.24747503981,-27434.41485189656,15625.034934950334
993.0,2908.0,648.0,1971.0,3748.0,5232.0,5214.0,7299,10542.0,14699.0,1388.0,2322.0,19.7,0,-102496.3312856238,10148.446514659878,12437.90346386062
1919.0,8247.0,1163.0,4531.0,566.0,1535.0,942.0,2557,2126.0,6049.0,986.0,1638.0,19.7,0,-107111.61183441294,14746.91634846626,16222.607871003009
6661.0,17233.0,439.0,1893.0,2132.0,3025.0,2680.0,3727,6768.0,9201.0,2160.0,2046.0,19.7,0,-101963.23314204876,12050.009672747456,14056.256677407076
62264.0,104552.0,17915.0,34427.0,832.0,405.0,311.0,179,41337.0,45909.0,39852.0,36983.0,19.8,0,-24077.089091677237,309.3747829345466,19285.08230564829
6587.0,17226.0,1745.0,4778.0,3226.0,4133.0,4523.0,5783,13105.0,16137.0,2129.0,2702.0,19.8,0,-97630.67296704436,10143.647654295732,10663.179470855091
1848.0,4730.0,238.0,1699.0,370.0,281.0,247.0,183,2487.0,4356.0,1349.0,2000.0,19.8,0,-107136.16051601316,13663.876400338677,16274.038365075165
1101.0,6056.0,0.0,882.0,245.0,770.0,137.0,109,1037.0,4941.0,3989.0,9272.0,19.8,0,-105551.84693425482,12252.547464305044,20240.998251744066
992011.0,1646940.0,110099.0,188084.0,67397.0,79843.0,7212.0,8109,876600.0,894338.0,376022.0,392235.0,19.8,4,1145434.2880473123,-364969.0580568307,-292319.0280440463
4243.0,12944.0,1429.0,2793.0,2068.0,3531.0,2778.0,4950,8301.0,12901.0,2730.0,2845.0,19.8,0,-101293.97513163992,11689.23046326675,14049.575189495405
22552.0,40127.0,2990.0,6134.0,3647.0,4605.0,5029.0,6501,15426.0,19371.0,4220.0,5314.0,19.8,0,-86970.31543398547,10564.182113989593,9064.88741348177
97847.0,196059.0,14396.0,27247.0,595.0,389.0,381.0,190,74726.0,91771.0,65521.0,86414.0,19.9,0,32170.781564946432,-28986.06718512657,21436.24246305072
15937.0,30277.0,1332.0,3988.0,2470.0,3049.0,3850.0,4836,11747.0,14816.0,2908.0,4711.0,19.9,0,-93588.81960169272,10740.103493710816,10926.602430314852
2129.0,12604.0,683.0,2483.0,720.0,1473.0,1000.0,2234,2599.0,6311.0,959.0,1894.0,19.9,0,-106921.11966483884,14120.209938637396,15947.02132324496
3853.0,10036.0,590.0,3110.0,1354.0,2586.0,1754.0,3070,4707.0,8892.0,1384.0,1329.0,19.9,0,-104888.506176338,13195.684491220803,14830.311706491746
38258.0,81207.0,14156.0,28643.0,162.0,102.0,226.0,135,37518.0,43055.0,33467.0,37328.0,19.9,0,-41719.89173008084,-1493.1432416175048,20079.561487349776
4474.0,8454.0,454.0,1709.0,2560.0,3133.0,3419.0,4233,8113.0,10605.0,845.0,2064.0,20.0,0,-102773.00335101783,11608.381911225262,12665.7206939055
2668.0,13754.0,267.0,1262.0,1594.0,2447.0,2009.0,3208,5215.0,8551.0,240.0,1254.0,20.0,0,-105829.3625890738,12913.724356139172,13845.312108552602
8152.0,21811.0,496.0,2136.0,2536.0,3080.0,3510.0,4626,10356.0,13170.0,1377.0,3092.0,20.0,0,-99353.25515001667,10652.682918808796,11401.656885589968
15855.0,40100.0,7384.0,14739.0,345.0,256.0,119.0,50,28524.0,33319.0,15284.0,25944.0,20.0,0,-71068.99319750172,1662.382330585895,12983.668971346808
65005.0,125904.0,11167.0,22631.0,278.0,285.0,95.0,153,81249.0,87865.0,71961.0,78589.0,20.1,0,20862.862738662167,-38115.62785139568,26254.99973027397
8155.0,13752.0,1028.0,2163.0,174.0,188.0,273.0,160,10356.0,10062.0,3811.0,3144.0,20.2,0,-98094.1177697505,10469.466946799825,12849.577423400162
2444.0,9911.0,80.0,1391.0,213.0,133.0,134.0,8,3030.0,5877.0,711.0,1490.0,20.2,0,-107054.39766463284,13592.786667420634,15299.123125844177
3927.0,11321.0,0.0,877.0,180.0,180.0,199.0,141,4358.0,9707.0,10454.0,17690.0,20.2,0,-97497.29741615038,7971.710405063175,24061.34791792969
464172.0,718010.0,53810.0,93282.0,1683.0,1692.0,241.0,243,881438.0,884982.0,326508.0,352030.0,20.2,4,850833.1432092089,-440280.9015996086,-263156.86819564324
6282.0,11721.0,1412.0,4690.0,133.0,100.0,633.0,213,2935.0,3990.0,2327.0,1691.0,20.3,0,-103947.315209297,14602.837304085628,16136.506232882652
2109.0,7228.0,2319.0,5842.0,142.0,131.0,179.0,144,3919.0,4689.0,1027.0,1130.0,20.3,0,-105616.82887583014,14987.17070058852,14986.44810663814
560223.0,816470.0,971611.0,1500920.0,2074.0,1880.0,1049.0,519,221843.0,231130.0,118991.0,112804.0,20.3,4,790002.3552415633,721509.4589559417,-104389.8332649561
8810.0,16954.0,2626.0,4621.0,2597.0,2940.0,2916.0,3951,9829.0,11816.0,3650.0,3032.0,20.4,0,-97340.54684694287,12108.374094728202,13239.246955586275
163682.0,306867.0,4234.0,6397.0,572.0,298.0,232.0,126,196790.0,198098.0,82256.0,79256.0,20.4,0,132202.13405806446,-90402.04513262025,-46798.15928150468
12355.0,13091.0,2159.0,2909.0,3389.0,3970.0,4188.0,5809,11424.0,14875.0,3890.0,2818.0,20.5,0,-94935.59362690811,11258.37755703308,12147.647167515295
2210.0,10533.0,0.0,1496.0,200.0,108.0,239.0,147,3108.0,5503.0,1260.0,2611.0,20.5,0,-106642.68501588528,13152.067953594697,15880.314737162616
536481.0,751578.0,155233.0,249955.0,7487.0,6905.0,65036.0,67147,488266.0,467832.0,374928.0,340007.0,20.5,4,731005.2985699555,-183869.30215471404,-1250.359907660033
2592.0,12599.0,1989.0,5775.0,3846.0,5750.0,5032.0,7441,11491.0,16536.0,822.0,2719.0,20.5,0,-100816.04130405268,11070.80224117496,11218.07303594717
3041.0,6798.0,1968.0,4618.0,3910.0,4860.0,4296.0,5344,10909.0,13878.0,284.0,2152.0,20.5,0,-101352.61472413316,11594.99696986888,10893.597638119816
78667.0,163068.0,18703.0,35565.0,466.0,515.0,156.0,129,55927.0,61300.0,44488.0,52569.0,20.6,0,-2502.69024375196,-7780.332724976797,14121.613429802805
278452.0,462788.0,22522.0,39523.0,1163.0,1227.0,787.0,349,381226.0,397357.0,191756.0,216146.0,20.6,0,377950.4531176188,-199010.3142213888,-67480.55712900069
5175.0,11400.0,1517.0,4066.0,44.0,67.0,308.0,124,1492.0,5431.0,11826.0,20660.0,20.6,0,-96551.32032676724,9820.69025040364,27004.1031220668
54249.0,97237.0,7376.0,14212.0,204.0,113.0,177.0,135,52914.0,60838.0,34633.0,45894.0,20.6,0,-26497.680576675837,-14276.755118539571,11035.397998642602
1018.0,3593.0,89.0,496.0,792.0,2504.0,772.0,2916,2219.0,6484.0,1827.0,2753.0,20.8,0,-107312.57842873513,13336.521615284097,17092.685696371103
909.0,3915.0,180.0,1214.0,487.0,1888.0,482.0,2288,1469.0,5133.0,200.0,190.0,20.8,0,-109090.82101876936,14575.101388338448,15899.085675989756
6657.0,12365.0,1405.0,2876.0,2407.0,2929.0,3169.0,4023,9601.0,11161.0,1536.0,2380.0,20.8,0,-100133.61551044109,11684.08851038352,12014.43510570797
13849.0,32710.0,2193.0,4329.0,3822.0,4542.0,5742.0,7231,17471.0,21873.0,2546.0,6335.0,20.8,0,-90648.9680906461,8508.341292553649,8062.255136887801
17558.0,26718.0,2205.0,3630.0,2456.0,2782.0,4074.0,4880,12094.0,14666.0,3601.0,4077.0,20.8,0,-92070.31452986853,11353.014109747935,10961.324978082166
2649.0,16921.0,1860.0,15517.0,76.0,0.0,200.0,129,2269.0,5122.0,21758.0,47038.0,20.9,0,-86592.83110912357,2882.188673797704,38137.17030060919
26775.0,62300.0,17773.0,39796.0,284.0,207.0,260.0,102,42396.0,50862.0,14489.0,40657.0,20.9,0,-50749.83631286517,3002.693457713409,4527.40184183531
37697.0,73557.0,6407.0,13132.0,445.0,221.0,30.0,47,37148.0,39147.0,35277.0,31320.0,21.0,0,-46174.91670601615,-7414.09225358372,21096.620793976137
3517.0,18738.0,743.0,2327.0,3597.0,5867.0,4211.0,6888,9316.0,15064.0,573.0,2017.0,21.0,0,-102492.01067598752,11284.916155447929,11977.36408288538
4140.0,12891.0,286.0,1424.0,764.0,2709.0,910.0,3586,2448.0,8035.0,451.0,1184.0,21.0,0,-106678.37862153292,14281.78693625814,15255.452363429746
11818.0,35255.0,1695.0,5141.0,7446.0,9590.0,9655.0,12107,21562.0,25495.0,3140.0,4910.0,21.2,0,-89333.90631652351,6045.167636938882,6760.493303836111
8415.0,16361.0,1687.0,3391.0,2591.0,2915.0,3459.0,3919,9548.0,10440.0,3128.0,4095.0,21.2,0,-98098.83606516338,11400.938099333884,13295.01673054792
2231.0,7845.0,1347.0,3229.0,1872.0,2903.0,2503.0,3520,5954.0,8092.0,174.0,1036.0,21.2,0,-105177.98702145978,13481.0533556925,13441.331685169347
16175.0,42444.0,5844.0,10386.0,366.0,315.0,59.0,0,24963.0,29272.0,14678.0,25994.0,21.3,-1,-73890.63017437517,2158.106601070138,14561.326252238428
38731.0,64271.0,5709.0,10514.0,52.0,112.0,0.0,93,26221.0,28205.0,21902.0,25348.0,21.3,0,-59818.00402077798,1607.0431534831732,16158.226661972074
13508.0,20969.0,6540.0,6369.0,4994.0,5954.0,6517.0,7970,15621.0,17457.0,1910.0,2286.0,21.3,0,-91012.68564327469,13685.460685935106,8156.374870466159
7444.0,18231.0,1435.0,2449.0,3078.0,4102.0,3832.0,5204,12007.0,16585.0,3166.0,3206.0,21.3,0,-97426.19269401697,10107.083612226055,11962.093790220906
21384.0,47417.0,1077.0,2755.0,7434.0,9015.0,10370.0,12159,25510.0,29615.0,1698.0,5979.0,21.4,0,-83503.86829268234,4818.507889628263,2248.0093903172165
53073.0,108655.0,2681.0,4762.0,103.0,63.0,124.0,56,26845.0,28888.0,14673.0,22285.0,21.4,0,-58464.10743008994,2513.1678090616133,7826.890778956314
11879.0,18224.0,2097.0,3701.0,7336.0,8882.0,9760.0,11161,24553.0,26184.0,4475.0,3663.0,21.5,0,-87083.75982176646,4849.337763468786,5884.806174147048
