FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
2127.0,12448.0,501.0,1706.0,2225,3873,3147.0,5523.0,8032.0,14261.0,959.0,2646.0,16.1,0,-206621.68228418985,28674.42657003163
195984.0,425850.0,200810.0,404440.0,648,853,216.0,229.0,66739.0,85693.0,48952.0,56740.0,16.3,0,66379.61444743851,77381.57015867534
35713.0,71594.0,10065.0,18957.0,284,169,149.0,122.0,45836.0,59974.0,26730.0,46596.0,16.4,0,-155786.9151964928,-8889.374544244005
3641.0,21779.0,118.0,908.0,1139,2749,1318.0,3616.0,2961.0,8727.0,402.0,907.0,16.6,0,-208738.11544924832,32000.738676167763
7391.0,15512.0,343.0,1765.0,2537,3240,3244.0,4441.0,10315.0,13995.0,1974.0,3641.0,16.9,0,-203222.09425777936,26439.549776631386
3106.0,11251.0,2157.0,8467.0,1441,1830,1600.0,2103.0,4654.0,6732.0,1064.0,3307.0,16.9,0,-206205.45714471047,31507.516728781266
136333.0,297701.0,13042.0,24954.0,207,432,2023.0,2678.0,78716.0,105322.0,58361.0,82727.0,17.0,0,-83846.43944271414,-50539.7615505752
22000.0,46041.0,3249.0,8608.0,23,0,247.0,131.0,24951.0,33413.0,11256.0,27429.0,17.0,0,-182734.31264715485,10648.770917137226
3020.0,9925.0,878.0,1999.0,2471,3651,2872.0,4323.0,8706.0,13298.0,1147.0,1436.0,17.1,0,-205832.3318254828,28582.39461316463
64423.0,146035.0,106058.0,177428.0,2350,2562,1211.0,904.0,20600.0,23466.0,15441.0,19428.0,17.2,0,-91503.8792274178,73445.22473827693
35443.0,101746.0,11674.0,23404.0,791,989,352.0,306.0,7493.0,9387.0,5644.0,6937.0,17.2,0,-182952.34229852728,31996.95635866929
88869.0,188845.0,693071.0,1302160.0,2305,2831,4049.0,5579.0,12266.0,15376.0,5965.0,5568.0,17.3,0,341230.6608200051,438281.7240808905
