FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
2423.0,9789.0,841.0,4559.0,2071,3094,3007,4555,7283.0,10762.0,2932.0,3434.0,17.3,0,-110108.40980300608,25016.883058741885
12653.0,30329.0,4588.0,8718.0,300,167,179,81,25836.0,28616.0,16931.0,20173.0,17.3,0,-87255.82034193768,7240.095966890498
51337.0,96561.0,1584.0,2581.0,154,184,96,104,40409.0,42765.0,27785.0,33256.0,17.4,0,-60493.62703267619,-10119.499748089063
179794.0,337813.0,46503.0,77427.0,5347,5653,6532,7970,21883.0,23602.0,5515.0,5502.0,17.5,0,3777.368604086092,47382.731409175845
5544.0,11117.0,1943.0,3534.0,3077,3751,4173,5139,11146.0,13354.0,1196.0,2564.0,17.6,0,-107033.07681046716,24614.351789367385
31032.0,53213.0,9041.0,16942.0,0,65,62,51,44201.0,47522.0,31914.0,34108.0,17.7,0,-60650.638454730855,-9755.239022418147
5745.0,9919.0,825.0,1944.0,3098,3363,4095,4534,9403.0,10803.0,3581.0,2503.0,17.8,0,-107668.15654545628,23751.926878939656
11124.0,17454.0,1556.0,2896.0,3690,4031,4400,5070,12679.0,14353.0,1319.0,3854.0,17.8,0,-104000.96053799229,23257.997400272943
7435.0,17709.0,3601.0,6916.0,4708,5606,5881,7125,13981.0,16895.0,866.0,3629.0,17.8,0,-103759.42209455548,24072.603474873704
555.0,2699.0,884.0,5220.0,472,1228,895,2377,2312.0,5819.0,892.0,1794.0,17.8,0,-114108.13017622754,29092.89793216781
29291.0,49859.0,8227.0,15876.0,0,0,64,106,37407.0,40122.0,16821.0,27458.0,17.8,0,-71403.83888498053,1937.6957355488669
1091.0,6412.0,528.0,2820.0,2050,3531,2455,4535,6378.0,11777.0,1027.0,2196.0,17.8,0,-112163.5837017383,26450.287806934204
1718.0,10751.0,537.0,2350.0,418,1152,298,1305,821.0,3819.0,329.0,399.0,17.8,0,-114949.75251623738,30266.005062180357
1840.0,11097.0,856.0,4288.0,336,975,578,1724,1605.0,4544.0,849.0,1398.0,17.9,0,-113984.0461590468,29588.348791471108
7230.0,28013.0,0.0,1691.0,4071,5038,5140,6311,13167.0,15906.0,1974.0,2947.0,17.9,0,-106393.105059079,21795.457477473086
3638.0,9532.0,1479.0,3266.0,2495,2963,3714,4269,10526.0,11900.0,0.0,2508.0,18.0,0,-108869.59423353746,25206.52828615652
35454.0,74444.0,139723.0,120845.0,361,152,29,42,33276.0,35023.0,29081.0,26688.0,18.0,0,23376.963897766385,84515.6041895962
5429.0,17640.0,1435.0,3722.0,4830,5874,5629,6993,12182.0,15637.0,1120.0,1332.0,18.1,0,-107171.20007648696,23989.000107220592
12849.0,25489.0,2380.0,4534.0,5193,6252,6807,7736,16434.0,19638.0,2154.0,4099.0,18.1,0,-100665.19004422172,21276.009103847267
5779.0,15396.0,660.0,2467.0,2549,3169,4198,4922,10849.0,12892.0,1269.0,1374.0,18.2,0,-108107.13071017605,24155.95206567687
3059.0,13170.0,202.0,2816.0,1179,3532,1638,4620,5485.0,14634.0,3884.0,4673.0,18.2,0,-110566.0786415762,24912.737718966924
3652.0,21988.0,849.0,4024.0,2015,4435,2648,5824,7668.0,17456.0,539.0,1417.0,18.2,0,-110573.55818028368,26363.028717428733
8360.0,24085.0,667.0,3796.0,3641,4351,4862,5751,15303.0,17929.0,4489.0,5693.0,18.2,0,-103173.89725843424,19309.22478101329
38076.0,52582.0,4842.0,9242.0,408,260,0,81,39839.0,43605.0,20328.0,34457.0,18.2,0,-66569.72554259875,-4594.940514849503
32761.0,59740.0,15105.0,30415.0,34,62,79,82,56192.0,59128.0,37371.0,43247.0,18.3,0,-46978.83637510681,-16905.230058943624
5251.0,12384.0,351.0,1341.0,209,84,182,83,11738.0,8124.0,9890.0,7927.0,18.4,0,-104075.0652323916,18063.95159465161
471045.0,661933.0,103762.0,173582.0,1128,1188,0,105,542896.0,492980.0,203570.0,160014.0,18.4,4,496243.2167788468,-326790.6096326804
9417.0,7764.0,925.0,2972.0,1586,1831,2566,2374,6188.0,6439.0,3294.0,2555.0,18.4,0,-107609.18698903314,25787.035587597475
26768.0,53766.0,8345.0,14507.0,225,167,181,132,36908.0,39950.0,21710.0,32342.0,18.5,0,-70117.79950070559,-1040.742798176052
4360.0,12685.0,442.0,1640.0,2482,3855,3010,4582,7878.0,11302.0,238.0,839.0,18.5,0,-110652.8376675412,26249.105391209072
1680.0,10145.0,784.0,3445.0,1131,3814,1379,4678,3282.0,10678.0,1474.0,4312.0,18.5,0,-112658.93951804448,27710.135981101223
6925.0,16976.0,1496.0,3137.0,5217,6152,6362,7232,15888.0,18277.0,256.0,1154.0,18.5,0,-105149.25954621892,22422.293782652887
1477.0,7407.0,420.0,3030.0,2012,4113,2436,5008,6413.0,12604.0,600.0,1688.0,18.6,0,-112289.49491814851,26670.41237883657
3122.0,9812.0,1604.0,4255.0,3861,4809,4994,6249,12244.0,15605.0,1153.0,2852.0,18.6,0,-107754.803668604,23707.702653061737
11684.0,30756.0,2882.0,4041.0,6141,7916,8922,11514,23023.0,28310.0,5450.0,6071.0,18.7,0,-96344.19029674523,15954.1396463071
5088.0,18798.0,434.0,2780.0,753,3307,1005,4266,2923.0,10908.0,135.0,200.0,18.7,0,-112743.0735936269,29201.595342155902
17397.0,16111.0,42402.0,44948.0,5631,5897,7073,7388,19613.0,21319.0,1413.0,5690.0,18.7,0,-69974.221829502,45696.45188838252
102794.0,149367.0,16815.0,24857.0,805,235,0,12,125077.0,116836.0,56027.0,45932.0,18.7,0,21986.95254910276,-62600.428971304165
961.0,2691.0,787.0,2652.0,1206,2009,1688,3222,4173.0,7260.0,0.0,0.0,18.7,0,-113752.47841034648,28782.60346351803
14920.0,30617.0,3002.0,3847.0,7092,7726,9361,10701,26287.0,29448.0,2675.0,3832.0,18.8,0,-94746.52186130392,16017.468729395074
2208.0,11381.0,123.0,715.0,1692,2652,2509,4005,6222.0,9712.0,858.0,1185.0,18.8,0,-112258.90073432536,26574.756648569037
31003.0,50358.0,12314.0,19738.0,19,180,283,239,26332.0,27537.0,20870.0,21177.0,18.8,0,-72461.97328208524,10191.514691294293
5132.0,13334.0,5817.0,10098.0,1229,2933,1707,4155,5197.0,10003.0,942.0,1532.0,18.9,0,-107518.97495038596,30791.590379447265
519.0,1613.0,4081.0,9458.0,1187,3077,1406,4062,3512.0,9362.0,104.0,260.0,18.9,0,-111911.28818728002,31192.990185628045
