FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
6012.0,8928.0,1998.0,3542.0,2992,4056,3705,5296,10038.0,13295.0,2120.0,2870.0,16.4,1,-3.5802984,8.687018
22899.0,51508.0,2361.0,3273.0,188,116,108,120,30499.0,40901.0,24330.0,42427.0,16.4,5,13.513856,5.300833
10684.0,29045.0,334.0,1473.0,146,112,58,35,17928.0,22310.0,13787.0,18394.0,16.4,5,15.74119,7.6527762
27207.0,57699.0,2696.0,3725.0,354,206,355,185,32750.0,41071.0,30037.0,41389.0,16.5,5,13.411532,5.001249
98583.0,214144.0,201694.0,375506.0,8840,11427,11257,14607,28459.0,36805.0,5766.0,6049.0,16.5,3,1.6704906,-4.9454145
8875.0,12273.0,2188.0,2816.0,3439,4019,4109,5295,8552.0,10899.0,2262.0,1799.0,16.6,1,-4.8608503,7.815152
1980.0,5990.0,820.0,2013.0,1408,1875,1928,2844,4889.0,6624.0,0.0,913.0,16.6,4,0.70491236,14.795384
25095.0,48709.0,5439.0,13192.0,158,39,253,133,26898.0,33686.0,14556.0,27156.0,16.7,5,14.854733,5.9083176
2625.0,8166.0,180.0,691.0,94,92,172,62,4019.0,5078.0,966.0,972.0,16.7,2,12.767381,17.561764
1594.0,9011.0,293.0,3184.0,185,147,153,64,0.0,7615.0,12063.0,22175.0,16.7,2,12.547006,14.651092
189005.0,358169.0,9937.0,18349.0,457,266,269,238,236011.0,275513.0,124202.0,146734.0,16.7,0,9.301833,-4.922612
2929.0,11302.0,164.0,2639.0,140,117,119,6,4451.0,10035.0,9135.0,22312.0,16.7,2,12.645505,14.56519
69231.0,171226.0,10915.0,25102.0,151,75,27,39,98250.0,120190.0,26603.0,38826.0,16.7,0,11.064806,-2.0472155
11806.0,28660.0,1550.0,3503.0,188,96,114,88,21211.0,27365.0,15315.0,25712.0,16.8,5,15.51118,7.4396925
18865.0,37802.0,2090.0,4831.0,173,74,282,174,23704.0,28268.0,23044.0,27029.0,16.8,5,15.587385,6.792014
1363.0,7156.0,1158.0,3789.0,1266,1995,1843,3024,3751.0,6037.0,446.0,853.0,16.9,4,0.42000702,15.066032
2655.0,9388.0,1320.0,4517.0,2271,3299,3204,4769,9353.0,14474.0,820.0,1710.0,16.9,1,-3.258199,10.303151
7115.0,13906.0,880.0,2488.0,4018,5283,5811,7917,14519.0,18318.0,2578.0,4592.0,17.0,3,-3.908506,1.8219472
16045.0,34921.0,3968.0,7514.0,272,170,59,93,26818.0,33732.0,19164.0,21797.0,17.0,5,15.330865,7.27743
1554.0,9130.0,413.0,2556.0,2471,4596,3049,5679,7980.0,15314.0,4.0,1415.0,17.0,1,-3.016403,8.641079
18113.0,37569.0,4442.0,9204.0,387,297,354,192,27022.0,33726.0,19834.0,28048.0,17.1,5,14.970791,7.060023
10294.0,20130.0,3546.0,4883.0,3995,4835,5171,6134,13611.0,16704.0,3682.0,4865.0,17.1,1,-4.597619,4.6997643
15040.0,29167.0,5865.0,11127.0,68,100,283,86,28560.0,34046.0,18630.0,23877.0,17.2,5,15.751929,7.3148675
3273.0,8601.0,2040.0,5033.0,4659,6595,5001,6964,11976.0,15482.0,2429.0,3943.0,17.3,1,-3.653887,4.8759923
12786.0,29228.0,2329.0,5219.0,460,254,193,64,21801.0,27593.0,16567.0,23124.0,17.3,5,15.31114,7.6878495
3220.0,15886.0,908.0,3545.0,2083,3073,2623,4017,7286.0,11167.0,570.0,1734.0,17.3,4,-2.392053,12.055362
2576.0,12408.0,1330.0,4911.0,2281,3253,3032,4600,7737.0,11637.0,963.0,3084.0,17.4,1,-3.1214907,10.62319
28191.0,74239.0,5750.0,12582.0,104,193,191,75,37278.0,45351.0,26110.0,33450.0,17.5,5,13.490791,4.0314794
2095.0,5356.0,2035.0,5677.0,1665,4244,2080,5244,5011.0,11655.0,0.0,0.0,17.5,1,-2.0722694,9.683235
6618.0,13679.0,1132.0,3633.0,2981,4205,4112,5657,10170.0,14807.0,2867.0,2379.0,17.6,1,-3.9448657,7.952271
807.0,4091.0,885.0,3014.0,954,2201,1208,2821,3445.0,7762.0,416.0,854.0,17.7,4,0.7058793,16.29656
1014.0,6432.0,705.0,3041.0,1338,2587,1467,2780,3963.0,7374.0,767.0,1173.0,17.8,4,0.18870082,15.194004
50334.0,93708.0,4875.0,9074.0,662,353,80,34,65366.0,74888.0,44948.0,61761.0,18.3,5,11.309327,1.9751638
2817.0,13128.0,1388.0,4292.0,1908,2676,2732,3943,7361.0,10384.0,924.0,1177.0,18.4,4,-2.2942674,12.456063
