FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
2330.0,7082.0,1196.0,3154.0,2382,6800,3349,8947,15281.0,30820.0,7657.0,11747.0,16.9,0,-169636.27883259332,-2746.088442600037
11751.0,20690.0,1007.0,2432.0,2775,3340,4308,5310,13498.0,17050.0,2985.0,3166.0,17.2,0,-170337.083205151,2692.677452382891
3245.0,10822.0,1086.0,4711.0,2283,3100,2391,3243,8958.0,11685.0,509.0,1980.0,17.4,0,-177303.22232628232,5380.545932857129
16511.0,28731.0,3155.0,6607.0,5813,7631,7975,10492,21470.0,26396.0,5112.0,3990.0,17.9,0,-162157.93460203204,377.5530225230232
1374.0,4707.0,209.0,982.0,927,1370,1437,2380,5912.0,10114.0,667.0,1124.0,18.1,0,-180139.09793656235,5767.609048096416
34121.0,73201.0,3280.0,6145.0,384,243,496,298,24768.0,31123.0,12862.0,25000.0,18.2,0,-146015.17098464287,-7779.754955775892
8232.0,19551.0,1629.0,4641.0,2278,2908,3191,4528,8501.0,11903.0,3672.0,4501.0,18.5,0,-173248.85752933915,4011.8219444033193
63087.0,132338.0,74843.0,149115.0,1579,2006,4712,5986,13904.0,17234.0,5874.0,6655.0,18.5,0,-102368.86614065424,56592.8105130644
39521.0,75515.0,14367.0,24826.0,213,123,251,192,51751.0,63250.0,47690.0,54615.0,18.5,0,-103201.50517181738,-34443.38881016171
7580.0,16757.0,18.0,2281.0,508,704,1239,1916,4212.0,6766.0,1745.0,2390.0,19.2,0,-177784.85227918054,5826.989801972833
3007.0,10028.0,1352.0,3279.0,1644,2018,2054,2620,8231.0,10700.0,1120.0,2205.0,19.3,0,-177271.20637547885,5419.363656981708
6959.0,10806.0,2209.0,5105.0,1161,1323,3591,4575,9001.0,11089.0,4056.0,4180.0,19.4,0,-173071.32329983462,3996.9909195689834
5707.0,15639.0,1366.0,2530.0,3209,4067,3296,4341,9230.0,11418.0,1090.0,1556.0,19.8,0,-175795.27688650318,5408.398403566189
175640.0,296775.0,55810.0,102729.0,258,365,0,10,93537.0,106315.0,46868.0,54381.0,20.1,0,-2385.154115412879,-9402.086981265622
9539.0,16131.0,626.0,1960.0,3410,3888,4050,4835,13256.0,15909.0,3151.0,3801.0,20.2,0,-171408.7767354432,2135.212624729572
7904.0,14887.0,1551.0,2889.0,3708,4770,5241,6234,14226.0,16947.0,1187.0,3090.0,20.3,0,-172080.55058652256,3588.485444791604
16870.0,30768.0,949.0,1786.0,4239,5137,4892,5963,14885.0,17245.0,2312.0,4009.0,20.3,0,-167748.41768040042,2755.775122384115
2865.0,18796.0,724.0,3923.0,828,1354,1371,2398,4203.0,7756.0,275.0,831.0,20.4,0,-180254.5163279287,7125.382561982596
24578.0,49941.0,49591.0,97741.0,2072,2364,5042,6287,11744.0,13555.0,4793.0,5866.0,20.5,0,-135212.46924840118,37349.17544897684
38256.0,61380.0,12645.0,22231.0,0,90,526,224,42962.0,46856.0,32010.0,31036.0,20.8,0,-120229.00200057271,-19305.276644224272
5603.0,20915.0,509.0,2413.0,5752,7360,7546,9783,19292.0,24828.0,2926.0,3851.0,20.9,0,-170322.23848925927,-246.88983327626192
4076.0,10587.0,930.0,1994.0,13513,16320,21450,25866,37348.0,40345.0,9302.0,15763.0,20.9,0,-157089.11473922862,-12302.432472684342
9023.0,31304.0,406.0,1623.0,3046,3388,4535,5520,16231.0,19191.0,4043.0,5596.0,21.0,0,-169617.94790532909,44.09086932106129
95764.0,166115.0,17941.0,33391.0,325,174,292,124,128746.0,135984.0,37255.0,45601.0,21.2,0,-47460.881912446726,-47484.14638081178
9123.0,17267.0,2386.0,4289.0,4309,5173,5111,6288,13000.0,15874.0,2465.0,2921.0,21.2,0,-171103.84589627438,4007.5504706804177
16419.0,34518.0,1314.0,3582.0,33214,40492,41264,49521,72005.0,73966.0,17429.0,26403.0,21.2,0,-129644.75144024276,-30022.774545462307
1705.0,11103.0,0.0,303.0,526,1774,758,2112,1744.0,4693.0,33.0,994.0,21.2,0,-182424.0375861091,7504.077563563989
93311.0,167857.0,38031.0,65685.0,47,180,0,32,121103.0,125289.0,57218.0,58359.0,21.8,0,-28659.51773980449,-44401.69443900365
287856.0,430634.0,50303.0,72766.0,674,1106,111,244,308656.0,303690.0,117156.0,107948.0,21.8,0,184452.93528201268,-131563.2839101901
10190.0,20388.0,918.0,1536.0,4580,5617,6905,8019,16539.0,19474.0,3499.0,3426.0,21.9,0,-169305.57916440855,1099.8777961992682
9579.0,22033.0,2236.0,6022.0,5404,6192,7748,9212,16235.0,18864.0,3008.0,5105.0,22.0,0,-168831.23227119006,2072.049106886866
26789.0,60070.0,14722.0,27711.0,294,237,212,76,40464.0,41680.0,25326.0,37567.0,22.2,0,-126786.74469627632,-15161.075468737092
5181.0,13070.0,1637.0,3253.0,8285,9420,8748,10252,20036.0,24190.0,1888.0,2459.0,22.5,0,-170172.6596508954,1117.5004614595027
9334.0,16999.0,2090.0,2758.0,2748,2943,4425,5160,11939.0,13514.0,3031.0,3344.0,22.7,0,-171372.07928303588,3784.273379140484
7610.0,16954.0,691.0,2927.0,6730,7460,7365,8205,15789.0,17025.0,2654.0,2764.0,23.3,0,-171362.93105571548,1625.563319435938
3931.0,9834.0,944.0,2215.0,3989,4410,5266,6247,13868.0,15342.0,2367.0,2729.0,23.4,0,-173788.46840382772,2390.7777267544225
1700.0,10250.0,847.0,4141.0,1351,3250,1473,3964,3720.0,9812.0,0.0,0.0,23.8,0,-181162.3975941036,7612.64157188692
1856.0,6969.0,846.0,2784.0,1363,2889,1600,3846,4231.0,8431.0,1260.0,2112.0,23.8,0,-179910.41184187226,6329.383873893097
3442.0,11595.0,396.0,2852.0,4616,6865,4934,7134,12087.0,17811.0,0.0,659.0,23.9,0,-176608.33974856333,4332.984503189066
6015.0,16858.0,1320.0,3550.0,2413,2735,3592,4409,12016.0,14098.0,2464.0,4103.0,23.9,0,-173297.802733397,3151.8584542816307
188584.0,302139.0,55901.0,90346.0,17337,18739,11894,12426,22109.0,21839.0,9376.0,7076.0,24.3,0,-56306.51013296108,47114.13789441036
195641.0,183851.0,492734.0,447006.0,635,397,616,266,31230.0,17389.0,4434.0,2559.0,24.7,0,211842.6458770592,359597.16243357665
168489.0,237252.0,374272.0,619600.0,5754,5679,7627,7932,21359.0,22468.0,2122.0,3940.0,24.8,0,123537.23463600971,277722.8921575528
7656.0,15987.0,2542.0,5064.0,4486,4851,5386,6003,20412.0,22327.0,1801.0,3527.0,25.0,0,-168282.56168914825,1655.5545244044397
1083.0,4561.0,600.0,2968.0,491,1288,479,1128,1577.0,4371.0,848.0,1484.0,25.4,0,-181941.8970054896,7389.77927759657
1812.0,8617.0,2355.0,8832.0,19,55,171,83,14509.0,18788.0,1559.0,3114.0,25.5,0,-173815.28978682178,3404.8459824970787
158408.0,254485.0,22435.0,36645.0,351,152,93,95,144330.0,142470.0,122192.0,118405.0,25.9,0,39991.394936834666,-107364.51860845817
6374.0,12619.0,738.0,4061.0,3037,2984,3757,4425,11075.0,12618.0,54.0,1219.0,26.0,0,-175550.7361495043,5009.421928097301
210325.0,299199.0,32326.0,52637.0,436,262,0,133,133433.0,124146.0,95306.0,74391.0,26.1,0,42280.62082491227,-69176.91402535286
1978200.0,1121470.0,5534040.0,3822650.0,5679,2450,2212,701,1091050.0,662779.0,712698.0,408917.0,26.3,2,4893136.693645884,3227606.244271194
6715.0,15725.0,4722.0,8034.0,297,224,248,159,8774.0,9352.0,743.0,1799.0,26.5,0,-173688.69102000917,8186.531456033751
10788.0,20288.0,1632.0,3896.0,6851,8069,8086,9254,18603.0,21049.0,1383.0,1277.0,26.5,0,-168979.5403344752,2531.2143730617354
46846.0,76558.0,22251.0,36826.0,16,92,0,20,74667.0,65011.0,34660.0,29617.0,26.7,0,-94828.74258503818,-24313.37436247892
13944.0,26569.0,1840.0,2653.0,5957,6062,9258,9494,27438.0,28822.0,6862.0,7040.0,26.7,0,-159840.28319531237,-4424.746128493705
1538.0,9397.0,175.0,1018.0,656,1026,740,1660,2694.0,6366.0,4756.0,9516.0,26.8,0,-178286.6320465369,2996.5550656488977
2898.0,8543.0,66.0,2620.0,758,2400,946,3476,2084.0,5583.0,638.0,845.0,26.8,0,-181480.03795589303,7198.760199030701
73757.0,96392.0,4184.0,5598.0,0,83,0,50,91728.0,81192.0,33609.0,28492.0,27.0,0,-87170.96820707715,-40499.49524473365
46818.0,72750.0,6734.0,11089.0,113,136,174,151,60422.0,58716.0,37515.0,43171.0,27.2,0,-107308.12525238916,-34492.473981040166
3324.0,9108.0,104.0,1344.0,4345,5246,5980,6847,17767.0,21299.0,0.0,1834.0,27.4,0,-173922.9614932275,1886.2432720387703
4683.0,11598.0,1910.0,3819.0,4028,4629,5354,5797,14692.0,15447.0,2683.0,3587.0,27.7,0,-172206.51718510935,2501.7383379494304
6834.0,25790.0,2954.0,7404.0,7716,8350,9800,11135,21303.0,23642.0,972.0,1622.0,27.9,0,-168654.4839162021,2405.554647733536
2864.0,8315.0,178.0,934.0,2993,3398,4413,5397,12211.0,14472.0,670.0,2119.0,28.0,0,-176361.57998279834,3436.6340371567203
3839.0,15208.0,805.0,1892.0,4684,4774,5454,6073,5139.0,5679.0,662.0,1177.0,28.1,0,-179111.72015231353,6638.976166831914
7846.0,24171.0,1287.0,3839.0,2548,3044,3449,4046,10992.0,11995.0,1017.0,3206.0,28.2,0,-173862.817996367,4615.717615618738
5387.0,12837.0,2621.0,4667.0,8563,8908,10676,11257,24794.0,22535.0,4945.0,7978.0,28.8,0,-164865.18041995313,-2623.6880562625247
1528.0,8000.0,0.0,0.0,648,1080,510,930,4361.0,9226.0,4428.0,6786.0,29.1,0,-178233.9473648857,2976.377701706941
3468.0,12525.0,484.0,2153.0,8300,9842,9662,11480,25578.0,29259.0,1917.0,3500.0,29.1,0,-168742.9078337076,-2000.35670091903
1370.0,8768.0,487.0,2391.0,488,1142,638,1705,2043.0,6218.0,589.0,1228.0,29.3,0,-181832.40162097503,7360.372403526004
6404.0,12920.0,1944.0,3934.0,1885,2025,2607,3148,8441.0,10122.0,269.0,252.0,29.3,0,-176138.92927487896,6860.825064047944
79171.0,123250.0,23144.0,38144.0,523,316,171,169,98683.0,84630.0,36002.0,37186.0,29.4,0,-67542.40769580923,-32036.36171941126
3784.0,15043.0,3125.0,7661.0,236,137,231,140,13383.0,16881.0,1953.0,5512.0,30.2,0,-172467.72544058264,3822.8226917744378
128875.0,178418.0,34413.0,57205.0,0,159,519,191,145584.0,130256.0,61792.0,57198.0,30.5,0,-2612.753788999602,-55494.6590737286
4965.0,12274.0,655.0,1790.0,3605,4438,4082,4995,10406.0,12863.0,486.0,1486.0,30.7,0,-176257.6277022726,4789.964337751509
13856.0,20628.0,2360.0,4083.0,5437,5721,7616,7955,23217.0,21685.0,4802.0,5330.0,30.8,0,-162809.9961330203,-1071.2853085266634
2218.0,10714.0,902.0,3688.0,907,2826,1084,3014,2923.0,6855.0,1088.0,1613.0,30.8,0,-180516.60886933704,7049.249794531292
3738.0,15285.0,1354.0,3602.0,1450,4049,1622,4341,3315.0,8177.0,0.0,207.0,30.8,0,-180169.0941808761,8225.406120317233
5943.0,11925.0,779.0,3787.0,3748,4305,4775,5497,10261.0,11036.0,2193.0,2110.0,31.2,0,-174961.655957638,3909.073579446263
1994.0,10430.0,918.0,2737.0,4134,6336,6150,9726,14834.0,23641.0,296.0,644.0,31.3,0,-175453.20642763862,3462.3537481159583
12463.0,26634.0,1809.0,3404.0,5055,4752,7685,7736,23053.0,22413.0,5801.0,5080.0,31.3,0,-163388.4985900111,-2030.3101628905988
784230.0,941074.0,114907.0,159765.0,3635,2914,60743,50533,359450.0,273695.0,282738.0,186174.0,31.3,0,541970.3225577613,-176973.66288450555
3256.0,10200.0,1500.0,3752.0,2102,2849,3090,4314,9834.0,12464.0,1337.0,3088.0,31.4,0,-176060.25242251976,4687.24941030188
4245.0,15148.0,1620.0,4469.0,1197,2327,1517,3319,5906.0,11091.0,2359.0,3557.0,31.5,0,-176903.7489524677,5562.935816339269
2716.0,16098.0,207.0,1585.0,3122,7809,5434,14641,3388.0,8636.0,304.0,1218.0,31.7,0,-180929.30715971324,6947.814268476524
1976.0,10156.0,535.0,2104.0,3253,7895,6336,15530,3621.0,8815.0,524.0,1102.0,31.7,0,-180846.356461287,6942.314289525847
18531.0,36792.0,5331.0,9702.0,189,107,213,93,35521.0,34580.0,10847.0,23811.0,31.8,0,-147230.98800036358,-9871.081393585691
913.0,5716.0,981.0,4499.0,638,1336,684,1890,1816.0,5470.0,1497.0,3251.0,31.9,0,-181061.3601599592,6865.148025380155
