FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
15069.0,34624.0,4301.0,7870.0,2933,3926,4401,5896,13643.0,18299.0,2471.0,4427.0,16.6,0,-267185.8951027176,13276.49208584322
8964.0,21530.0,607.0,3263.0,918,1226,2841,3516,8431.0,11173.0,2143.0,4023.0,16.6,0,-274470.2689687654,12116.868465218618
2657.0,14388.0,794.0,3548.0,1338,2000,2151,3532,6327.0,10607.0,560.0,1836.0,16.6,0,-278899.41794384614,13141.977381240213
1213.0,6037.0,113.0,1124.0,1045,3942,1346,4552,2632.0,9203.0,419.0,886.0,16.7,0,-282219.4000280335,14314.84146242372
2408.0,6887.0,1615.0,5751.0,116,15,264,202,10306.0,18103.0,5482.0,7439.0,16.8,0,-272733.0589788859,9868.91210860569
3683.0,15699.0,4832.0,11804.0,201,213,257,132,30402.0,38592.0,3350.0,3416.0,16.8,0,-260186.2325376176,4036.9235792148793
1035.0,5930.0,214.0,892.0,98,44,171,46,2864.0,5721.0,3817.0,9158.0,16.8,0,-278920.96412752767,12418.057948447946
888.0,5704.0,137.0,549.0,171,93,155,59,1284.0,5166.0,5901.0,11834.0,16.8,0,-278474.0144245897,12217.130655730309
1273.0,3453.0,1112.0,3138.0,188,68,175,109,8718.0,12673.0,13547.0,17451.0,16.8,0,-268589.234400522,6714.616607781132
881.0,5606.0,628.0,3374.0,145,48,163,92,0.0,8913.0,19868.0,40393.0,16.8,0,-266999.1098101388,6227.753878122461
1046120.0,1391540.0,2280990.0,3176910.0,5700,5794,1088,680,2321660.0,2151490.0,1129660.0,1080570.0,16.8,3,3367530.8232290363,453747.5788544023
100809.0,189832.0,27198.0,37677.0,529,410,229,79,65230.0,78635.0,41050.0,41435.0,16.8,0,-170588.2471691342,3348.622871661153
2775.0,7764.0,77.0,2272.0,1731,2376,2212,3118,4345.0,5832.0,331.0,1041.0,16.9,0,-280688.60208745487,13675.96917806478
49070.0,101448.0,6672.0,11922.0,28,48,74,63,30529.0,36587.0,24132.0,29350.0,16.9,0,-229476.8889644441,2703.1083142801144
46322.0,94827.0,3695.0,7093.0,385,214,0,5,53196.0,66151.0,34779.0,47838.0,17.0,0,-209463.66792342853,-15943.757025872856
27834.0,55383.0,1876.0,4439.0,173,127,177,79,28706.0,34530.0,16447.0,23972.0,17.1,0,-244666.41648370423,-318.51386316172466
7930.0,18374.0,3203.0,6160.0,1188,1511,2328,2985,6823.0,8490.0,2038.0,1751.0,17.1,0,-274959.95196210546,15133.567095238026
11455.0,20173.0,1558.0,3086.0,1229,1325,2424,3380,7338.0,9162.0,3627.0,4461.0,17.1,0,-273046.8248731049,13268.7757522304
520023.0,879734.0,37688.0,61742.0,1900,2132,23080,25420,216238.0,225032.0,172563.0,187191.0,17.2,0,154940.01863331342,-59018.26637157859
80737.0,165396.0,2373.0,5294.0,154,96,200,125,49645.0,61327.0,52316.0,70074.0,17.3,0,-188438.7621872485,-18191.906942705675
77400.0,147419.0,14075.0,27664.0,348,154,338,133,76230.0,89005.0,69734.0,71947.0,17.4,0,-158664.75124876772,-27051.485761637872
2749.0,16818.0,406.0,2427.0,729,2427,695,2648,1726.0,6595.0,1482.0,2946.0,17.4,0,-281230.1999638269,14666.442643541675
2262.0,13377.0,494.0,2732.0,1691,3414,2246,4232,5866.0,10988.0,469.0,592.0,17.4,0,-279734.41622373543,13225.876777429188
2792.0,9386.0,501.0,2335.0,891,1296,2063,3418,5077.0,8096.0,3010.0,3368.0,17.5,0,-278303.4479054442,12659.34120910793
3615.0,9286.0,3038.0,6575.0,4702,6036,5475,6983,13867.0,16983.0,2576.0,3889.0,17.5,0,-271484.6168793462,10681.374129265829
3652.0,11873.0,1314.0,3415.0,1812,2688,2398,3576,6292.0,8813.0,136.0,577.0,17.5,0,-278768.9228796193,13965.235323616113
2419.0,15289.0,293.0,3771.0,101,0,127,28,1807.0,5796.0,13974.0,28863.0,17.6,0,-270532.137547715,8188.807731910033
14273.0,49058.0,2803.0,5997.0,0,0,99,181,25697.0,32442.0,8738.0,24032.0,17.6,0,-254195.45447849028,2309.636877742467
3054.0,9185.0,250.0,1407.0,1493,1845,1820,2352,4942.0,6132.0,1208.0,1400.0,17.6,0,-279657.21803325985,13277.776470027728
1881.0,6878.0,654.0,2522.0,176,132,115,9,11544.0,21989.0,3592.0,5209.0,17.6,0,-273955.1952116508,9200.829417802106
3670.0,12421.0,975.0,2354.0,340,241,76,0,23481.0,27437.0,4188.0,4851.0,17.6,-1,-265691.34858521505,3832.108511866445
1376.0,5297.0,159.0,617.0,263,220,133,4,2623.0,4254.0,6230.0,8266.0,17.6,0,-277985.65159856365,11938.59558724881
604028.0,734301.0,110691.0,157767.0,4794,4214,901,690,2382980.0,2034450.0,1359830.0,995241.0,17.6,4,2265423.2261960427,-1453093.1344304974
