FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
2606.0,15243.0,1059.0,4969.0,1063,1885,1485,2725,4206.0,7717.0,272.0,1083.0,16.4,0,-155889.6357378965,9762.886056978195
5005.0,18906.0,151.0,1886.0,252,165,175,111,0.0,16122.0,7958.0,18955.0,16.4,0,-150898.3409000669,7082.904441473034
2483.0,13971.0,427.0,1912.0,100,0,111,0,0.0,23660.0,13752.0,48589.0,16.4,-1,-143554.23607874865,1244.5735949080265
384751.0,715532.0,61251.0,105178.0,1552,1777,131,134,633409.0,849377.0,266389.0,385829.0,16.4,0,566229.619239896,-346696.52312492195
9337.0,26042.0,774.0,2253.0,4361,5999,4813,7124,15074.0,19981.0,2532.0,2919.0,16.6,0,-146066.36754182397,3913.478234706653
2243.0,10430.0,290.0,2302.0,1072,1695,1521,2333,4361.0,7114.0,246.0,1716.0,16.6,0,-156240.4082728905,8952.95861610224
5203.0,18014.0,2166.0,8555.0,882,1199,1898,2765,3896.0,5536.0,887.0,1941.0,16.7,0,-154087.26655803976,10893.59248661049
2128.0,7515.0,0.0,451.0,230,1123,295,1512,498.0,3866.0,304.0,773.0,16.7,0,-158742.0728118012,10880.306320353471
6083.0,10296.0,1208.0,3628.0,1891,2729,1959,2974,4413.0,6703.0,1000.0,920.0,16.8,0,-154108.49014572066,10123.771398038069
31788.0,78525.0,5407.0,11949.0,219,223,201,141,30258.0,45230.0,22854.0,38618.0,16.8,0,-110653.14814256554,-7683.740450552426
47379.0,105448.0,9068.0,17194.0,494,296,105,61,51117.0,70397.0,40019.0,51548.0,16.9,0,-80612.01929022846,-20149.275613355952
9432.0,19580.0,1560.0,3518.0,4652,6584,5967,8599,15238.0,20486.0,77.0,3800.0,17.0,0,-146585.52564361703,5020.908160004166
358682.0,757791.0,76760.0,161355.0,1413,1447,16062,22378,148941.0,192118.0,134859.0,135303.0,17.1,0,183912.6332887403,-9861.315937744212
42923.0,70460.0,3077.0,5553.0,427,244,0,50,27847.0,36587.0,25015.0,27831.0,17.1,0,-110058.52975776112,-5618.296982730115
36325.0,80049.0,24393.0,47435.0,2205,2703,4820,6872,11088.0,14849.0,4530.0,5120.0,17.2,0,-124741.75988613996,27569.43143568151
28554.0,64183.0,4296.0,10618.0,388,258,0,39,27728.0,36504.0,16017.0,34749.0,17.2,0,-117897.72601747038,-5236.03414608317
5750.0,15477.0,1948.0,3770.0,677,1643,913,2397,2404.0,6081.0,1115.0,858.0,17.3,0,-154921.95105118834,11688.381153825132
1473.0,9898.0,458.0,3414.0,701,1660,875,2388,2208.0,6082.0,0.0,70.0,17.3,0,-158050.48800071594,10401.808191791057
8222.0,18700.0,538.0,2592.0,2705,3906,3681,5191,9977.0,14339.0,687.0,2840.0,17.3,0,-150384.46159594864,6804.9380520601
