FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
8691.0,31807.0,1174.0,3493.0,2729.0,3834,3452,5019,10612.0,14924.0,3374.0,5190.0,15.8,0,-244895.7328693922,-10337.75941806052
4108.0,8064.0,430.0,1484.0,1305.0,1997,1963,2939,4840.0,6721.0,1617.0,1437.0,15.9,0,-252163.74003400852,-8903.011980046851
7864.0,17856.0,1031.0,2175.0,1908.0,2868,2639,3817,6700.0,9376.0,938.0,1713.0,15.9,0,-249754.75256949043,-8189.282355402501
3805.0,10788.0,274.0,2263.0,1185.0,1731,1303,2028,3706.0,5799.0,755.0,1148.0,16.2,0,-253578.37653281225,-8429.110544580011
50575.0,124461.0,3515.0,6862.0,527.0,256,0,30,45605.0,57905.0,43430.0,54754.0,16.2,0,-176925.92455133586,-26486.613742450627
6763.0,19263.0,1726.0,4395.0,3023.0,4139,3434,4740,10886.0,14901.0,1775.0,2741.0,16.2,0,-246416.22303551337,-9842.272411519243
240763.0,541712.0,23942.0,47713.0,794.0,490,1993,2594,68435.0,90240.0,60801.0,70683.0,16.3,0,-79839.70309816126,19389.703614246417
33151.0,83053.0,2504.0,5413.0,4082.0,5738,5298,7619,15577.0,21594.0,3139.0,5063.0,16.3,0,-233225.3549677965,-5645.828783069841
45391.0,109114.0,28880.0,64643.0,146.0,344,125,54,43244.0,55857.0,37454.0,50746.0,16.4,0,-174273.18497359482,-3433.0626670155643
952.0,4355.0,441.0,1474.0,195.0,125,143,66,3308.0,7135.0,2180.0,3263.0,16.6,0,-253579.13482868372,-9275.24277203275
5292.0,8864.0,887.0,2293.0,145.0,194,242,174,3786.0,7270.0,2658.0,2298.0,16.6,0,-251614.2226569981,-8115.759340217959
347681.0,706237.0,59629.0,120885.0,906.0,1077,93,134,429487.0,538407.0,204926.0,241976.0,16.6,0,317009.6443162367,-121433.00481900186
543.0,3376.0,3.0,439.0,258.0,235,119,44,0.0,4660.0,1495.0,3980.0,16.6,0,-256307.0958656388,-8306.1880776838
921.0,5050.0,10.0,127.0,167.0,103,187,112,0.0,5028.0,906.0,3027.0,16.6,0,-256665.44929717455,-7998.498179324095
5148.0,15458.0,1974.0,5229.0,4637.0,6434,5363,7758,16119.0,23539.0,2015.0,3597.0,16.6,0,-243052.05145015215,-12280.65238113538
63289.0,145990.0,6891.0,10597.0,0.0,31,160,118,65679.0,88616.0,61339.0,76202.0,16.7,0,-144771.6145041115,-34835.3084846283
3382.0,19015.0,863.0,3859.0,1185.0,1834,1715,2851,5454.0,9430.0,880.0,1828.0,16.7,0,-252124.6257156153,-8834.613112543719
6468.0,22656.0,995.0,3704.0,1556.0,2328,2086,3271,5957.0,9064.0,884.0,1824.0,16.7,0,-250728.60114665044,-8230.303043408416
25612.0,46264.0,2406.0,5223.0,50.0,109,299,139,25635.0,34779.0,18837.0,31596.0,16.7,0,-215877.25950947,-17455.42506040982
33947.0,80811.0,2542.0,6952.0,231.0,323,147,62,38228.0,51825.0,30314.0,41794.0,16.8,0,-196852.90805196692,-24032.98549882752
3440.0,7197.0,1210.0,3482.0,1079.0,1326,1576,2153,3888.0,5167.0,544.0,839.0,16.9,0,-253382.9894509144,-7714.989831393727
34768.0,85344.0,7029.0,13446.0,403.0,335,67,101,39835.0,54406.0,27995.0,38499.0,16.9,0,-195603.29985895977,-19877.40649510957
20418.0,34941.0,8150.0,13968.0,2501.0,4233,4052,5540,11309.0,16035.0,2157.0,4865.0,16.9,0,-238608.4290877333,-1739.1239656550897
307238.0,675832.0,23273.0,45150.0,695.0,855,4849,6935,116416.0,157721.0,101699.0,135829.0,16.9,0,7125.658354088402,-790.9479418071114
121470.0,285895.0,336325.0,700320.0,3527.0,4446,5828,8425,15417.0,22259.0,4028.0,5818.0,17.0,0,-75653.33592519988,298593.71537802217
73636.0,166101.0,8182.0,16969.0,445.0,354,0,95,42428.0,58620.0,35314.0,48844.0,17.0,0,-175022.20293751312,-13704.46195647864
27013.0,60736.0,3400.0,6002.0,3502.0,4559,4614,6331,13441.0,18791.0,4372.0,5179.0,17.0,0,-235662.12663286223,-5664.067896501455
12891.0,19679.0,2696.0,6996.0,2112.0,2873,2736,4028,7791.0,10379.0,872.0,2590.0,17.2,0,-246609.87313418777,-6152.499849388444
12716.0,26058.0,1771.0,3865.0,151.0,149,49,48,18043.0,24743.0,11116.0,27530.0,17.2,0,-230134.27675063367,-15777.158148138238
9220.0,28144.0,1230.0,3134.0,696.0,756,2111,2671,5528.0,7629.0,1664.0,3106.0,17.2,0,-249384.6266244956,-7520.48783682791
6801.0,25961.0,885.0,2441.0,1704.0,2531,2484,3815,7431.0,11754.0,2321.0,4614.0,17.2,0,-248404.0407358792,-9427.889751640514
36353.0,77985.0,6100.0,13205.0,302.0,212,5,17,31949.0,40488.0,27977.0,32364.0,17.3,0,-201912.916766788,-16465.219418324006
