FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3
905945.0,1324510.0,169983.0,283130.0,5598,5293,78347,82456,682084.0,655116.0,571042.0,528425.0,18.8,3,963955.2112126538,-631603.5953493095,-140049.72720916243
5680.0,9825.0,1653.0,3968.0,2869,3346,3333,4199,8629.0,10150.0,2386.0,2847.0,19.0,0,-112363.80256871736,33667.23821488497,19542.143295831564
128770.0,212410.0,24508.0,41434.0,9410,11901,12050,14370,30354.0,34128.0,6718.0,6333.0,19.0,0,-36018.610478781426,24539.303450845808,-9677.108580011289
19651.0,43152.0,16818.0,29431.0,272,264,358,161,30391.0,34383.0,16823.0,23948.0,19.1,0,-77847.4616116724,21577.817836289723,14133.144117319089
452023.0,712351.0,639700.0,1039350.0,2109,2615,557,413,253317.0,266598.0,118541.0,132918.0,19.1,0,675762.7448988395,233279.94668499843,-88712.70262596618
4344.0,10231.0,1271.0,3802.0,2130,2862,3326,4627,9584.0,13830.0,1658.0,2760.0,19.1,0,-113052.29290152568,33423.93364324418,18598.68651100832
40674.0,81432.0,30439.0,55941.0,418,264,131,83,40345.0,45278.0,31917.0,34538.0,19.2,0,-48108.4232154739,14976.936730160309,16056.308451202258
19386.0,41077.0,10333.0,23507.0,143,189,340,161,30752.0,36036.0,16742.0,32458.0,19.2,0,-80894.6509510593,15644.799104627604,12894.510588254238
2177.0,7786.0,823.0,2579.0,5289,6535,5882,7358,13251.0,16189.0,2286.0,3611.0,19.2,0,-112239.8908165887,31047.509901939207,17066.37848813591
17183.0,26510.0,1477.0,3570.0,4462,5163,6051,6963,16897.0,20125.0,7409.0,6313.0,19.2,0,-101768.05743846035,25344.588694226004,16099.685796135129
5919.0,11702.0,904.0,3738.0,1999,2469,2312,3110,5733.0,7757.0,1330.0,1531.0,19.3,0,-114669.66908319388,35296.75178720459,20546.350326354757
5196.0,9494.0,1167.0,2948.0,2077,2466,3200,3755,8097.0,8571.0,1117.0,2158.0,19.3,0,-113739.52459428507,34374.4282741727,19006.33089302732
25309.0,50528.0,14317.0,24558.0,481,253,0,0,34913.0,37690.0,20841.0,27514.0,19.4,-1,-73186.86031378637,14530.271295862489,13068.674796840942
6894.0,13353.0,1773.0,3805.0,4513,5702,6402,8031,17273.0,20613.0,2097.0,4930.0,19.4,0,-107840.01223442626,29149.07605230871,13618.70135329456
27046.0,55283.0,2540.0,5118.0,237,184,0,45,44787.0,50534.0,30789.0,44031.0,19.4,0,-69657.85665578498,-6169.043088115679,12353.905348612114
1486.0,7979.0,587.0,2045.0,1324,2054,1682,2644,4633.0,7579.0,0.0,40.0,19.7,0,-117900.78546002111,36926.18131084498,21030.23826365654
14334.0,29048.0,2902.0,6496.0,222,144,317,159,25590.0,30092.0,10018.0,19532.0,19.7,0,-95008.43490697036,18900.63628371782,12299.737085242588
42309.0,76132.0,10280.0,18378.0,0,4,0,65,47971.0,51011.0,40236.0,40628.0,19.8,0,-53689.28002807245,-7941.138434140215,15783.216612333768
4380.0,11165.0,497.0,1476.0,2655,3207,3282,4142,7921.0,9994.0,1714.0,2414.0,19.9,0,-114318.158934131,33741.118426093584,19645.469495828234
92947.0,156286.0,7822.0,13301.0,180,143,513,205,171257.0,171265.0,69634.0,72681.0,19.9,0,34856.90828162094,-95203.9706962692,-48959.45295701483
17754.0,32899.0,1532.0,3609.0,2610,2938,6087,6961,16561.0,18656.0,5240.0,6192.0,19.9,0,-102537.83866311752,26582.746901256516,14575.13531193986
17709.0,30187.0,9010.0,16276.0,85,67,386,173,24882.0,28066.0,15809.0,22892.0,19.9,0,-86926.35142364589,19774.848233468703,16712.21873086549
34700.0,61720.0,4444.0,7706.0,346,210,0,37,21338.0,23206.0,23767.0,22749.0,20.0,0,-81673.33351215693,12915.716462654584,21937.684349373973
47745.0,88590.0,6617.0,9704.0,343,147,206,99,29178.0,28457.0,26476.0,25303.0,20.0,0,-70116.63790019904,7568.886263771372,16952.26515254251
8285.0,15833.0,777.0,2613.0,5724,6722,7894,9157,19048.0,21878.0,4802.0,5025.0,20.1,0,-106104.5852019992,26101.95390010671,14285.05538105096
270618.0,467093.0,197269.0,325094.0,508,579,0,88,112445.0,111500.0,66847.0,64862.0,20.2,0,207745.96838446145,50968.35890114306,-32056.886312180945
145944.0,250671.0,62479.0,97912.0,4975,6031,8099,8904,22053.0,23873.0,2525.0,5221.0,20.2,0,-8593.328157590397,55528.94742580698,-8230.228662277397
5353.0,12269.0,933.0,2476.0,2835,4234,3462,5440,8714.0,13377.0,1048.0,1184.0,20.3,0,-113754.84843009069,34079.12609284771,18601.95981490147
24416.0,39637.0,10819.0,20218.0,210,167,212,111,32175.0,34587.0,29277.0,36520.0,20.4,0,-72286.76990076846,7993.1376990467,20475.426965342085
4732.0,9259.0,1618.0,3610.0,2914,3360,4019,4552,10517.0,12949.0,1500.0,2909.0,20.4,0,-112293.3638530683,33217.52410669741,17844.87992212757
5976.0,14077.0,2255.0,4133.0,4388,5092,4788,5491,13060.0,15003.0,1152.0,1622.0,20.4,0,-110607.95784412458,32651.15931377762,15929.301308398242
6352.0,12255.0,1620.0,4843.0,2621,3094,3390,4135,9738.0,11317.0,1909.0,2556.0,20.4,0,-111879.0966591804,33310.9193053031,18400.945662715338
37862.0,62439.0,6411.0,9646.0,22,103,430,200,38329.0,41215.0,24228.0,31569.0,20.5,0,-70124.81068494971,3908.460106388382,10718.116684666187
5839.0,16124.0,650.0,1597.0,2255,2651,3359,3804,8437.0,9375.0,2145.0,1760.0,20.5,0,-113345.58464520914,33345.262890893326,19472.233064087304
45965.0,86827.0,3038.0,6509.0,188,236,213,165,46225.0,49407.0,38394.0,44237.0,20.6,0,-58101.15448989013,-12072.06571896535,14178.24950421622
2140.0,10620.0,1546.0,5362.0,1341,3652,1902,5303,5799.0,16253.0,1673.0,2932.0,20.6,0,-115342.6663406771,35667.52082827895,21321.453799573683
103653.0,170991.0,18032.0,30063.0,56,129,190,112,21529.0,23408.0,18185.0,18748.0,20.7,0,-47710.921173087,19188.23416603358,7375.47301268559
24430.0,41860.0,14547.0,26769.0,79,66,48,75,35796.0,36964.0,27261.0,34035.0,20.7,0,-69372.00962039386,10148.001282392112,17091.73317731279
20080.0,32157.0,4674.0,9082.0,734,271,87,106,20630.0,20882.0,18040.0,18828.0,20.7,0,-90558.6247190156,18220.27501401109,20700.744410474512
18940.0,34542.0,2180.0,4919.0,593,317,17,29,26706.0,29295.0,14208.0,23077.0,20.7,0,-90941.83813958066,14798.453098718048,13748.302715842154
3029.0,6597.0,1975.0,5587.0,2486,2988,2666,3248,7345.0,9140.0,259.0,1388.0,20.7,0,-114838.81873195624,36051.79933237185,19276.179787527893
14627.0,30358.0,2200.0,5198.0,4502,4784,6219,7020,17965.0,19717.0,6143.0,6873.0,20.8,0,-102242.52413465473,26084.22322492223,14892.559322255946
43218.0,67852.0,9763.0,16373.0,252,179,251,119,53702.0,56429.0,37176.0,40698.0,20.8,0,-52419.60735940433,-9738.033810650011,9716.024343368146
12132.0,13569.0,2042.0,3947.0,2932,2795,4643,5085,11002.0,11876.0,3350.0,2921.0,20.8,0,-108108.09099447886,31669.56962509299,17767.28824244933
85679.0,147891.0,10318.0,20101.0,227,217,0,46,142016.0,143411.0,40692.0,55354.0,20.9,0,6711.7336651972,-61274.14503829164,-50301.58740336225
15337.0,19940.0,0.0,1837.0,883,1494,2792,3196,8088.0,8455.0,4250.0,3720.0,20.9,0,-109008.8583271584,30843.934787473576,19560.78206346717
33505.0,57819.0,3280.0,3464.0,82,105,0,71,36987.0,36781.0,32433.0,31631.0,20.9,0,-71302.19173706052,-1231.115128572652,18327.19916928076
27646.0,57122.0,4409.0,5873.0,191,195,188,82,45378.0,49739.0,24965.0,36624.0,21.0,0,-71408.84869953663,-1193.3176519856934,8098.523005879031
30770.0,44143.0,5463.0,9394.0,613,311,103,142,32816.0,34601.0,20607.0,25150.0,21.1,0,-78459.68269880951,9450.052201873834,12945.140234517145
4395.0,6877.0,0.0,1404.0,0,0,179,112,4966.0,4585.0,1293.0,1033.0,21.1,0,-116330.97696762596,35292.81043983787,21229.649391257797
414801.0,617541.0,136397.0,212139.0,441,483,235,346,286434.0,274530.0,202078.0,167227.0,21.1,0,368947.9809499094,-173714.35507717496,-71385.78757936995
2581.0,10139.0,616.0,1892.0,1335,2305,2031,3749,5414.0,9545.0,1976.0,2765.0,21.1,0,-115877.06640223436,35053.24761945324,21676.45138136241
515249.0,629117.0,985738.0,1215170.0,2311,1443,605,273,169863.0,160176.0,103209.0,84646.0,21.2,3,888302.6204414482,522965.96507173206,-35302.183436104475
2032.0,6460.0,526.0,2267.0,1235,1753,1851,3131,4256.0,7587.0,2102.0,2789.0,21.2,0,-116602.82721761135,35552.4473568034,22573.028821294258
3821.0,17795.0,1469.0,4018.0,2763,3919,3116,4428,7487.0,10616.0,155.0,501.0,21.3,0,-114993.66280719542,35749.278465457144,19013.604106141516
15645.0,20199.0,2619.0,4418.0,3698,3982,3782,4315,9018.0,10366.0,1720.0,2127.0,21.3,0,-107947.94175532204,33658.48593591528,17271.820721740707
4549.0,17449.0,987.0,2929.0,2863,3748,4173,5392,10282.0,13801.0,1103.0,3713.0,21.5,0,-112927.85949694592,32984.463078788685,17622.55671129395
9107.0,17993.0,1029.0,3516.0,1887,2135,2566,2849,6369.0,7209.0,2012.0,1681.0,21.5,0,-112744.74518574114,34411.31880036877,20146.89780992413
18866.0,41787.0,4514.0,7960.0,488,225,513,192,30055.0,32169.0,28926.0,25532.0,21.5,0,-81657.38682944905,7114.833122863704,22857.924336052925
2652.0,14090.0,787.0,2558.0,2302,3834,2597,4690,6526.0,11472.0,550.0,2266.0,21.5,0,-115898.51470589754,35392.44724388022,19934.11008228493
6195.0,15037.0,635.0,1857.0,2809,3590,4189,5074,10427.0,11927.0,1272.0,2060.0,21.5,0,-112653.08038056556,32694.03853554648,17491.805762007763
3056.0,7556.0,300.0,2032.0,5260,6175,4502,5280,4405.0,5054.0,714.0,1350.0,21.6,0,-117058.56746645828,36138.14888526925,21341.1141894858
5685.0,13013.0,1373.0,2845.0,4418,5142,5620,6763,14428.0,17530.0,3545.0,3963.0,21.6,0,-109402.8322845644,29840.553972524853,16730.31671857919
2596.0,13941.0,228.0,2072.0,200,167,207,130,4209.0,6181.0,139.0,783.0,21.6,0,-117717.11196995844,36601.39306338738,21144.82642314272
2795.0,12774.0,317.0,1684.0,49,0,169,127,2318.0,5595.0,4849.0,12062.0,21.6,0,-114681.28069999312,33488.063707820795,25059.52302766494
360085.0,516635.0,39599.0,62812.0,601,641,367,215,642644.0,576852.0,213584.0,215751.0,21.6,3,446821.8746097717,-426014.15500245336,-283570.15476928285
3036.0,5254.0,296.0,1721.0,130,140,292,170,3359.0,5044.0,2534.0,2166.0,21.6,0,-116681.93109822004,35632.979331377624,23328.07570309107
29363.0,55863.0,16866.0,28535.0,9966,11608,12467,13227,38410.0,38253.0,5895.0,6611.0,21.8,0,-77624.53756507087,24831.02195493749,490.9025487293293
9551.0,16642.0,2169.0,4577.0,4258,4592,5862,6321,14450.0,15406.0,2861.0,2664.0,21.8,0,-107793.0438449321,30562.0075986798,15704.02310291346
3329.0,12880.0,1610.0,4334.0,1550,2173,2957,4344,7307.0,10666.0,1245.0,2492.0,21.9,0,-114415.69289403036,35130.53002475934,19900.94167286501
4527.0,14080.0,128.0,2328.0,305,762,484,1455,1127.0,3907.0,45.0,73.0,21.9,0,-118498.0742950231,38044.92890492983,22712.51189663395
18167.0,16312.0,3853.0,7268.0,4725,5421,6784,7312,14763.0,15868.0,1343.0,2859.0,21.9,0,-103645.82797347568,31486.438546123103,13027.473037110642
4089.0,12780.0,1352.0,4069.0,822,1054,2064,2706,6475.0,8847.0,2699.0,3986.0,22.1,0,-113829.4770199602,34344.74893907859,21278.07393312433
16500.0,37318.0,5870.0,11883.0,5580,6426,7589,8519,22511.0,24200.0,1181.0,6609.0,22.1,0,-99037.61863176918,28666.68484923443,8219.79500949031
2491.0,15718.0,427.0,2063.0,1449,4189,1788,5148,4852.0,13953.0,1654.0,3519.0,22.2,0,-116290.70366875212,35250.764567024526,21728.42214760871
7789.0,16622.0,990.0,2222.0,2732,4669,3130,5891,8597.0,15618.0,641.0,831.0,22.2,0,-113017.283336137,34207.17431182306,17995.38104171955
9712.0,18657.0,4377.0,8237.0,4370,4897,6160,6836,18523.0,21426.0,3485.0,5019.0,22.2,0,-103826.6373543246,29365.979381251025,13587.043687912184
21943.0,42327.0,7678.0,10783.0,186,164,398,217,31970.0,31313.0,23076.0,24407.0,22.2,0,-79954.59595633176,11118.853961577406,16977.413774506716
6453.0,18344.0,2250.0,5473.0,7490,8737,8047,9212,20573.0,23983.0,1272.0,2541.0,22.3,0,-106972.39834630984,28660.62967440517,11214.724709534546
2361.0,8339.0,942.0,2500.0,3310,4002,3942,4830,10465.0,12945.0,749.0,2458.0,22.3,0,-114094.69191675929,33437.76575868889,17685.560974257132
3896.0,10761.0,712.0,2308.0,532,1004,693,2119,1892.0,5389.0,1850.0,2604.0,22.3,0,-116886.77588162592,36838.085800122586,23567.0493335353
1565.0,9110.0,787.0,3007.0,1780,3036,2496,4353,6718.0,11997.0,477.0,1868.0,22.3,0,-116343.67892828803,35496.085001982654,19966.649317029194
50589.0,78004.0,8989.0,15294.0,327,319,216,66,55296.0,54280.0,46302.0,45181.0,22.4,0,-44961.6772808409,-16949.19878950248,14106.295505127708
72190.0,115486.0,14947.0,23285.0,421,234,160,142,60619.0,58574.0,59940.0,49732.0,22.4,0,-23806.202865696905,-24920.371522662103,17685.614334064416
11092.0,24143.0,1893.0,4146.0,2464,2674,3731,3938,12080.0,13090.0,3042.0,2666.0,22.4,0,-108326.27891697997,31319.05258951614,17045.77485621957
1779.0,4739.0,0.0,2225.0,107,55,302,235,4808.0,7170.0,13750.0,11287.0,22.4,0,-110805.0261051846,27863.29294854513,30502.79969539223
2468.0,12308.0,365.0,1793.0,89,0,223,166,2569.0,5260.0,5548.0,11398.0,22.4,0,-114499.19352140572,33187.03457721987,25541.018054536475
4172.0,14825.0,2320.0,5433.0,194,80,292,191,6061.0,11235.0,60042.0,95765.0,22.4,0,-75531.3130784508,-7491.7123418064,58611.782997357615
626478.0,791947.0,83759.0,131645.0,2124,1869,766,354,1264610.0,1083800.0,481123.0,457055.0,22.4,3,997153.8182357944,-899474.7419945461,-523599.0292578367
5864.0,14408.0,279.0,2250.0,4581,5437,5319,6474,12510.0,14519.0,0.0,1041.0,22.5,0,-112797.36265097334,32229.76200770568,15336.650191188975
20824.0,30053.0,4042.0,7269.0,186,98,279,188,27633.0,25977.0,17113.0,18922.0,22.6,0,-88032.8135761224,14671.736579337869,15489.890789499736
71106.0,114489.0,173454.0,273985.0,4686,4839,6769,7035,15790.0,16274.0,4834.0,5405.0,22.6,0,35981.88782709814,141020.56881992082,16118.670991931363
10688.0,27914.0,3757.0,7498.0,3523,3833,5209,5247,14303.0,13248.0,3250.0,4609.0,22.6,0,-105846.69039809186,31127.870737341946,15858.407781915368
4608.0,10858.0,1932.0,5473.0,2117,2433,3383,3663,8328.0,8880.0,1070.0,2321.0,22.7,0,-113341.17654015245,34839.38169057035,18956.170540158244
5746.0,15717.0,695.0,2654.0,4065,4593,4744,5502,13432.0,15339.0,2158.0,3455.0,22.7,0,-110910.85600841108,30626.05916234524,16279.049094239985
44631.0,77984.0,15299.0,24578.0,230,133,0,7,58920.0,57109.0,45290.0,49371.0,22.8,0,-41166.23697546065,-14006.422216886298,12128.572350541372
4840.0,17084.0,904.0,1885.0,140,87,235,122,1941.0,5333.0,12438.0,24449.0,22.8,0,-108587.54350470036,28201.75871318028,29876.380863744307
33848.0,60862.0,6625.0,11501.0,240,163,220,260,35865.0,36023.0,19900.0,32807.0,22.8,0,-74162.26152336177,7590.733015460795,9526.023399908388
26725.0,40121.0,8584.0,13728.0,626,387,314,154,32278.0,31009.0,30554.0,25237.0,22.8,0,-74179.0455530282,7334.802110882643,21695.23199701838
3759.0,8921.0,2518.0,4674.0,1758,2443,2243,2867,7487.0,9811.0,1126.0,1906.0,22.9,0,-113687.38291194424,35779.58514584154,19724.576655380548
759.0,3844.0,0.0,823.0,64,0,163,85,3981.0,7445.0,1833.0,3072.0,22.9,0,-117655.61971554012,35532.68637308816,22697.943234771094
419507.0,496159.0,62691.0,99746.0,2150,2059,547,228,970684.0,789322.0,607691.0,458373.0,22.9,3,824333.236713789,-811120.6148260586,-212512.035886556
8238.0,17983.0,2101.0,3894.0,7177,8113,9271,10479,22216.0,24713.0,4364.0,3925.0,23.0,0,-104197.04257634823,25832.81386903665,12150.67926313931
21679.0,35084.0,9039.0,14981.0,245,263,14,114,29156.0,28000.0,17686.0,19555.0,23.0,0,-83277.89101805937,16902.34367053063,15089.208827412687
21181.0,41092.0,1026.0,3144.0,4530,4792,7669,8629,21936.0,22893.0,2038.0,7203.0,23.1,0,-100309.31306153102,24658.788715039136,8138.303336010562
10853.0,19878.0,2689.0,5222.0,3567,3817,4972,5594,16974.0,17900.0,4927.0,6535.0,23.1,0,-104380.4353427102,27917.17933791372,15252.228591907664
9374.0,17826.0,1404.0,3373.0,6443,6834,8571,9505,22023.0,23955.0,2269.0,2630.0,23.1,0,-105355.23709828685,26578.311934611495,10542.713398275886
62434.0,97382.0,15333.0,25051.0,1021,545,102,123,66475.0,60352.0,59957.0,50614.0,23.1,0,-24747.548410085303,-26810.375932705385,15623.341375912609
1274.0,8487.0,1378.0,5640.0,994,2534,1349,3695,3000.0,8730.0,650.0,1513.0,23.2,0,-117649.43317467564,37752.1796057742,22511.92973232595
9722.0,15669.0,1199.0,3398.0,1305,2740,2066,4222,4681.0,9807.0,0.0,165.0,23.2,0,-114162.24187444108,36541.33999600938,19680.10010299917
3640.0,18779.0,1268.0,3980.0,1852,3343,2641,4705,6579.0,11395.0,1243.0,1741.0,23.2,0,-114962.74120796451,35347.676169937266,20334.29082648203
88668.0,123112.0,9741.0,13841.0,0,122,106,72,93317.0,88099.0,77548.0,70346.0,23.4,0,3647.369404220619,-58231.09021557226,6347.217061409305
1489.0,5567.0,370.0,2084.0,254,139,188,153,1807.0,5199.0,9080.0,16146.0,23.4,0,-113033.19730961836,31172.841251714133,28520.120816092636
39693.0,61276.0,28439.0,51584.0,360,193,119,142,49450.0,51763.0,30479.0,36113.0,23.4,0,-46263.16238694608,9616.793567426765,9248.059207282686
41720.0,78107.0,13358.0,23335.0,182,124,257,159,50292.0,47983.0,28228.0,31753.0,23.7,0,-57042.75392259732,395.297514566344,6115.094204383087
20010.0,35805.0,11015.0,19608.0,529,340,0,134,29795.0,28663.0,18592.0,22421.0,23.7,0,-81483.60334438802,17205.406236059363,15563.705562271363
3353.0,8038.0,980.0,3281.0,2115,2233,2916,3127,6903.0,7552.0,141.0,1516.0,23.9,0,-115609.75360166914,35592.34481305869,19339.7717753638
