FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,SOM_Cluster,Final_Cluster
10510.0,27179.0,2023.0,4627.0,3395,3848,4842.0,5632.0,13168.0,13889.0,2172.0,4236.0,5286.2,13,4
1534.0,9807.0,226.0,1626.0,204,188,105.0,0.0,2430.0,6286.0,5849.0,18245.0,5286.2,6,7
34614.0,62130.0,6931.0,12097.0,388,184,0.0,92.0,43887.0,46467.0,23874.0,32479.0,5286.2,15,5
16821.0,27608.0,48626.0,91188.0,1451,1570,3624.0,4020.0,9735.0,10773.0,3583.0,3425.0,5286.3,4,6
5851.0,14038.0,1974.0,3276.0,1650,1763,2547.0,2673.0,7076.0,8149.0,2322.0,2476.0,5286.3,11,3
29602.0,44717.0,3276.0,5574.0,0,39,144.0,71.0,38395.0,38450.0,30987.0,31394.0,5286.3,22,0
7589.0,16461.0,858.0,1915.0,2163,2273,2879.0,3411.0,7950.0,8668.0,810.0,1427.0,5286.4,11,3
7480.0,15754.0,2212.0,5283.0,2539,2714,3924.0,4607.0,11415.0,14315.0,2987.0,4013.0,5286.4,4,6
13750.0,29872.0,3105.0,6657.0,2277,2321,6053.0,7303.0,15746.0,17099.0,6578.0,6219.0,5286.4,7,2
15105.0,31370.0,6043.0,11510.0,275,227,68.0,43.0,14429.0,14717.0,10643.0,12165.0,5286.5,6,7
8110.0,18907.0,1431.0,3226.0,1646,1801,1652.0,1952.0,5083.0,5987.0,828.0,1387.0,5286.5,19,1
27540.0,31405.0,2749.0,2657.0,483,229,0.0,191.0,15201.0,15947.0,14374.0,11373.0,5286.5,6,7
7833.0,12151.0,3141.0,6341.0,3385,3461,4267.0,4895.0,12232.0,12840.0,0.0,1810.0,5286.6,4,6
3142.0,10232.0,1229.0,2558.0,2887,3943,3983.0,5556.0,11541.0,16131.0,2736.0,2660.0,5286.6,13,4
16522.0,38788.0,2655.0,4966.0,222,158,45.0,89.0,31590.0,33076.0,15006.0,23209.0,5286.6,6,7
3334.0,10718.0,932.0,4431.0,1840,2493,2439.0,3428.0,5790.0,8200.0,0.0,722.0,5286.6,11,3
18065.0,34293.0,1476.0,4023.0,261,188,297.0,104.0,17426.0,18757.0,10149.0,14313.0,5286.6,6,7
1686.0,10821.0,149.0,791.0,430,1071,411.0,1387.0,1432.0,4337.0,0.0,0.0,5286.7,19,1
1640.0,9179.0,707.0,2608.0,2198,3624,2631.0,4509.0,6389.0,10878.0,238.0,1071.0,5286.7,4,6
30954.0,53208.0,7595.0,12896.0,417,255,392.0,180.0,32252.0,31643.0,30260.0,28872.0,5286.7,6,7
132754.0,206753.0,8411.0,13954.0,533,207,326.0,117.0,194695.0,180776.0,66687.0,65955.0,5286.7,17,5
7042.0,15324.0,880.0,2219.0,1013,1239,1309.0,1576.0,4323.0,4650.0,994.0,2313.0,5286.8,19,1
9290.0,17239.0,6787.0,10541.0,2247,2567,5499.0,6338.0,13131.0,14471.0,5929.0,7398.0,5286.8,13,4
11521.0,33678.0,12535.0,28388.0,1764,2086,2860.0,3513.0,8043.0,9704.0,3175.0,4055.0,5286.8,4,6
38281.0,71844.0,2590.0,3387.0,336,413,304.0,165.0,27968.0,28097.0,16618.0,23990.0,5286.9,6,7
49598.0,81656.0,6644.0,11461.0,254,200,152.0,62.0,49243.0,48192.0,41141.0,46134.0,5286.9,15,5
18176.0,37020.0,4102.0,9105.0,83,28,153.0,115.0,21318.0,22626.0,15115.0,18125.0,5287.1,6,7
166711.0,96662.0,0.0,19867.0,0,213,0.0,62.0,50613.0,48576.0,52292.0,38581.0,5287.1,15,5
41602.0,69660.0,36363.0,60985.0,2661,2656,3491.0,4005.0,10553.0,11424.0,2059.0,3226.0,5287.2,4,6
1125.0,6689.0,732.0,2629.0,629,1866,756.0,2370.0,2472.0,6702.0,755.0,1491.0,5287.2,11,3
3467.0,9450.0,520.0,2445.0,1266,2250,1558.0,3156.0,3775.0,7877.0,453.0,298.0,5287.2,11,3
6409.0,17894.0,1467.0,2737.0,2549,2700,3981.0,4366.0,11214.0,12360.0,1249.0,3202.0,5287.2,4,6
10794.0,24611.0,3417.0,6345.0,3090,3478,4278.0,4977.0,16179.0,18872.0,2423.0,3267.0,5287.2,13,4
36252.0,44272.0,6553.0,7895.0,547,280,139.0,197.0,27370.0,25744.0,27734.0,21576.0,5287.2,6,7
2375.0,11650.0,0.0,0.0,171,70,200.0,181.0,2775.0,5682.0,538.0,675.0,5287.3,6,7
306639.0,435830.0,22819.0,36334.0,1597,1053,399.0,237.0,591179.0,515562.0,205802.0,190575.0,5287.3,8,2
8691.0,23927.0,4605.0,10635.0,2923,3363,4355.0,5341.0,14420.0,17357.0,3069.0,4506.0,5287.3,13,4
2969.0,8723.0,1680.0,3810.0,95,62,196.0,120.0,4623.0,4172.0,1235.0,2071.0,5287.3,6,7
419005.0,596698.0,167406.0,267375.0,562,391,329.0,202.0,253005.0,231106.0,122110.0,108347.0,5287.4,17,5
23098.0,56368.0,4727.0,9811.0,188,218,244.0,153.0,31174.0,31991.0,17499.0,28642.0,5287.4,6,7
16159.0,19577.0,1036.0,3075.0,1323,1328,2972.0,3010.0,8649.0,8354.0,3850.0,3057.0,5287.4,11,3
17468.0,32649.0,11279.0,17350.0,0,41,463.0,255.0,16429.0,16873.0,10357.0,11782.0,5287.4,6,7
2795.0,8321.0,858.0,4479.0,1562,4016,2035.0,4741.0,5617.0,13380.0,1184.0,2016.0,5287.4,4,6
21925.0,34144.0,1800.0,5212.0,4541,4565,6258.0,6768.0,20885.0,20209.0,4544.0,5116.0,5287.5,7,2
3422.0,11793.0,580.0,1931.0,1253,1621,1818.0,2357.0,5987.0,7881.0,957.0,1969.0,5287.5,11,3
2046.0,9805.0,2037.0,5418.0,681,922,1204.0,1736.0,3960.0,5769.0,1102.0,1715.0,5287.5,19,1
1087660.0,1480870.0,57145.0,87247.0,5040,4603,87098.0,82797.0,636294.0,534295.0,501787.0,375047.0,5287.5,14,4
5398.0,9553.0,2049.0,3931.0,2365,2831,3349.0,3841.0,9393.0,10634.0,2991.0,3465.0,5287.6,4,6
16095.0,25183.0,3201.0,5912.0,3609,4033,5673.0,6165.0,15454.0,16252.0,4913.0,4747.0,5287.6,13,4
4730.0,12245.0,1381.0,2716.0,1139,1233,2124.0,2400.0,7597.0,8276.0,1351.0,2778.0,5287.6,11,3
1722.0,6728.0,1580.0,4133.0,1839,2206,2451.0,3093.0,5275.0,6688.0,460.0,1002.0,5287.6,11,3
35246.0,61611.0,7791.0,14265.0,529,282,376.0,231.0,28230.0,26601.0,17025.0,22097.0,5287.6,6,7
62125.0,95121.0,27859.0,46507.0,237,188,261.0,102.0,71588.0,67311.0,56853.0,56181.0,5287.7,9,2
9780.0,17769.0,3484.0,5777.0,2314,2869,3273.0,3705.0,10569.0,11485.0,1026.0,2327.0,5287.7,4,6
2462.0,13445.0,573.0,3365.0,971,2531,1227.0,3778.0,3451.0,10937.0,615.0,1067.0,5287.8,4,6
1180.0,4511.0,806.0,3419.0,1707,2660,1548.0,2443.0,4570.0,7522.0,408.0,473.0,5287.8,11,3
1414.0,8883.0,528.0,3050.0,97,3,174.0,56.0,2342.0,4780.0,10897.0,31946.0,5287.8,6,7
30721.0,54230.0,14729.0,26698.0,394,293,57.0,51.0,34921.0,34277.0,23570.0,34151.0,5287.8,6,7
13014.0,14772.0,1229.0,2086.0,183,119,187.0,117.0,8842.0,4084.0,2883.0,2514.0,5287.8,6,7
515672.0,691014.0,105741.0,162076.0,931,875,496.0,223.0,288316.0,218532.0,162853.0,127396.0,5287.8,17,5
2933.0,6564.0,387.0,1344.0,3389,3634,4315.0,4650.0,10696.0,12088.0,758.0,3430.0,5287.8,4,6
31428.0,55813.0,5161.0,10069.0,345,213,158.0,66.0,41063.0,40912.0,26940.0,29919.0,5287.8,22,0
11629.0,20099.0,2439.0,5219.0,2989,3201,3575.0,3973.0,11525.0,11431.0,1933.0,2605.0,5287.8,4,6
3115.0,9708.0,762.0,2634.0,1039,1302,1170.0,1529.0,3694.0,4585.0,618.0,1031.0,5287.8,19,1
7433.0,17682.0,1141.0,2282.0,722,1537,1161.0,2856.0,3837.0,7641.0,1877.0,1575.0,5287.8,11,3
2782.0,15109.0,635.0,2081.0,1236,1943,1956.0,3411.0,5129.0,8820.0,296.0,1020.0,5287.8,11,3
38626.0,65859.0,35863.0,62151.0,2220,2231,5970.0,5862.0,16142.0,17275.0,6521.0,6728.0,5287.9,13,4
17727.0,41593.0,3100.0,5843.0,1372,1543,3740.0,3947.0,12168.0,13008.0,5912.0,5655.0,5287.9,4,6
29280.0,46318.0,13710.0,23809.0,340,182,122.0,116.0,27991.0,27781.0,12004.0,19589.0,5287.9,6,7
8555.0,20518.0,2490.0,5125.0,103,103,43.0,10.0,25399.0,27651.0,15122.0,17609.0,5288.0,6,7
25614.0,43625.0,5070.0,9687.0,70,94,70.0,105.0,16596.0,17926.0,12010.0,15796.0,5288.0,6,7
15456.0,31477.0,7645.0,13729.0,0,95,122.0,62.0,25342.0,24747.0,9936.0,18106.0,5288.0,6,7
31942.0,50975.0,15666.0,24015.0,145,186,437.0,149.0,46200.0,41669.0,33929.0,30540.0,5288.0,22,0
3318.0,8761.0,1515.0,5192.0,550,1152,582.0,1342.0,1753.0,4453.0,1568.0,1860.0,5288.0,19,1
2037.0,13461.0,1170.0,6070.0,1360,2496,1641.0,2972.0,5484.0,10347.0,0.0,0.0,5288.0,11,3
9402.0,19921.0,5127.0,9692.0,6836,7594,8850.0,9702.0,23318.0,24083.0,3365.0,3510.0,5288.0,21,1
25086.0,38746.0,4861.0,8452.0,0,51,613.0,236.0,32116.0,31369.0,29719.0,23045.0,5288.0,6,7
39636.0,69544.0,10694.0,16537.0,438,265,307.0,193.0,53462.0,54883.0,32913.0,42770.0,5288.1,15,5
5748.0,16664.0,1407.0,4458.0,1597,2341,1813.0,3106.0,4898.0,8332.0,1175.0,1457.0,5288.1,11,3
67078.0,98504.0,15955.0,26877.0,46,103,357.0,159.0,61330.0,61504.0,35878.0,42216.0,5288.1,9,2
24504.0,27073.0,5872.0,9142.0,201,206,427.0,170.0,23389.0,22150.0,11096.0,16237.0,5288.1,6,7
34722.0,57431.0,27585.0,47951.0,438,195,234.0,176.0,41733.0,39063.0,31966.0,30157.0,5288.1,22,0
61253.0,93913.0,25279.0,44461.0,0,105,133.0,92.0,37858.0,35513.0,30364.0,29653.0,5288.1,22,0
5484.0,12273.0,1131.0,2455.0,2338,2431,3457.0,4077.0,9720.0,11157.0,1959.0,1815.0,5288.2,4,6
1815.0,10848.0,322.0,2283.0,916,2322,1160.0,3104.0,3407.0,9415.0,1498.0,2667.0,5288.3,11,3
4193.0,12835.0,394.0,2547.0,915,2472,1257.0,3329.0,3870.0,9749.0,335.0,720.0,5288.3,11,3
52751.0,76666.0,25878.0,40854.0,52,86,0.0,90.0,66300.0,59730.0,51015.0,44729.0,5288.3,9,2
15913.0,21842.0,295.0,1751.0,4626,4489,6573.0,6954.0,30714.0,27213.0,8280.0,11327.0,5288.3,7,2
16082.0,32403.0,1174.0,4277.0,483,296,478.0,274.0,24763.0,21902.0,19173.0,17011.0,5288.3,6,7
30608.0,50556.0,3912.0,4793.0,116,90,430.0,220.0,41103.0,37326.0,29973.0,35149.0,5288.3,22,0
328286.0,452394.0,204115.0,250542.0,1680,888,125.0,119.0,273003.0,233705.0,122525.0,96854.0,5288.3,17,5
3062.0,11618.0,5731.0,12402.0,2567,2939,3494.0,4178.0,9782.0,11474.0,796.0,1927.0,5288.4,4,6
3579.0,20229.0,1390.0,5623.0,1372,2027,2190.0,3348.0,6086.0,9360.0,275.0,1087.0,5288.4,11,3
11236.0,21429.0,1762.0,4746.0,3321,3817,4337.0,4676.0,12235.0,12576.0,4244.0,3928.0,5288.4,4,6
5075.0,18179.0,1225.0,3705.0,1661,2106,2575.0,3346.0,6490.0,8671.0,1442.0,2568.0,5288.5,11,3
18345.0,23105.0,3312.0,6075.0,6074,6440,7448.0,7678.0,21380.0,22062.0,3520.0,3380.0,5288.5,7,2
4225.0,17930.0,2192.0,3569.0,1372,1435,1889.0,1950.0,4808.0,4916.0,1307.0,1389.0,5288.5,19,1
272884.0,370787.0,40948.0,58251.0,1344,509,177.0,172.0,251381.0,212523.0,143075.0,129300.0,5288.5,17,5
6108.0,19335.0,1635.0,2738.0,4862,5115,6112.0,6343.0,11668.0,11812.0,1723.0,2628.0,5288.7,13,4
13254.0,19747.0,1345.0,3293.0,1659,1516,2326.0,2445.0,6101.0,6606.0,1708.0,1329.0,5288.7,11,3
9083.0,19356.0,1194.0,2869.0,5072,5672,6623.0,7028.0,16919.0,16589.0,2114.0,2522.0,5288.7,7,2
4211.0,13506.0,1004.0,2462.0,1063,990,1966.0,2143.0,5675.0,6006.0,3615.0,3593.0,5288.7,19,1
24149.0,33727.0,9998.0,17206.0,219,148,48.0,70.0,43276.0,40504.0,29996.0,29085.0,5288.7,22,0
17752.0,27750.0,700.0,3039.0,1917,1846,4224.0,4448.0,13420.0,14232.0,5284.0,4204.0,5288.8,4,6
33455.0,67384.0,2573.0,5357.0,517,322,0.0,21.0,31638.0,28504.0,24293.0,27537.0,5288.8,6,7
2132.0,5748.0,1067.0,3352.0,1544,2009,2389.0,2858.0,6259.0,7484.0,188.0,1060.0,5288.8,11,3
22156.0,39821.0,6814.0,11104.0,170,124,17.0,46.0,30703.0,29990.0,20833.0,26168.0,5288.8,6,7
20219.0,14692.0,3831.0,5330.0,6709,7273,8933.0,8964.0,27703.0,27630.0,4458.0,4371.0,5288.9,7,2
2258.0,11568.0,655.0,2575.0,276,235,273.0,183.0,17872.0,26588.0,6888.0,7325.0,5288.9,6,7
1808.0,7382.0,75.0,1064.0,206,169,133.0,3.0,23346.0,34705.0,2321.0,3240.0,5288.9,22,0
1417.0,8606.0,446.0,2145.0,155,42,156.0,98.0,7748.0,17057.0,2608.0,5674.0,5288.9,6,7
