FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,SOM_Cluster,Final_Cluster
13334.0,28532.0,1707.0,4309.0,3016,3668,4562,5575,12898.0,15679.0,4690.0,4314.0,6652.9,13,6
5254.0,12747.0,1397.0,3066.0,2914,3330,3861,4712,10334.0,12851.0,1611.0,2756.0,6653.0,4,0
9776.0,20526.0,1812.0,3317.0,3626,4497,4464,5397,10809.0,12584.0,2944.0,3941.0,6653.0,13,6
27209.0,57916.0,6203.0,10355.0,320,171,0,10,11205.0,11168.0,6005.0,8557.0,6653.0,6,1
15272.0,29564.0,2348.0,3800.0,2640,3042,4401,5114,13092.0,14971.0,1272.0,3739.0,6653.0,13,6
74320.0,133895.0,6109.0,11961.0,619,353,396,125,58581.0,67417.0,53870.0,53281.0,6653.0,9,5
65023.0,118833.0,216278.0,359150.0,3730,4188,5385,6428,16617.0,19399.0,4460.0,5831.0,6653.0,13,6
1690.0,7344.0,0.0,506.0,134,22,51,0,8845.0,11044.0,1152.0,1698.0,6653.1,6,1
1600.0,4902.0,0.0,1384.0,173,51,108,11,4312.0,9013.0,6296.0,12144.0,6653.1,6,1
477407.0,700557.0,64523.0,105679.0,1158,1517,201,189,812680.0,796987.0,282834.0,298404.0,6653.1,2,0
2935.0,12078.0,957.0,2909.0,1821,2325,2588,3527,6730.0,8981.0,997.0,1700.0,6653.4,4,0
2050.0,6925.0,2010.0,4886.0,1712,2603,2341,3353,6236.0,8110.0,1745.0,1993.0,6653.4,11,5
65049.0,113968.0,7954.0,13301.0,149,131,278,141,44636.0,48279.0,40113.0,41720.0,6653.4,15,4
606284.0,990948.0,152229.0,241357.0,1620,1418,270,212,156716.0,152192.0,105402.0,111111.0,6653.4,3,0
28368.0,47081.0,5371.0,8214.0,484,297,81,83,28929.0,30112.0,15827.0,25301.0,6653.6,6,1
2355.0,8390.0,1639.0,2944.0,1674,1687,2020,2176,6068.0,7098.0,0.0,1515.0,6653.6,19,4
62904.0,108531.0,17574.0,31821.0,6741,7630,10268,11831,27693.0,31426.0,9092.0,10266.0,6653.6,21,4
81747.0,146694.0,38934.0,73625.0,327,272,77,103,54020.0,58261.0,36252.0,50808.0,6653.6,15,4
9414.0,11481.0,1900.0,3932.0,3883,4685,4262,4874,9917.0,11319.0,1752.0,2408.0,6653.7,4,0
11976.0,18171.0,2008.0,4489.0,3551,4101,5834,6854,13657.0,16374.0,3384.0,3304.0,6653.7,7,2
5997.0,16278.0,1606.0,4903.0,2186,2679,3083,3693,8618.0,10700.0,840.0,1786.0,6653.7,4,0
19915.0,48144.0,4588.0,9346.0,5281,6518,6349,7830,19461.0,22288.0,3219.0,4309.0,6653.8,7,2
30648.0,44438.0,22467.0,35629.0,2776,3354,3318,3690,10548.0,11204.0,2830.0,2407.0,6653.9,4,0
11608.0,31370.0,1526.0,3566.0,2679,2816,4037,4682,11815.0,14665.0,1828.0,3129.0,6653.9,4,0
996.0,5882.0,458.0,2287.0,545,1394,721,1999,1750.0,5185.0,1003.0,1669.0,6653.9,19,4
4664.0,10848.0,696.0,1320.0,1597,2480,2050,3039,5568.0,9043.0,2398.0,3119.0,6654.0,11,5
36530.0,63711.0,774.0,2256.0,4847,4639,6239,6697,17370.0,18152.0,6550.0,6128.0,6654.0,7,2
77695.0,129308.0,5041.0,9859.0,252,225,141,94,53712.0,51273.0,53938.0,44120.0,6654.0,15,4
44316.0,87412.0,11677.0,21346.0,2039,1975,4164,4603,11238.0,12514.0,2353.0,3584.0,6654.1,4,0
15395.0,36621.0,1359.0,3337.0,6678,8056,8837,10605,18216.0,19508.0,3402.0,4671.0,6654.1,21,4
4201.0,8709.0,916.0,2694.0,2108,3133,2601,3743,6444.0,7493.0,1229.0,1855.0,6654.1,4,0
191801.0,307996.0,16451.0,27353.0,599,451,471,198,114176.0,108947.0,97801.0,95520.0,6654.2,3,0
25465.0,41114.0,10120.0,18908.0,370,221,8,31,17605.0,17351.0,15610.0,13628.0,6654.2,6,1
7115.0,12072.0,2931.0,5578.0,3268,3450,3914,4468,9190.0,9908.0,501.0,2207.0,6654.2,4,0
108042.0,174750.0,47821.0,80671.0,176,211,86,79,71472.0,71421.0,60742.0,61426.0,6654.2,9,5
66278.0,108907.0,20421.0,36341.0,168,218,313,128,43400.0,44544.0,38078.0,36870.0,6654.3,22,3
68637.0,116783.0,3295.0,4546.0,195,111,79,79,43449.0,43182.0,35168.0,37229.0,6654.3,22,3
12378.0,19247.0,2552.0,3864.0,2905,2944,4410,5122,13148.0,14755.0,4045.0,2749.0,6654.3,13,6
22120.0,39314.0,4215.0,6268.0,4115,3993,6421,6886,15431.0,16629.0,4136.0,4465.0,6654.3,7,2
10923.0,22854.0,2966.0,5619.0,2400,2495,5139,5694,12569.0,13676.0,3324.0,4066.0,6654.4,13,6
31218.0,56238.0,2207.0,3757.0,209,95,383,140,28478.0,28903.0,19714.0,26347.0,6654.4,6,1
15291.0,22602.0,2703.0,4301.0,2452,2977,3757,3910,11840.0,12221.0,3554.0,4423.0,6654.4,4,0
9249.0,10170.0,2070.0,4245.0,798,762,2116,2448,5938.0,6081.0,2003.0,2204.0,6654.4,11,5
4868.0,14761.0,629.0,1758.0,2724,2813,3904,4489,10325.0,11608.0,2967.0,4627.0,6654.6,4,0
74181.0,123763.0,9707.0,16404.0,372,343,365,225,33563.0,33667.0,20190.0,29320.0,6654.6,6,1
9274.0,21805.0,1653.0,3210.0,4013,4663,5582,6190,13309.0,13180.0,1153.0,2405.0,6654.6,13,6
3640.0,6250.0,1287.0,2551.0,3309,4080,3677,4729,8483.0,11028.0,1252.0,1099.0,6654.6,4,0
7677.0,17767.0,3534.0,8669.0,8270,10278,9437,11337,20559.0,23334.0,857.0,2826.0,6654.7,21,4
41072.0,67687.0,2768.0,3892.0,406,202,131,98,29026.0,29116.0,26151.0,23197.0,6654.7,6,1
23662.0,44373.0,5336.0,10663.0,1920,1895,4135,4339,10893.0,11748.0,4919.0,4229.0,6654.7,4,0
3126.0,16563.0,966.0,2240.0,1241,3155,1148,2874,2938.0,6974.0,2003.0,2161.0,6654.8,11,5
2207.0,8431.0,0.0,479.0,1432,3855,1552,3767,3453.0,8563.0,589.0,1480.0,6654.8,4,0
9319.0,10090.0,3647.0,6467.0,2690,2630,2922,3117,8202.0,8302.0,1777.0,2340.0,6654.8,11,5
16002.0,28533.0,2367.0,4659.0,4547,5130,5679,6130,14595.0,15243.0,2216.0,3075.0,6654.8,13,6
8620.0,20335.0,2121.0,4181.0,4061,4636,5563,6557,13186.0,14855.0,2719.0,3559.0,6654.9,13,6
5899.0,18172.0,1357.0,2828.0,2398,2852,3231,3766,6813.0,6871.0,1693.0,2241.0,6654.9,4,0
10707.0,24922.0,2475.0,4178.0,4794,5208,6592,7120,16306.0,17074.0,3490.0,3794.0,6654.9,7,2
1416.0,7042.0,408.0,2795.0,2000,7263,2732,10510,1139.0,4290.0,545.0,1424.0,6655.0,21,4
3711.0,14178.0,1611.0,4002.0,8957,12293,12955,17494,5480.0,7228.0,743.0,1522.0,6655.0,21,4
49523.0,87039.0,5506.0,12275.0,309,307,0,183,40644.0,36847.0,29975.0,27750.0,6655.0,22,3
18029.0,23717.0,2605.0,6091.0,2652,2460,6418,6613,15510.0,15575.0,6628.0,5972.0,6655.1,13,6
1974.0,10260.0,621.0,2168.0,2053,3186,2702,4322,6287.0,10256.0,1308.0,1894.0,6655.1,4,0
8328.0,18494.0,2403.0,4043.0,2512,2941,2815,3275,7554.0,7973.0,1517.0,1657.0,6655.1,11,5
15160.0,32501.0,3839.0,6163.0,3141,3968,4510,5384,13855.0,16096.0,4188.0,4513.0,6655.2,13,6
1691.0,11443.0,338.0,2714.0,276,1050,452,1873,1276.0,5264.0,535.0,1000.0,6655.2,19,4
62654.0,96015.0,8663.0,16507.0,180,79,29,135,44686.0,42543.0,42761.0,36846.0,6655.2,22,3
10677.0,21238.0,1848.0,3891.0,2105,2032,3899,4530,9817.0,10384.0,2236.0,3610.0,6655.2,4,0
13197.0,18548.0,1580.0,3546.0,1875,2030,2527,2506,7508.0,8232.0,2473.0,1994.0,6655.2,11,5
157345.0,254691.0,45521.0,74329.0,243,165,446,258,93990.0,87330.0,82796.0,78082.0,6655.3,0,0
22275.0,57711.0,2037.0,6719.0,7847,8699,12014,13211,28780.0,30812.0,2716.0,4215.0,6655.3,21,4
12492.0,29692.0,2784.0,5685.0,3279,3824,4776,5201,14274.0,15039.0,2020.0,2418.0,6655.3,13,6
18388.0,39017.0,2794.0,3994.0,3715,4011,6195,6493,17466.0,18598.0,3353.0,4987.0,6655.3,13,6
5185.0,15160.0,1441.0,4392.0,1629,1614,1962,2146,5620.0,6141.0,407.0,1596.0,6655.4,19,4
9525.0,17517.0,2370.0,3939.0,3653,4268,5442,6367,13529.0,15543.0,1584.0,3214.0,6655.4,13,6
188628.0,283642.0,29210.0,49588.0,746,334,139,119,134087.0,127044.0,103262.0,87734.0,6655.4,3,0
45638.0,67297.0,6256.0,8757.0,491,235,396,173,20433.0,19581.0,14202.0,15660.0,6655.4,6,1
30343.0,49263.0,16386.0,27969.0,320,188,179,199,27478.0,29362.0,12634.0,21916.0,6655.5,6,1
3539.0,7335.0,758.0,2388.0,1091,1987,1527,3036,4058.0,7537.0,1257.0,1929.0,6655.5,11,5
57932.0,92724.0,4938.0,6127.0,43,29,153,94,49255.0,48459.0,31103.0,34512.0,6655.5,15,4
64481.0,104370.0,9389.0,16105.0,678,275,474,128,50975.0,52831.0,33071.0,42993.0,6655.6,15,4
19839.0,36742.0,983.0,2406.0,7064,7838,10564,12449,22631.0,25871.0,4319.0,5470.0,6655.6,21,4
18710.0,36787.0,2979.0,5138.0,5021,5590,7119,7946,18233.0,17872.0,4521.0,4949.0,6655.6,7,2
34254.0,71200.0,1218.0,2532.0,4149,4484,6062,6028,18521.0,18375.0,3139.0,6035.0,6655.6,13,6
49310.0,77244.0,12407.0,19134.0,785,279,0,119,37832.0,38430.0,35159.0,29224.0,6655.6,22,3
6209.0,9497.0,2020.0,3023.0,2256,2242,3699,3687,8370.0,8911.0,2709.0,3238.0,6655.7,4,0
68964.0,110184.0,5731.0,10388.0,331,302,0,121,52674.0,49802.0,35236.0,40481.0,6655.7,15,4
10782.0,24580.0,774.0,2203.0,1879,2035,3166,3372,9473.0,10479.0,2043.0,3162.0,6655.7,11,5
14388.0,23346.0,1079.0,4701.0,1939,2186,4385,4611,10718.0,11600.0,1771.0,4483.0,6655.7,4,0
9998.0,22131.0,1615.0,3646.0,4261,4865,4928,5514,11474.0,12220.0,1622.0,2689.0,6655.8,13,6
59563.0,107165.0,12257.0,19417.0,792,546,190,98,24703.0,24011.0,14769.0,19426.0,6655.8,6,1
15214.0,24016.0,2760.0,4706.0,3913,4194,5597,5881,11463.0,12142.0,1841.0,2372.0,6655.8,13,6
8277.0,21032.0,1850.0,4089.0,1963,1936,2669,3213,7873.0,8850.0,3904.0,3375.0,6655.9,11,5
17870.0,30831.0,1508.0,2523.0,2800,3358,4707,5217,14177.0,14648.0,4881.0,4983.0,6656.0,13,6
4399.0,12152.0,2811.0,5891.0,2015,2211,2585,2768,6555.0,7142.0,2969.0,2532.0,6656.1,11,5
69986.0,120206.0,4566.0,8994.0,391,198,81,129,45393.0,43606.0,34788.0,33945.0,6656.1,22,3
19044.0,36401.0,3330.0,5514.0,4091,4160,5814,6489,17023.0,17300.0,2964.0,5861.0,6656.1,13,6
2864.0,18354.0,386.0,1458.0,1492,2672,1684,3053,4382.0,7934.0,253.0,428.0,6656.1,11,5
25833.0,51215.0,3017.0,5954.0,645,307,21,34,24118.0,24116.0,12758.0,19701.0,6656.2,6,1
8724.0,19421.0,1239.0,2707.0,6473,6982,7196,7917,16784.0,17161.0,1649.0,3847.0,6656.2,7,2
16912.0,19930.0,1666.0,3011.0,1215,1089,2739,2741,7719.0,8082.0,3402.0,2455.0,6656.2,11,5
9811.0,26451.0,2140.0,3342.0,3430,3666,4526,5169,11233.0,12948.0,2797.0,3024.0,6656.2,13,6
80479.0,123594.0,6874.0,12247.0,436,355,79,132,56044.0,48542.0,47128.0,36675.0,6656.2,15,4
1446.0,7799.0,1253.0,4609.0,1544,3096,2039,3687,4759.0,8873.0,1196.0,2678.0,6656.2,4,0
1373.0,6722.0,501.0,2025.0,1064,2922,1264,3368,2833.0,8168.0,259.0,427.0,6656.2,11,5
76541.0,100330.0,211995.0,347661.0,4062,3635,5244,5587,13231.0,12659.0,2801.0,3756.0,6656.2,13,6
27646.0,49536.0,2813.0,6289.0,6277,6605,8655,9678,24904.0,26258.0,5825.0,6557.0,6656.3,21,4
53014.0,82362.0,14219.0,20559.0,98,205,245,160,43470.0,41164.0,29876.0,30076.0,6656.3,22,3
21965.0,36825.0,2003.0,3669.0,4101,4729,6061,6717,15988.0,16529.0,4550.0,4828.0,6656.3,7,2
16414.0,33617.0,3251.0,6985.0,4018,3780,5913,6253,15002.0,16381.0,2782.0,3813.0,6656.3,13,6
33702.0,61130.0,5401.0,9044.0,6322,6698,8497,9134,25689.0,24795.0,7171.0,4739.0,6656.3,7,2
7279.0,10244.0,382.0,1960.0,130,153,86,97,11788.0,7434.0,2427.0,1345.0,6656.3,6,1
443588.0,616286.0,36037.0,53467.0,913,825,447,196,540897.0,442889.0,202818.0,181242.0,6656.3,8,2
6330.0,9346.0,2576.0,4244.0,4061,4210,4987,5329,12796.0,12679.0,4151.0,4468.0,6656.3,13,6
134594.0,220886.0,34355.0,54341.0,88,208,64,152,77355.0,70695.0,63656.0,56042.0,6656.4,9,5
43136.0,75913.0,10642.0,15927.0,203,136,83,52,42100.0,38095.0,32436.0,29122.0,6656.4,22,3
24540.0,42691.0,5051.0,9991.0,394,334,0,0,18243.0,17437.0,10470.0,13920.0,6656.4,6,1
602.0,3805.0,320.0,2468.0,870,2000,981,2096,2423.0,5035.0,288.0,375.0,6656.4,19,4
44303.0,80237.0,13318.0,23317.0,429,467,251,168,37095.0,35653.0,25867.0,28837.0,6656.4,22,3
5389.0,15558.0,1695.0,4257.0,3011,3670,4199,5027,11177.0,13830.0,1056.0,2973.0,6656.5,13,6
3860.0,9646.0,1733.0,3142.0,3485,4247,3926,4712,9965.0,12319.0,544.0,1678.0,6656.5,4,0
18525.0,31091.0,1563.0,2390.0,7627,7723,10637,11546,24933.0,26012.0,4338.0,5230.0,6656.7,21,4
2944.0,7049.0,611.0,2344.0,2338,2610,3895,4445,8524.0,9085.0,963.0,1762.0,6656.7,4,0
20091.0,37651.0,1495.0,3270.0,3346,3498,4535,4588,12865.0,12737.0,3975.0,3592.0,6656.7,4,0
8221.0,17117.0,2312.0,3851.0,2730,3020,3715,4120,8505.0,9976.0,760.0,2504.0,6656.8,4,0
78715.0,122438.0,6555.0,12836.0,477,358,0,63,52363.0,49043.0,46979.0,42072.0,6656.8,15,4
71579.0,113746.0,6670.0,11212.0,98,257,422,212,57399.0,56652.0,31469.0,36776.0,6656.9,15,4
347365.0,502871.0,44807.0,68232.0,396,378,204,144,321755.0,274299.0,141519.0,114967.0,6656.9,16,4
938.0,2936.0,0.0,947.0,177,59,114,28,4345.0,6401.0,1667.0,1899.0,6656.9,6,1
2419.0,10661.0,46.0,966.0,157,41,124,6,2939.0,5899.0,12881.0,22083.0,6656.9,6,1
717063.0,850844.0,85431.0,112338.0,3102,2876,232,197,1120320.0,893618.0,434532.0,370228.0,6656.9,2,0
863.0,3569.0,18.0,2131.0,134,50,177,48,2825.0,5636.0,1520.0,2628.0,6656.9,6,1
5565.0,18315.0,1749.0,4067.0,1824,1876,1655,1933,4966.0,5089.0,12.0,275.0,6656.9,19,4
6924.0,18351.0,2166.0,5152.0,2114,2269,2838,2951,8834.0,9453.0,1508.0,2677.0,6656.9,11,5
154482.0,222894.0,8337.0,12545.0,511,359,90,120,174142.0,142603.0,71757.0,64083.0,6657.0,3,0
10998.0,27855.0,1448.0,2884.0,2068,2384,3131,3610,9076.0,10721.0,629.0,1270.0,6657.1,4,0
13164.0,25671.0,1982.0,4198.0,3554,4439,4458,4924,12523.0,13704.0,1690.0,2044.0,6657.1,13,6
14479.0,19483.0,1220.0,4080.0,2057,1918,3074,3076,7958.0,8013.0,1857.0,1683.0,6657.1,11,5
340931.0,505659.0,26759.0,37917.0,340,167,150,73,201854.0,165988.0,111669.0,83734.0,6657.1,17,4
2991.0,6985.0,626.0,2519.0,1754,1748,2325,2643,6139.0,6928.0,834.0,1887.0,6657.2,11,5
2365.0,9758.0,2214.0,5177.0,145,63,33,33,7805.0,8577.0,1813.0,1941.0,6657.2,6,1
701.0,4193.0,628.0,2790.0,134,0,152,59,2256.0,4444.0,579.0,862.0,6657.2,6,1
751590.0,1005280.0,1142650.0,1790280.0,2495,2124,659,327,620849.0,466863.0,256456.0,206999.0,6657.2,8,2
8242.0,24397.0,2727.0,6218.0,6119,8612,6797,9593,15170.0,21778.0,0.0,2482.0,6657.3,7,2
1352.0,8812.0,341.0,2397.0,1278,5000,1479,5662,2423.0,11111.0,357.0,646.0,6657.3,13,6
61838.0,97362.0,38534.0,61031.0,3578,3727,8702,8885,20035.0,18459.0,6888.0,6344.0,6657.4,7,2
190048.0,286016.0,240531.0,373003.0,4279,4302,9229,9502,24899.0,24160.0,13651.0,14576.0,6657.4,7,2
4893.0,14268.0,2396.0,6470.0,2217,2565,2348,2676,6123.0,6966.0,671.0,860.0,6657.5,11,5
66561.0,102635.0,7137.0,11355.0,0,206,228,192,52695.0,46466.0,39110.0,36098.0,6657.5,15,4
68064.0,111809.0,13428.0,21414.0,566,297,0,5,67265.0,61680.0,49996.0,44173.0,6657.5,9,5
5691.0,13648.0,1726.0,5548.0,3711,4637,4520,5248,12723.0,13728.0,1030.0,3228.0,6657.5,13,6
4403.0,10368.0,2791.0,5645.0,2005,2530,2680,2845,7330.0,7944.0,976.0,620.0,6657.5,11,5
4899.0,9415.0,614.0,1642.0,1350,1559,2135,2318,5114.0,5720.0,200.0,1396.0,6657.6,11,5
8810.0,13459.0,1191.0,2581.0,2447,2491,2999,3234,8507.0,9731.0,3891.0,2816.0,6657.7,11,5
6525.0,19052.0,592.0,2028.0,768,820,1697,1862,5852.0,6309.0,798.0,1318.0,6657.7,19,4
2350.0,14294.0,693.0,3240.0,2308,3923,2423,4137,5525.0,9585.0,351.0,405.0,6657.7,4,0
12578.0,24467.0,1962.0,4630.0,4176,4842,5884,6511,13386.0,14437.0,822.0,2060.0,6657.7,13,6
3627.0,9603.0,940.0,1902.0,1453,1630,2053,2331,5147.0,5653.0,901.0,1751.0,6657.7,11,5
10947.0,24498.0,2387.0,4085.0,3627,3768,4938,5221,13117.0,13307.0,4010.0,3511.0,6657.8,13,6
8372.0,19076.0,2010.0,3367.0,3189,3101,3793,3674,11035.0,10731.0,3184.0,3098.0,6657.8,4,0
14070.0,21828.0,5007.0,8379.0,3774,3934,5057,4956,14811.0,14347.0,3932.0,3951.0,6657.8,13,6
3284.0,5965.0,329.0,3072.0,174,73,242,93,9721.0,10119.0,1880.0,1393.0,6657.9,6,1
2084.0,6431.0,44.0,1384.0,197,88,185,218,6963.0,8169.0,0.0,883.0,6657.9,6,1
515943.0,586465.0,120526.0,171532.0,1949,1326,478,249,865676.0,666586.0,307750.0,265812.0,6657.9,10,5
13383.0,21813.0,3640.0,4709.0,4753,5135,5505,5454,15207.0,16212.0,1856.0,4010.0,6657.9,13,6
12139.0,23882.0,2279.0,4225.0,3618,4048,5293,5433,15562.0,15496.0,2139.0,4534.0,6658.1,13,6
3780.0,14281.0,1495.0,4248.0,1849,2493,2928,4079,6725.0,9317.0,370.0,1853.0,6658.2,4,0
11938.0,21729.0,1586.0,3281.0,2673,2718,4060,4091,11210.0,11735.0,2888.0,3180.0,6658.2,4,0
12822.0,13481.0,741.0,2071.0,3442,3344,4962,5160,12485.0,13708.0,5032.0,4697.0,6658.2,13,6
11622.0,24760.0,1682.0,3779.0,4282,4397,5707,5861,16148.0,16626.0,3704.0,4811.0,6658.2,13,6
14997.0,31086.0,3446.0,7049.0,2736,3159,4136,4439,13495.0,14335.0,3338.0,3504.0,6658.2,4,0
165416.0,240941.0,18279.0,29399.0,699,370,7,91,28645.0,26971.0,23215.0,23771.0,6658.2,6,1
17122.0,30041.0,3221.0,4859.0,2911,2790,4633,4923,12762.0,13678.0,4784.0,4465.0,6658.3,13,6
32415.0,38502.0,4166.0,6374.0,3452,3772,5331,5065,14450.0,13827.0,5445.0,5381.0,6658.3,13,6
6278.0,21078.0,1951.0,3714.0,3063,3621,4486,5674,11522.0,13443.0,1994.0,1704.0,6658.3,13,6
15642.0,31986.0,1809.0,3701.0,3083,3020,4388,4384,11837.0,12130.0,2009.0,2668.0,6658.3,4,0
2093.0,10029.0,475.0,2812.0,1416,1776,2437,3223,12729.0,17010.0,855.0,3529.0,6658.4,11,5
17661.0,25865.0,1917.0,4185.0,3404,3213,3648,3732,11498.0,11403.0,3756.0,2350.0,6658.4,4,0
106336.0,166421.0,16806.0,24662.0,198,140,541,184,56331.0,53369.0,46790.0,47285.0,6658.4,15,4
3821.0,12879.0,1558.0,4111.0,2118,3074,2708,3917,5616.0,8443.0,332.0,1181.0,6658.5,4,0
1621.0,6568.0,0.0,0.0,209,116,191,65,2700.0,4960.0,2601.0,4291.0,6658.5,6,1
652.0,2891.0,0.0,0.0,306,242,140,58,7527.0,10438.0,1246.0,1891.0,6658.5,6,1
2045.0,12127.0,0.0,146.0,183,100,222,196,3649.0,7145.0,989.0,1814.0,6658.5,6,1
