FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
2423.0,-0.3479936354807242,841.0,-0.1218580187109667,2071,0.0902988360280928,3007,0.1315599603876301,7283.0,-0.2067393951128982,2932.0,3434.0,1,0-4,0,4,1
12653.0,-0.2549167228090251,4588.0,-0.1121486501833584,300,-0.7403122058022761,179,-0.6355369488345922,25836.0,-0.1286046849832786,16931.0,20173.0,1,0-5,0,5,5
51337.0,0.0452132713522199,1584.0,-0.1264757467579995,154,-0.7354880214117341,96,-0.6315934466191002,40409.0,-0.0666842182181846,27785.0,33256.0,1,0-5,0,5,5
179794.0,1.1384455661853623,46503.0,0.0482555340348288,5347,0.8164804745808479,6532,0.7170843110791565,21883.0,-0.1505475233718701,5515.0,5502.0,1,1-4,1,4,-1
5544.0,-0.3419758097734206,1943.0,-0.1242509263187567,3077,0.2767393739449197,4173,0.2316906253375134,11146.0,-0.195395989228728,1196.0,2564.0,1,0-4,0,4,1
31032.0,-0.1512179852443142,9041.0,-0.0929493602648561,0,-0.7692573121455277,62,-0.6406806473765382,44201.0,-0.0458660925272134,31914.0,34108.0,1,0-5,0,5,5
5745.0,-0.3474045410967261,825.0,-0.1279628512908407,3098,0.1666344596196095,4095,0.1279593714082678,9403.0,-0.2065599662389588,3581.0,2503.0,1,0-4,0,4,1
11124.0,-0.3132597243011442,1556.0,-0.1257403653956055,3690,0.3561965286126694,4400,0.2198601186910374,12679.0,-0.1910240515442041,1319.0,3854.0,1,0-4,0,4,1
7435.0,-0.3121041930094557,3601.0,-0.1163554984850536,4708,0.8031430236187613,5881,0.5722034688143426,13981.0,-0.1798994613599601,866.0,3629.0,1,0-3,0,3,2
555.0,-0.380121936884928,884.0,-0.1203148851219431,472,-0.4392263447219817,895,-0.2418725537576537,2312.0,-0.2283715152075946,892.0,1794.0,1,0-4,0,4,1
29291.0,-0.1664166203514651,8227.0,-0.0954379841769577,0,-0.787702723050541,64,-0.6312505333829704,37407.0,-0.0782508161162794,16821.0,27458.0,1,0-5,0,5,5
1091.0,-0.3632964949788901,528.0,-0.1259177907401831,2050,0.2143087524202593,2455,0.1281308280263327,6378.0,-0.2022974364043979,1027.0,2196.0,1,0-4,0,4,1
1718.0,-0.3436343370391383,537.0,-0.1270150264237551,418,-0.4607932867032281,298,-0.4256740483231929,821.0,-0.2371241432046395,329.0,399.0,1,0-5,0,5,5
1840.0,-0.3420664396786511,856.0,-0.1224906801370263,336,-0.5110215594753413,578,-0.353833725354013,1605.0,-0.2339513155557107,849.0,1398.0,1,0-4,0,4,1
7230.0,-0.2654116658347143,0.0,-0.1285534909247635,4071,0.6419585098641835,5140,0.4326377817095395,13167.0,-0.1842276359044988,1974.0,2947.0,1,0-3,0,3,2
