FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
2052.0,-0.460412232881014,1177.0,-0.1323932134781163,1934,0.0484389666831978,2451,0.1784638064278941,6099.0,-0.2885354853223476,1336.0,1897.0,1,5-2,5,2,6
31107.0,-0.2519434245520597,12355.0,-0.0740428409409168,258,-0.2373948336117707,153,-0.6530297756141697,43679.0,-0.0200510580902906,27656.0,40034.0,1,5-1,5,1,10
9140.0,-0.4069918264520721,2034.0,-0.1307906477718382,2527,0.0329451719008537,4232,0.4538878971828006,10270.0,-0.2658802155854116,4057.0,4518.0,1,4-2,4,2,5
50604.0,-0.0374718302519481,15747.0,-0.0662741118217407,421,-0.2578039012216171,367,-0.6482435749849376,39777.0,-0.0602838024018102,27428.0,40910.0,1,5-0,5,0,9
7665.0,-0.4255853462798727,1833.0,-0.1278800276066277,1710,-0.0917531626577362,2462,-0.0665026439591712,6086.0,-0.3020571109307755,916.0,2055.0,1,5-2,5,2,6
21903.0,-0.229790169745425,10651.0,-0.0893574258028991,1362,-0.0928217002289324,3051,0.1127623250629796,9206.0,-0.2849458993082067,2613.0,2418.0,1,5-2,5,2,6
10326.0,-0.4474070093350544,118.0,-0.1357150880878186,1278,-0.1129102065674199,2433,-0.1215439511953413,6296.0,-0.3076714278461312,1080.0,2097.0,1,5-2,5,2,6
63846.0,0.0590067403730281,6481.0,-0.0990816034742722,361,-0.2560942411077033,216,-0.6493313478552176,35176.0,-0.0943784823724233,31259.0,43200.0,1,5-0,5,0,9
97240.0,0.2808513747936838,7341.0,-0.1128387279561465,239,-0.2694509607476551,0,-0.6710868052608184,43368.0,-0.06501030355922,53914.0,46277.0,1,5-0,5,0,9
5200.0,-0.4426233106854156,1448.0,-0.1265242145670448,1863,-0.0157801413456904,2473,0.0320495780882005,6027.0,-0.2980331977832509,635.0,745.0,1,5-2,5,2,6
301087.0,1.982404694676384,28460.0,-0.0113119452562583,433,-0.2361125885263354,223,-0.6349727459675211,160371.0,0.7314243029555151,90645.0,88455.0,1,4-0,4,0,8
17373.0,-0.3183885599241055,3143.0,-0.1289254098719813,2506,-0.0063770107191643,3525,0.229371576757,9529.0,-0.2732318410343017,1836.0,2437.0,1,5-2,5,2,6
10785.0,-0.3835365863860557,1337.0,-0.1329318241376766,1004,-0.1613149585426053,2101,-0.1337270073424778,5000.0,-0.3104242954121362,1769.0,2591.0,1,5-2,5,2,6
12050.0,-0.4107417390530631,1117.0,-0.1345317365894742,3529,0.1399057827775878,4360,0.5376464081943638,11704.0,-0.2617030105084575,2512.0,4945.0,1,4-2,4,2,5
57980.0,-0.0322102493722741,77225.0,0.2208478217956221,2889,0.0342274169862891,6800,1.010827606766182,17237.0,-0.2261520572082641,7040.0,7872.0,1,5-3,5,3,3
2483.0,-0.455145775652054,2089.0,-0.1254814855561717,1048,-0.086837889830234,1418,-0.1548298010259106,4070.0,-0.3068410965617214,983.0,1265.0,1,5-2,5,2,6
34626.0,-0.1450928589956037,15596.0,-0.0689194065388918,59,-0.2664590555483059,143,-0.6499840115773856,38595.0,-0.0798476848952512,32571.0,41223.0,1,5-1,5,1,10
11113.0,-0.413365214968971,3750.0,-0.124717348265761,2265,0.002384997364644,3414,0.2071810102032872,6921.0,-0.3000643158481919,1392.0,2227.0,1,5-2,5,2,6
76947.0,0.1681491900939389,62573.0,0.150260639593928,116,-0.2537434584510717,686,-0.6310567636345129,60813.0,0.0386789123723896,58467.0,52164.0,1,5-0,5,0,9
4101.0,-0.4431255746618813,1083.0,-0.1325815945462384,2917,0.1463170082047647,3611,0.3997168082428546,9446.0,-0.2679049464866264,1096.0,2600.0,1,4-2,4,2,5
5401.0,-0.4450761143763109,0.0,-0.1394641366688964,6054,0.4985069916710139,7185,1.1581120534020994,15476.0,-0.2317663741236198,1064.0,2660.0,1,5-3,5,3,3
39130.0,-0.1383683733301076,19134.0,-0.0426866794892696,197,-0.2667796168196647,185,-0.6478084658368255,55618.0,0.0272331149749863,37021.0,52454.0,1,5-0,5,0,9
6542.0,-0.4475337944164923,1193.0,-0.1327195637792292,2317,-0.0074455482903604,3759,0.2824548928266661,10636.0,-0.270817493145787,2774.0,3809.0,1,4-2,4,2,5
43100.0,-0.0773018512206014,10460.0,-0.0901136033298681,261,-0.2562010948648229,86,-0.6643426134650822,37846.0,-0.083073202576997,26546.0,39199.0,1,5-0,5,0,9
5186.0,-0.4518298581375236,1079.0,-0.133385530653858,1727,-0.0755113915755548,2301,-0.0821665732912038,5861.0,-0.3077991711206558,1775.0,1384.0,1,5-2,5,2,6
43746.0,-0.188599647325957,12319.0,-0.089025768992825,0,-0.2603683913924878,0,-0.6575984216693459,38687.0,-0.1033524474077757,36138.0,32946.0,1,5-1,5,1,10
3802.0,-0.4593443123873638,1268.0,-0.1338047448617917,1722,-0.0551023239657085,2499,-0.0917389745496682,6509.0,-0.3037433221545001,2398.0,3370.0,1,5-2,5,2,6
40110.0,-0.1145181489719191,22414.0,-0.0360827290870739,5673,0.4455075281396851,7311,1.1422305694960109,20297.0,-0.2041291166802248,3207.0,3911.0,1,5-3,5,3,3
7538.0,-0.4293352588808637,2341.0,-0.1280418761299439,2334,-0.0019960066772601,3607,0.2239327124055998,9522.0,-0.2775942738593165,2135.0,2609.0,1,5-2,5,2,6
6332.0,-0.4208065239795201,7465.0,-0.095706663774958,1981,-0.0204817066589534,2692,0.0357480058471526,6814.0,-0.2933258581170198,296.0,1511.0,1,5-2,5,2,6
92689.0,0.2122557693864792,12228.0,-0.0852103890497324,426,-0.2602615376353682,124,-0.6569457579471779,54210.0,0.0029107955055044,44089.0,39169.0,1,5-0,5,0,9
24053.0,-0.2398842127675984,3462.0,-0.1203262121003797,189,-0.2589792925499329,59,-0.6721745781310985,32613.0,-0.1321585558130708,28489.0,34244.0,1,5-1,5,1,10
75879.0,0.1307232093233201,5851.0,-0.1115784320778648,665,-0.2406004463253592,0,-0.6639075043169701,52791.0,-0.0154523002074053,44390.0,43153.0,1,5-0,5,0,9
3429.0,-0.4502547973181217,942.0,-0.1328867188115066,566,-0.1125896452960611,633,-0.2305387927974015,1464.0,-0.3178972769718247,142.0,265.0,1,5-2,5,2,6
9326.0,-0.4011889708016439,2277.0,-0.1314088560658163,2050,-0.0161007026170492,2435,-0.034087012424826,7043.0,-0.2969346056223395,1281.0,2133.0,1,5-2,5,2,6
43793.0,-0.1262701507513577,10388.0,-0.0959613762050949,366,-0.2524612133656364,171,-0.6632548405948021,35608.0,-0.1011041657761429,20768.0,27945.0,1,5-1,5,1,10
9553.0,-0.3952495773712057,341.0,-0.1381613887189253,1556,-0.0833117158452867,3176,0.1038425875266832,8544.0,-0.2869770173731477,3867.0,2782.0,1,5-2,5,2,6
2427.0,-0.4286623226793855,377.0,-0.1368506810055124,663,-0.0895092337582243,845,-0.1060975764373647,2204.0,-0.3031620902554132,256.0,491.0,1,5-2,5,2,6
28892.0,-0.253216151715725,4323.0,-0.1252373861439572,6087,0.4412333778549006,7344,1.1095973833876096,20579.0,-0.2057259076117822,5285.0,3883.0,1,5-3,5,3,3
51763.0,-0.0631555619417005,2550.0,-0.1306473720298862,127,-0.2674207393623824,131,-0.6634723951688581,34356.0,-0.1279941250635691,29538.0,34205.0,1,5-0,5,0,9
30096.0,51542.0,2164.0,3486.0,167,216.0,5,0.0,31399.0,32214.0,26984.0,29531.0,0,2-4,2,4,1
3349.0,-0.4623481435475854,0.0,-0.1378031993640452,2069,-0.0292437147427618,2774,0.0296564777735844,6481.0,-0.2991381771078886,1105.0,1460.0,1,5-2,5,2,6
21774.0,-0.3462666487925912,3041.0,-0.1307322761732651,4086,0.148988352132755,4918,0.5522225646561164,14928.0,-0.2440552771328854,4173.0,3916.0,1,4-2,4,2,5
94481.0,0.2741512708746179,24052.0,-0.0257429963762032,222,-0.2419895451679141,395,-0.6382360645783611,69098.0,0.0884413049634436,57870.0,54889.0,1,5-0,5,0,9
