FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
5006.0,-0.3447310843308235,4198.0,-0.1072496225222345,162,-0.8392081357369159,79.0,-0.32961283298367,5414.0,-0.2657193952348211,1205.0,1020.0,1,3-5,3,5,1
1178120.0,5.930719983244065,2376710.0,7.274154325591549,4746,0.0878558892914769,1344.0,-0.2691415679869355,362920.0,1.2462082363600673,188304.0,163637.0,1,5-4,5,4,5
17752.0,-0.3291557297547938,4456.0,-0.1142690125704981,3171,0.2483153525672601,4201.0,0.0913941081597754,12867.0,-0.2222955477910378,2395.0,3464.0,1,4-5,4,5,2
1265380.0,4.39460246399057,4334400.0,11.521535248313988,6186,0.2486312176524486,2331.0,-0.2337050540967209,369066.0,1.303126329345053,170087.0,184231.0,1,5-4,5,4,5
3041.0,-0.3563675636795921,363.0,-0.1213139361143076,1688,0.2378918047560379,2159.0,0.0528723256472784,5429.0,-0.2324061749570531,536.0,933.0,1,4-5,4,5,2
92657.0,0.4694183580386512,8924.0,-0.0936124146738389,574,-0.7428692847544083,79.0,-0.3255579085086703,64261.0,0.0092878757714791,57464.0,60235.0,1,4-4,4,4,8
19114.0,-0.2179859670056582,4493.0,-0.1117411965114508,0,-0.8313115086072022,212.0,-0.322913392546714,23121.0,-0.1798416411496531,12365.0,19893.0,1,3-5,3,5,1
2634.0,-0.3350762146452133,1047.0,-0.1152485703087148,1148,0.0392126661724403,1508.0,0.0670645613097773,3759.0,-0.2311948663973757,898.0,2687.0,1,4-5,4,5,2
4697.0,-0.3371600695244071,950.0,-0.1151534000071345,1564,0.0973318418471334,2543.0,0.1114042789385782,6162.0,-0.2260143991624457,0.0,0.0,1,4-5,4,5,2
4366.0,-0.3767338369498428,1110.0,-0.120543288794194,3925,0.554072755029776,5998.0,0.2798599457151954,13707.0,-0.2115457430455619,2696.0,4921.0,1,4-5,4,5,2
3855.0,-0.3408798478601641,950.0,-0.1198213872383044,2314,0.350023909997973,2758.0,0.0901600007108624,5703.0,-0.2365407152437746,0.0,53.0,1,4-5,4,5,2
28470.0,50641.0,4107.0,8442.0,306,192.0,0.0,0.0,31048.0,32956.0,16739.0,29798.0,0,2-2,2,2,6
3970.0,-0.3705309605103737,1488.0,-0.117999224147072,3327,0.254000924100654,3567.0,0.0167306075005421,10167.0,-0.2381185452126532,1432.0,1885.0,1,4-5,4,5,2
4089.0,-0.3601360302134611,1711.0,-0.1159472595959262,3620,0.3866642598798448,4919.0,0.1919738652461806,13093.0,-0.2130654659617623,608.0,2248.0,1,4-5,4,5,2
10151.0,-0.3615869385171988,1203.0,-0.122678817512581,5408,1.4176478979352705,6172.0,0.3333673186787783,11432.0,-0.2251606724654038,2152.0,1953.0,1,4-5,4,5,2
26825.0,56817.0,10192.0,18150.0,351,158.0,1.0,0.0,43288.0,49940.0,9109.0,28339.0,0,2-0,2,0,-1
37433.0,-0.100384493285927,5290.0,-0.1071382036325796,100,-0.8025677858550442,288.0,-0.3210622313733445,50955.0,-0.0562881680625655,33213.0,44697.0,1,3-5,3,5,1
