FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
10078.0,-0.3493985040714905,1283.0,-0.1205044832437168,1594,0.2097748621062757,2654.0,0.012436677274072,6955.0,-0.2059183833503402,1783.0,1254.0,1,5-1,5,1,3
7172.0,-0.3168566354158886,837.0,-0.1225861890621689,1739,0.0944972823541423,2238.0,-0.0054013439837691,5435.0,-0.2111802431295881,346.0,1959.0,1,5-1,5,1,3
9630.0,-0.2538287288998822,12182.0,-0.0554655000809775,1833,0.0668622461121925,2487.0,-0.0042710139238663,5519.0,-0.2128333220106314,1258.0,1782.0,1,5-1,5,1,3
895.0,5442.0,24.0,1529.0,260,226.0,96.0,0.0,2171.0,5634.0,521.0,3528.0,0,2-1,2,1,0
472495.0,3.585009179449184,424223.0,1.4835319722132436,2153,0.0687045818616558,493.0,-0.108508639135528,327183.0,1.3012015763542126,168150.0,195388.0,1,5-2,5,2,1
692.0,3520.0,460.0,1694.0,162,50.0,86.0,0.0,1924.0,5945.0,921.0,2476.0,0,2-1,2,1,0
3274.0,-0.3356182878224863,722.0,-0.118986174871543,2187,0.2918903983680693,3058.0,0.0482186882328701,7002.0,-0.1984776369910444,1719.0,2483.0,1,5-1,5,1,3
13060.0,-0.3011348011936425,2058.0,-0.1180522719860173,1526,-0.139742548649051,1867.0,-0.0339421779963149,4942.0,-0.2161205658267108,415.0,863.0,1,5-1,5,1,3
4136.0,-0.3386712844093712,185.0,-0.1236155830402842,2030,0.3566353404206374,2803.0,0.0253295045198383,5724.0,-0.2068262527586935,510.0,883.0,1,5-1,5,1,3
26327.0,57151.0,5709.0,13200.0,306,169.0,0.0,0.0,40677.0,52585.0,32144.0,45185.0,0,0-5,0,5,-1
1625.0,-0.3651159454928921,1711.0,-0.1174067522001119,1354,-0.0878939568427261,1808.0,-0.0280079451818251,3717.0,-0.2189652233062179,370.0,1158.0,1,5-1,5,1,3
70661.0,0.3338533464716599,18193.0,-0.0560002501994789,201,-0.5279490101431074,43.0,-0.124580519674771,50447.0,0.0115201227394842,48618.0,59153.0,1,4-0,4,0,4
97850.0,0.4778537509532048,2398.0,-0.1160622376164512,0,-0.5497938483153153,299.0,-0.1212248523094345,138399.0,0.435517833175699,73486.0,80579.0,1,4-0,4,0,4
13948.0,-0.2767196141002522,3912.0,-0.1151646213461094,1419,-0.1507965631458309,3299.0,0.0401297637416907,8786.0,-0.1953568358998298,3714.0,4176.0,1,5-1,5,1,3
