FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
6568.0,-0.2989403355479013,1005.0,-0.105270984618126,2373.0,-0.0095716921734368,3378,0.1502855008459869,8286.0,-0.2122479410724969,2166.0,2501.0,1,1-0,1,0,4
8881.0,-0.2972095715071538,1428.0,-0.1079688717797638,3173.0,0.0411374260519293,4243,0.318697576206797,12355.0,-0.1886471410568774,3224.0,3993.0,1,1-0,1,0,4
10638.0,-0.277367111323466,2895.0,-0.1048741318232413,3458.0,0.0595566350698465,4504,0.2808470005797541,10818.0,-0.1984158968306104,1368.0,2827.0,1,1-0,1,0,4
982.0,-0.3709373940303344,262.0,-0.1098427999995557,336.0,-0.0622623389973075,463,-0.1640121939356523,903.0,-0.2346000427545239,83.0,55.0,1,0-0,0,0,2
6317.0,-0.3438947737296262,1005.0,-0.1087696958053159,1638.0,-0.0558674057930428,2070,-0.1519061393828734,6528.0,-0.2231328966428176,1844.0,2753.0,1,0-0,0,0,2
1687.0,-0.3460071235431369,298.0,-0.1107610782155221,162.0,-0.1546736272730192,244,-0.5460424977341051,2340.0,-0.2326205949138126,1363.0,5048.0,1,1-1,1,1,7
6300.0,-0.3077486071358525,0.0,-0.1118822318512951,148.0,-0.1540431409007678,291,-0.5466554625215875,2429.0,-0.207694809528143,5991.0,10329.0,1,1-1,1,1,7
2066.0,-0.3433314804460233,0.0,-0.1135799787854655,124.0,-0.1531424460832657,177,-0.5596809642555901,0.0,-0.2041334094577356,21370.0,40667.0,1,1-1,1,1,7
315367.0,2.179363862106065,30796.0,-0.0229178010482391,1260.0,-0.0914448510843743,706,-0.5262743833377952,601346.0,2.5615005232334624,261461.0,306135.0,1,2-1,2,1,8
1086.0,-0.3768746869470193,0.0,-0.1132062609068745,40.0,-0.1559346000175221,105,-0.5704078480365334,1880.0,-0.2371134998504371,950.0,1831.0,1,1-1,1,1,7
