FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
21139.0,-0.2252827523912802,2118.0,-0.119973424043073,409,-0.8324228529906023,346,-0.6328038988385443,28342.0,-0.1342120871566288,17232.0,23683.0,1,0-4,0,4,1
103743.0,0.4587933495415556,15220.0,-0.0876403794880255,544,-0.7672435664184087,453,-0.6303661415599131,73407.0,0.074999262158568,64059.0,65380.0,1,0-4,0,4,1
5434.0,-0.2903713019776942,1268.0,-0.1183059203691003,1843,-0.1803007989526459,2238,-0.1811223002121602,7008.0,-0.2498716581324623,167.0,1666.0,1,0-5,0,5,5
4886.0,-0.3358215012789713,1792.0,-0.1148543784569003,3463,0.5541183340906053,4176,0.251753742264783,12726.0,-0.2168322308806914,865.0,1931.0,1,1-5,1,5,6
11748.0,-0.2912821460527602,3118.0,-0.1152188138214788,3363,0.4602996640245691,5582,0.513986775237541,16867.0,-0.1976203625019589,5585.0,5920.0,1,1-5,1,5,6
21982.0,-0.2129771569326854,6582.0,-0.0996158950728963,61,-0.868633567752932,349,-0.631062643639522,17959.0,-0.2010628684904615,12651.0,16045.0,1,0-4,0,4,1
2509.0,-0.3563338938583635,1244.0,-0.1171893073625138,1647,-0.057513557076746,2508,0.1375274012089202,7348.0,-0.2276631793876933,1740.0,2294.0,1,1-5,1,5,6
5145.0,-0.2912821460527602,540.0,-0.1229863722316233,4910,1.1018876919498477,6431,0.7913687284417931,18777.0,-0.1732495297170581,3499.0,7345.0,1,2-5,2,5,4
1193.0,-0.368220869060236,0.0,-0.1241601931152076,526,-0.4179747631199374,310,-0.4442259607844294,1028.0,-0.2649793689538713,390.0,1195.0,1,0-5,0,5,5
14543.0,-0.323387099587539,1150.0,-0.1207637402697461,5452,1.227308440353917,8047,0.9712403905007964,18822.0,-0.1919867350138105,4449.0,3343.0,1,2-5,2,5,4
18204.0,-0.1965865638040973,18957.0,-0.0582969762086774,0,-0.905502659147304,144,-0.6519577060277896,25269.0,-0.1530691568680226,20607.0,26057.0,1,0-4,0,4,1
33031.0,-0.1644448084885079,6780.0,-0.1017601310551839,146,-0.8696211327009955,33,-0.6489975721894516,45525.0,-0.0637174276176958,37144.0,33806.0,1,0-4,0,4,1
23407.0,-0.1963381517836247,11174.0,-0.0847058272790648,297,-0.8442736323673647,247,-0.6392465430749268,34179.0,-0.1061110737880859,19089.0,32191.0,1,0-4,0,4,1
2020.0,-0.3616701520759224,333.0,-0.1243360543667193,1265,-0.413695315011662,2218,-0.1421181837540608,6713.0,-0.247196284397665,565.0,1209.0,1,0-5,0,5,5
