FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
3526.0,-0.3231936394434355,956.0,-0.1370086723227304,1004,-0.403671746827583,1343,-0.3988280007131124,3786.0,-0.2790832714714285,526.0,1054.0,1,5-4,5,4,7
14514.0,-0.2759617446183323,2051.0,-0.1339573448261731,3001,0.1801421630050272,3851,0.1541671151392434,10458.0,-0.218116619103092,4895.0,5582.0,1,5-3,5,3,9
1934.0,-0.3543182470589521,25.0,-0.1404035127132714,5115,1.0131422162396344,7483,1.2475809912098703,10209.0,-0.2229404351652535,1371.0,1904.0,1,5-2,5,2,8
8483.0,-0.3275341294704398,1671.0,-0.1338704063776958,4375,0.5109774814160938,6921,0.873753376637299,21283.0,-0.1505647827211433,4083.0,4573.0,1,5-2,5,2,8
34769.0,-0.1034950862015812,14302.0,-0.0889401921146283,1619,-0.2492968039142599,2256,-0.2377048357778841,8893.0,-0.2468999490414349,4568.0,4902.0,1,5-4,5,4,7
1370.0,-0.3449348439536983,382.0,-0.1360035790403342,503,-0.3713243960726237,714,-0.2803550853195622,2529.0,-0.254448668833367,519.0,995.0,1,5-4,5,4,7
1856.0,-0.364922412984301,0.0,-0.1405349806109687,1534,-0.1281615524663779,1804,-0.1157688659343686,6703.0,-0.2347422141570304,793.0,1191.0,1,4-3,4,3,0
41570.0,69962.0,4243.0,5643.0,82,306.0,0,0.0,30817.0,34687.0,32068.0,27500.0,0,1-1,1,1,-1
47745.0,0.0891044701529266,2931.0,-0.1281006620287502,109,-0.6492885273876533,117,-0.7125078274704969,64656.0,0.118838593462958,21949.0,28734.0,1,4-4,4,4,1
6328.0,-0.3081908519282206,1591.0,-0.1365188483813095,951,-0.4900057105666812,1878,-0.2796260212248327,5089.0,-0.2738850880049516,1567.0,2802.0,1,5-4,5,4,7
22946.0,-0.1825976103655925,5599.0,-0.1220870659340757,288,-0.6506270384533757,200,-0.7015718660495538,30060.0,-0.0925992067578921,15461.0,32160.0,1,5-5,5,5,2
1974.0,-0.3416165005736782,820.0,-0.138543878095842,4137,0.6046732560166656,5423,0.6207681357661488,15438.0,-0.1793051524655483,1772.0,4124.0,1,4-2,4,2,5
2297.0,-0.3318939966850647,442.0,-0.1395468509282754,906,-0.4141567501757422,1006,-0.3549018890056576,3430.0,-0.2760821950663432,605.0,967.0,1,5-4,5,4,7
7088.0,-0.298603988352951,1270.0,-0.1359272428416712,3037,0.1248170389551658,4398,0.2848518541195133,12978.0,-0.2093588767103383,85.0,3910.0,1,5-3,5,3,9
2362.0,-0.3475701414700938,0.0,-0.1407809528066607,668,-0.2301114786389048,1087,-0.1458427598419621,2824.0,-0.260334215402849,182.0,376.0,1,4-3,4,3,0
