FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
276567.0,1.6203068459671084,87262.0,0.0983234625612526,604,-0.5358909296820026,357,-0.592133832898521,207880.0,0.6215567531098454,95037.0,89976.0,1,5-1,5,1,5
9707.0,-0.3047918035833556,1335.0,-0.1080732446854973,3736,0.4798917402344078,5231,0.3416856329803037,17386.0,-0.1701635537299213,3791.0,5742.0,1,4-0,4,0,1
1618.0,-0.3626293940206876,1471.0,-0.104738684724193,2670,0.3109012468951447,3102,0.1202111133335921,8017.0,-0.2041516965258774,1132.0,2648.0,1,5-0,5,0,4
749.0,-0.3740208659902676,351.0,-0.1110694493890199,1631,0.2141850703028448,2088,0.1113068015056907,5761.0,-0.2012360054730572,779.0,1725.0,1,5-0,5,0,4
6628.0,-0.327999834490095,702.0,-0.1108566377110487,1558,-0.345612364864543,2555,-0.12311944443615,7611.0,-0.2159373605053729,229.0,885.0,1,5-0,5,0,4
24822.0,-0.1682787736817894,14226.0,-0.0707577121157692,922,-0.4741292408255067,2335,-0.1831830751298123,8052.0,-0.2200015287025452,2192.0,4623.0,1,5-0,5,0,4
4101.0,-0.3598341251732709,472.0,-0.1106315778789497,2326,-0.0239259514162412,3239,-0.0128678743488616,9885.0,-0.2075971279589338,927.0,1341.0,1,5-0,5,0,4
323084.0,1.879403793418444,93579.0,0.0933308087348922,445,-0.6234085568701435,131,-0.5900291773755624,273524.0,0.8744039555581159,127918.0,146959.0,1,5-1,5,1,5
539.0,-0.3811228240142726,714.0,-0.1093547078111224,1211,0.1101100541872177,1889,0.1153542159729186,5543.0,-0.1987610584165936,453.0,1382.0,1,5-0,5,0,4
461.0,-0.3803928766962068,537.0,-0.1084498754249283,520,-0.2281337481885701,667,-0.2184765292840397,1708.0,-0.2274602732562713,0.0,0.0,1,5-0,5,0,4
3159.0,-0.3625134612113478,2054.0,-0.1060645474085316,1707,-0.1900254720856258,2685,-0.1493466901837869,6816.0,-0.2266338782631028,1115.0,1643.0,1,5-0,5,0,4
20560.0,-0.2023887824742293,4555.0,-0.0993418418116139,396,-0.6205175842002649,357,-0.5890577979034277,32807.0,-0.0993266700847335,11886.0,25619.0,1,4-1,4,1,3
39223.0,-0.1352422168276816,13936.0,-0.0753722041834326,444,-0.6651962527347514,245,-0.5952098678936142,50805.0,-0.0350628050775167,20094.0,37331.0,1,4-1,4,1,3
5080.0,-0.3214303086275027,1345.0,-0.1082952424790643,2455,-0.0215606101408861,2799,-0.0876640937032335,8245.0,-0.2137844956000929,1426.0,1917.0,1,5-0,5,0,4
9754.0,-0.2623217510951856,2713.0,-0.1018435272922251,5519,0.971882725508281,7113,0.7185808681685671,16490.0,-0.1789233406575075,1172.0,3397.0,1,4-0,4,0,1
4421.0,11905.0,8562.0,15618.0,357,271.0,0,0.0,33029.0,30687.0,4357.0,4819.0,0,0-0,0,0,-1
2009.0,-0.3608603452263164,4306.0,-0.0918674057551,74,-0.7266951258939854,98,-0.6125328018133496,17088.0,-0.1372857467709403,3861.0,5127.0,1,4-1,4,1,3
2279140.0,8.701392670483166,4436840.0,6.329161561936153,8516,0.5582108180183898,1757,-0.438170186565171,2257740.0,7.114809203586459,1696140.0,1135600.0,1,5-2,5,2,-1
10102.0,-0.305921075022481,39600.0,-0.0493525317581043,3292,0.3850152735229397,4454,0.2301388902635023,9955.0,-0.2055756386679524,567.0,992.0,1,4-0,4,0,1
7092.0,-0.3231564193443407,2447.0,-0.1041584284223866,2779,0.1629360093368163,3528,0.0541573092284326,9280.0,-0.2098093237868003,1505.0,2352.0,1,5-0,5,0,4
9305.0,-0.2779383298940405,2073.0,-0.105121439540688,3490,0.4430975426177719,4518,0.2277104415831656,13300.0,-0.1924084117768008,1100.0,3699.0,1,4-0,4,0,1
6806.0,-0.3108160158612753,2408.0,-0.1040696293049598,3808,0.344804471841902,5256,0.3405523569294799,13401.0,-0.1922516086242509,445.0,1311.0,1,4-0,4,0,1
43050.0,86050.0,16058.0,28647.0,242,178.0,0,0.0,42322.0,43219.0,31641.0,35937.0,0,1-3,1,3,-1
3033.0,-0.350705489889695,1598.0,-0.1065529425543792,2467,0.0777837234240305,3296,0.067270932102251,8947.0,-0.2056349695905389,0.0,762.0,1,5-0,5,0,4
42111.0,-0.02879442881492,4509.0,-0.1030224121270296,364,-0.653895177752499,256,-0.5929433157919665,26231.0,-0.1432273148756698,15795.0,22033.0,1,4-1,4,1,3
52476.0,-0.0730721743672413,10213.0,-0.086537927690224,4,-0.6883240340937795,40,-0.59229572947721,35655.0,-0.1129643064335348,33874.0,28682.0,1,4-1,4,1,3
6126.0,-0.3054144057075882,1484.0,-0.1078895223735797,1984,-0.1419301994867376,3146,-0.0457328798227523,9258.0,-0.2090719251775115,1109.0,2315.0,1,5-0,5,0,4
5617.0,-0.3248481795991521,1872.0,-0.1054919462030551,4864,0.8572950815021867,6143,0.582263948912331,14704.0,-0.1823221549371031,758.0,1234.0,1,4-0,4,0,1
1012.0,-0.3676316800533151,1172.0,-0.1061655946800863,572,-0.3319459486069354,689,-0.3253282712188567,2518.0,-0.228778267322299,1880.0,2494.0,1,5-0,5,0,4
1360.0,-0.3668630884654694,329.0,-0.1112837920862571,162,-0.7090864741774526,223,-0.585334176593578,3433.0,-0.2330289041333144,2364.0,3059.0,1,4-1,4,1,3
2662.0,-0.3499755425716292,267.0,-0.1101171554055804,176,-0.6822792730567608,133,-0.6128565949707279,3837.0,-0.2366862317184653,2231.0,2859.0,1,4-1,4,1,3
1477.0,-0.3545226849824038,0.0,-0.1130153748760804,86,-0.7266951258939854,109,-0.6101043531330128,775.0,-0.2372117341756597,8565.0,35024.0,1,4-1,4,1,3
318310.0,1.3967840957520978,61895.0,0.0377303130715662,876,-0.4822765274406189,213,-0.5795058997607698,562724.0,1.9159116844099089,257357.0,236868.0,1,5-1,5,1,5
1504.0,-0.3569658615940477,84.0,-0.1114047426082695,1876,0.3910600345599584,2060,0.1901504353272905,6848.0,-0.1815169495591441,507.0,1385.0,1,5-0,5,0,4
2692.0,-0.3278624326419885,87.0,-0.111294509221119,2316,0.4378412286725383,2622,0.2149206118667254,8397.0,-0.1797158322663409,0.0,0.0,1,5-0,5,0,4
218050.0,0.6224130426703546,216493.0,0.1994044165397774,800,-0.581358045308274,373,-0.5918100397411427,101070.0,0.1446463215138198,68493.0,54302.0,1,4-1,4,1,3
3885.0,-0.3528051618810726,1496.0,-0.1084498754249283,1375,-0.1343085442661487,1851,-0.1755739359314238,5352.0,-0.219895580626498,1745.0,2335.0,1,5-0,5,0,4
2957.0,-0.327162541978196,590.0,-0.108324331845118,526,-0.2930492254122061,804,-0.2770830907695,2044.0,-0.2272949942576376,370.0,542.0,1,5-0,5,0,4
7614.0,-0.3086905810233777,1103.0,-0.1073965341699341,11530,2.612641123512977,11311,1.356939077939754,22304.0,-0.1580727592914097,1318.0,2338.0,1,4-0,4,0,1
9833.0,-0.2797460229581918,2003.0,-0.1073873480543383,4955,0.881999757044785,7145,0.7922438114721152,19841.0,-0.1530592963328541,579.0,3415.0,1,4-0,4,0,1
1861.0,-0.3410014843671731,374.0,-0.1104432625092341,1903,0.242306349909845,2465,0.1642469827370319,5636.0,-0.2056222558214132,266.0,707.0,1,5-0,5,0,4
11415.0,-0.2714246235322415,1900.0,-0.1061166020635749,6742,1.3177481831046578,9760,1.2360023336589838,25573.0,-0.1311788996675771,89.0,1521.0,1,4-0,4,0,1
7322.0,-0.3218553955950822,3494.0,-0.1050831640590385,5637,0.8872560709900187,7311,0.6630503416782002,22455.0,-0.156716623918005,2330.0,4565.0,1,4-0,4,0,1
8117.0,-0.2940744594310482,2868.0,-0.1043972674278795,4979,0.7613673520016718,7126,0.6466987872305994,22840.0,-0.1512497031939672,2543.0,4326.0,1,4-0,4,0,1
76068.0,0.1157566092008767,56874.0,0.0303247728820215,8987,1.7918677009647366,12226,1.325207348516687,30712.0,-0.121838517283252,8004.0,7395.0,1,4-0,4,0,1
26100.0,-0.2229947658824518,4578.0,-0.1035475517352607,583,-0.654683624844284,32,-0.6041141797215156,31298.0,-0.1283183016143015,25402.0,23491.0,1,4-1,4,1,3
53798.0,0.0012751068816379,2959.0,-0.1010519903317134,9926,2.0767599167964024,12162,1.4288211588777218,34964.0,-0.108997610466326,5223.0,9532.0,1,4-0,4,0,1
2061.0,-0.3553385084555363,9693.0,-0.074585260280719,2277,0.1450645419230218,2752,0.0295490292676868,7810.0,-0.2064571266606655,641.0,813.0,1,5-0,5,0,4
3881.0,-0.3441059073728295,1817.0,-0.1055087874149809,1306,-0.1214305751003262,1899,-0.13412841178701,4670.0,-0.2210821990782271,395.0,759.0,1,5-0,5,0,4
10401.0,-0.3170978566043945,5288.0,-0.0992652908483149,4539,0.5695118930006422,6146,0.418424611278945,13794.0,-0.1913192655550351,2287.0,3225.0,1,4-0,4,0,1
7398.0,-0.3143068815647311,892.0,-0.1079339219322931,3847,0.3292983457034626,6238,0.4530704791184159,16096.0,-0.1836189593879214,3115.0,2774.0,1,4-0,4,0,1
