FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
1773.0,-0.3448239544909781,0.0,-0.1480989367514023,1003,-0.1174676085199219,1145,-0.2237930983668555,2993.0,-0.2404703747824818,0.0,66.0,1,5-5,5,5,4
8403.0,-0.2902998397404518,6239.0,-0.1304055750842382,266,-0.3407535623538331,225,-0.5892414827722571,18310.0,-0.1752963084912975,16022.0,20217.0,1,5-5,5,5,4
24741.0,-0.1766063471778858,4028.0,-0.1362789373399073,40,-0.3518073224446207,466,-0.5672036608692156,33639.0,-0.1069866815820556,18545.0,34691.0,1,5-5,5,5,4
36813.0,-0.1708642858935151,5968.0,-0.1340933239386796,314,-0.3396481863447543,0,-0.6025225542502488,33108.0,-0.1107650508131117,17492.0,31385.0,1,5-5,5,5,4
13098.0,-0.3064088514099104,4955.0,-0.1355272379331267,186,-0.3404219495511095,190,-0.5832577033151398,20816.0,-0.1705275655250981,12312.0,22543.0,1,5-5,5,5,4
278341.0,0.2462008785832793,254022.0,0.1704346343921473,1374,-0.2901273411380255,266,-0.5730414944859153,91368.0,-0.1239351528608286,69263.0,35416.0,1,5-5,5,5,4
6974.0,-0.2654639815299922,1045.0,-0.1442343174483066,3566,0.2449851848570061,4676,0.4625901891166121,14312.0,-0.1832080865943101,787.0,4544.0,1,4-4,4,4,1
11512.0,-0.2890807977528178,3843.0,-0.1398605639251562,2871,0.0792893210960988,4385,0.2843903179668537,12889.0,-0.2039461388822728,3029.0,3319.0,1,4-4,4,4,1
8760.0,-0.3255909354994491,1512.0,-0.1432274192513248,5197,0.7779974964347882,8996,1.9254053476211408,2703.0,-0.2513345877940349,2617.0,1967.0,1,5-4,5,4,3
9914.0,-0.3375640331272971,2130.0,-0.1423531738908338,6724,0.8085058742853621,11630,2.0056755598507614,3751.0,-0.2487857768983076,9.0,178.0,1,5-4,5,4,3
6813.0,-0.3355877589300743,2894.0,-0.1424188686289053,3400,0.1144402781848036,4717,0.3040930064232152,13127.0,-0.2051121638081774,1614.0,2480.0,1,4-4,4,4,1
12170.0,-0.3042899594871148,3189.0,-0.14343966378971,3372,0.1157667293956981,4586,0.258120066691705,13611.0,-0.2025745646905838,1465.0,4304.0,1,4-4,4,4,1
3460.0,-0.3394384375205393,880.0,-0.145764246829166,2162,-0.0203050573218982,2849,-0.0391716102387274,8490.0,-0.2259324358024539,1801.0,2608.0,1,4-4,4,4,1
931423.0,3.225240678269069,2023200.0,3.488773133134608,2334,-0.138027602288787,532,-0.5454577306470092,33473.0,-0.1472631258976755,14854.0,12882.0,1,3-5,3,5,-1
7157.0,-0.336993562225006,1666.0,-0.1450428680707261,2785,0.0445805144110254,3680,0.1238498935076118,10983.0,-0.2149000461188954,2661.0,2074.0,1,4-4,4,4,1
1534260.0,5.848422087369714,2078990.0,3.4913630218470457,3279,-0.1093983636536469,714,-0.5396198970303095,460897.0,1.413932132107186,285029.0,247435.0,1,3-5,3,5,-1
21362.0,-0.2250624172713037,2732.0,-0.1430353884785002,174,-0.3406430247529252,0,-0.6028144459310838,31610.0,-0.1184712796503399,18560.0,32900.0,1,5-5,5,5,4
4841.0,-0.3313363924439524,0.0,-0.1471728936166625,2054,-0.0753527825740208,2913,-0.0569770027696615,8579.0,-0.2258427415773843,1307.0,2186.0,1,4-4,4,4,1
6169.0,-0.3498699054481483,995.0,-0.1448584174599866,2968,0.0715516890325474,4297,0.1946336261100957,17657.0,-0.1906527072750853,3461.0,5485.0,1,4-4,4,4,1
2662670.0,3.464091412002145,5990330.0,5.748368916313686,343381,13.944904903778353,110867,5.331781262965418,90703.0,-0.1489299435802185,7488.0,6556.0,1,3-5,3,5,-1
4417.0,-0.345730595746405,0.0,-0.1469518055558446,52,-0.3537969992609626,118,-0.5902631036551794,5290.0,-0.2533377588205888,1453.0,1605.0,1,5-5,5,5,4
1448.0,5571.0,180.0,2105.0,125,19.0,55,0.0,1210.0,5139.0,6223.0,19339.0,0,5-0,5,0,-1
140012.0,0.5481905168235052,11648.0,-0.1234596198935157,421,-0.3002968004215501,139,-0.57858743642178,261062.0,0.7864313335203964,90812.0,96943.0,1,4-5,4,5,2
4349.0,-0.33417855997501,0.0,-0.148333921776043,74,-0.3532443112564232,130,-0.5977063415164716,1353.0,-0.2543468188526216,848.0,1605.0,1,5-5,5,5,4
2219.0,-0.338772888134533,1150.0,-0.1436721220936556,4049,0.4779984475708105,4450,0.6025522500769875,10683.0,-0.1962660708606899,231.0,663.0,1,4-4,4,4,1
4772.0,-0.3465591368187802,1234.0,-0.1441736761516251,985,-0.1770473754092675,962,-0.2810038678105127,2941.0,-0.2463528210432952,1672.0,1454.0,1,5-5,5,5,4
1794.0,-0.3411804111686068,480.0,-0.1458324682879326,500,-0.1986022075863035,749,-0.303625473075224,1954.0,-0.247694497159961,0.0,20.0,1,5-5,5,5,4
18492.0,-0.2640649695553259,7025.0,-0.1340655300110339,225,-0.3409746375556488,0,-0.5962468831122967,28901.0,-0.1450581428647149,23871.0,28623.0,1,5-5,5,5,4
2249.0,-0.3456219346221591,357.0,-0.1460914571591764,563,-0.084195790646651,683,-0.1622039537106736,1732.0,-0.2382915525651666,0.0,336.0,1,5-5,5,5,4
