FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
6765.0,-0.359450118038582,2168.0,-0.1161675153828099,1341,-0.0921678527013183,2357,-0.0872407260392091,5833.0,-0.2130141475200198,1474.0,1670.0,1,5-5,5,5,6
4814.0,-0.3497159523565529,628.0,-0.1217227591432778,1190,-0.1318268794168746,1710,-0.1702772142436396,4802.0,-0.2106670283335603,0.0,1849.0,1,5-5,5,5,6
1859.0,-0.3573730044018864,544.0,-0.1215462465436513,840,-0.1176168046979456,1050,-0.2581875832774607,2861.0,-0.2159545302577528,938.0,2518.0,1,5-5,5,5,6
2685.0,-0.3720971590572789,233.0,-0.1223470907456605,439,-0.1718734536247653,222,-0.4103609736173192,980.0,-0.2213587397658024,340.0,743.0,1,4-4,4,4,2
13289.0,-0.266873122282348,4588.0,-0.1063579910961583,173,-0.3257298080815324,188,-0.6127172850894207,26974.0,-0.1230682610168192,10637.0,23309.0,1,4-4,4,4,2
7309.0,-0.349494721318325,815.0,-0.1192434108688942,4762,0.4329589994118288,6408,0.8685814588357033,15833.0,-0.1743417928580382,3340.0,2031.0,1,5-4,5,4,5
16702.0,-0.2858457322459325,49986.0,-0.0031782047348452,221,-0.3066107984597007,510,-0.5888894232568449,32133.0,-0.123405416259073,8750.0,8736.0,1,4-4,4,4,2
6185.0,-0.3620147593335947,1095.0,-0.1220512687036938,3825,0.2792318274525065,4318,0.328302743192528,11245.0,-0.1932840820935112,2207.0,2036.0,1,5-5,5,5,6
1434.0,-0.3681477753378024,1546.0,-0.1172985035211575,855,-0.1601178463572877,957,-0.3738971244492867,3009.0,-0.218522097102609,515.0,793.0,1,4-4,4,4,2
3379.0,-0.357590138569036,2489.0,-0.1146328363916126,47,-0.3377437803438996,118,-0.6192157928619413,4923.0,-0.2183664869907995,1228.0,1389.0,1,4-4,4,4,2
959363.0,3.4173406166514613,1262020.0,2.7844656686557103,1097,-0.2150204077713313,654,-0.5443024393731616,422035.0,1.189642432821188,249879.0,226123.0,1,3-5,3,5,3
5411.0,-0.3364257025785636,1994.0,-0.1163080717121421,1152,-0.1629598613010735,2288,-0.0969884876979901,7400.0,-0.2026044794154324,1833.0,4271.0,1,5-5,5,5,6
3698.0,-0.3392566404936655,1124.0,-0.1176139380741938,1299,-0.0277057864763588,1508,-0.1034869954705107,3621.0,-0.2134064146768728,571.0,1483.0,1,5-5,5,5,6
8742.0,-0.3251961789529568,1898.0,-0.1180110914233535,2625,0.0589756693091077,4028,0.2710797719733879,10609.0,-0.1933100171121462,1833.0,2643.0,1,5-5,5,5,6
32758.0,-0.1949361630185647,7008.0,-0.1060213096561299,201,-0.2926590887356614,0,-0.6352815481884507,27349.0,-0.1361427522861437,21960.0,24977.0,1,4-4,4,4,2
31876.0,-0.1539100960405177,1829.0,-0.1187743449791459,2135,-0.0571593958937752,177,-0.6127172850894207,35732.0,-0.1193887302479912,31930.0,32314.0,1,4-4,4,4,2
41550.0,-0.1119335549723063,6780.0,-0.1090073144664785,12472,1.5476747698630826,21514,3.954470080259052,23370.0,-0.1472591496485324,4246.0,6143.0,1,3-4,3,4,1
12977.0,-0.3408052577612611,1604.0,-0.1157687276577277,1773,-0.0805414279312855,2189,-0.284001100262751,5659.0,-0.2142979309424479,1576.0,1457.0,1,5-5,5,5,6
30211.0,-0.1811829668087281,4267.0,-0.1175403911576828,406,-0.3027353235363564,256,-0.6199378492811103,44843.0,-0.0917809029111284,30865.0,38752.0,1,4-4,4,4,2
7661.0,-0.3252371476637398,1283.0,-0.1195588454219305,2371,0.0395982946923864,3134,0.0618639245191813,8828.0,-0.1987660966574655,2595.0,2707.0,1,5-5,5,5,6
40782.0,-0.0914123277411262,5889.0,-0.1106155403741868,403,-0.317203763250175,0,-0.6286025263111378,47931.0,-0.076417646247273,35476.0,33021.0,1,4-4,4,4,2
2233.0,-0.3632356269149266,801.0,-0.1212095651036229,1196,-0.132860339396433,1554,-0.2401361727982366,4692.0,-0.2130627756799602,342.0,1432.0,1,5-5,5,5,6
43910.0,-0.0846401998487045,15335.0,-0.0800543449999619,251,-0.3091944484085969,174,-0.6119952286702517,50114.0,-0.0687538482406568,26955.0,41043.0,1,4-4,4,4,2
226883.0,1.3113399419827965,20550.0,-0.0707024459716013,3581,0.0451531420825132,788,-0.4989933990703092,36228.0,-0.1115984990255298,31227.0,32546.0,1,4-5,4,5,4
16445.0,-0.3038391900218046,4770.0,-0.1112921720060885,4554,0.3973046301170616,6293,0.6664056614683942,18739.0,-0.1650829912053749,2814.0,5250.0,1,5-4,5,4,5
10369.0,-0.3055844571011583,2950.0,-0.1166545594077052,3526,0.2320802158851513,6051,0.5602633678505569,16607.0,-0.1765268181780294,2365.0,4714.0,1,5-4,5,4,5
