FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
4700.0,-0.305623506558312,1229.0,-0.1154341476949827,3279,0.3374500042218139,4012,0.3232433116951627,10752.0,-0.233219621239541,477.0,2836.0,1,1-1,1,1,8
2412.0,-0.3494994885278351,456.0,-0.1135120991791549,770,-0.093404330062186,1000,-0.0516807755599804,2756.0,-0.2554305959717415,2958.0,4196.0,1,1-0,1,0,5
1450.0,-0.3593101063251503,350.0,-0.1131102446272233,1591,0.129042373986688,1944,0.1005093664647724,5944.0,-0.236911117928095,380.0,831.0,1,1-0,1,0,5
5820.0,-0.3622507031108363,2375.0,-0.111175735505134,203,-0.6213219160584805,193,-0.6076615974349195,21389.0,-0.1712757432183243,8887.0,21319.0,1,2-0,2,0,3
2530.0,-0.3809711220844995,319.0,-0.1187268628995694,2670,0.1300105859738431,3810,0.2356186844687898,10894.0,-0.2311005330641268,1923.0,2216.0,1,1-1,1,1,8
2321.0,-0.3676245401945372,896.0,-0.1155712143638586,29,-0.6448010567469906,149,-0.622351106092752,1535.0,-0.2868280433792748,13817.0,26582.0,1,2-0,2,0,3
24858.0,48740.0,4466.0,10565.0,171,106.0,26,0.0,37155.0,44676.0,12777.0,29667.0,0,2-4,2,4,-1
14436.0,-0.2935556701015618,2001.0,-0.1148952264741752,3403,0.3422910641575892,4665,0.3435694922798379,13106.0,-0.2180534875160314,3371.0,3965.0,1,1-1,1,1,8
8987.0,-0.3440790574809808,2777.0,-0.1112006567176569,2802,0.1094360812467982,2923,-0.0038544683019211,9060.0,-0.254303421410351,1883.0,2386.0,1,1-0,1,0,5
18544.0,-0.2165306719018492,4730.0,-0.093821226134507,435,-0.5925176094406176,117,-0.6201305989700564,14854.0,-0.2132799032485425,6914.0,13172.0,1,2-0,2,0,3
15381.0,-0.2940060784120454,1259.0,-0.1129638325036513,483,-0.612608008174085,393,-0.5970714865420635,20880.0,-0.1804396724024293,19447.0,19412.0,1,2-0,2,0,3
371262.0,2.5944572396122623,56435.0,0.1860284147397118,463,-0.553062970964049,191,-0.6078324056751269,494407.0,2.4975467375316565,231016.0,222917.0,1,2-1,2,1,6
20578.0,-0.2294164912672938,3941.0,-0.0967401231512504,548,-0.5634712498259659,396,-0.6042454326307725,24700.0,-0.1506033617624219,10137.0,21244.0,1,2-0,2,0,3
11393.0,-0.2810529566553791,2947.0,-0.1030701111320643,346,-0.6026838353057457,86,-0.6131274611215548,21217.0,-0.1694948074113272,14421.0,17874.0,1,2-0,2,0,3
9191.0,-0.2679445216882012,2660.0,-0.1033504747729468,2830,0.1965751600907532,3146,0.0608818547366661,8558.0,-0.2518292732480988,440.0,850.0,1,1-0,1,0,5
3722.0,-0.3637727725738499,1175.0,-0.1147737355631261,1779,-0.1551278442433209,2477,-0.1331563061388886,6718.0,-0.2667136133312608,459.0,1689.0,1,1-0,1,0,5
1787.0,-0.3571046587358858,535.0,-0.1163281961942413,382,-0.380721237250449,386,-0.3963718042984219,1430.0,-0.2879214027038236,913.0,1766.0,1,2-0,2,0,3
2271.0,-0.3598433483479067,696.0,-0.1170945234793202,2557,0.2837142389347083,2932,0.1329629321041698,7335.0,-0.2483068527437534,0.0,303.0,1,1-0,1,0,5
101106.0,0.4082218944880229,11494.0,-0.0573895285776084,334,-0.5985689343603366,210,-0.6162020094452872,65782.0,0.0984289499583956,49116.0,58695.0,1,3-0,3,0,1
7997.0,-0.339502494877906,0.0,-0.1178390447034415,1006,-0.2826897735509995,1018,-0.2202685086446394,3984.0,-0.2675139072698481,366.0,263.0,1,1-0,1,0,5
335396.0,2.345712778763923,187691.0,0.8630131529239968,820,-0.5032000536255636,285,-0.6015125007874548,199394.0,0.8743871897652531,107207.0,108827.0,1,2-1,2,1,6
10028.0,-0.2602513406608607,1575.0,-0.1128859537145173,7692,1.6428418159036184,9671,1.4319595988811011,24084.0,-0.1458805003501955,2336.0,6170.0,1,0-0,0,0,4
14956.0,37861.0,19736.0,40482.0,158,81.0,61,0.0,28821.0,35240.0,15670.0,28692.0,0,1-5,1,5,-1
31331.0,-0.0324068608403639,9446.0,-0.0669655044895286,71,-0.6184172800970154,358,-0.5883602662914884,35583.0,-0.0795970002676252,13502.0,29323.0,1,2-0,2,0,3
36849.0,-0.020080169032761,2835.0,-0.1039361232672347,103,-0.5963904573892378,462,-0.5986087607039297,37700.0,-0.0731608335220852,36867.0,36795.0,1,2-0,2,0,3
16263.0,-0.2303121307812439,14273.0,-0.0346458069989066,378,-0.5871924435112648,108,-0.6172268588865314,31634.0,-0.1144943246882761,11744.0,26581.0,1,2-0,2,0,3
27493.0,-0.0871806530807832,5899.0,-0.0940642079566052,88,-0.6113977431901412,314,-0.6050994738318092,30388.0,-0.1326305633810498,27909.0,24997.0,1,2-0,2,0,3
6694.0,-0.3546403557957686,1071.0,-0.1164932992272055,3729,0.4894592862051578,4303,0.3112867348806479,12467.0,-0.2154271707879915,311.0,860.0,1,1-1,1,1,8
23514.0,-0.114577903415027,6778.0,-0.0792111652929632,267,-0.5956642983988715,210,-0.5984379524637223,35470.0,-0.0992154735086274,22702.0,30590.0,1,2-0,2,0,3
5414.0,-0.2750837522647171,962.0,-0.1159107658844829,1330,-0.2427510290808535,1870,-0.2139486037569672,5450.0,-0.2694977344978954,320.0,1420.0,1,1-0,1,0,5
30908.0,-0.1443618000841322,5544.0,-0.0921452745923427,206,-0.5857401255305321,278,-0.6021957337482842,39524.0,-0.0750150356755727,29829.0,35719.0,1,2-0,2,0,3
