FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
2330.0,-0.3155545901283696,1196.0,-0.1468830363696173,2382,0.3786622803596492,3349,0.5406897194130167,15281.0,-0.1237249990874822,7657.0,11747.0,1,4-5,4,5,4
11751.0,-0.2666012081035595,1007.0,-0.1479860772922804,2775,-0.0508487622198759,4308,0.05890744205421,13498.0,-0.1612331301582558,2985.0,3166.0,1,4-5,4,5,4
3245.0,-0.3021003243455368,1086.0,-0.1445043179255916,2283,-0.0806414356936002,2391,-0.2149017323479492,8958.0,-0.1758468645950532,509.0,1980.0,1,4-5,4,5,4
16511.0,-0.2376745366704686,3155.0,-0.141607689685468,5813,0.4818194122624196,7975,0.7453511487557046,21470.0,-0.1357755417060082,5112.0,3990.0,1,5-4,5,4,3
1374.0,-0.3240984086401954,209.0,-0.1502013256826704,927,-0.2953969569833628,1437,-0.3292207055018261,5912.0,-0.1801261146976084,667.0,1124.0,1,4-4,4,4,2
34121.0,-0.0776982801564099,3280.0,-0.1423135136553715,384,-0.4352983861703931,496,-0.605016884072361,24768.0,-0.1228996567698029,12862.0,25000.0,1,4-4,4,4,2
8232.0,-0.2706986435919676,1629.0,-0.1446112609513346,2278,-0.1044755744725796,3191,-0.0446817085904385,8501.0,-0.1752530539506503,3672.0,4501.0,1,4-5,4,5,4
63087.0,0.1350410020894162,74843.0,0.0761099776370776,1579,-0.2164463722779934,4712,0.1484550965756709,13904.0,-0.1607319321831634,5874.0,6655.0,1,4-5,4,5,4
39521.0,-0.0693739028779406,14367.0,-0.1137734755995959,213,-0.4501947229072552,251,-0.6190583801955486,51751.0,-0.0353888559774468,47690.0,54615.0,1,4-4,4,4,2
7580.0,-0.2807497715591428,18.0,-0.1482167686763831,508,-0.3780716258729477,1239,-0.3906853677769116,4212.0,-0.1892457387226593,1745.0,2390.0,1,4-4,4,4,2
3007.0,-0.3049566577764376,1352.0,-0.1466920666807905,1644,-0.2149567386043072,2054,-0.2974286388078163,8231.0,-0.1785299081030207,1120.0,2205.0,1,4-4,4,4,2
6959.0,-0.302157882701827,2209.0,-0.1439023814664098,1161,-0.3012313555386338,3591,-0.0384557621961949,9001.0,-0.1774703102100264,4056.0,4180.0,1,4-5,4,5,4
