FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
46405.0,0.1367016131256513,5129.0,-0.0996494398399241,22,-0.7499804534540727,319,-0.660753803444096,37028.0,-0.0021088969938289,45367.0,53036.0,1,4-2,4,2,1
10115.0,-0.3142746637955975,3137.0,-0.1251465365021625,1849,-0.0292472735566656,2588,0.0993621756793896,8393.0,-0.1981817293656379,3485.0,2742.0,1,5-1,5,1,7
2526.0,-0.3709606282622104,1050.0,-0.1287708834155288,2166,0.48691896222389,2637,0.259263324228896,7357.0,-0.1988009014748926,361.0,2180.0,1,5-1,5,1,7
3047.0,-0.3782382198408718,1460.0,-0.12214327271262,249,-0.7813960913005892,178,-0.6686317561689051,2695.0,-0.2327055677800492,2899.0,6126.0,1,4-2,4,2,1
1079940.0,8.095763741866765,1624040.0,9.654170908616155,5386,0.8785185409618628,1274,-0.4806254789795388,1046640.0,5.342594736739668,879504.0,787664.0,1,5-5,5,5,4
16253.0,34424.0,4200.0,9582.0,73,239.0,0,0.0,19857.0,28091.0,13136.0,23515.0,0,2-4,2,4,0
7527.0,-0.3785005256723113,0.0,-0.1375395964663563,1238,-0.2199328893227307,1379,-0.2602557203260913,4688.0,-0.2287059156872023,1581.0,1627.0,1,5-1,5,1,7
72582.0,0.413607275523551,5376.0,-0.1018886079442361,357,-0.7134506420046349,340,-0.6665025797567946,41163.0,0.0108437840659024,30152.0,42512.0,1,5-2,5,2,8
19469.0,-0.2155193087462014,2667.0,-0.1198387274373792,348,-0.7605740987744097,256,-0.6699092620161715,21161.0,-0.115751945659375,10482.0,18955.0,1,4-2,4,2,1
29327.0,0.0026465903346655,1986.0,-0.1160468515235079,0,-0.8248665669254202,93,-0.6784259676646139,28814.0,-0.0605907013776277,19492.0,30349.0,1,4-2,4,2,1
6694.0,-0.3266979144505822,678.0,-0.1273121552891795,1372,-0.1333572361875633,1865,-0.178069510818622,5258.0,-0.2242968110704934,1260.0,2084.0,1,5-1,5,1,7
3821.0,-0.3797953119040976,0.0,-0.142802458726126,174,-0.823770672581937,232,-0.6509595919483872,1189.0,-0.2342934446408797,2307.0,4258.0,1,4-2,4,2,1
198227.0,1.7154813457339275,13847.0,-0.0368097203577825,523,-0.7046834872567699,194,-0.6762967912525033,248431.0,1.307035654879462,78816.0,111605.0,1,5-3,5,3,5
46053.0,0.1193559423998234,4924.0,-0.0935611907971781,43,-0.8182912008645213,472,-0.6596892152380407,47157.0,0.0609318117105307,48026.0,54785.0,1,5-2,5,2,8
3741.0,-0.3557692139392686,2428.0,-0.1129087473189247,1178,-0.2692481347794717,1640,-0.2174592744426682,4231.0,-0.2309628978919049,688.0,1143.0,1,5-1,5,1,7
6156.0,-0.3073151877997457,1011.0,-0.131189838739895,1347,-0.2013026854835175,2143,-0.0454218203441314,6083.0,-0.2142951841766453,1473.0,3298.0,1,5-1,5,1,7
1931.0,-0.4100832639726521,319.0,-0.1345608491159121,725,-0.5680619924358726,1324,-0.3277506125899975,4546.0,-0.2283414030744959,1254.0,1758.0,1,5-1,5,1,7
4998.0,-0.3462313274301181,1493.0,-0.1268218265072134,2220,0.721075053614786,2637,0.3961693675276078,7758.0,-0.1912110498130608,2890.0,3119.0,1,4-1,4,1,3
3652.0,-0.3659433316140382,1002.0,-0.1298659510285864,3071,0.8492946918023125,3673,0.491982306072585,8459.0,-0.1937975913662377,1099.0,1958.0,1,4-1,4,1,3
194430.0,2.080114356310492,82986.0,0.532241347553001,1004,-0.3817599540437401,403,-0.6386103687581457,110494.0,0.464432294006126,63738.0,97846.0,1,5-3,5,3,5
18977.0,-0.2106917652526876,4250.0,-0.1057499471022193,348,-0.7689759554077804,241,-0.6737417795579707,27064.0,-0.0842241013220026,33105.0,33950.0,1,4-2,4,2,1
8728.0,22685.0,3115.0,7172.0,77,14.0,0,0.0,12080.0,16785.0,10127.0,12608.0,0,2-3,2,3,0
50400.0,0.2026854821705232,10661.0,-0.0588663433998919,686,-0.7112588533176687,150,-0.6688446738101163,51986.0,0.0762413414441993,48453.0,53456.0,1,5-2,5,2,8
51160.0,0.157847927919783,3874.0,-0.0994410501075885,456,-0.7130853438901406,235,-0.6628829798562066,81222.0,0.2414404548521227,24261.0,26514.0,1,5-2,5,2,8
15459.0,-0.2813971392634702,17309.0,-0.000496787980008,1447,-0.2458690554518316,3238,0.2860909470214896,8430.0,-0.2041537442258687,3142.0,4242.0,1,5-1,5,1,7
3801.0,-0.3542623506522758,296.0,-0.1360726961936409,520,-0.3211204670376734,580,-0.273243696439966,1954.0,-0.2285461293364269,0.0,237.0,1,5-1,5,1,7
4689.0,-0.3267314003014043,964.0,-0.1303562798105526,320,-0.3163715915492465,693,-0.2332151798922866,1498.0,-0.2339239387047116,269.0,1082.0,1,5-1,5,1,7
6658.0,-0.3721996047426267,1895.0,-0.1243415800851014,2379,0.4102063581800707,3020,0.1836775615989695,7888.0,-0.2067302991321221,1708.0,2326.0,1,5-1,5,1,7
2028.0,-0.3951597364562868,216.0,-0.1311857526667119,441,-0.3938147918220545,829,-0.1552873232090385,1855.0,-0.2311476508599889,1380.0,1647.0,1,5-1,5,1,7
15947.0,-0.1983522292247579,1850.0,-0.1302909026396237,478,-0.7149118344626125,188,-0.6660767444743725,17083.0,-0.151898614198849,16029.0,19520.0,1,4-2,4,2,1
15081.0,-0.2775964951951662,1062.0,-0.134311598651746,2172,0.1683790063847926,3124,0.1779287852862709,9163.0,-0.1934830119881486,3752.0,4025.0,1,5-1,5,1,7
18974.0,-0.1643585096652286,3673.0,-0.1076744875714363,328,-0.7883367554759824,162,-0.6711867678634379,26346.0,-0.0854374789232034,23139.0,26660.0,1,4-2,4,2,1
11507.0,-0.2784448034159918,834.0,-0.1355741952653087,2703,0.5771475965040013,4207,0.5533025867413705,11591.0,-0.1814191425046054,1498.0,4196.0,1,4-1,4,1,3
574632.0,3.361701581897836,359343.0,2.196842185157058,9117,1.9605315560942096,126027,22.370121611073884,1119100.0,4.301591654761356,914958.0,753763.0,1,4-0,4,0,2
1776.0,-0.391453968965312,532.0,-0.1288566909523728,808,0.0748626890742319,930,-0.0411634675199102,2494.0,-0.2141204178554847,91.0,848.0,1,5-1,5,1,7
2129.0,-0.4065895735368837,1565.0,-0.1259923536510541,1143,-0.2371019007039665,1527,-0.2425835561055733,3823.0,-0.2327055677800492,776.0,1542.0,1,5-1,5,1,7
