FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
4784.0,-0.4024023280802386,1579.0,-0.168751744916134,982,-0.4499998825660712,1971,-0.1549029855231929,5099.0,-0.2646568050532228,1734.0,3016.0,1,0-0,0,0,2
1012.0,-0.4287783506428705,1043.0,-0.168528772271876,2380,0.321912903087776,2781,0.0353833092090087,7959.0,-0.2517682405670658,1018.0,2787.0,1,0-0,0,0,2
19472.0,-0.2809088614047177,6596.0,-0.1569554302603881,275,-0.7705108166335934,8,-0.423960901988956,28949.0,-0.1960103476121731,23805.0,31176.0,1,1-0,1,0,6
6422.0,-0.4046008298471716,1740.0,-0.1677359806478474,2205,0.1085513358673884,2903,-0.0297889621588646,9832.0,-0.2513829611677636,1459.0,4586.0,1,0-0,0,0,2
3496.0,-0.4130649116838497,1158.0,-0.1676946894174293,1770,0.0398257944494012,2462,-0.0403546112891298,6955.0,-0.2564389461340265,1388.0,1683.0,1,0-0,0,0,2
3540.0,-0.4063704288137344,585.0,-0.1698524511441378,2036,-0.0051581962969176,2901,-0.0121098066834703,7390.0,-0.2577432998545695,1245.0,1493.0,1,0-0,0,0,2
4078.0,-0.3802883396387688,377.0,-0.1694100451039434,4568,1.0660230833498012,5279,0.325258692773017,13762.0,-0.2387160937661212,266.0,2377.0,1,0-0,0,0,2
30852.0,-0.2088471923019437,36202.0,-0.0809595105504988,1338,-0.3284806297860848,3667,0.0809934381277772,8965.0,-0.251686449409672,2310.0,3585.0,1,0-0,0,0,2
6355.0,-0.3837825477676597,2739.0,-0.1650013214447252,293,-0.7851930913910725,171,-0.412349148984407,13248.0,-0.2418865773145697,6137.0,11410.0,1,1-0,1,0,6
10002.0,-0.3952399512460829,2202.0,-0.1679613127909865,1937,-0.0713846271178871,3008,-0.04610818259769,8008.0,-0.256901711892965,2836.0,3602.0,1,0-0,0,0,2
2286.0,-0.4222848222316699,1474.0,-0.1681076017216108,1942,-0.0873164571738751,2435,-0.0940197400398826,5607.0,-0.2625797401351966,576.0,1007.0,1,0-0,0,0,2
72646.0,0.0056791908902609,6001.0,-0.1541900975718124,408,-0.7433329888910257,57,-0.4196718761043928,44245.0,-0.1699620163811322,32637.0,45184.0,1,1-0,1,0,6
45080.0,-0.1976927201720337,5683.0,-0.1623704801923686,71,-0.79893819967467,67,-0.4166381748689702,34334.0,-0.1901794990495479,22904.0,31241.0,1,1-0,1,0,6
1715.0,-0.412060139389276,147.0,-0.1711690515197567,194,-0.8001877549731788,143,-0.4215548630781034,4571.0,-0.2631845642201348,1763.0,3212.0,1,1-0,1,0,6
417323.0,1.6488478095928087,43033.0,-0.0827928411810647,1206,-0.4237592212973852,239,-0.4031434348907107,466782.0,0.8223541339067774,208382.0,243826.0,1,1-1,1,1,5
