FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
26809.0,-0.0907607235512257,11511.0,-0.1059754643237421,109,-0.8007277125151648,155,-0.657121300739248,22093.0,-0.1426413417144362,17362.0,21171.0,1,0-0,0,0,4
227289.0,1.4132761977414274,210112.0,0.4920119634470181,640,-0.729041527984473,0,-0.6723230330570679,52727.0,0.029061961160195,34567.0,46644.0,1,1-0,1,0,5
3151.0,-0.3013955192450567,1687.0,-0.1298106041461665,1722,-0.2834309551114301,2297,-0.2097161881193752,6745.0,-0.2283785678737509,1780.0,3215.0,1,0-1,0,1,0
4977.0,-0.2942889580817779,1299.0,-0.1336334192991832,4520,0.8108239648860989,5332,0.5032311110429657,12569.0,-0.1896047450997005,1277.0,2040.0,1,1-2,1,2,2
1988.0,-0.3238982972817608,387.0,-0.1351054659985767,1069,-0.3090992340885488,1142,-0.3378849220650308,4265.0,-0.2314435306773489,1070.0,1958.0,1,0-1,0,1,0
1956.0,-0.3304732652871566,822.0,-0.1343378987910358,112,-0.8062776106723797,206,-0.6691153280725738,2467.0,-0.2528737506001061,501.0,696.0,1,0-0,0,0,4
10154.0,-0.2948565237089914,180.0,-0.1352031017490467,1970,-0.2492065831419385,2492,-0.252532076390666,5747.0,-0.2369114243189677,337.0,823.0,1,0-1,0,1,0
2267.0,11610.0,0.0,504.0,65,0.0,86,0.0,1066.0,7392.0,5532.0,16824.0,0,2-5,2,5,-1
124945.0,0.6395283671490011,5559.0,-0.1237947398287472,273,-0.7493911545609274,0,-0.6745544800028029,179952.0,0.6673220752326564,90948.0,113508.0,1,1-0,1,0,5
3257.0,-0.3003043543420336,267.0,-0.1365624918132825,1617,-0.2723311587970004,1600,-0.3324457701348017,4431.0,-0.2415333882267935,747.0,1607.0,1,0-1,0,1,0
5760.0,-0.2709907887787676,108.0,-0.1347209313505719,1102,-0.4145472990756311,1312,-0.2993924622511016,5102.0,-0.2262576136136611,0.0,213.0,1,0-1,0,1,0
2160.0,-0.3358731326277582,3764.0,-0.123964475825718,1109,-0.5528322614929013,1527,-0.4042704687006478,4087.0,-0.2469563290806262,789.0,1581.0,1,0-1,0,1,0
3824.0,-0.3274315931582167,0.0,-0.1338331970655295,333,-0.4351281714086362,491,-0.4115226712742866,1541.0,-0.2461839584541195,2231.0,2084.0,1,0-1,0,1,0
1525.0,-0.3290023909856456,688.0,-0.133894782692749,4481,0.9562775457564384,5458,0.6563641576940319,14882.0,-0.1654078854195622,0.0,76.0,1,1-2,1,2,2
3266.0,-0.3149451493595198,791.0,-0.1335523065218697,2406,-0.0963531380619793,2951,-0.1270131856930708,7622.0,-0.2266213225330214,367.0,1657.0,1,0-1,0,1,0
4355.0,-0.3175431610333843,508.0,-0.1344941159917878,2344,-0.1782141358808985,2783,-0.2140396165767368,7705.0,-0.2257835660333713,2435.0,1982.0,1,0-1,0,1,0
145627.0,0.7557394277914826,43677.0,-0.0201296062451327,619,-0.7394475870292508,5,-0.6710678441500919,100630.0,0.2018441309416928,66212.0,81174.0,1,1-0,1,0,5
9725.0,-0.3129506757821991,4257.0,-0.1295071822754752,6059,0.8517544637955585,6488,0.3779911512135873,13762.0,-0.2010350130485853,1578.0,1068.0,1,1-1,1,1,3
1151920.0,5.764841830997665,883827.0,1.9255706500052407,20890,4.163656189113524,7097,0.3037955402678977,107298.0,0.192510297550469,84686.0,80037.0,1,2-0,2,0,-1
7229.0,-0.2974945047932231,1853.0,-0.1308966141090864,7022,1.2529658514108826,9156,0.9389211271977296,27761.0,-0.1404223086446313,6941.0,7123.0,1,1-2,1,2,2
5950.0,-0.286510910824331,763.0,-0.1340359790088133,4282,0.5025733714041238,5003,0.2060302709578818,13658.0,-0.2000910045050771,1304.0,2381.0,1,1-1,1,1,3
1527.0,-0.3215640837163194,700.0,-0.1340224602125944,1097,-0.1056029683240041,1480,-0.1342653882667096,4584.0,-0.2246393132533613,605.0,2011.0,1,0-1,0,1,0
12851.0,-0.2439195071370985,1584.0,-0.1314493826655933,2948,0.0134885962995646,4934,0.1442470836478433,13973.0,-0.2027554788356716,2062.0,4139.0,1,1-1,1,1,3
221950.0,1.100887277134912,57842.0,0.0156651619656293,100,-0.7720532387028881,215,-0.652658406847778,253937.0,0.7663653265766579,123495.0,123448.0,1,1-0,1,0,5
9263.0,-0.2601151122178667,1792.0,-0.1314989515850627,3822,0.2174473535772106,6133,0.3446589124616703,17363.0,-0.1873448458591809,1453.0,4108.0,1,1-1,1,1,3
5342.0,-0.2773858944375112,1019.0,-0.1341967024749716,15219,4.109313436324128,17202,2.56690113954554,39391.0,-0.0917384394722807,8508.0,12610.0,1,0-2,0,2,1
