FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,SOM_Cluster,Final_Cluster
179938.0,221905.0,201289.0,269462.0,889,738,576,389,48679.0,46051.0,47070.0,42359.0,5269.6,15,2
24502.0,35271.0,4140.0,7138.0,439,178,84,63,20792.0,20426.0,22694.0,24517.0,5269.6,6,6
5824.0,23226.0,913.0,2860.0,7484,11422,8745,13121,23621.0,30511.0,4997.0,10297.0,5269.6,21,0
967.0,5341.0,638.0,2019.0,177,124,8,0,11415.0,13519.0,3783.0,5384.0,5269.7,6,6
4581.0,9727.0,621.0,2375.0,152,118,83,40,6178.0,8556.0,2488.0,2592.0,5269.7,6,6
758501.0,1090830.0,130554.0,202117.0,2293,2032,0,136,1185980.0,1032410.0,469451.0,366681.0,5269.7,2,-1
7356.0,29457.0,8194.0,21037.0,414,399,242,136,19384.0,26745.0,5181.0,19020.0,5269.7,6,6
4348.0,17032.0,1373.0,4350.0,1857,2507,2653,3561,7358.0,10303.0,2167.0,2743.0,5269.7,4,5
9880.0,18238.0,4155.0,7899.0,210,191,297,180,16262.0,17488.0,9396.0,14243.0,5269.8,6,6
6975.0,22436.0,2171.0,4912.0,4728,5947,6042,7905,15293.0,19782.0,2587.0,3550.0,5269.8,7,1
2490.0,5220.0,621.0,2765.0,768,1154,1197,1663,2987.0,4701.0,133.0,435.0,5269.8,19,0
14359.0,36381.0,3942.0,7687.0,82,56,38,0,17891.0,20634.0,9383.0,19804.0,5269.8,6,6
2128.0,9103.0,2353.0,6408.0,3816,5479,4650,6525,12654.0,18051.0,2213.0,4346.0,5269.8,13,4
5612.0,15147.0,2258.0,5286.0,4062,5474,4521,5754,10715.0,12568.0,434.0,2233.0,5269.9,13,4
9219.0,19773.0,1953.0,4587.0,207,136,80,41,19952.0,23376.0,11277.0,20842.0,5270.0,6,6
3688.0,16486.0,1187.0,3161.0,2145,2948,3576,5056,9445.0,13390.0,1950.0,2972.0,5270.0,13,4
3776.0,10631.0,302.0,1354.0,137,102,323,251,4371.0,3997.0,1365.0,1080.0,5270.1,6,6
476102.0,702388.0,82010.0,135750.0,3201,3188,54717,56007,265006.0,250172.0,168855.0,158074.0,5270.1,14,2
3706.0,8359.0,1766.0,3401.0,3623,4182,4982,5782,12158.0,13720.0,2418.0,3983.0,5270.1,13,4
1205360.0,1126190.0,2513390.0,2739180.0,3500,2424,1129,685,251105.0,226072.0,123186.0,115015.0,5270.1,17,-1
6846.0,21284.0,1187.0,3645.0,4215,5482,5374,7156,14040.0,18343.0,1591.0,3794.0,5270.1,7,1
41203.0,70453.0,7961.0,13866.0,296,184,29,158,41004.0,44125.0,24340.0,41476.0,5270.2,22,0
25684.0,45395.0,9521.0,16518.0,580,320,188,107,23259.0,23471.0,18693.0,19494.0,5270.2,6,6
8242.0,15413.0,2614.0,5732.0,3204,3878,4239,5336,10048.0,12735.0,942.0,1831.0,5270.2,13,4
2675.0,9449.0,928.0,3182.0,1501,2653,1909,3579,5068.0,9119.0,1952.0,3088.0,5270.3,4,5
978.0,6480.0,264.0,1439.0,789,2175,977,3060,2260.0,7336.0,361.0,686.0,5270.3,11,3
1284.0,7417.0,875.0,3276.0,562,1267,677,2007,1587.0,5185.0,846.0,1478.0,5270.3,19,0
4266.0,10670.0,1974.0,4337.0,1278,1571,2241,2639,7533.0,9811.0,480.0,1399.0,5270.3,11,3
3458.0,11146.0,1112.0,3101.0,1570,3224,1744,3853,4186.0,8019.0,1290.0,2823.0,5270.3,4,5
6949.0,15095.0,2131.0,5633.0,2712,3316,3807,4665,10119.0,12904.0,1705.0,2524.0,5270.3,4,5
20005.0,31839.0,4370.0,6214.0,3087,3299,4476,5024,13831.0,15164.0,6473.0,6060.0,5270.4,13,4
33634.0,55268.0,1649.0,4310.0,358,238,288,170,33402.0,35406.0,22097.0,27639.0,5270.4,22,0
30793.0,60612.0,3003.0,7093.0,276,200,0,0,29657.0,30094.0,29246.0,31003.0,5270.4,6,6
85875.0,147947.0,24021.0,42601.0,388,205,0,62,87335.0,88031.0,73855.0,73838.0,5270.4,0,-1
1798.0,5675.0,1048.0,3035.0,142,34,188,136,1504.0,4691.0,11347.0,16176.0,5270.5,6,6
40817.0,67565.0,11978.0,20198.0,206,150,0,60,45776.0,46952.0,28634.0,38908.0,5270.5,15,2
8832.0,18537.0,1929.0,3508.0,4530,5328,6620,8061,16321.0,19808.0,2693.0,3714.0,5270.5,7,1
20402.0,32711.0,3482.0,4751.0,3443,3878,3813,4323,9467.0,10279.0,2041.0,1801.0,5270.5,4,5
11849.0,28747.0,3862.0,7135.0,3660,3954,4956,5794,12386.0,13764.0,2035.0,3987.0,5270.5,13,4
3178.0,7377.0,1205.0,2758.0,2219,2895,2743,4034,7685.0,11037.0,1847.0,1972.0,5270.6,4,5
8013.0,12353.0,1924.0,5036.0,1457,2527,2420,3776,5644.0,9401.0,153.0,652.0,5270.6,4,5
4595.0,10818.0,274.0,1635.0,1958,2504,2789,3396,7009.0,8886.0,776.0,2510.0,5270.6,11,3
176388.0,303222.0,32284.0,58542.0,444,368,128,153,227498.0,218100.0,70040.0,77382.0,5270.6,17,-1
57032.0,89506.0,15093.0,26487.0,160,194,0,121,29435.0,31122.0,16215.0,26673.0,5270.6,6,6
39841.0,65669.0,38311.0,68182.0,303,137,201,121,51116.0,53731.0,38634.0,38799.0,5270.7,15,2
4341.0,11098.0,1551.0,4958.0,2694,3753,3629,5005,8354.0,12104.0,0.0,1105.0,5270.7,13,4
13785.0,30448.0,3141.0,5592.0,4085,4233,5070,5571,16533.0,18452.0,4439.0,6314.0,5270.7,13,4
16843.0,20735.0,2221.0,4511.0,4073,4348,5394,5714,13544.0,14088.0,3835.0,3010.0,5270.7,13,4
32718.0,44808.0,6510.0,10204.0,0,0,289,150,29705.0,28203.0,20216.0,23635.0,5270.8,6,6
1946.0,10692.0,17.0,496.0,1493,2361,1902,3110,4352.0,7196.0,817.0,1291.0,5270.8,11,3
40262.0,69324.0,4928.0,7673.0,331,192,0,14,48235.0,50522.0,39332.0,40829.0,5270.9,15,2
11922.0,15063.0,370.0,1734.0,2431,2386,3174,3324,9218.0,9386.0,1699.0,1687.0,5270.9,11,3
16745.0,26754.0,1785.0,4908.0,3965,4309,5710,6470,18739.0,20958.0,6339.0,5068.0,5270.9,13,4
60282.0,99615.0,27037.0,48230.0,644,340,74,104,67532.0,70283.0,54052.0,65609.0,5270.9,9,1
1171170.0,1313640.0,2134900.0,2413890.0,4891,3692,1473,993,236982.0,208562.0,150645.0,120399.0,5270.9,17,-1
7692.0,21858.0,1762.0,5441.0,4734,5903,7016,8565,18693.0,22433.0,1912.0,3200.0,5271.0,7,1
408810.0,613875.0,262996.0,428964.0,831,830,479,236,303952.0,286155.0,130237.0,113797.0,5271.1,16,-1
57125.0,87519.0,3817.0,6323.0,490,236,0,97,60528.0,57304.0,53645.0,45266.0,5271.1,15,2
133614.0,207796.0,15673.0,23356.0,885,639,488,225,35558.0,37210.0,29570.0,29816.0,5271.1,22,0
29696.0,69932.0,6613.0,12163.0,6276,6690,8417,9451,25602.0,28069.0,7593.0,8131.0,5271.2,7,1
3561.0,9644.0,2183.0,5066.0,1982,3316,2884,5247,6816.0,11651.0,1754.0,2365.0,5271.2,13,4
1989.0,13649.0,302.0,3076.0,897,2712,1317,4451,2927.0,9550.0,0.0,0.0,5271.2,4,5
8627.0,16559.0,2003.0,5018.0,2986,3158,4357,4633,11109.0,13167.0,2362.0,2194.0,5271.2,4,5
3795.0,13955.0,1259.0,3199.0,3068,3809,4035,5194,9649.0,12441.0,1091.0,2174.0,5271.3,13,4
11615.0,26688.0,3050.0,5631.0,1327,1445,2896,3122,7841.0,8058.0,3245.0,3199.0,5271.3,11,3
40319.0,47305.0,13497.0,23801.0,628,183,769,235,27024.0,27389.0,20414.0,17507.0,5271.3,6,6
11504.0,15425.0,4423.0,5387.0,4897,5071,6276,7473,18501.0,19301.0,3990.0,4770.0,5271.4,7,1
8613.0,15276.0,2727.0,5017.0,4003,4416,5205,6022,11582.0,12766.0,2447.0,2965.0,5271.4,13,4
3984.0,21046.0,1261.0,5013.0,1692,3022,2372,4721,5759.0,10852.0,1837.0,2779.0,5271.4,4,5
12035.0,28127.0,5525.0,10384.0,5778,6823,7561,8671,17656.0,20616.0,3450.0,4269.0,5271.4,7,1
8375.0,20854.0,2538.0,6235.0,5595,6522,6768,7902,17805.0,21232.0,2189.0,4532.0,5271.5,7,1
8903.0,22991.0,2046.0,4812.0,3717,4391,5549,6467,14726.0,15822.0,1982.0,3061.0,5271.5,13,4
117091.0,198140.0,12127.0,20844.0,357,174,0,49,113269.0,113063.0,36498.0,40347.0,5271.5,3,-1
4854.0,11553.0,1838.0,3123.0,1987,2048,2903,3353,8650.0,9970.0,1793.0,3219.0,5271.5,11,3
3862.0,11714.0,628.0,3136.0,1733,2147,2181,2872,7583.0,9706.0,20584.0,24521.0,5271.5,11,3
455547.0,582457.0,285047.0,485694.0,882,792,261,306,499003.0,391961.0,478720.0,373081.0,5271.5,8,1
6190.0,12571.0,2123.0,4546.0,1351,1546,2477,2720,7390.0,8655.0,3165.0,3719.0,5271.5,11,3
2098.0,11563.0,509.0,3406.0,1653,2790,2149,3789,5253.0,9429.0,1574.0,2682.0,5271.6,4,5
50269.0,84075.0,3985.0,6754.0,225,93,158,97,60864.0,59529.0,52362.0,51919.0,5271.6,9,1
9888.0,19375.0,3378.0,6339.0,3591,4045,5203,5752,14330.0,17321.0,2581.0,3856.0,5271.6,13,4
3986.0,15280.0,279.0,1619.0,3141,4400,4275,6043,13956.0,19087.0,1100.0,6563.0,5271.6,13,4
31991.0,50484.0,7999.0,13137.0,662,438,0,24,32997.0,32700.0,30405.0,31089.0,5271.6,6,6
100575.0,162294.0,13625.0,22026.0,797,352,0,105,119520.0,99715.0,51930.0,40864.0,5271.6,0,-1
5639.0,17664.0,899.0,2544.0,1658,1765,3007,3346,7468.0,8533.0,685.0,1983.0,5271.6,11,3
33900.0,58422.0,53777.0,89033.0,3952,4219,5177,5401,15062.0,16056.0,3184.0,2868.0,5271.7,13,4
24366.0,41452.0,1397.0,4005.0,5256,5573,7249,7680,22137.0,22686.0,4232.0,6824.0,5271.7,7,1
1798.0,10788.0,868.0,3487.0,1169,2077,1647,3064,4888.0,9638.0,109.0,97.0,5271.7,11,3
3738.0,13385.0,212.0,2784.0,236,232,187,138,4663.0,5793.0,1266.0,1068.0,5271.8,6,6
377549.0,566920.0,38740.0,60742.0,800,706,338,227,432875.0,387330.0,177153.0,165028.0,5271.8,8,1
6894.0,14369.0,1653.0,3201.0,1377,1501,3523,4004,8589.0,10054.0,3317.0,4001.0,5271.8,4,5
3711.0,10972.0,1431.0,3154.0,1873,2026,3096,3296,7912.0,9082.0,2277.0,2028.0,5271.8,11,3
32562.0,52757.0,14685.0,18393.0,0,119,216,179,31249.0,30914.0,22040.0,26995.0,5271.8,6,6
4212.0,9726.0,1366.0,2730.0,1757,1791,1996,2182,5598.0,6115.0,734.0,1035.0,5271.9,19,0
4995.0,12791.0,1246.0,3187.0,3167,3603,4025,4523,10862.0,12070.0,2821.0,3288.0,5272.0,4,5
1955.0,8606.0,1077.0,2690.0,1078,1339,2241,2921,5997.0,7920.0,1232.0,2562.0,5272.1,11,3
31651.0,52741.0,15186.0,26387.0,139,137,0,38,41797.0,42394.0,32969.0,37808.0,5272.1,22,0
3780.0,10667.0,0.0,1430.0,2975,3409,4005,4556,9520.0,10088.0,1552.0,1818.0,5272.1,4,5
36828.0,58746.0,4399.0,7543.0,146,122,0,0,38416.0,38399.0,30757.0,31416.0,5272.2,22,0
3974.0,10032.0,1831.0,3390.0,1640,2257,2016,2716,5298.0,7328.0,0.0,194.0,5272.2,11,3
4184.0,17549.0,1670.0,4378.0,3285,4362,3750,5061,8514.0,11645.0,1207.0,3009.0,5272.2,13,4
65700.0,105945.0,8598.0,10267.0,379,167,0,62,73342.0,69459.0,62266.0,48966.0,5272.2,9,1
4329.0,16143.0,1822.0,4711.0,1374,1913,2230,3619,6987.0,10162.0,1407.0,2642.0,5272.3,4,5
13771.0,24036.0,6256.0,10402.0,2096,2056,5430,5700,14047.0,15378.0,4468.0,4925.0,5272.4,13,4
14158.0,26765.0,2782.0,5179.0,5081,5334,6591,6554,18082.0,17644.0,4641.0,4014.0,5272.5,13,4
329124.0,453398.0,53364.0,87409.0,1937,1769,21801,22222,183337.0,170411.0,145185.0,115375.0,5272.5,23,0
1264900.0,1109850.0,2822570.0,3592530.0,12386,9370,11717,11534,1666530.0,1302350.0,1091850.0,790365.0,5272.5,1,-1
7779.0,11405.0,513.0,2225.0,2612,2499,4093,4285,13081.0,12516.0,1628.0,2331.0,5272.6,4,5
346362.0,501151.0,19735.0,27594.0,1175,1097,67,82,477017.0,415199.0,129406.0,122441.0,5272.6,8,1
5706.0,13737.0,1757.0,3252.0,1170,1233,2519,2656,6413.0,6664.0,2035.0,3554.0,5272.6,11,3
7913.0,15871.0,315.0,2050.0,1680,1842,2452,2717,6487.0,7403.0,103.0,753.0,5272.7,11,3
7135.0,21664.0,2375.0,4430.0,3367,3701,4215,4508,9848.0,11032.0,2985.0,2577.0,5272.7,4,5
9273.0,12514.0,1084.0,3343.0,916,869,2841,2668,7922.0,7700.0,2590.0,2208.0,5272.7,11,3
15729.0,23061.0,2638.0,5227.0,4006,4422,5863,6518,16741.0,18974.0,3061.0,5119.0,5272.7,13,4
11820.0,20197.0,2720.0,4017.0,5945,5979,7489,7592,17986.0,17306.0,2481.0,4366.0,5272.7,7,1
253385.0,334507.0,205958.0,295513.0,7786,7558,8707,8727,24377.0,25170.0,6635.0,6681.0,5272.7,7,1
1673.0,10190.0,801.0,3242.0,1577,2741,1998,3488,5805.0,10232.0,1752.0,3188.0,5272.7,11,3
4394.0,9673.0,894.0,3412.0,2045,2488,2089,2379,6364.0,7417.0,816.0,2436.0,5272.7,11,3
8983.0,19350.0,945.0,2707.0,3219,3717,3850,4560,9843.0,11778.0,646.0,1749.0,5272.7,4,5
11127.0,26779.0,9247.0,16813.0,152,127,316,187,18706.0,20787.0,11073.0,15477.0,5272.8,6,6
5552.0,25517.0,2358.0,6531.0,2373,3165,2969,3909,8533.0,11095.0,1464.0,2600.0,5272.8,4,5
35165.0,49309.0,3388.0,4880.0,644,235,239,197,35706.0,33263.0,30003.0,24862.0,5272.8,6,6
2172.0,12518.0,1134.0,3672.0,1435,2753,1898,3350,4277.0,7733.0,378.0,1828.0,5272.9,11,3
28712.0,47019.0,4286.0,8694.0,134,102,200,114,32468.0,29780.0,23190.0,22134.0,5272.9,6,6
7124.0,14597.0,1084.0,3049.0,1730,1897,2060,2310,4581.0,5403.0,644.0,1337.0,5272.9,19,0
6630.0,11620.0,4533.0,8838.0,146,109,0,0,18748.0,19695.0,5612.0,13887.0,5273.0,6,6
71198.0,123478.0,4857.0,7972.0,840,344,433,188,74325.0,66151.0,64316.0,58024.0,5273.0,9,1
7089.0,16338.0,798.0,2146.0,1813,1995,2910,3052,9551.0,11260.0,1921.0,2944.0,5273.0,11,3
6727.0,15057.0,2605.0,6443.0,3680,4107,5408,5821,11899.0,12307.0,4198.0,4118.0,5273.1,13,4
17953.0,36455.0,2629.0,4920.0,2208,2677,5575,5803,15340.0,15871.0,3108.0,4004.0,5273.1,13,4
14544.0,19345.0,12541.0,21679.0,2528,2588,3854,3796,8831.0,9192.0,1464.0,2320.0,5273.2,4,5
3893.0,8591.0,993.0,3169.0,3300,3800,4059,4386,9776.0,10726.0,2505.0,2509.0,5273.2,4,5
5560.0,9035.0,2542.0,4967.0,1145,1134,1678,1749,4367.0,5141.0,1398.0,1057.0,5273.2,19,0
19027.0,28440.0,1117.0,2493.0,366,195,0,108,16361.0,15958.0,7580.0,15734.0,5273.2,6,6
70717.0,111993.0,15594.0,25968.0,369,177,342,136,60327.0,60650.0,36556.0,47758.0,5273.3,9,1
34510.0,65787.0,3209.0,6102.0,35,70,245,136,37265.0,37504.0,27690.0,31029.0,5273.3,22,0
8495.0,15504.0,2607.0,5664.0,1327,1685,2372,3342,5778.0,7546.0,1163.0,1314.0,5273.3,11,3
84312.0,139666.0,8098.0,13814.0,405,284,36,58,91758.0,86312.0,46618.0,45699.0,5273.4,0,-1
33871.0,64706.0,8436.0,15185.0,0,118,11,61,33862.0,32687.0,23527.0,23578.0,5273.4,6,6
13607.0,26075.0,5039.0,9069.0,3394,3783,4545,4811,12438.0,13419.0,1587.0,2765.0,5273.4,4,5
1711.0,11175.0,0.0,982.0,183,113,125,0,3123.0,6348.0,1321.0,2379.0,5273.5,6,6
2789.0,6229.0,0.0,1014.0,234,182,55,0,8492.0,7955.0,234.0,470.0,5273.5,6,6
423015.0,593887.0,42881.0,62327.0,1166,726,23,71,615199.0,526420.0,198254.0,177644.0,5273.5,8,1
1722.0,9108.0,0.0,0.0,209,115,152,62,1171.0,4357.0,868.0,1684.0,5273.5,6,6
4606.0,11392.0,1256.0,3296.0,2172,2433,2732,3424,7366.0,8660.0,2502.0,3075.0,5273.5,11,3
5646.0,7865.0,1283.0,3062.0,1453,2032,2168,2983,6450.0,7428.0,1933.0,1958.0,5273.6,11,3
16322.0,36756.0,5367.0,10283.0,2183,2436,4990,5598,10965.0,12059.0,4249.0,4989.0,5273.7,13,4
13998.0,25951.0,2626.0,4498.0,2818,3014,3894,4047,13057.0,13388.0,3057.0,3563.0,5273.7,4,5
10848.0,21375.0,4772.0,8346.0,4486,4347,5617,5785,16573.0,16493.0,4524.0,3112.0,5273.7,13,4
7361.0,18451.0,5312.0,11786.0,173,207,36,7,6088.0,6678.0,2768.0,4503.0,5273.8,6,6
9845.0,21976.0,2303.0,5661.0,4886,5179,5901,6123,17065.0,17699.0,3808.0,5083.0,5273.8,13,4
27680.0,45491.0,27404.0,46556.0,198,103,323,145,43682.0,40970.0,34745.0,34777.0,5273.8,22,0
14317.0,34901.0,950.0,4033.0,186,119,178,96,22115.0,22867.0,11354.0,18838.0,5273.9,6,6
6864.0,15361.0,4440.0,7786.0,3527,3863,5535,6138,12333.0,13296.0,1196.0,1571.0,5274.0,13,4
2355.0,11502.0,1821.0,5861.0,1499,2267,1508,2317,5048.0,8011.0,428.0,729.0,5274.0,11,3
81283.0,130256.0,6394.0,9061.0,255,220,402,170,44812.0,36985.0,32574.0,33973.0,5274.0,22,0
10447.0,15540.0,1004.0,2668.0,3778,4061,5710,5771,15515.0,15797.0,4884.0,4353.0,5274.0,13,4
25611.0,45306.0,7326.0,13167.0,0,22,283,104,34634.0,34812.0,22043.0,28379.0,5274.0,22,0
239240.0,357471.0,38519.0,59017.0,86,234,402,192,327461.0,277164.0,127726.0,114721.0,5274.1,16,-1
15542.0,23984.0,1091.0,2974.0,4590,4493,7350,7090,17894.0,19370.0,4091.0,4016.0,5274.1,7,1
1640.0,8411.0,846.0,3675.0,2204,3677,2960,5181,6765.0,11632.0,389.0,1159.0,5274.2,13,4
11016.0,16506.0,1658.0,3623.0,2799,2583,3899,4239,10130.0,9562.0,1667.0,2128.0,5274.2,4,5
377994.0,498636.0,64439.0,101497.0,411,718,7571,7302,165374.0,146277.0,166841.0,125956.0,5274.3,24,0
180002.0,265319.0,28731.0,45438.0,441,332,280,130,177204.0,161477.0,65900.0,70656.0,5274.3,3,-1
186419.0,290103.0,22845.0,36851.0,420,265,0,103,231047.0,205428.0,86714.0,83018.0,5274.3,17,-1
5397.0,9397.0,403.0,2066.0,174,148,122,79,4553.0,4799.0,2633.0,1764.0,5274.3,6,6
399358.0,545515.0,177795.0,274406.0,843,907,0,147,226479.0,194680.0,141860.0,110120.0,5274.3,17,-1
25018.0,42531.0,18969.0,30042.0,204,120,193,100,33767.0,31869.0,28392.0,27328.0,5274.3,6,6
5641.0,11097.0,2317.0,4744.0,3546,4195,5133,6095,13636.0,15571.0,2956.0,2465.0,5274.4,13,4
1987.0,11973.0,415.0,3442.0,529,1649,992,3307,1958.0,6768.0,168.0,676.0,5274.4,11,3
31956.0,50495.0,4310.0,6699.0,194,254,156,112,38557.0,36986.0,28355.0,26544.0,5274.4,22,0
42604.0,75383.0,22229.0,37659.0,668,253,119,39,72069.0,68000.0,45583.0,51888.0,5274.4,9,1
2221.0,14256.0,571.0,2780.0,460,1235,491,1462,1565.0,3912.0,744.0,1203.0,5274.4,19,0
6144.0,16355.0,2459.0,5684.0,1401,1383,2424,2559,8773.0,9735.0,2345.0,4190.0,5274.4,11,3
4247.0,12573.0,1321.0,3286.0,4767,6400,6569,8578,14885.0,19143.0,1666.0,3940.0,5274.4,7,1
6999.0,20010.0,2358.0,4539.0,1721,2001,3048,3457,6987.0,8000.0,2572.0,2082.0,5274.5,11,3
1416.0,5699.0,777.0,2411.0,2160,2853,2499,3503,6884.0,9484.0,1080.0,2146.0,5274.6,4,5
255397.0,377570.0,31205.0,48493.0,797,292,140,142,144243.0,125266.0,147074.0,133535.0,5274.6,3,-1
25321.0,34420.0,5880.0,8470.0,0,9,295,162,24719.0,22858.0,15389.0,15777.0,5274.7,6,6
9434.0,15005.0,1155.0,2623.0,2666,2827,4558,4735,12952.0,14011.0,4810.0,4750.0,5274.8,4,5
10654.0,21260.0,2904.0,6906.0,3379,3605,4457,4644,11248.0,12350.0,1394.0,2616.0,5274.8,4,5
9400.0,14694.0,1313.0,3217.0,4469,4594,6740,6747,15275.0,15127.0,2687.0,2916.0,5274.8,7,1
138313.0,197824.0,9580.0,15593.0,234,176,77,128,223327.0,186895.0,48861.0,49237.0,5274.9,17,-1
18283.0,37476.0,7909.0,15294.0,3105,3240,6127,6293,16349.0,16705.0,4814.0,7217.0,5274.9,13,4
40624.0,57196.0,7937.0,12772.0,103,149,206,116,45882.0,43059.0,29864.0,30791.0,5275.0,22,0
8415.0,19506.0,1575.0,2843.0,3772,3451,4895,5109,12544.0,13296.0,2131.0,1733.0,5275.0,13,4
2889.0,11868.0,154.0,2187.0,2304,3287,2973,4299,7825.0,11735.0,598.0,1159.0,5275.0,4,5
21304.0,34686.0,7489.0,10321.0,100,127,74,88,26366.0,24708.0,19080.0,18793.0,5275.0,6,6
35887.0,55434.0,11454.0,17270.0,113,124,279,149,35031.0,32633.0,25171.0,22910.0,5275.1,6,6
26884.0,40351.0,4487.0,5912.0,305,143,323,166,35240.0,34938.0,24570.0,23782.0,5275.1,22,0
820.0,4938.0,358.0,2249.0,210,169,206,160,3071.0,6349.0,1229.0,1994.0,5275.2,6,6
561962.0,687906.0,110405.0,164627.0,1923,1221,519,243,988044.0,793762.0,391112.0,334738.0,5275.2,2,-1
2752.0,9839.0,1505.0,4001.0,3194,4218,4385,5774,10159.0,13200.0,1243.0,2027.0,5275.2,13,4
1647.0,10105.0,446.0,5255.0,165,55,130,47,2839.0,6892.0,11572.0,33678.0,5275.2,6,6
33940.0,51537.0,14492.0,25130.0,421,173,297,114,50100.0,48411.0,28564.0,38342.0,5275.2,15,2
9830.0,21278.0,1241.0,3531.0,4560,5102,6593,7349,17163.0,18328.0,3555.0,3765.0,5275.2,7,1
1660.0,6872.0,1029.0,3381.0,493,1686,904,2172,2455.0,6223.0,1559.0,1599.0,5275.2,19,0
2621.0,6726.0,566.0,3733.0,1920,2657,2729,3576,7761.0,10795.0,772.0,1018.0,5275.2,4,5
7330.0,22477.0,839.0,1796.0,2506,2881,3695,4337,11193.0,12833.0,1901.0,3415.0,5275.2,4,5
12427.0,12504.0,2758.0,4803.0,3098,3241,5511,5590,13450.0,13681.0,3723.0,2103.0,5275.3,13,4
916209.0,996258.0,1437140.0,1864700.0,2471,1639,500,471,466837.0,369814.0,139046.0,123302.0,5275.4,16,-1
41412.0,65043.0,2317.0,3985.0,278,173,137,79,51882.0,45730.0,46618.0,36160.0,5275.4,15,2
83567.0,113524.0,15014.0,21604.0,100,140,399,176,99041.0,87410.0,78545.0,68166.0,5275.4,0,-1
28553.0,55138.0,7065.0,11414.0,252,118,248,203,32494.0,32057.0,20330.0,23636.0,5275.4,6,6
75340.0,63659.0,16817.0,20639.0,206,242,447,160,55264.0,49682.0,37404.0,37860.0,5275.4,15,2
26372.0,49574.0,12002.0,23045.0,146,139,40,44,36988.0,36706.0,23229.0,26934.0,5275.4,22,0
35517.0,57477.0,7331.0,12146.0,294,299,513,233,48314.0,45231.0,35787.0,37016.0,5275.5,22,0
173935.0,255393.0,14946.0,23729.0,194,218,282,144,156994.0,138225.0,75908.0,69636.0,5275.5,3,-1
9860.0,9858.0,1138.0,3326.0,2292,2399,3354,3359,9434.0,8947.0,1543.0,1640.0,5275.5,11,3
5080.0,12912.0,1690.0,3594.0,2316,2997,3548,4372,9545.0,11829.0,2592.0,3212.0,5275.5,4,5
8580.0,16303.0,2197.0,5709.0,1698,1448,3652,3735,9854.0,10666.0,2360.0,4179.0,5275.5,4,5
