FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
1867.0,-0.3649942536366229,1043.0,-0.1348487536218162,2301.0,0.033319808482505,3071,0.1437295813399923,7904.0,-0.1811630096071128,1752.0,2528.0,1,5-1,5,1,7
51549.0,0.1687641266903356,3675.0,-0.1298645733445491,192.0,-0.0985736931774975,0,-0.3541722046974941,74723.0,0.1464081438758129,43313.0,57727.0,1,5-0,5,0,6
2944.0,-0.3625314113877184,770.0,-0.1388518917116628,4052.0,0.1403561681963049,2320,0.0077184115843437,3142.0,-0.2101258791253151,1045.0,1371.0,1,4-1,4,1,5
18602.0,-0.2215644167178848,4253.0,-0.1051805799787048,116.0,-0.096615251690827,310,-0.3439766224206024,20047.0,-0.1257541329395196,13086.0,24519.0,1,5-0,5,0,6
3002.0,-0.3376817755230228,161.0,-0.1427790977436594,143.0,-0.1000801866287825,137,-0.3537517683149419,0.0,-0.2106792856100235,5162.0,10798.0,1,4-1,4,1,5
103891.0,0.7502259425130421,3067.0,-0.1169743472039507,67.0,-0.0969918750536483,0,-0.3554335138451508,138413.0,0.4463658299539353,56128.0,73404.0,1,4-0,4,0,4
3950.0,-0.3304013975377382,353.0,-0.1378921105004401,3455.0,0.087176949365944,4562,0.3404938083744392,13423.0,-0.1548269256635885,2570.0,3105.0,1,5-1,5,1,7
4312.0,-0.3552166224328881,2121.0,-0.1289959106027463,1559.0,-0.0087490211446288,2377,0.0434555041012838,6774.0,-0.1893086982073767,2867.0,3574.0,1,4-1,4,1,5
78356.0,0.3378448834789019,9775.0,-0.0879318537175224,148.0,-0.0967659010359555,425,-0.3399824767863561,142464.0,0.4433903224847835,60787.0,74005.0,1,4-0,4,0,4
59397.0,0.0969140222791803,5232.0,-0.1253633209552072,170.0,-0.092999667407743,398,-0.3454481497595352,43260.0,-0.0242229952723864,44914.0,48222.0,1,5-0,5,0,6
5221.0,-0.3397660971069261,3960.0,-0.1114282696985943,213.0,-0.091794472646715,263,-0.336198549343386,16209.0,-0.1466736561525752,10517.0,15301.0,1,4-1,4,1,5
20557.0,-0.1096746913140598,7705.0,-0.0902614492523572,212.0,-0.0971801867350589,143,-0.3538568774105799,25978.0,-0.0955404131476612,12799.0,30691.0,1,5-0,5,0,6
32871.0,0.032678573843181,5728.0,-0.1104533020758016,518.0,-0.0757126550542475,210,-0.3454481497595352,33750.0,-0.0471097648249194,28234.0,43041.0,1,5-0,5,0,6
1513.0,-0.3550298200267836,501.0,-0.1384904551162973,1235.0,-0.0270152542414596,2095,0.0087695025407243,4988.0,-0.1958282814518877,1339.0,2049.0,1,4-1,4,1,5
3546.0,-0.346525394696235,363.0,-0.1301683015759487,2106.0,0.0195730557395292,2663,0.0823458694873657,8310.0,-0.1798022361275899,0.0,1149.0,1,4-1,4,1,5
36113.0,-0.045645708695334,15033.0,-0.0507798164527252,322.0,-0.097217849071341,0,-0.3551181865582366,32269.0,-0.0657398529916468,24377.0,38490.0,1,5-0,5,0,6
20910.0,-0.1425568306412504,6028.0,-0.1068237497105766,1193.0,-0.0311204488962112,3576,0.1602317093551676,9687.0,-0.1753446606069243,3019.0,3820.0,1,5-1,5,1,7
16827.0,-0.297352119215612,1090.0,-0.1395990631609057,2214.0,0.0004782512444918,3816,0.1416273994272311,9822.0,-0.1775544960903835,533.0,3446.0,1,5-1,5,1,7
2221.0,-0.3561653820217875,264.0,-0.1414518053724432,4291.0,0.1395275967980981,4505,0.3594134455892899,12158.0,-0.1574423398721423,1149.0,1428.0,1,5-1,5,1,7
2170.0,-0.3367723427564613,96.0,-0.143829997424302,204.0,-0.0986113555137796,316,-0.3252672033970278,4783.0,-0.1976590713978753,2275.0,5793.0,1,4-1,4,1,5
1847.0,-0.3652351304234419,0.0,-0.1446045044143709,67.0,-0.101436030734939,216,-0.3467094589071919,2805.0,-0.2089432570484038,1555.0,2337.0,1,4-1,4,1,5
565241.0,3.938122067301172,166404.0,0.7971200634516113,2347.0,0.0060522770142463,29113,3.0826850044757657,431851.0,1.5200729621281366,338558.0,322587.0,1,3-0,3,0,3
45232.0,0.0086007268668648,4463.0,-0.1224839773215391,61.0,-0.0979710957969835,131,-0.3494422953937814,33375.0,-0.0742456348525087,15378.0,25913.0,1,5-0,5,0,6
8471.0,-0.3039688570739463,5436.0,-0.1088313933201278,1272.0,-0.038878890170329,2042,-0.061233155154223,4358.0,-0.2059033118378818,1235.0,2640.0,1,4-1,4,1,5
7950.0,-0.3514314157828752,230.0,-0.1407927151103061,2739.0,0.0422457821813686,3279,0.1304858352895969,7424.0,-0.1873869373323959,381.0,2220.0,1,5-1,5,1,7
2037.0,-0.372741637637169,0.0,-0.139428975351322,59.0,-0.101436030734939,269,-0.3368292039172143,1985.0,-0.2115814139892059,14460.0,34027.0,1,4-1,4,1,5
43887.0,0.0698030941300615,5214.0,-0.1105170850043955,0.0,-0.0989879788766009,332,-0.3366189857259382,53927.0,0.0518741868304048,39570.0,56066.0,1,5-0,5,0,6
52698.0,0.2189795629629102,7899.0,-0.0905773266130128,185.0,-0.0976321347704444,52,-0.3536466592193038,83541.0,0.1511007276297109,27436.0,35178.0,1,5-0,5,0,6
12414.0,-0.278401506701586,1289.0,-0.1364190285781521,1368.0,-0.0343970721527561,2508,-0.0458872271910664,6644.0,-0.1945850120889809,2525.0,2962.0,1,4-1,4,1,5
40101.0,0.0030851400339887,16532.0,-0.0484502209178904,384.0,-0.0931879790891536,80,-0.3455532588551732,50015.0,0.0181808290045574,39063.0,51294.0,1,5-0,5,0,6
17467.0,-0.2502287543493466,2020.0,-0.1326285002502853,3542.0,0.0662743527293645,5316,0.3699243551530958,16755.0,-0.1418218732729392,4267.0,5997.0,1,5-1,5,1,7
19540.0,-0.1957807688226666,5400.0,-0.1149454426182015,436.0,-0.0936775894608212,279,-0.3385109494474232,26385.0,-0.103526902622187,23580.0,24804.0,1,5-0,5,0,6
4354.0,-0.2988760335812016,2420.0,-0.1259677401356924,2978.0,0.0653704566585935,3747,0.2205643302514136,10346.0,-0.1702995645031778,889.0,2040.0,1,5-1,5,1,7
45389.0,-0.1279665795539277,22891.0,-0.0134212439905763,0.0,-0.0960879789828773,544,-0.3411386768383748,47972.0,-0.00964490390123,45122.0,47517.0,1,5-0,5,0,6
13542.0,-0.2697987643151929,1886.0,-0.1359118024317148,3684.0,0.0533185090483135,4675,0.3359741172620026,11294.0,-0.1724146386022691,2491.0,3662.0,1,5-1,5,1,7
6248.0,-0.3230079549382323,2657.0,-0.1266055694216315,3017.0,0.0610769503224313,3576,0.1338493263500148,7894.0,-0.1886264162399279,1774.0,1879.0,1,5-1,5,1,7
22929.0,-0.1839335635934052,1950.0,-0.135015804149086,52.0,-0.1009087580269893,272,-0.3411386768383748,26984.0,-0.1050165515844503,19897.0,31789.0,1,5-0,5,0,6
2595.0,-0.3517951888894998,650.0,-0.1354653219315574,0.0,-0.1024152514782743,77,-0.3518598045934568,719.0,-0.209500453988487,5018.0,15255.0,1,4-1,4,1,5
429582.0,3.560545246035982,558185.0,2.751380399052075,1721.0,-0.0319113579581359,308,-0.3191708758500204,237386.0,0.8077213121917017,105635.0,119441.0,1,3-0,3,0,3
50414.0,0.115594262889634,11102.0,-0.0776172429791925,89.0,-0.0963892776731343,190,-0.3399824767863561,57454.0,0.0381034624540629,38173.0,56049.0,1,5-0,5,0,6
14372.0,-0.251747752862144,2066.0,-0.1296367771709994,177.0,-0.0987620048589081,286,-0.3450277133769829,13056.0,-0.1576925099268736,4229.0,11715.0,1,5-0,5,0,6
10024.0,-0.2524556356642244,1084.0,-0.1364038421665821,5308.0,0.1632172063195549,6648,0.5990621836440648,18119.0,-0.1331455209202151,2242.0,4336.0,1,5-1,5,1,7
13161.0,-0.3350665418375593,2964.0,-0.1294363165382756,2326.0,0.018593834996194,3336,0.1108304344052798,9640.0,-0.1809014681862575,1619.0,3366.0,1,5-1,5,1,7
11213.0,-0.3032462267134893,2380.0,-0.1329990486925928,2039.0,-8.668379974007825e-05,2768,0.0023578477068027,7613.0,-0.1893958786809952,2370.0,3589.0,1,4-1,4,1,5
922.0,-0.3732086436524303,666.0,-0.1340013518562114,843.0,-0.0594425257803694,1634,-0.0974957931493535,4642.0,-0.2007861970820157,761.0,1763.0,1,4-1,4,1,5
192076.0,1.3772478820140863,35628.0,0.0439499816384912,666.0,-0.0690087591960292,409,-0.3264234034490464,132421.0,0.3831941006789244,81390.0,98668.0,1,4-0,4,0,4
6871.0,-0.3410687980968656,712.0,-0.1354319118261034,1306.0,-0.0408749939932817,2145,-0.0652273007884693,6376.0,-0.1957827959873911,2605.0,2489.0,1,4-1,4,1,5
28975.0,-0.122239611050986,2319.0,-0.1209531870352852,53.0,-0.1018126540977603,276,-0.3421897677947553,32110.0,-0.0766032980955818,21181.0,31803.0,1,5-0,5,0,6
1985.0,-0.3414571504674514,456.0,-0.138675729337451,840.0,-0.0267892802237668,822,-0.1227219761024877,1720.0,-0.2085831637878058,719.0,1257.0,1,4-1,4,1,5
32321.0,-0.0635000860366939,23180.0,0.0051912220295902,177.0,-0.0940918751599246,216,-0.3482860953417628,33131.0,-0.0610927547022454,19974.0,40983.0,1,5-0,5,0,6
7871.0,-0.3517067035392398,1737.0,-0.1370811561226032,2198.0,0.0090276015805342,2629,-0.0112012256305069,7240.0,-0.1943879084094957,2236.0,1967.0,1,4-1,4,1,5
2759.0,-0.3256575995932414,32.0,-0.1407775286987361,263.0,-0.0938282388059497,114,-0.3556437320364269,2417.0,-0.213578983971681,396.0,474.0,1,4-1,4,1,5
247697.0,1.99509684020484,204547.0,0.9409019709138609,2126.0,-0.017825644188621,739,-0.2946804565663526,181073.0,0.542359112318609,90873.0,93340.0,1,3-0,3,0,3
33311.0,-0.0722257247428926,15481.0,-0.0486628306798701,3104.0,0.0532808467120313,6694,0.5402010900867518,13609.0,-0.1574764539705148,3756.0,7084.0,1,5-1,5,1,7
32172.0,-0.0847660652158576,8635.0,-0.0939456726992342,387.0,-0.0912295376024831,152,-0.3436612951336882,38156.0,-0.0466511197245788,42921.0,43085.0,1,5-0,5,0,6
25325.0,-0.1292741963966595,2464.0,-0.1298402750860371,290.0,-0.0971048620624946,386,-0.337985403969233,21559.0,-0.1301851752725621,8844.0,17543.0,1,5-0,5,0,6
19387.0,-0.2933997735706634,1127.0,-0.1378313648541602,2240.0,-0.0172983714806713,2796,0.0392511402757615,7282.0,-0.1949754289925766,1234.0,1215.0,1,4-1,4,1,5
4815.0,-0.3100743462418893,1318.0,-0.132090901280708,1550.0,-0.0417412277277705,1899,-0.1145234666427191,5625.0,-0.2017830868455659,1430.0,1517.0,1,4-1,4,1,5
4585.0,-0.3462746862038315,1079.0,-0.1385754990210891,1614.0,-0.0242282413565823,2161,-0.068275464561973,7625.0,-0.1893390218503745,1606.0,1991.0,1,4-1,4,1,5
7234.0,-0.3211645101411481,1615.0,-0.1334698274512621,1855.0,-0.0166957741001573,4227,0.2099483115919696,11963.0,-0.1712888733559786,3470.0,5201.0,1,5-1,5,1,7
7422.0,-0.3080391831859083,2600.0,-0.1304689925250342,4882.0,0.1324847399133407,6538,0.5603820364492591,16410.0,-0.1511994598699857,2829.0,2124.0,1,5-1,5,1,7
