FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,SOM_Cluster,Final_Cluster
5983.0,12128.0,1090.0,2107.0,1701,1832,2250,3125,6907.0,8914.0,1498.0,2477.0,5304.0,11,4
6963.0,16679.0,1083.0,2948.0,1453,1746,3175,3904,9149.0,10970.0,4177.0,4652.0,5304.0,4,0
18419.0,37327.0,6905.0,12931.0,255,140,21,0,21810.0,25162.0,11392.0,21810.0,5304.1,6,1
29174.0,57519.0,4028.0,7917.0,139,122,389,228,44392.0,49512.0,28296.0,32543.0,5304.2,15,6
2486.0,7860.0,1024.0,2724.0,1549,1822,2107,2711,6623.0,8856.0,716.0,1716.0,5304.2,11,4
23128.0,42860.0,4826.0,5952.0,200,132,229,123,19734.0,23020.0,13507.0,19122.0,5304.2,6,1
2315.0,5835.0,156.0,739.0,88,66,273,159,3077.0,4993.0,5358.0,6936.0,5304.2,6,1
525855.0,793081.0,197020.0,331918.0,2097,2390,604,420,762632.0,757921.0,315460.0,335006.0,5304.2,10,4
22738.0,20436.0,8184.0,7360.0,2252,2012,2534,2969,8169.0,9591.0,2643.0,2694.0,5304.2,11,4
2674.0,16823.0,763.0,4789.0,805,1391,1232,2285,2969.0,5391.0,1079.0,1924.0,5304.2,19,6
6912.0,17488.0,2277.0,3674.0,2766,3273,3389,4223,11065.0,13323.0,3368.0,3490.0,5304.2,4,0
27605.0,43328.0,7197.0,13203.0,8,197,10,101,29496.0,32523.0,21003.0,26713.0,5304.3,6,1
9036.0,15395.0,1223.0,3666.0,4501,5339,5857,6752,14817.0,17574.0,1850.0,3771.0,5304.3,7,2
65829.0,110164.0,8788.0,14271.0,417,230,588,222,65346.0,68514.0,64001.0,56762.0,5304.3,9,4
1233.0,5128.0,429.0,2913.0,334,1006,604,1742,1424.0,4233.0,2389.0,3893.0,5304.4,19,6
3676.0,15786.0,1186.0,2288.0,2000,3322,2572,4283,8134.0,12968.0,976.0,1273.0,5304.4,4,0
155713.0,284504.0,27124.0,50780.0,364,246,389,143,103923.0,109238.0,114045.0,102323.0,5304.4,3,0
109990.0,200205.0,15354.0,26878.0,589,271,0,82,76275.0,80035.0,67405.0,66430.0,5304.4,0,0
6407.0,10228.0,1258.0,1953.0,367,336,0,27,15832.0,9277.0,2537.0,1463.0,5304.5,6,1
1999.0,7797.0,420.0,2345.0,245,160,99,43,1260.0,4566.0,3425.0,7131.0,5304.5,6,1
2088.0,6246.0,254.0,1745.0,200,149,122,54,4000.0,10408.0,12356.0,32102.0,5304.5,6,1
424527.0,684418.0,65318.0,110876.0,1048,1055,0,120,610115.0,623242.0,246978.0,251697.0,5304.5,10,4
881.0,3682.0,0.0,233.0,155,88,96,2,1402.0,7137.0,1673.0,2949.0,5304.5,6,1
22130.0,44643.0,6885.0,12450.0,1481,1639,4188,5226,11088.0,13545.0,1733.0,5412.0,5304.5,13,5
44857.0,80434.0,10467.0,19066.0,67,116,0,124,24182.0,25431.0,22653.0,18672.0,5304.5,6,1
4067.0,13274.0,1144.0,3123.0,1816,2278,2530,3538,7378.0,10613.0,1284.0,2999.0,5304.6,4,0
13420.0,26514.0,2080.0,3619.0,3754,4386,5465,6551,14814.0,18126.0,3665.0,4498.0,5304.6,13,5
5239.0,14156.0,2557.0,4559.0,2364,2701,3487,4367,10980.0,12623.0,1208.0,3020.0,5304.7,4,0
28226.0,49958.0,6193.0,13284.0,70,61,160,85,30749.0,34979.0,27478.0,29245.0,5304.7,22,3
27662.0,50882.0,10573.0,19516.0,173,102,33,58,33556.0,36810.0,26426.0,32154.0,5304.7,22,3
2764.0,10485.0,715.0,2444.0,637,589,1482,1956,4503.0,6058.0,1824.0,2446.0,5304.7,19,6
15161.0,27874.0,0.0,2509.0,183,121,0,63,20196.0,21158.0,18790.0,19815.0,5304.7,6,1
21488.0,32268.0,14111.0,25158.0,334,135,149,117,33680.0,34616.0,27232.0,25177.0,5304.7,6,1
3659.0,9056.0,1253.0,3701.0,3363,4288,4198,5008,9628.0,11710.0,1149.0,3225.0,5304.7,13,5
7121.0,10114.0,2269.0,3099.0,1780,1880,2675,2968,10266.0,11203.0,3607.0,4245.0,5304.8,11,4
2932.0,9642.0,777.0,2327.0,1142,1975,1322,2356,3854.0,7342.0,682.0,1670.0,5304.9,11,4
3309.0,7252.0,1143.0,2949.0,1632,1983,2095,3157,8313.0,11934.0,381.0,1279.0,5304.9,11,4
35767.0,60550.0,9681.0,15771.0,151,132,26,60,40943.0,46400.0,29795.0,41461.0,5304.9,15,6
4427.0,10512.0,731.0,2106.0,152,111,216,62,3641.0,4832.0,573.0,838.0,5305.0,6,1
2352.0,8185.0,205.0,524.0,47,0,115,43,2120.0,4639.0,4492.0,10780.0,5305.0,6,1
322175.0,514068.0,49893.0,80113.0,1278,1320,0,217,404744.0,389721.0,182302.0,175754.0,5305.0,8,-1
201514.0,333598.0,4677.0,10507.0,832,363,200,154,157730.0,155412.0,89063.0,96381.0,5305.0,3,0
3622.0,14312.0,1031.0,3281.0,2138,2853,3449,4624,9317.0,12645.0,878.0,1357.0,5305.1,4,0
28518.0,39428.0,10313.0,17680.0,494,198,481,243,32430.0,33392.0,31280.0,32986.0,5305.1,6,1
2565.0,9138.0,1088.0,3317.0,1486,2079,2489,3444,7762.0,10965.0,465.0,2601.0,5305.1,11,4
1435.0,4740.0,1450.0,4072.0,1984,2826,2493,3575,6984.0,9224.0,1331.0,2376.0,5305.1,4,0
15811.0,18673.0,2497.0,6329.0,2241,3074,3469,3688,9301.0,11103.0,1232.0,2928.0,5305.2,4,0
3156.0,13074.0,892.0,3355.0,1960,2497,2796,3756,7239.0,9634.0,440.0,2215.0,5305.2,4,0
3925.0,12370.0,0.0,552.0,402,311,146,91,12680.0,15578.0,15123.0,12544.0,5305.3,6,1
1880.0,9777.0,461.0,2801.0,94,13,160,118,1232.0,9148.0,16765.0,32500.0,5305.3,6,1
403677.0,500416.0,126796.0,196071.0,9363,9127,1442,1225,1163380.0,1072330.0,485744.0,452122.0,5305.3,2,0
1593.0,10244.0,305.0,1960.0,104,6,209,123,1657.0,9143.0,2669.0,4811.0,5305.3,6,1
33339.0,60706.0,3374.0,8179.0,266,201,219,123,43318.0,43360.0,35270.0,38735.0,5305.4,22,3
6612.0,15396.0,5709.0,10560.0,311,140,139,129,11616.0,12577.0,4469.0,8859.0,5305.4,6,1
18670.0,38420.0,545.0,2826.0,4287,4931,6393,6903,21048.0,23177.0,5618.0,6550.0,5305.4,7,2
221817.0,356811.0,17055.0,28285.0,521,382,4467,4624,120581.0,118529.0,124013.0,113944.0,5305.5,5,-1
1586.0,9179.0,666.0,2975.0,1128,1744,1870,3181,6386.0,11277.0,0.0,974.0,5305.5,11,4
9644.0,15357.0,2494.0,5142.0,2525,2782,3198,3680,9487.0,10297.0,606.0,1659.0,5305.5,4,0
91395.0,162558.0,8227.0,16014.0,586,477,0,105,56813.0,53927.0,51321.0,48009.0,5305.5,15,6
91084.0,148482.0,6759.0,10732.0,427,397,0,105,25096.0,27013.0,21849.0,23453.0,5305.6,6,1
5712.0,8768.0,2579.0,4640.0,2335,2245,2550,2889,6259.0,7092.0,1024.0,946.0,5305.6,11,4
5639.0,19576.0,1599.0,5323.0,2560,3362,3642,4699,9572.0,12579.0,717.0,2189.0,5305.6,4,0
1032.0,4745.0,288.0,2108.0,95,30,112,0,2392.0,4760.0,22151.0,38715.0,5305.6,6,1
2170.0,8318.0,0.0,606.0,279,193,87,17,30221.0,29059.0,28524.0,30961.0,5305.6,6,1
1169.0,7159.0,331.0,1458.0,154,46,150,43,2592.0,6503.0,9735.0,16379.0,5305.6,6,1
3662.0,12791.0,135.0,1627.0,122,96,147,39,8604.0,10623.0,58671.0,82838.0,5305.6,6,1
389652.0,425184.0,113659.0,150742.0,8617,7547,888,506,2254050.0,1818350.0,1057760.0,856287.0,5305.6,1,0
2796.0,11188.0,614.0,1811.0,2618,3353,3642,4615,9712.0,12063.0,557.0,2210.0,5305.7,4,0
2811.0,13573.0,370.0,1297.0,173,123,212,167,5419.0,7257.0,1246.0,1980.0,5305.7,6,1
370929.0,554570.0,27408.0,41371.0,1091,940,307,171,488236.0,434188.0,192666.0,178228.0,5305.7,8,-1
5106.0,12916.0,1834.0,4143.0,2530,3192,3133,3845,9199.0,10879.0,535.0,2223.0,5305.7,4,0
20190.0,41284.0,13389.0,26066.0,0,0,235,87,25444.0,26230.0,21818.0,23930.0,5305.8,6,1
679.0,2901.0,1405.0,4590.0,1510,1951,1444,1829,4928.0,6365.0,107.0,795.0,5305.8,19,6
30235.0,46220.0,12014.0,19809.0,110,131,225,122,39369.0,40852.0,27940.0,30229.0,5305.9,22,3
3990.0,9828.0,1829.0,4191.0,1837,2824,2855,4366,8178.0,12247.0,2870.0,3398.0,5306.0,4,0
5425.0,17271.0,1742.0,3329.0,1917,3522,3719,6063,9237.0,15766.0,994.0,1527.0,5306.0,13,5
23667.0,42618.0,3438.0,7117.0,364,173,0,65,29012.0,30654.0,18503.0,21597.0,5306.0,6,1
13334.0,26340.0,1872.0,3737.0,7689,9012,10455,11958,27762.0,29329.0,6059.0,6197.0,5306.0,21,3
178322.0,287066.0,17788.0,26963.0,95,180,257,165,163103.0,149489.0,71858.0,63293.0,5306.1,3,0
43221.0,68508.0,14379.0,25241.0,29,237,327,188,43220.0,43618.0,32824.0,40839.0,5306.1,22,3
10811.0,11079.0,1857.0,3655.0,3002,2987,3993,4435,10639.0,11298.0,4136.0,2576.0,5306.1,4,0
2563.0,10040.0,748.0,3055.0,671,1932,806,2383,2643.0,7060.0,188.0,210.0,5306.2,11,4
2048.0,7572.0,0.0,569.0,154,55,175,62,1679.0,4867.0,7589.0,15274.0,5306.3,6,1
35095.0,61228.0,4959.0,9537.0,234,182,0,22,37978.0,38426.0,19444.0,27838.0,5306.3,22,3
21438.0,41086.0,4768.0,7882.0,426,233,140,98,24840.0,25414.0,8776.0,21227.0,5306.4,6,1
15751.0,30517.0,2916.0,5997.0,273,162,96,34,27375.0,30346.0,9980.0,21070.0,5306.4,6,1
4302.0,9170.0,0.0,1524.0,201,171,115,123,1623.0,3986.0,12887.0,15903.0,5306.4,6,1
34726.0,70513.0,2483.0,3900.0,453,266,0,0,46376.0,49800.0,28725.0,41205.0,5306.4,15,6
80284.0,139819.0,18246.0,30497.0,405,299,477,215,42569.0,41533.0,33637.0,37664.0,5306.4,22,3
2711.0,16185.0,2176.0,7338.0,1537,2443,2322,3956,6659.0,11375.0,314.0,987.0,5306.4,4,0
1791.0,5984.0,1098.0,2923.0,1456,2477,1712,2664,5830.0,8736.0,2839.0,3238.0,5306.4,11,4
1829.0,12422.0,224.0,1505.0,294,1136,383,1529,929.0,4079.0,0.0,0.0,5306.4,19,6
59194.0,83819.0,36540.0,58086.0,183,193,150,141,62230.0,59346.0,56027.0,49021.0,5306.4,9,4
10027.0,17125.0,1881.0,2443.0,1960,1703,2969,3006,8600.0,8501.0,1980.0,2718.0,5306.4,11,4
5735.0,10429.0,2463.0,4182.0,3757,4605,5326,6529,14559.0,16892.0,103.0,2328.0,5306.4,13,5
36866.0,40511.0,9895.0,16232.0,2941,2223,5974,6084,12995.0,12800.0,6850.0,5817.0,5306.5,13,5
10287.0,19623.0,777.0,2367.0,2302,3003,3348,4543,9161.0,11852.0,3514.0,2760.0,5306.6,4,0
4363.0,12802.0,1424.0,3179.0,1305,1473,2224,2724,6971.0,8698.0,1494.0,2266.0,5306.6,11,4
3370.0,12455.0,0.0,1077.0,1040,1417,1555,2425,4502.0,6615.0,1096.0,1663.0,5306.7,11,4
4050.0,11773.0,932.0,3450.0,647,746,1696,2015,4521.0,5814.0,1175.0,2081.0,5306.8,19,6
19605.0,29991.0,5741.0,12137.0,396,194,0,24,31295.0,30860.0,23091.0,20424.0,5306.8,6,1
7374.0,17119.0,2349.0,3683.0,5024,5218,5926,6581,17727.0,17720.0,2931.0,4239.0,5306.8,13,5
26531.0,30687.0,3355.0,5213.0,182,100,0,65,26901.0,25969.0,13227.0,19026.0,5306.8,6,1
2214.0,9710.0,0.0,0.0,164,46,149,35,5040.0,7950.0,1410.0,2246.0,5306.9,6,1
3957.0,10107.0,219.0,1933.0,222,129,0,0,8168.0,8253.0,2357.0,2162.0,5306.9,6,1
1830.0,5067.0,260.0,1707.0,155,150,179,51,2984.0,6032.0,9518.0,12532.0,5306.9,6,1
428708.0,573373.0,78985.0,125087.0,1353,1158,0,108,758254.0,645805.0,215904.0,204212.0,5306.9,10,4
4042.0,14478.0,1752.0,5122.0,2537,3252,3860,4828,10462.0,12784.0,1438.0,2700.0,5306.9,4,0
7287.0,13178.0,1481.0,4005.0,2044,2045,2565,2863,9348.0,10448.0,2810.0,3011.0,5307.0,11,4
6864.0,18398.0,2168.0,4129.0,2383,2462,3286,3716,10050.0,11150.0,793.0,1730.0,5307.0,4,0
31626.0,52733.0,35977.0,64735.0,137,145,114,67,54665.0,56900.0,35964.0,46980.0,5307.0,15,6
10404.0,11538.0,2121.0,3559.0,2666,2838,3867,4028,11161.0,12166.0,3847.0,3326.0,5307.0,4,0
3776.0,9629.0,46.0,1759.0,2093,2617,2594,3241,6259.0,7414.0,2006.0,2093.0,5307.1,11,4
9745.0,25729.0,4025.0,8304.0,215,149,137,75,17265.0,19989.0,10816.0,20085.0,5307.1,6,1
5513.0,11279.0,530.0,1477.0,56,80,1,0,1738.0,5183.0,574.0,752.0,5307.1,6,1
8799.0,16540.0,1548.0,5038.0,2889,2671,3444,3813,10443.0,11920.0,501.0,2176.0,5307.1,4,0
1230110.0,1220540.0,1282280.0,1477460.0,3641,2272,812,647,295780.0,259573.0,212648.0,165482.0,5307.1,16,6
19339.0,25153.0,6009.0,8206.0,0,55,338,156,24018.0,26079.0,18212.0,22203.0,5307.1,6,1
51664.0,90895.0,5559.0,11226.0,222,85,0,0,54886.0,56938.0,34508.0,50995.0,5307.1,15,6
1380.0,7628.0,0.0,168.0,177,60,71,0,1463.0,7550.0,17303.0,46736.0,5307.2,6,1
392568.0,513720.0,65836.0,97144.0,1245,1109,98,102,647126.0,563544.0,267738.0,238072.0,5307.2,10,4
126270.0,195085.0,7999.0,10264.0,95,94,522,236,165476.0,149634.0,60992.0,59477.0,5307.2,3,0
3796.0,15280.0,1488.0,4040.0,1428,1887,1911,2625,6614.0,9046.0,550.0,1696.0,5307.3,11,4
5605.0,10075.0,1807.0,3159.0,1948,2598,3204,3897,8871.0,11827.0,2967.0,2495.0,5307.3,4,0
111778.0,180698.0,5843.0,8323.0,370,179,305,117,178687.0,155848.0,62832.0,60670.0,5307.3,3,0
26287.0,47637.0,4943.0,8225.0,288,146,16,28,32403.0,30676.0,28313.0,26730.0,5307.3,6,1
1479.0,6724.0,375.0,1849.0,170,80,238,149,3750.0,5747.0,734.0,1638.0,5307.3,6,1
5268.0,15474.0,590.0,1692.0,140,69,247,159,6419.0,5114.0,1346.0,1535.0,5307.3,6,1
705.0,3201.0,212.0,1566.0,230,171,207,124,790.0,4705.0,6531.0,25098.0,5307.3,6,1
371843.0,530016.0,31847.0,49157.0,1217,1012,643,324,569315.0,503467.0,164422.0,171633.0,5307.3,8,-1
1805.0,7883.0,1096.0,3311.0,1114,2000,1665,3303,4571.0,9194.0,918.0,1249.0,5307.3,11,4
7592.0,13460.0,1898.0,3815.0,2438,3209,3443,4663,10454.0,13934.0,4607.0,4244.0,5307.3,4,0
361497.0,504791.0,708948.0,1144860.0,918,646,234,151,117877.0,103191.0,61360.0,57169.0,5307.3,0,0
229649.0,349475.0,48082.0,78094.0,433,265,235,174,206945.0,184353.0,96410.0,94536.0,5307.3,17,6
20547.0,31994.0,5925.0,8855.0,1,80,0,0,27352.0,28811.0,13243.0,21016.0,5307.4,6,1
623714.0,751567.0,525160.0,728611.0,2607,2051,1100,485,103422.0,100082.0,75125.0,67818.0,5307.4,0,0
3521.0,7134.0,1848.0,4056.0,3751,4109,5129,5723,13284.0,15342.0,1132.0,2207.0,5307.4,13,5
1285.0,8022.0,509.0,3212.0,613,1844,826,2403,2827.0,8394.0,1821.0,3302.0,5307.4,11,4
3422.0,10939.0,181.0,3499.0,1474,2256,1637,3004,6474.0,10039.0,532.0,1729.0,5307.4,11,4
1805.0,9550.0,187.0,734.0,183,60,204,134,4487.0,6084.0,228.0,471.0,5307.4,6,1
2502.0,9345.0,181.0,1394.0,195,73,99,0,2029.0,4216.0,9471.0,15539.0,5307.4,6,1
468942.0,639259.0,21053.0,30074.0,1544,1482,84,124,688339.0,581662.0,283748.0,252253.0,5307.4,10,4
2621.0,6291.0,454.0,2280.0,542,856,1366,2549,3669.0,5970.0,456.0,570.0,5307.5,11,4
19519.0,20044.0,1077.0,2998.0,381,276,98,131,13395.0,11838.0,12621.0,9378.0,5307.6,6,1
292449.0,402014.0,187874.0,254434.0,2868,2606,4498,4448,134629.0,120775.0,64342.0,62395.0,5307.6,5,-1
1812.0,6582.0,1041.0,3249.0,1265,1515,1365,1720,4599.0,5995.0,560.0,1462.0,5307.7,19,6
32923.0,55765.0,7899.0,12162.0,320,114,226,108,27006.0,24271.0,16973.0,19806.0,5307.7,6,1
3801.0,9969.0,0.0,665.0,1535,1671,1821,2047,5394.0,6266.0,355.0,1889.0,5307.8,19,6
7246.0,25014.0,3812.0,9729.0,5873,9380,6251,10259,15111.0,23236.0,1571.0,3466.0,5307.9,21,3
1417.0,5913.0,916.0,3161.0,776,2850,989,3567,2128.0,7788.0,0.0,0.0,5307.9,4,0
2023.0,9182.0,427.0,3744.0,1620,2454,1857,2853,4805.0,7164.0,661.0,980.0,5307.9,11,4
4408.0,5333.0,396.0,1183.0,2740,2874,3990,4069,9828.0,9752.0,2026.0,2624.0,5307.9,4,0
34976.0,45979.0,10700.0,15858.0,503,252,81,154,39928.0,40588.0,31793.0,34070.0,5307.9,22,3
531857.0,585469.0,1086430.0,1401870.0,16407,15801,34273,32451,48364.0,43843.0,20309.0,14816.0,5308.0,23,-1
3523.0,10724.0,2579.0,6918.0,1680,2174,2319,2924,7104.0,9346.0,571.0,1616.0,5308.0,11,4
28149.0,54377.0,10433.0,17961.0,336,271,155,78,43010.0,40380.0,26519.0,32081.0,5308.0,22,3
9055.0,26092.0,2691.0,5783.0,3237,3361,4842,5277,14800.0,15722.0,2514.0,2510.0,5308.0,13,5
3882640.0,2282050.0,10862300.0,5887490.0,23027,7085,10190,5699,7107330.0,2564020.0,5109870.0,1766830.0,5308.1,18,6
13314.0,11223.0,1295.0,5611.0,1894,2273,3105,3041,9501.0,9492.0,2994.0,3137.0,5308.1,11,4
420448.0,534282.0,61310.0,91792.0,1716,1549,98,155,842644.0,698230.0,353639.0,341874.0,5308.2,10,4
15636.0,19015.0,16073.0,23343.0,2712,3023,4113,4365,11756.0,11543.0,4512.0,3246.0,5308.2,4,0
8224.0,21738.0,2911.0,5542.0,3249,3453,4712,4996,12881.0,13899.0,1655.0,2433.0,5308.2,13,5
51829.0,77990.0,17321.0,27457.0,375,210,335,189,51319.0,50063.0,46783.0,43395.0,5308.2,15,6
4209.0,9328.0,1340.0,3245.0,2901,3152,3755,4127,10668.0,12479.0,1991.0,3551.0,5308.3,4,0
566.0,3650.0,830.0,3223.0,925,1502,1050,1717,4423.0,7906.0,173.0,496.0,5308.4,19,6
5757.0,20249.0,2667.0,5728.0,2080,2799,2789,3610,8437.0,10529.0,1442.0,3098.0,5308.4,4,0
853.0,3258.0,633.0,2356.0,393,989,374,1163,1328.0,4692.0,434.0,757.0,5308.4,19,6
22128.0,33455.0,10493.0,16358.0,5419,5385,7796,7586,24052.0,23050.0,4148.0,6027.0,5308.4,7,2
3632.0,11554.0,175.0,1240.0,3766,5177,4475,6242,10970.0,15034.0,708.0,2385.0,5308.5,13,5
220319.0,354629.0,238909.0,342662.0,5170,4841,11325,11248,29493.0,29384.0,11488.0,8504.0,5308.5,21,3
5470.0,18161.0,0.0,986.0,3032,3330,4638,5550,11559.0,13762.0,380.0,2370.0,5308.5,13,5
27881.0,44832.0,26870.0,45914.0,106,109,0,0,26835.0,27343.0,15730.0,20801.0,5308.5,6,1
97628.0,150110.0,14868.0,25121.0,227,158,449,157,76895.0,70552.0,53026.0,52431.0,5308.6,9,4
1540.0,7912.0,403.0,1539.0,602,1314,971,2581,2772.0,6578.0,1948.0,2750.0,5308.7,11,4
5001.0,11753.0,1526.0,3408.0,4065,4827,4815,5724,10596.0,11704.0,1874.0,2637.0,5308.7,13,5
6226.0,21209.0,854.0,2667.0,2441,2842,3352,4751,9721.0,13187.0,2450.0,2595.0,5308.8,4,0
72061.0,109033.0,283933.0,463847.0,4737,4440,9678,10055,29388.0,29230.0,10590.0,8913.0,5308.8,21,3
121765.0,180232.0,6457.0,8375.0,583,438,96,78,212819.0,195060.0,76384.0,80048.0,5308.8,17,6
8464.0,18525.0,2454.0,4768.0,3514,3537,4728,5341,13948.0,15073.0,2725.0,2863.0,5308.8,13,5
2177.0,10421.0,1472.0,5621.0,2060,2962,2420,3524,8276.0,12457.0,708.0,925.0,5308.9,4,0
1849.0,11849.0,1302.0,5536.0,1015,2532,1548,3887,4428.0,10712.0,598.0,1818.0,5308.9,4,0
2336.0,11170.0,987.0,5358.0,1398,2651,2029,4027,4931.0,10775.0,69.0,329.0,5308.9,4,0
44090.0,76673.0,6842.0,11599.0,222,335,140,120,34097.0,32844.0,29389.0,28286.0,5308.9,6,1
54064.0,101552.0,11088.0,17666.0,41,75,229,142,68109.0,66840.0,43587.0,55478.0,5308.9,9,4
8328.0,14274.0,2574.0,3661.0,3695,3719,5094,5519,15734.0,15381.0,3066.0,3925.0,5309.0,13,5
18244.0,34017.0,5836.0,10123.0,361,169,0,0,33455.0,32400.0,13192.0,24363.0,5309.0,6,1
61507.0,89068.0,4955.0,9036.0,170,126,0,50,53712.0,47448.0,41597.0,36503.0,5309.0,15,6
17853.0,22418.0,4849.0,8447.0,251,154,0,0,25863.0,26868.0,14588.0,18700.0,5309.0,6,1
14679.0,21778.0,3177.0,5899.0,2699,2979,3749,4031,11461.0,11916.0,3353.0,4228.0,5309.0,4,0
43544.0,76504.0,74453.0,122046.0,3669,3670,5063,5334,14432.0,14903.0,3957.0,4922.0,5309.2,13,5
5983.0,15620.0,1852.0,3398.0,4116,4513,5336,5970,13324.0,14260.0,2199.0,2575.0,5309.2,13,5
4960.0,11631.0,3661.0,7405.0,278,159,188,58,1938.0,4761.0,12441.0,23540.0,5309.2,6,1
42667.0,63717.0,9976.0,15396.0,384,247,280,172,46808.0,44633.0,26008.0,33029.0,5309.2,22,3
15722.0,24977.0,3750.0,6437.0,3512,3707,5821,5836,14922.0,15005.0,5477.0,5945.0,5309.3,13,5
12879.0,26913.0,2866.0,5124.0,227,138,89,46,16107.0,16508.0,6876.0,15280.0,5309.3,6,1
3354.0,14969.0,1793.0,6211.0,2195,2985,3212,4171,9635.0,12506.0,65.0,1043.0,5309.3,4,0
42669.0,63209.0,3824.0,6047.0,255,127,259,163,39045.0,36673.0,27842.0,30026.0,5309.4,22,3
1371.0,8312.0,1423.0,5664.0,900,2102,1090,2639,2634.0,5855.0,208.0,1112.0,5309.4,11,4
1068.0,6070.0,1107.0,4863.0,927,2109,989,2593,2506.0,5768.0,229.0,370.0,5309.4,11,4
39938.0,64149.0,17788.0,27586.0,0,112,513,239,47315.0,43159.0,32866.0,33951.0,5309.4,22,3
39715.0,48701.0,6301.0,8658.0,174,122,0,2,31190.0,28310.0,31536.0,23264.0,5309.4,6,1
46968.0,78371.0,26737.0,43924.0,164,49,0,5,54309.0,51002.0,39660.0,45451.0,5309.4,15,6
42145.0,60911.0,9695.0,14940.0,499,302,74,27,58931.0,55786.0,51337.0,46926.0,5309.5,15,6
1359.0,4932.0,2367.0,5991.0,913,1097,1532,1847,5965.0,6892.0,0.0,660.0,5309.5,19,6
3262.0,7749.0,1302.0,3852.0,622,687,1441,1574,3635.0,4024.0,814.0,1250.0,5309.6,19,6
71092.0,102337.0,30226.0,48631.0,1324,1649,365,361,41236.0,35116.0,37954.0,29558.0,5309.6,22,3
3163.0,12200.0,2281.0,6496.0,1266,1497,2657,3351,7148.0,8894.0,1599.0,3494.0,5309.6,11,4
8101.0,11541.0,569.0,1709.0,4061,4642,5364,5298,14562.0,13177.0,1825.0,1355.0,5309.6,13,5
27023.0,52600.0,2475.0,4007.0,423,242,295,157,24964.0,23447.0,17864.0,20902.0,5309.7,6,1
298976.0,420489.0,28865.0,42758.0,1392,1057,439,186,408743.0,343451.0,106155.0,106282.0,5309.7,16,6
