FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,SOM_Cluster,Final_Cluster
10812.0,26321.0,1749.0,2956.0,1172,1081,2958,3288,8730.0,9186.0,1415.0,2521.0,5306.9,11,5
15990.0,24618.0,5323.0,8987.0,4532,4355,6724,6821,22506.0,22426.0,7044.0,5732.0,5307.1,7,3
12406.0,19561.0,5053.0,8383.0,3620,4022,4804,5031,14605.0,15195.0,3691.0,5028.0,5307.1,13,6
25899.0,50567.0,10203.0,16076.0,279,131,194,102,25851.0,24667.0,11269.0,20752.0,5307.2,6,2
2365.0,11796.0,928.0,2659.0,491,1064,599,1620,2092.0,5710.0,2186.0,2981.0,5307.2,19,4
947.0,5217.0,291.0,1626.0,1275,1979,2171,3495,6503.0,10679.0,1055.0,2256.0,5307.2,4,0
6047.0,15351.0,978.0,3177.0,2645,2737,3891,4048,10818.0,11668.0,2722.0,2567.0,5307.2,4,0
1575.0,5819.0,853.0,2761.0,1843,2344,2572,3345,7114.0,9618.0,162.0,1567.0,5307.2,11,5
7719.0,19118.0,2871.0,5740.0,1188,1238,1959,2012,5841.0,6099.0,1465.0,2284.0,5307.2,19,4
53611.0,95696.0,22658.0,35054.0,3282,3022,9466,8727,25315.0,23451.0,9150.0,7989.0,5307.2,7,3
21400.0,35641.0,9652.0,17006.0,291,278,52,40,36417.0,34655.0,27749.0,32621.0,5307.3,6,2
5944.0,12918.0,1366.0,4800.0,2099,2471,2913,3499,7968.0,9656.0,1935.0,1885.0,5307.3,4,0
18174.0,14866.0,5074.0,8095.0,3167,3547,4984,4957,12621.0,12126.0,4861.0,4092.0,5307.3,13,6
1822.0,11480.0,394.0,2786.0,502,1335,779,2041,1606.0,4618.0,1178.0,2360.0,5307.3,19,4
10260.0,13378.0,1338.0,3660.0,2621,3347,3933,4535,9933.0,12193.0,214.0,335.0,5307.3,4,0
902.0,5687.0,0.0,858.0,221,203,194,134,1448.0,4208.0,3527.0,10582.0,5307.4,6,2
21406.0,33586.0,2902.0,5354.0,375,277,179,40,17634.0,16711.0,10533.0,13257.0,5307.4,6,2
4024.0,17792.0,1809.0,3797.0,5950,6989,6397,7379,13899.0,15553.0,1546.0,1839.0,5307.5,7,3
2462.0,9416.0,2401.0,6524.0,1592,2247,2041,2822,4898.0,7013.0,612.0,1405.0,5307.5,11,5
6057.0,17067.0,2425.0,4744.0,1308,1310,2695,2824,7514.0,7774.0,497.0,1960.0,5307.6,11,5
2429.0,9873.0,374.0,1595.0,1523,2775,1883,3821,5443.0,10560.0,741.0,1063.0,5307.6,4,0
10399.0,26098.0,2665.0,5144.0,4001,4254,6310,6627,16678.0,18087.0,3326.0,4989.0,5307.7,13,6
21939.0,39636.0,5305.0,9860.0,112,132,0,0,30483.0,28990.0,13349.0,25322.0,5307.7,6,2
18016.0,25651.0,3493.0,5674.0,1819,1620,3700,3852,12177.0,11564.0,2541.0,2935.0,5307.7,4,0
2358.0,9619.0,1115.0,2340.0,933,1477,1104,2460,3358.0,7701.0,2251.0,2498.0,5307.8,11,5
