FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
4710.0,-0.3518605023899482,736.0,-0.1272166366068632,58,-0.5843499521012475,213.0,-0.1337148747827405,7530.0,-0.2038613084814792,4683.0,7915.0,1,3-0,3,0,2
1725.0,-0.3815179063542183,152.0,-0.1283837791679589,95,-0.5963517436525267,103.0,-0.1264499965670183,1063.0,-0.2189780084439296,3276.0,5728.0,1,3-0,3,0,2
416109.0,2.2642502664522253,189182.0,0.4431792175501096,6343,1.732268585285444,47270.0,2.4018125918401787,524148.0,1.6814925493278767,471801.0,516310.0,1,4-1,4,1,5
1615.0,-0.371827900517526,487.0,-0.1253061918727119,195,-0.5355244819267252,586.0,-0.0843052059822436,4309.0,-0.1965538518508533,484.0,8201.0,1,3-0,3,0,2
139025.0,0.6631320665111154,154324.0,0.3662695835546518,3460,0.6210117948329087,4965.0,0.1469388415509502,16483.0,-0.1718941904332762,7133.0,5972.0,1,5-0,5,0,1
9471.0,-0.3108893618812158,872.0,-0.127384274969297,1586,-0.0169925333135025,2440.0,-0.0105943071268162,7421.0,-0.2068119344729573,2137.0,2510.0,1,3-0,3,0,2
97187.0,0.3181416695199067,7460.0,-0.1055137946476259,605,-0.4755155241703291,380.0,-0.1356266848395096,182362.0,0.4328549352559494,69372.0,88759.0,1,5-0,5,0,1
41957.0,-0.103448410676104,5014.0,-0.1113431814771638,278,-0.5426164496615721,430.0,-0.1306984633598383,37157.0,-0.0945379112575092,19457.0,37684.0,1,4-0,4,0,3
2926.0,-0.3742859444691503,94.0,-0.1248032767854104,930,-0.1353738408874839,1473.0,-0.0312418557399215,3720.0,-0.2147233379714928,875.0,1855.0,1,3-0,3,0,2
51782.0,0.0130673622088794,4533.0,-0.1129246754623884,29325,10.179620461457402,2764.0,0.0144291622828936,53735.0,-0.0283801891797449,24386.0,59738.0,1,5-0,5,0,1
57416.0,0.0536157341231924,35439.0,-0.0189602103302686,385,-0.5327968020287073,93.0,-0.1384306729227708,56418.0,-0.0136120356684264,54563.0,60819.0,1,4-0,4,0,3
41181.0,-0.0807648178622564,9231.0,-0.0983986532081005,73,-0.5674383367335358,0.0,-0.140384967647468,24667.0,-0.143637890205313,14585.0,27235.0,1,4-0,4,0,3
7746.0,-0.3474158201760523,1747.0,-0.1211342107396894,1196,-0.1566497440920244,1826.0,-0.0475984528922786,3496.0,-0.2223733316316793,129.0,1162.0,1,3-0,3,0,2
16450.0,-0.3209011208074662,2696.0,-0.1248254177012036,4302,0.9439690947582404,5936.0,0.1824560239389256,14112.0,-0.17936089673554,2924.0,4295.0,1,3-0,3,0,2
39258.0,-0.1321929337816278,2895.0,-0.1210519730524577,288,-0.5622557449273017,11.0,-0.1368162555414992,37407.0,-0.0891925307698925,34523.0,49129.0,1,4-0,4,0,3
35919.0,-0.0910908472480752,19070.0,-0.0639046878963666,0,-0.5802584322542205,458.0,-0.1323978500769663,26860.0,-0.130798761018362,17846.0,32582.0,1,4-0,4,0,3
6021.0,-0.3752250145328606,861.0,-0.1266552062421085,225,-0.5407070737329595,139.0,-0.1385581269265554,3285.0,-0.2094019951701611,14494.0,29793.0,1,3-0,3,0,2
281146.0,1.569880909980835,51443.0,0.0387374347326806,1646,-0.1195532974789795,387.0,-0.1275545979331515,366774.0,1.121219152687387,172910.0,235791.0,1,3-1,3,1,4
68545.0,146251.0,3361.0,7086.0,297,232.0,0.0,0.0,61472.0,78620.0,27195.0,41572.0,0,0-5,0,5,0
6747.0,-0.3619059331511524,1716.0,-0.1224405247714849,1939,-0.0483608521407096,2698.0,0.0023210319233566,7246.0,-0.2072686505123714,1128.0,3682.0,1,3-0,3,0,2
11706.0,-0.2925606597213874,2164.0,-0.1200872617214707,3376,0.4914469996770535,4559.0,0.1126537145328926,12140.0,-0.1861695713757532,1906.0,4323.0,1,3-0,3,0,2
2836.0,-0.3503452698170291,1280.0,-0.1229402768708159,1383,0.0165579294321189,1785.0,-0.0146728352479234,4817.0,-0.2110726143669654,3.0,870.0,1,3-0,3,0,2
3296.0,-0.3631517910444413,933.0,-0.12490607389445,2576,0.4240733061960088,2948.0,0.0420441964362238,8983.0,-0.1964366681302141,337.0,543.0,1,3-0,3,0,2
1101.0,-0.3920758972697185,0.0,-0.1280991102506185,107,-0.5949879037035177,193.0,-0.1338423287865252,2859.0,-0.2213276922782838,497.0,668.0,1,3-0,3,0,2
2330.0,-0.3764820963711342,41.0,-0.1276895033084454,131,-0.5764396803969953,279.0,-0.1339697827903097,2334.0,-0.2201768880473917,703.0,796.0,1,3-0,3,0,2
2121.0,-0.3669903802291696,0.0,-0.1292140635102019,116,-0.5862593280298601,229.0,-0.1363064395263608,713.0,-0.2236923996665662,833.0,2329.0,1,3-0,3,0,2
2943.0,-0.3745291299438163,0.0,-0.1279884056716528,71,-0.5903508478768871,175.0,-0.1379208569076324,1204.0,-0.2076202016742889,5229.0,8690.0,1,3-0,3,0,2
407027.0,2.452217673109081,27993.0,-0.0461966997438067,587,-0.3200377699833028,2.0,-0.1355842001715813,544389.0,1.7143130052391955,235645.0,267482.0,1,4-1,4,1,5
