FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,SOM_X,SOM_Y,HDBSCAN_Cluster
260385.0,2.4064122038945897,23472.0,0.0798666982247762,195,-0.7536994188738227,177,-0.7372304129932497,138365.0,0.8929941513628326,133144.0,154443.0,1,3-4,3,4,0
3457670.0,19.153880962464108,1189140.0,5.780521434064391,11947,1.7917758696340322,2885,-0.2464132559838675,327677.0,1.7938621017704828,357132.0,257436.0,1,5-3,5,3,-1
6197.0,-0.4477081519450439,0.0,-0.1436982349136016,2392,0.0205582370825985,2906,-0.0307886577319753,7993.0,-0.3077113636444243,716.0,2002.0,1,4-5,4,5,6
46919.0,0.0061238181750428,7818.0,-0.0683935769475136,318,-0.860156022695567,0,-0.7556907713607991,43741.0,0.0022424879915904,49455.0,51828.0,1,3-5,3,5,5
525524.0,1.3307055503908232,3514370.0,10.101402895757458,135799,15.537220063664012,44535,2.6661364806859984,133083.0,0.0424114051844737,7428.0,4658.0,1,5-3,5,3,-1
8116.0,-0.3691498154445002,463.0,-0.1362057554638534,3107,0.3986627265184486,4337,0.3989380349889183,11309.0,-0.2766515482485998,1886.0,2330.0,1,4-5,4,5,6
10208.0,-0.3810764284440719,1924.0,-0.1264733914233589,2688,0.2001272785865176,3213,0.120129529747063,11972.0,-0.2686829356196281,2062.0,4548.0,1,4-5,4,5,6
2344.0,-0.4282799187456518,4729.0,-0.0718079819182031,210,-0.8879938127753909,244,-0.7157250470599188,3854.0,-0.3465694588713894,823.0,1334.0,1,4-4,4,4,3
991735.0,5.701902851219944,3489860.0,22.79399491838507,4110,0.2010450079298085,1538,-0.5575749666121497,274206.0,2.0032825738170086,130640.0,134816.0,1,5-3,5,3,-1
23683.0,53858.0,4033.0,10080.0,366,607.0,16,0.0,25565.0,32680.0,18735.0,25189.0,0,3-2,3,2,-1
4417.0,-0.3892147767492978,1453.0,-0.123635331025727,1302,-0.371924012064809,1542,-0.3430922461974255,3786.0,-0.3508277788171689,624.0,1422.0,1,4-4,4,4,3
9331.0,-0.3553718753485391,5093.0,-0.0997912574388535,1443,-0.3456157708904699,3244,0.1361158194674151,7577.0,-0.3132064478179345,3353.0,2893.0,1,4-5,4,5,6
1733.0,-0.4703200256714638,976.0,-0.1331843127020669,1745,0.2010450079298085,2082,0.1279323616343777,4531.0,-0.3097479514445797,1328.0,1807.0,1,4-5,4,5,6
1668.0,-0.4406131816276674,211.0,-0.1375505594676544,343,-0.4860283604139774,289,-0.3982830083272126,872.0,-0.3544714195359923,301.0,1262.0,1,4-4,4,4,3
10736.0,-0.4196600113691107,1888.0,-0.1308789344098367,2580,0.1328271267451851,3951,0.2373623210296451,9724.0,-0.2930923661262179,2284.0,2533.0,1,4-5,4,5,6
2839.0,-0.4481094511711398,688.0,-0.1364764627633199,1903,-0.055307388629449,2822,0.0455268443854198,6836.0,-0.3119104373996538,799.0,1631.0,1,4-5,4,5,6
74399.0,0.4446475604836559,9102.0,-0.0653590354454303,589,-0.7904085926054587,228,-0.7435107410976737,57741.0,0.1465143677545992,50525.0,66181.0,1,3-5,3,5,5
